source_path,world_name,action_name,preference_score_seed,reached,min_rel_dist,final_rel_dist,odom_x_delta_abs,reach_reward,hold_reward,future_risk_proxy,future_bad_locomotion,future_good_locomotion
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_soft_mid_clear,4.798540685808259,True,0.16801405527919888,3.0951549739226225,3.2222294010563184,5.3997603376207355,-5.951424648373404,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_soft_mid_clear,4.96187219223038,True,0.08383118890906248,3.6986487212046772,4.086130987741984,6.184601050642919,-7.590362936280346,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_soft_mid_clear,4.92915679180672,True,0.038618199861533656,4.199871408811297,4.675242849184175,6.630539223928332,-8.805866766511345,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_soft_mid_clear,-1.1817109660820415,False,0.3123751520034418,2.6145995334811802,3.10033671013979,1.0288429318987906,-4.929367422032255,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_soft_mid_clear,-2.3554222940479774,False,0.3326106260065722,3.565345128832737,4.055195671150458,0.8115530726340603,-7.308288093240703,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_solid_fast/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_solid_fast,4.851813203478593,True,0.09588162811858687,3.699547576046397,4.1159984281426905,6.082798814369081,-7.60709436616414,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_solid_fast/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_solid_fast,-1.8908035401741767,False,0.1993170687936244,4.431791756026739,4.824125620874656,2.094667562778156,-9.425646322490806,0.85,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_solid_fast/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_solid_fast,-1.363909609608447,False,0.2515329626906208,3.402187027619988,3.827180859741572,1.6099097335024342,-6.867964485110763,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_solid_fast/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_solid_fast,-1.0504885889914917,False,0.19742651899779742,3.6860732724795646,3.6494516477022474,2.1244480695209247,-7.346872368810253,0.85,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_solid_fast/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_solid_fast,-2.727022182740725,False,0.4934374079634164,2.4440484027239395,2.6269366765970004,-0.6871811869449727,-4.351565143746379,1.0,True,False
