context_id,preference_name,preference_kind,best_beta,best_score,second_beta,second_score,best_second_margin,motion_span,stability_span,energy_span
rough_seed_4,wm060_ws020_we020,grid,lm020_ls080_le000,0.10378509043238345,lm060_ls040_le000,0.20049733685741855,0.0967122464250351,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm060_ws000_we040,grid,lm020_ls080_le000,0.06188605302759792,lm060_ls040_le000,0.11512000377898167,0.05323395075138375,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm040_ws060_we000,grid,lm020_ls080_le000,0.309602594876686,lm000_ls100_le000,0.404,0.09439740512331402,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm040_ws040_we020,grid,lm020_ls080_le000,0.20678621342467027,lm060_ls040_le000,0.39923570052281493,0.19244948709814466,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm040_ws020_we040,grid,lm020_ls080_le000,0.10396983197265448,lm060_ls040_le000,0.20036474975461127,0.09639491778195679,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm040_ws000_we060,grid,lm060_ls040_le000,0.07715621077958547,lm020_ls080_le000,0.09252946659148407,0.015373255811898606,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm020_ws080_we000,grid,lm000_ls100_le000,0.202,lm020_ls080_le000,0.4126037178689729,0.21060371786897286,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm020_ws060_we020,grid,lm000_ls100_le000,0.202,lm020_ls080_le000,0.30978733641695705,0.10778733641695704,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm020_ws040_we040,grid,lm000_ls100_le000,0.202,lm020_ls080_le000,0.20697095496494128,0.004970954964941265,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm020_ws020_we060,grid,lm020_ls080_le000,0.10415457351292551,lm060_ls040_le000,0.20023216265180396,0.09607758913887846,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm020_ws000_we080,grid,lm060_ls040_le000,0.09965119434704378,lm020_ls080_le000,0.12317288015537023,0.023521685808326448,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm000_ws100_we000,grid,lm000_ls100_le000,0.0,lm020_ls080_le000,0.5156048408612597,0.5156048408612597,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm000_ws080_we020,grid,lm000_ls100_le000,0.0,lm020_ls080_le000,0.41278845940924386,0.41278845940924386,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm000_ws060_we040,grid,lm000_ls100_le000,0.0,lm020_ls080_le000,0.3099720779572281,0.3099720779572281,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm000_ws040_we060,grid,lm000_ls100_le000,0.0,lm020_ls080_le000,0.20715569650521232,0.20715569650521232,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm000_ws020_we080,grid,lm000_ls100_le000,0.0,lm020_ls080_le000,0.12407403466027889,0.12407403466027889,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
