family,probe_step,probe_time_s,context_dim,held_context,selected_k,inner_Qex_k1,inner_Qex_k3,inner_Qex_k5,inner_Qex_k7,neighbors,oracle_beta,selected_beta,true_rank,exact,top3,top5,Q_excess,baseline_Q_excess,beats_baseline,rho_J_motion,rho_J_stability,rho_J_energy,rho_Q
semantic_plus_probe,4,0.8,81,rough_seed_0,3,0.6546171595765425,0.17390835115694045,0.28688311538513167,0.27079268716249655,rough_seed_6|rough_seed_4|rough_seed_20,lm100_ls000_le000,lm020_ls080_le000,14,0,0,0,0.15913808732990542,0.1191408580715218,0,0.9662337662337662,0.6064935064935064,0.7090909090909091,0.14285714285714285
semantic_plus_probe,4,0.8,81,rough_seed_5,3,0.6471497783232077,0.1777808203830289,0.30583256225257366,0.23630873759784324,rough_seed_40|rough_seed_41|rough_seed_22,lm060_ls020_le020,lm020_ls060_le020,4,0,0,1,0.03155339441793098,0.04604145419202896,1,0.922077922077922,0.8792207792207792,0.5168831168831168,0.6454545454545455
semantic_plus_probe,4,0.8,81,rough_seed_11,3,1.126993851492648,0.20692159710796015,0.3241666401372134,0.6240389282209369,rough_seed_4|rough_seed_25|rough_seed_5,lm020_ls080_le000,lm020_ls080_le000,1,1,1,1,0.0,0.03577286759580989,1,0.9454545454545454,0.21428571428571425,0.8506493506493505,0.9753246753246754
semantic_plus_probe,4,0.8,81,rough_seed_4,7,0.6854734151193241,0.3586703318556337,0.3683943948052918,0.3553199011477386,rough_seed_11|rough_seed_31|rough_seed_6|rough_seed_30|rough_seed_41|rough_seed_36|rough_seed_40,lm020_ls080_le000,lm100_ls000_le000,6,0,0,0,1.4184583553569694,0.167424333212578,0,0.9623376623376624,-0.011688311688311687,0.8415584415584414,0.8857142857142857
semantic_plus_probe,4,0.8,81,rough_seed_25,3,0.662144281819049,0.20220397349840982,0.2844675507616477,0.2655168073438242,rough_seed_12|rough_seed_41|rough_seed_11,lm040_ls040_le020,lm100_ls000_le000,4,0,0,1,0.17697867292882175,0.2333729512036904,1,0.9870129870129869,0.6,0.06493506493506493,0.5948051948051949
semantic_plus_probe,4,0.8,81,rough_seed_12,3,0.6591204367913961,0.17835944692598188,0.2874248854736667,0.2714298559695613,rough_seed_25|rough_seed_41|rough_seed_6,lm100_ls000_le000,lm040_ls040_le020,2,0,1,1,0.0023523746305496585,0.27336439191352324,1,0.9883116883116884,0.625974025974026,0.3675324675324675,0.8155844155844156
semantic_plus_probe,4,0.8,81,rough_seed_6,3,0.6483250527562341,0.20832978163060156,0.3346385531139612,0.25895977901724143,rough_seed_31|rough_seed_4|rough_seed_11,lm000_ls080_le020,lm020_ls080_le000,2,0,1,1,0.05415995028104853,0.19646303752110775,1,0.974025974025974,0.45714285714285713,0.6727272727272726,0.6571428571428571
semantic_plus_probe,4,0.8,81,rough_seed_29,3,0.6489531250028596,0.19624061828434392,0.28125443324374055,0.2554471652290076,rough_seed_17|rough_seed_32|rough_seed_37,lm060_ls040_le000,lm100_ls000_le000,7,0,0,0,0.22013033405235882,0.01807345113361848,0,0.9584415584415583,-0.6220779220779221,0.4324675324675325,0.6948051948051948
semantic_plus_probe,4,0.8,81,rough_seed_18,3,0.30784241760894504,0.1517650265983905,0.16245827663978768,0.21608287932803252,rough_seed_32|rough_seed_4|rough_seed_36,lm000_ls100_le000,lm080_ls020_le000,8,0,0,0,1.6530904404215563,1.6530904404215563,0,0.9181818181818181,0.12337662337662336,0.5857142857142857,0.6805194805194805
semantic_plus_probe,4,0.8,81,rough_seed_10,3,0.6410269592919237,0.16894806874427953,0.30022738585169584,0.23690665890459267,rough_seed_28|rough_seed_7|rough_seed_20,lm060_ls020_le020,lm000_ls100_le000,18,0,0,0,0.2560874033297659,0.04660870274838702,0,0.9883116883116884,0.49870129870129876,-0.2961038961038961,0.20909090909090908
semantic_plus_probe,4,0.8,81,rough_seed_8,3,0.6280246072077719,0.3010858552047241,0.4158106180750771,0.39045982870090756,rough_seed_31|rough_seed_30|rough_seed_22,lm080_ls020_le000,lm060_ls040_le000,4,0,0,1,0.04922286542421617,0.0,0,0.9896103896103896,0.3766233766233766,0.3220779220779221,0.7363636363636364
semantic_plus_probe,4,0.8,81,rough_seed_22,3,0.6514429725052211,0.20605633756211983,0.2934102039454638,0.275949851203275,rough_seed_5|rough_seed_40|rough_seed_41,lm040_ls040_le020,lm020_ls060_le020,2,0,1,1,0.016188689692364505,0.14102356059836776,1,0.9259740259740258,0.8363636363636363,0.4688311688311688,0.8155844155844156
semantic_plus_probe,4,0.8,81,rough_seed_20,3,0.654512883137849,0.1696877767453558,0.29791615261030546,0.3119501079547999,rough_seed_5|rough_seed_41|rough_seed_11,lm000_ls060_le040,lm000_ls100_le000,19,0,0,0,0.27582706210966956,0.14667944598463062,0,0.9636363636363635,0.8688311688311688,0.3025974025974026,-0.12467532467532469
semantic_plus_probe,4,0.8,81,rough_seed_28,3,0.5105460603737293,0.1764437148372676,0.2681291826265119,0.23566429519123355,rough_seed_47|rough_seed_10|rough_seed_20,lm000_ls100_le000,lm040_ls040_le020,9,0,0,0,0.6179655636381415,0.2066409730589126,0,0.9805194805194805,-0.8246753246753247,0.08831168831168833,0.1753246753246753
semantic_plus_probe,4,0.8,81,rough_seed_17,3,0.5330423995429303,0.1897359666701388,0.29340791458035514,0.2870012954654586,rough_seed_41|rough_seed_22|rough_seed_7,lm100_ls000_le000,lm040_ls040_le020,5,0,0,1,0.19183746396762474,0.19233300719603325,1,0.9844155844155844,-0.7376623376623377,0.14285714285714285,0.6246753246753247
semantic_plus_probe,5,1.0,81,rough_seed_13,3,0.5106105633080766,0.20121625032839874,0.33192002541674814,0.34170571246673664,rough_seed_18|rough_seed_15|rough_seed_30,lm080_ls020_le000,lm040_ls040_le020,18,0,0,0,0.11435036959168626,0.0,0,0.9415584415584415,-0.22987012987012984,-0.6922077922077923,-0.2727272727272727
semantic_plus_probe,5,1.0,81,rough_seed_7,3,0.3432961733403195,0.2665886307460272,0.34736552300721124,0.3422683794001806,rough_seed_20|rough_seed_38|rough_seed_17,lm000_ls060_le040,lm080_ls000_le020,19,0,0,0,0.13445549865618578,0.11426225020779207,0,0.9480519480519479,-0.37922077922077924,-0.3207792207792208,0.12857142857142856
semantic_plus_probe,5,1.0,81,rough_seed_15,3,0.5084888735539264,0.1717094171012004,0.32407232029064303,0.3440846094772695,rough_seed_8|rough_seed_42|rough_seed_30,lm060_ls040_le000,lm080_ls020_le000,2,0,1,1,0.0068616204234064615,0.0068616204234064615,0,0.7805194805194805,0.029870129870129873,0.33766233766233766,0.7831168831168831
semantic_plus_probe,5,1.0,81,rough_seed_0,3,0.6358771024981095,0.17150539228009196,0.320280171215385,0.336298705618616,rough_seed_6|rough_seed_20|rough_seed_32,lm100_ls000_le000,lm000_ls060_le040,3,0,1,1,0.026947920889475147,0.1191408580715218,1,0.9636363636363635,0.6038961038961038,0.6818181818181818,0.509090909090909
semantic_plus_probe,5,1.0,81,rough_seed_5,1,0.2080082101086985,0.2751650215090249,0.34209992769823366,0.33737936560641213,rough_seed_41,lm060_ls020_le020,lm000_ls100_le000,14,0,0,0,0.13459984290775628,0.04604145419202896,0,0.9480519480519479,0.6051948051948052,0.45714285714285713,0.6506493506493506
semantic_plus_probe,5,1.0,81,rough_seed_11,3,0.8141531599013225,0.3149634414992021,0.6132763639469458,0.33462048322278204,rough_seed_4|rough_seed_25|rough_seed_41,lm020_ls080_le000,lm020_ls080_le000,1,1,1,1,0.0,0.03577286759580989,1,0.9922077922077923,0.5714285714285714,0.9389610389610389,0.9805194805194805
semantic_plus_probe,5,1.0,81,rough_seed_4,3,0.36622255737530035,0.31201505170693145,0.36186272054532614,0.35254779010592485,rough_seed_11|rough_seed_31|rough_seed_6,lm020_ls080_le000,lm020_ls080_le000,1,1,1,1,0.0,0.167424333212578,1,0.9584415584415583,-0.287012987012987,0.7038961038961039,0.9441558441558441
semantic_plus_probe,5,1.0,81,rough_seed_25,7,0.34779900878044223,0.2760508043981793,0.3393863503659316,0.2643430816658009,rough_seed_12|rough_seed_41|rough_seed_11|rough_seed_6|rough_seed_4|rough_seed_31|rough_seed_38,lm040_ls040_le020,lm020_ls080_le000,7,0,0,0,0.22112851798688232,0.2333729512036904,1,0.9935064935064933,0.4,-0.09090909090909091,0.5103896103896104
semantic_plus_probe,5,1.0,81,rough_seed_12,3,0.3467210541705833,0.17796329602282351,0.33261923015513245,0.2615638738632403,rough_seed_25|rough_seed_41|rough_seed_40,lm100_ls000_le000,lm040_ls040_le020,2,0,1,1,0.0023523746305496585,0.27336439191352324,1,0.9805194805194805,0.38571428571428573,0.2857142857142857,0.8116883116883117
semantic_plus_probe,5,1.0,81,rough_seed_6,7,0.6243636344821127,0.2789127345804866,0.3283279664984906,0.2557627063106874,rough_seed_31|rough_seed_4|rough_seed_0|rough_seed_11|rough_seed_30|rough_seed_12|rough_seed_5,lm000_ls080_le020,lm060_ls040_le000,10,0,0,0,0.13152902922354495,0.19646303752110775,1,0.9636363636363635,0.8428571428571429,0.7233766233766233,0.6441558441558441
semantic_plus_probe,5,1.0,81,rough_seed_29,7,0.3361124334115339,0.323009598229803,0.3218452045297223,0.26108176116137105,rough_seed_17|rough_seed_32|rough_seed_37|rough_seed_18|rough_seed_33|rough_seed_36|rough_seed_22,lm060_ls040_le000,lm000_ls080_le020,9,0,0,0,0.2257992612852941,0.01807345113361848,0,0.9649350649350649,-0.4831168831168831,0.6636363636363637,0.6740259740259741
semantic_plus_probe,5,1.0,81,rough_seed_18,3,0.2906069419777933,0.14552837379637806,0.1957213484087241,0.21729463365318574,rough_seed_13|rough_seed_32|rough_seed_30,lm000_ls100_le000,lm060_ls040_le000,10,0,0,0,4.059205652827927,1.6530904404215563,0,0.9194805194805193,-0.5636363636363637,-0.08831168831168833,0.5116883116883117
semantic_plus_probe,5,1.0,81,rough_seed_10,3,0.33668321113286487,0.26762788208525834,0.33689111028487817,0.34202445607562926,rough_seed_28|rough_seed_20|rough_seed_7,lm060_ls020_le020,lm000_ls100_le000,18,0,0,0,0.2560874033297659,0.04660870274838702,0,0.9857142857142858,0.5298701298701299,-0.2935064935064935,0.20909090909090908
semantic_plus_probe,5,1.0,81,rough_seed_8,1,0.343640626428139,0.3972262252812676,0.45774489448561895,0.46893973566872715,rough_seed_30,lm080_ls020_le000,lm060_ls040_le000,4,0,0,1,0.04922286542421617,0.0,0,0.9649350649350649,0.3896103896103896,0.4831168831168831,0.7948051948051948
semantic_plus_probe,5,1.0,81,rough_seed_22,7,0.3427902767874331,0.32920233861166603,0.32468802242473926,0.27218218950840445,rough_seed_40|rough_seed_5|rough_seed_41|rough_seed_17|rough_seed_31|rough_seed_11|rough_seed_20,lm040_ls040_le020,lm100_ls000_le000,7,0,0,0,0.14280982795307348,0.14102356059836776,0,0.9519480519480519,0.7844155844155845,0.5532467532467533,0.5844155844155844
semantic_plus_probe,5,1.0,81,rough_seed_20,3,0.3452998819298122,0.2775543691765727,0.3205168965951982,0.338705485121313,rough_seed_5|rough_seed_41|rough_seed_40,lm000_ls060_le040,lm020_ls060_le020,8,0,0,0,0.08411437797422855,0.14667944598463062,1,0.9532467532467532,0.8857142857142857,0.33246753246753247,0.3051948051948052
semantic_plus_probe,5,1.0,81,rough_seed_28,1,0.19145869255379985,0.24751869736380777,0.29946755173869466,0.3057275152771071,rough_seed_47,lm000_ls100_le000,lm040_ls040_le020,9,0,0,0,0.6179655636381415,0.2066409730589126,0,0.9402597402597404,-0.24415584415584415,0.1155844155844156,0.4090909090909091
semantic_plus_probe,5,1.0,81,rough_seed_17,3,0.22064301692211752,0.16274471788835937,0.3328228244453772,0.36963456114189774,rough_seed_41|rough_seed_22|rough_seed_7,lm100_ls000_le000,lm040_ls040_le020,5,0,0,1,0.19183746396762474,0.19233300719603325,1,0.9844155844155844,-0.7376623376623377,0.14285714285714285,0.6246753246753247
probe_only,1,0.2,7,rough_seed_13,7,0.7310813444907465,0.32914685180557507,0.4646403696276349,0.32786534228387176,rough_seed_44|rough_seed_11|rough_seed_8|rough_seed_32|rough_seed_45|rough_seed_38|rough_seed_5,lm080_ls020_le000,lm080_ls020_le000,1,1,1,1,0.0,0.0,0,0.9545454545454546,-0.07402597402597402,-0.7545454545454545,0.14545454545454545
probe_only,1,0.2,7,rough_seed_7,7,0.7146614080987594,0.3402885005198516,0.4689971545085143,0.31043439423416336,rough_seed_37|rough_seed_33|rough_seed_35|rough_seed_42|rough_seed_44|rough_seed_13|rough_seed_32,lm000_ls060_le040,lm080_ls020_le000,13,0,0,0,0.11426225020779207,0.11426225020779207,0,0.9896103896103896,0.312987012987013,0.1012987012987013,0.04805194805194805
probe_only,1,0.2,7,rough_seed_15,3,0.7207311472955842,0.1705391812260136,0.44571194465595243,0.46540534657301214,rough_seed_31|rough_seed_17|rough_seed_38,lm060_ls040_le000,lm100_ls000_le000,3,0,1,1,0.010655958257529102,0.0068616204234064615,0,0.8207792207792207,0.4402597402597402,0.3090909090909091,0.45454545454545453
probe_only,1,0.2,7,rough_seed_0,3,0.7324623067911351,0.32134964400763,0.4528047378899781,0.47017146640054613,rough_seed_20|rough_seed_32|rough_seed_5,lm100_ls000_le000,lm080_ls000_le020,17,0,0,0,0.18636002722159006,0.1191408580715218,0,0.9428571428571428,0.6077922077922078,0.7792207792207791,0.5
probe_only,1,0.2,7,rough_seed_5,3,0.7397020514980261,0.3277140971135323,0.45819478332513397,0.47287772120063043,rough_seed_30|rough_seed_32|rough_seed_10,lm060_ls020_le020,lm040_ls040_le020,2,0,1,1,0.006931939127884312,0.04604145419202896,1,0.9103896103896105,0.38311688311688313,0.5337662337662338,0.5675324675324676
probe_only,1,0.2,7,rough_seed_11,3,0.6875738762411177,0.16154394770045638,0.4733347791377793,0.4912986803316297,rough_seed_44|rough_seed_32|rough_seed_8,lm020_ls080_le000,lm080_ls020_le000,4,0,0,1,0.03577286759580989,0.03577286759580989,0,0.9805194805194805,-0.12857142857142856,0.8610389610389609,0.9402597402597404
probe_only,1,0.2,7,rough_seed_4,3,0.41607052071669104,0.3299225481685506,0.4765617424397387,0.5011470300014627,rough_seed_38|rough_seed_29|rough_seed_28,lm020_ls080_le000,lm000_ls100_le000,3,0,1,1,0.1640909998792447,0.167424333212578,1,0.9376623376623376,-0.024675324675324677,0.7714285714285715,0.9285714285714285
probe_only,1,0.2,7,rough_seed_25,3,0.7286482555905464,0.3112227900481489,0.4560634258049966,0.34339405474149687,rough_seed_38|rough_seed_22|rough_seed_31,lm040_ls040_le020,lm060_ls020_le020,2,0,1,1,0.04243296253805419,0.2333729512036904,1,0.9649350649350649,0.20779220779220778,-0.36233766233766235,0.4974025974025974
probe_only,1,0.2,7,rough_seed_12,3,0.7237630126591651,0.1497312312754766,0.45419537745256056,0.46931204619850986,rough_seed_5|rough_seed_47|rough_seed_22,lm100_ls000_le000,lm040_ls040_le020,2,0,1,1,0.0023523746305496585,0.27336439191352324,1,0.9831168831168832,-0.11818181818181818,0.6597402597402597,0.8506493506493505
probe_only,1,0.2,7,rough_seed_6,3,0.7316605419143067,0.3384541978541086,0.45282643161110236,0.46159706636178655,rough_seed_10|rough_seed_31|rough_seed_8,lm000_ls080_le020,lm080_ls020_le000,14,0,0,0,0.19646303752110775,0.19646303752110775,0,0.9675324675324675,0.6558441558441558,0.48441558441558447,0.438961038961039
probe_only,1,0.2,7,rough_seed_29,3,0.7191522080836756,0.3490964633240855,0.49700477080841177,0.45896821787038183,rough_seed_22|rough_seed_4|rough_seed_25,lm060_ls040_le000,lm060_ls040_le000,1,1,1,1,0.0,0.01807345113361848,1,0.9623376623376624,-0.49870129870129876,0.6233766233766234,0.9272727272727272
probe_only,1,0.2,7,rough_seed_18,3,0.5496330027335553,0.1485337700578191,0.29909623308444944,0.294184276503572,rough_seed_17|rough_seed_25|rough_seed_28,lm000_ls100_le000,lm100_ls000_le000,11,0,0,0,5.801274272905326,1.6530904404215563,0,0.9376623376623376,0.20779220779220778,0.7922077922077921,0.7051948051948052
probe_only,1,0.2,7,rough_seed_10,3,0.7410436445165689,0.1519064241123665,0.4419794363059767,0.3508506973864567,rough_seed_8|rough_seed_31|rough_seed_38,lm060_ls020_le020,lm080_ls020_le000,5,0,0,1,0.04660870274838702,0.04660870274838702,0,0.9636363636363635,0.42207792207792205,0.4051948051948052,0.37792207792207794
probe_only,1,0.2,7,rough_seed_8,3,0.7143136272824586,0.3636100090102933,0.4489842557183867,0.5024255562630404,rough_seed_38|rough_seed_10|rough_seed_11,lm080_ls020_le000,lm020_ls080_le000,5,0,0,1,0.10786121000983317,0.0,0,0.9545454545454546,0.07792207792207792,0.612987012987013,0.9597402597402598
probe_only,1,0.2,7,rough_seed_22,3,0.7009174399941844,0.32080951869780194,0.4624632454571054,0.342979526499783,rough_seed_29|rough_seed_25|rough_seed_28,lm040_ls040_le020,lm060_ls040_le000,9,0,0,0,0.15554189920854525,0.14102356059836776,0,0.9935064935064933,-0.7285714285714285,0.36363636363636365,0.5389610389610389
probe_only,1,0.2,7,rough_seed_20,3,0.7253989983872376,0.3192206264013219,0.45065877249886815,0.4687941390821989,rough_seed_0|rough_seed_32|rough_seed_5,lm000_ls060_le040,lm100_ls000_le000,13,0,0,0,0.14668871104683318,0.14667944598463062,0,0.9753246753246754,0.8363636363636363,0.3246753246753247,0.36233766233766235
probe_only,1,0.2,7,rough_seed_28,3,0.7116113998981548,0.42614123229443096,0.5616286069302713,0.628057035471625,rough_seed_22|rough_seed_18|rough_seed_25,lm000_ls100_le000,lm040_ls040_le020,9,0,0,0,0.6179655636381415,0.2066409730589126,0,0.9857142857142858,0.06103896103896104,0.5610389610389611,0.7272727272727273
probe_only,1,0.2,7,rough_seed_17,3,0.5452983841118048,0.17080907069849183,0.3141923855774701,0.34779559693212914,rough_seed_38|rough_seed_31|rough_seed_18,lm100_ls000_le000,lm060_ls020_le020,3,0,1,1,0.14204112922934917,0.19233300719603325,1,0.9246753246753248,0.2896103896103896,0.8298701298701299,0.49610389610389616
probe_only,2,0.4,7,rough_seed_13,5,0.16938575748482143,0.2250762354116299,0.14289132594732168,0.1498838395440264,rough_seed_44|rough_seed_38|rough_seed_25|rough_seed_11|rough_seed_42,lm080_ls020_le000,lm100_ls000_le000,15,0,0,0,0.09860516196041391,0.0,0,0.9571428571428571,-0.37272727272727274,-0.3025974025974026,0.15584415584415584
probe_only,2,0.4,7,rough_seed_7,5,0.16385798991306114,0.20546252852098584,0.14191079509910456,0.1499937679149593,rough_seed_37|rough_seed_36|rough_seed_35|rough_seed_28|rough_seed_4,lm000_ls060_le040,lm080_ls020_le000,13,0,0,0,0.11426225020779207,0.11426225020779207,0,0.9870129870129869,0.212987012987013,-0.7467532467532467,0.06103896103896104
probe_only,2,0.4,7,rough_seed_15,5,0.15714097063638488,0.2309015068437929,0.14306144489272482,0.15600671476401717,rough_seed_10|rough_seed_31|rough_seed_17|rough_seed_45|rough_seed_22,lm060_ls040_le000,lm080_ls020_le000,2,0,1,1,0.0068616204234064615,0.0068616204234064615,0,0.8415584415584414,0.3675324675324675,0.33896103896103896,0.5103896103896104
probe_only,2,0.4,7,rough_seed_0,5,0.15439089732919042,0.2041814838838621,0.15397160736373378,0.1546491664594679,rough_seed_32|rough_seed_20|rough_seed_5|rough_seed_18|rough_seed_47,lm100_ls000_le000,lm040_ls040_le020,16,0,0,0,0.18053200057891827,0.1191408580715218,0,0.9428571428571428,0.5831168831168831,0.6519480519480519,0.03896103896103896
probe_only,2,0.4,7,rough_seed_5,7,0.16240402984265234,0.20315936145080285,0.15944284259851452,0.15600451730450227,rough_seed_18|rough_seed_20|rough_seed_32|rough_seed_47|rough_seed_6|rough_seed_0|rough_seed_30,lm060_ls020_le020,lm040_ls040_le020,2,0,1,1,0.006931939127884312,0.04604145419202896,1,0.9194805194805193,0.5441558441558442,0.7454545454545455,0.7376623376623377
probe_only,2,0.4,7,rough_seed_11,7,0.16549237282115067,0.2245521252153127,0.16011085186034044,0.15325346290683511,rough_seed_8|rough_seed_29|rough_seed_38|rough_seed_22|rough_seed_25|rough_seed_17|rough_seed_12,lm020_ls080_le000,lm100_ls000_le000,3,0,1,1,0.035437657609724615,0.03577286759580989,1,0.9779220779220777,0.2,0.7142857142857142,0.9376623376623376
probe_only,2,0.4,7,rough_seed_4,5,0.16137826452062667,0.17593770554264923,0.14034521157050645,0.14896766518548102,rough_seed_35|rough_seed_17|rough_seed_40|rough_seed_29|rough_seed_8,lm020_ls080_le000,lm080_ls020_le000,4,0,0,1,0.167424333212578,0.167424333212578,0,0.9649350649350649,0.0038961038961038965,0.9181818181818181,0.9623376623376624
probe_only,2,0.4,7,rough_seed_25,7,0.16359196142300753,0.2192080690743004,0.1468302678880826,0.1465278772397319,rough_seed_38|rough_seed_22|rough_seed_8|rough_seed_12|rough_seed_11|rough_seed_13|rough_seed_29,lm040_ls040_le020,lm060_ls040_le000,6,0,0,0,0.21364125788989935,0.2333729512036904,1,0.9818181818181818,0.18181818181818182,-0.08181818181818182,0.5662337662337662
probe_only,2,0.4,7,rough_seed_12,7,0.16513544889803164,0.2210878050404137,0.14890730990179565,0.14780872943208678,rough_seed_22|rough_seed_30|rough_seed_38|rough_seed_25|rough_seed_8|rough_seed_11|rough_seed_29,lm100_ls000_le000,lm080_ls020_le000,10,0,0,0,0.27336439191352324,0.27336439191352324,0,0.996103896103896,0.6740259740259741,0.5376623376623377,0.7662337662337663
probe_only,2,0.4,7,rough_seed_6,5,0.16814678112019865,0.21176106378389853,0.15536554972937927,0.15707003916923076,rough_seed_47|rough_seed_18|rough_seed_5|rough_seed_10|rough_seed_32,lm000_ls080_le020,lm040_ls040_le020,6,0,0,0,0.11159828909561256,0.19646303752110775,1,0.9662337662337662,0.22077922077922077,0.6636363636363637,0.6766233766233766
probe_only,2,0.4,7,rough_seed_29,1,0.16830030335351956,0.21541426335493685,0.17874171333506572,0.17878039395356732,rough_seed_8,lm060_ls040_le000,lm080_ls020_le000,3,0,1,1,0.01807345113361848,0.01807345113361848,0,0.9545454545454546,-0.05584415584415584,0.5662337662337662,0.896103896103896
probe_only,2,0.4,7,rough_seed_18,5,0.1665777055643769,0.19842999099354927,0.147277897022861,0.17743399258227738,rough_seed_47|rough_seed_5|rough_seed_6|rough_seed_32|rough_seed_20,lm000_ls100_le000,lm040_ls040_le020,2,0,1,1,0.0033333333333332993,1.6530904404215563,1,0.9311688311688312,-0.7285714285714285,0.6922077922077923,0.5636363636363637
probe_only,2,0.4,7,rough_seed_10,5,0.1667848122522859,0.21672625216516456,0.13813386543361753,0.1562263019210597,rough_seed_15|rough_seed_31|rough_seed_17|rough_seed_45|rough_seed_22,lm060_ls020_le020,lm100_ls000_le000,13,0,0,0,0.20670168857455573,0.04660870274838702,0,0.9805194805194805,0.6701298701298701,0.4311688311688312,0.40389610389610386
probe_only,2,0.4,7,rough_seed_8,5,0.1668988480308609,0.21975402223085524,0.1667449148572845,0.17989105819662649,rough_seed_29|rough_seed_11|rough_seed_22|rough_seed_38|rough_seed_17,lm080_ls020_le000,lm080_ls020_le000,1,1,1,1,0.0,0.0,0,0.9792207792207792,0.04935064935064935,0.6376623376623376,0.9753246753246754
probe_only,2,0.4,7,rough_seed_22,5,0.16486219418630854,0.23296406050991014,0.14497275830557102,0.15742462031373053,rough_seed_8|rough_seed_29|rough_seed_12|rough_seed_31|rough_seed_38,lm040_ls040_le020,lm060_ls040_le000,9,0,0,0,0.15554189920854525,0.14102356059836776,0,0.9896103896103896,-0.09090909090909091,0.5311688311688313,0.5896103896103897
probe_only,2,0.4,7,rough_seed_20,5,0.16035794916020646,0.2097008032838359,0.14268892198050756,0.15492794716774677,rough_seed_32|rough_seed_5|rough_seed_0|rough_seed_18|rough_seed_47,lm000_ls060_le040,lm040_ls040_le020,10,0,0,0,0.13589150167133868,0.14667944598463062,1,0.9766233766233766,0.8402597402597403,0.125974025974026,0.04025974025974026
probe_only,2,0.4,7,rough_seed_28,5,0.15847776122411278,0.17065789386680877,0.13911683825695814,0.14167079598274385,rough_seed_0|rough_seed_18|rough_seed_5|rough_seed_6|rough_seed_32,lm000_ls100_le000,lm000_ls080_le020,5,0,0,1,0.2578276603951624,0.2066409730589126,0,0.9467532467532468,-0.7116883116883117,0.8220779220779221,0.7285714285714285
probe_only,2,0.4,7,rough_seed_17,5,0.15698825727777688,0.1709292163937382,0.138792872779537,0.15438858926692495,rough_seed_31|rough_seed_15|rough_seed_29|rough_seed_10|rough_seed_22,lm100_ls000_le000,lm080_ls020_le000,6,0,0,0,0.19233300719603325,0.19233300719603325,0,0.9792207792207792,-0.3922077922077922,0.6688311688311688,0.7415584415584415
probe_only,3,0.6000000000000001,7,rough_seed_13,5,0.4538130523096027,0.15331897759109292,0.1430985166731939,0.17843401509270507,rough_seed_44|rough_seed_29|rough_seed_11|rough_seed_42|rough_seed_36,lm080_ls020_le000,lm080_ls020_le000,1,1,1,1,0.0,0.0,0,0.9649350649350649,0.1909090909090909,-0.3038961038961039,0.13896103896103898
probe_only,3,0.6000000000000001,7,rough_seed_7,3,0.4352348775194725,0.16472342532441084,0.17609663520374927,0.17954245845604064,rough_seed_37|rough_seed_35|rough_seed_33,lm000_ls060_le040,lm080_ls020_le000,13,0,0,0,0.11426225020779207,0.11426225020779207,0,0.9883116883116884,0.4805194805194805,-0.09090909090909091,0.07662337662337662
probe_only,3,0.6000000000000001,7,rough_seed_15,3,0.4307146495578289,0.17392065823124672,0.1790785664522987,0.18512874656505343,rough_seed_10|rough_seed_30|rough_seed_31,lm060_ls040_le000,lm080_ls020_le000,2,0,1,1,0.0068616204234064615,0.0068616204234064615,0,0.8428571428571429,0.36233766233766235,0.0987012987012987,0.5415584415584416
probe_only,3,0.6000000000000001,7,rough_seed_0,5,0.44064252985064073,0.1617998935459221,0.14388929438576908,0.1940479052649755,rough_seed_32|rough_seed_28|rough_seed_20|rough_seed_6|rough_seed_5,lm100_ls000_le000,lm000_ls080_le020,4,0,0,1,0.041768950939877314,0.1191408580715218,1,0.9519480519480519,0.7220779220779221,0.6870129870129871,0.2909090909090909
probe_only,3,0.6000000000000001,7,rough_seed_5,5,0.7181630505910437,0.1724504838093558,0.140778269732609,0.1829177666545399,rough_seed_18|rough_seed_20|rough_seed_6|rough_seed_47|rough_seed_30,lm060_ls020_le020,lm040_ls040_le020,2,0,1,1,0.006931939127884312,0.04604145419202896,1,0.9246753246753248,0.2532467532467532,0.8194805194805195,0.7285714285714285
probe_only,3,0.6000000000000001,7,rough_seed_11,5,0.46776978686362636,0.18719861295913576,0.1396359875690531,0.178492769380814,rough_seed_29|rough_seed_44|rough_seed_42|rough_seed_17|rough_seed_4,lm020_ls080_le000,lm020_ls080_le000,1,1,1,1,0.0,0.03577286759580989,1,0.9701298701298702,-0.45454545454545453,0.7558441558441559,0.9753246753246754
probe_only,3,0.6000000000000001,7,rough_seed_4,5,0.1653936524789441,0.1671786611501302,0.13695987821843586,0.13903606583714534,rough_seed_33|rough_seed_8|rough_seed_35|rough_seed_37|rough_seed_40,lm020_ls080_le000,lm080_ls020_le000,4,0,0,1,0.167424333212578,0.167424333212578,0,0.9597402597402598,-0.3337662337662338,0.49610389610389616,0.9597402597402598
probe_only,3,0.6000000000000001,7,rough_seed_25,3,0.44489637598950743,0.17195937711497833,0.18215322164865333,0.1800389089859458,rough_seed_22|rough_seed_17|rough_seed_38,lm040_ls040_le020,lm080_ls000_le020,3,0,1,1,0.04327593096576347,0.2333729512036904,1,0.9779220779220777,0.26233766233766237,-0.17922077922077922,0.5727272727272726
