source_manifest,source_d5_dir,source_csv,source_trial,source_row_index,context,target_beta_motion,target_beta_stability,target_beta_energy,runtime_pred_beta_motion,runtime_pred_beta_stability,runtime_pred_beta_energy,runtime_raw_beta_motion,runtime_raw_beta_stability,runtime_raw_beta_energy,reset_y,y_mean,mean_abs_y_context,max_abs_y_context,ram_slip_proxy_mean,ram_roughness_proxy_mean,ram_sigma_mean,motion_score,stability_score,energy_score,effort_proxy,hold_drift,rollout_max_abs_y,rollout_mean_abs_y
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1197,rough,0.277811122,0.522433086,0.199755792,0.303190753,0.214800393,0.482008855,0.316488441,0.131000491,0.552511068,-0.000388312,0.000000000,0.356772025,0.358279485,0.100000000,0.400000000,0.350000000,0.565659151,0.856688206,0.406228270,0.593771730,0.000000000,0.358279485,0.356772025
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1200,rough,0.277875064,0.522157307,0.199967628,0.303103322,0.215321874,0.481574805,0.316379152,0.131652342,0.551968506,-0.000388312,0.000000000,0.354899551,0.356224849,0.100000000,0.400000000,0.350000000,0.566584305,0.857510060,0.406182001,0.593817999,0.000000000,0.356224849,0.354899551
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1203,rough,0.277300531,0.522996757,0.199702712,0.302653783,0.216545857,0.480800360,0.315817229,0.133182322,0.551000450,-0.000388312,0.000000000,0.357907954,0.360111208,0.100000000,0.400000000,0.350000000,0.567410348,0.855955517,0.406135622,0.593864378,0.000000000,0.360111208,0.357907954
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1206,rough,0.276615179,0.524025021,0.199359800,0.302098593,0.217983262,0.479918145,0.315123241,0.134979078,0.549897681,-0.000388312,0.000000000,0.362535912,0.365001375,0.100000000,0.400000000,0.350000000,0.568248958,0.853999450,0.406088393,0.593911607,0.000000000,0.365001375,0.362535912
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1209,rough,0.276406177,0.524179762,0.199414061,0.301732734,0.219140894,0.479126372,0.314665918,0.136426117,0.548907965,-0.000388312,0.000000000,0.364275405,0.365064140,0.100000000,0.400000000,0.350000000,0.569398552,0.853974344,0.406041398,0.593958602,0.000000000,0.365064140,0.364275405
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1212,rough,0.276416003,0.523954337,0.199629661,0.301659381,0.219739581,0.478601038,0.314574226,0.137174477,0.548251297,-0.000388312,0.000000000,0.360837463,0.363099646,0.100000000,0.400000000,0.350000000,0.570567893,0.854760142,0.405996774,0.594003226,0.000000000,0.363099646,0.360837463
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1215,rough,0.276717921,0.523221881,0.200060198,0.301716320,0.220072659,0.478211021,0.314645400,0.137590824,0.547763776,-0.000388312,0.000000000,0.356039984,0.358447641,0.100000000,0.400000000,0.350000000,0.571757776,0.856620944,0.405954777,0.594045223,0.000000000,0.358447641,0.356039984
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1218,rough,0.277023095,0.522494297,0.200482608,0.301734601,0.220451890,0.477813509,0.314668252,0.138064862,0.547266886,-0.000388312,0.000000000,0.352347055,0.353879718,0.100000000,0.400000000,0.350000000,0.572883819,0.858448113,0.405914481,0.594085519,0.000000000,0.353879718,0.352347055
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1221,rough,0.277118185,0.522132934,0.200748881,0.301625649,0.221079712,0.477294639,0.314532061,0.138849640,0.546618299,-0.000388312,0.000000000,0.350408693,0.351263390,0.100000000,0.400000000,0.350000000,0.573983063,0.859494644,0.405874881,0.594125119,0.000000000,0.351263390,0.350408693
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1224,rough,0.277094651,0.521959303,0.200946046,0.301467968,0.221848313,0.476683719,0.314334960,0.139810391,0.545854649,-0.000388312,0.000000000,0.348526246,0.349571992,0.100000000,0.400000000,0.350000000,0.575175764,0.860171203,0.405836146,0.594163854,0.000000000,0.349571992,0.348526246
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1227,rough,0.277189558,0.521617055,0.201193386,0.301434432,0.222292382,0.476273187,0.314293039,0.140365477,0.545341483,-0.000388312,0.000000000,0.345449549,0.347135974,0.100000000,0.400000000,0.350000000,0.576164648,0.861145611,0.405799187,0.594200813,0.000000000,0.347135974,0.345449549
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1230,rough,0.277459813,0.520983853,0.201556334,0.301537424,0.222437259,0.476025317,0.314421781,0.140546573,0.545031646,-0.000388312,0.000000000,0.340639294,0.343231996,0.100000000,0.400000000,0.350000000,0.577086107,0.862707202,0.405764713,0.594235287,0.000000000,0.343231996,0.340639294
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1233,rough,0.277851585,0.520107908,0.202040507,0.301595970,0.222724427,0.475679603,0.314494962,0.140905533,0.544599504,-0.000388312,0.000000000,0.336633171,0.337959274,0.100000000,0.400000000,0.350000000,0.578190039,0.864816290,0.405731803,0.594268197,0.000000000,0.337959274,0.336633171
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1236,rough,0.277976884,0.519721333,0.202301783,0.301523704,0.223216559,0.475259738,0.314404630,0.141520698,0.544074672,-0.000388312,0.000000000,0.334764223,0.335348388,0.100000000,0.400000000,0.350000000,0.579126456,0.865860645,0.405699203,0.594300797,0.000000000,0.335348388,0.334764223
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1239,rough,0.277919648,0.519633544,0.202446807,0.301349707,0.223953637,0.474696656,0.314187134,0.142442046,0.543370820,-0.000388312,0.000000000,0.333770563,0.334226728,0.100000000,0.400000000,0.350000000,0.580154009,0.866309309,0.405666579,0.594333421,0.000000000,0.334226728,0.333770563
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1242,rough,0.277902799,0.519474928,0.202622273,0.301284139,0.224487109,0.474228752,0.314105174,0.143108886,0.542785940,-0.000388312,0.000000000,0.330657869,0.332736381,0.100000000,0.400000000,0.350000000,0.581186327,0.866905448,0.405635087,0.594364913,0.000000000,0.332736381,0.330657869
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1245,rough,0.278257120,0.518707719,0.203035161,0.301437064,0.224500523,0.474062413,0.314296330,0.143125654,0.542578017,-0.000388312,0.000000000,0.325528629,0.328233893,0.100000000,0.400000000,0.350000000,0.582031605,0.868706443,0.405605760,0.594394240,0.000000000,0.328233893,0.325528629
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1248,rough,0.278697805,0.517763918,0.203538277,0.301586765,0.224570248,0.473842986,0.314483457,0.143212811,0.542303733,-0.000388312,0.000000000,0.320284522,0.322744468,0.100000000,0.400000000,0.350000000,0.583025550,0.870902213,0.405578393,0.594421607,0.000000000,0.322744468,0.320284522
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1251,rough,0.278933010,0.517188625,0.203878365,0.301518173,0.225036948,0.473444879,0.314397716,0.143796185,0.541806098,-0.000388312,0.000000000,0.318974525,0.319209543,0.100000000,0.400000000,0.350000000,0.583943483,0.872316183,0.405551129,0.594448871,0.000000000,0.319209543,0.318974525
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1254,rough,0.278678766,0.517469704,0.203851530,0.301258989,0.225888769,0.472852242,0.314073736,0.144860961,0.541065302,-0.000388312,0.000000000,0.319513048,0.320089404,0.100000000,0.400000000,0.350000000,0.584808739,0.871964238,0.405523179,0.594476821,0.000000000,0.320089404,0.319513048
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1257,rough,0.278460285,0.517657751,0.203881964,0.301006813,0.226792368,0.472200819,0.313758516,0.145990460,0.540251024,-0.000388312,0.000000000,0.319365456,0.320381594,0.100000000,0.400000000,0.350000000,0.585846001,0.871847363,0.405494635,0.594505365,0.000000000,0.320381594,0.319365456
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1260,rough,0.278587050,0.517295544,0.204117406,0.301006586,0.227085614,0.471907800,0.313758233,0.146357017,0.539884750,-0.000388312,0.000000000,0.316664112,0.318034767,0.100000000,0.400000000,0.350000000,0.586618171,0.872786093,0.405466718,0.594533282,0.000000000,0.318034767,0.316664112
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1263,rough,0.278798692,0.516786574,0.204414735,0.301081126,0.227229800,0.471689074,0.313851407,0.146537250,0.539611343,-0.000388312,0.000000000,0.312806334,0.314946613,0.100000000,0.400000000,0.350000000,0.587387050,0.874021355,0.405439493,0.594560507,0.000000000,0.314946613,0.312806334
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1266,rough,0.278940665,0.516344483,0.204714852,0.300974474,0.227835014,0.471190511,0.313718093,0.147293768,0.538988139,-0.000388312,0.000000000,0.311240046,0.312014774,0.100000000,0.400000000,0.350000000,0.588449890,0.875194090,0.405411736,0.594588264,0.000000000,0.312014774,0.311240046
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1269,rough,0.278497928,0.516950219,0.204551853,0.300599678,0.228924706,0.470475616,0.313249598,0.148655882,0.538094521,-0.000388312,0.000000000,0.313269029,0.314534652,0.100000000,0.400000000,0.350000000,0.589323684,0.874186139,0.405381854,0.594618146,0.000000000,0.314534652,0.313269029
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1272,rough,0.278073446,0.517507228,0.204419326,0.300182146,0.230129286,0.469688568,0.312727682,0.150161607,0.537110711,-0.000388312,0.000000000,0.315895973,0.316750048,0.100000000,0.400000000,0.350000000,0.590291654,0.873299981,0.405350181,0.594649819,0.000000000,0.316750048,0.315895973
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1275,rough,0.278017493,0.517434937,0.204547571,0.300034531,0.230771532,0.469193937,0.312543164,0.150964415,0.536492421,-0.000388312,0.000000000,0.314833124,0.315794322,0.100000000,0.400000000,0.350000000,0.591204446,0.873682271,0.405319380,0.594680620,0.000000000,0.315794322,0.314833124
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1278,rough,0.278112994,0.517122554,0.204764452,0.300017652,0.231104942,0.468877407,0.312522065,0.151381177,0.536096758,-0.000388312,0.000000000,0.312264049,0.313698597,0.100000000,0.400000000,0.350000000,0.591991658,0.874520561,0.405290261,0.594709739,0.000000000,0.313698597,0.312264049
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1281,rough,0.278266553,0.516664166,0.205069281,0.299961942,0.231602676,0.468435382,0.312452428,0.152003345,0.535544227,-0.000388312,0.000000000,0.309797624,0.310704134,0.100000000,0.400000000,0.350000000,0.593025278,0.875718347,0.405262945,0.594737055,0.000000000,0.310704134,0.309797624
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1284,rough,0.278026577,0.516915256,0.205058167,0.299691037,0.232484824,0.467824139,0.312113796,0.153106030,0.534780174,-0.000388312,0.000000000,0.310563696,0.311406261,0.100000000,0.400000000,0.350000000,0.593916013,0.875437496,0.405236240,0.594763760,0.000000000,0.311406261,0.310563696
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1287,rough,0.277586691,0.517520573,0.204892736,0.299321436,0.233556937,0.467121627,0.311651795,0.154446171,0.533902034,-0.000388312,0.000000000,0.312594904,0.313933376,0.100000000,0.400000000,0.350000000,0.594770122,0.874426650,0.405209810,0.594790190,0.000000000,0.313933376,0.312594904
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1290,rough,0.277366588,0.517699731,0.204933681,0.299021745,0.234572701,0.466405554,0.311277182,0.155715876,0.533006943,-0.000388312,0.000000000,0.313229412,0.314135693,0.100000000,0.400000000,0.350000000,0.595866845,0.874345723,0.405184877,0.594815123,0.000000000,0.314135693,0.313229412
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1293,downslope,0.277511444,0.552795836,0.169692721,0.273399985,0.325260018,0.401339997,0.279249981,0.256575023,0.464174996,-0.000388312,0.000000000,0.310441408,0.310853087,0.250000000,0.150000000,0.300000000,0.596748019,0.875431939,0.405511897,0.594488103,0.000000000,0.312149239,0.311143027
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1296,downslope,0.277550130,0.552701673,0.169748198,0.273611662,0.325309660,0.401078678,0.279514578,0.256637075,0.463848348,-0.000388312,0.000000000,0.308719836,0.309996739,0.250000000,0.150000000,0.300000000,0.597677818,0.876001304,0.406539813,0.593460187,0.000000000,0.309996739,0.308719836
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1299,downslope,0.277467421,0.552788162,0.169744417,0.273647778,0.325727346,0.400624877,0.279559722,0.257159182,0.463281096,-0.000388312,0.000000000,0.308550654,0.309364683,0.250000000,0.150000000,0.300000000,0.598706419,0.876254127,0.407568601,0.592431399,0.000000000,0.309364683,0.308550654
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1302,downslope,0.277064815,0.553402851,0.169532334,0.273527959,0.326435448,0.400036593,0.279409949,0.258044310,0.462545741,-0.000388312,0.000000000,0.310463000,0.311687469,0.250000000,0.150000000,0.300000000,0.599651945,0.875325013,0.408597106,0.591402894,0.000000000,0.311687469,0.310463000
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1305,downslope,0.276761408,0.553842496,0.169396095,0.273404160,0.327180191,0.399415649,0.279255199,0.258975239,0.461769561,-0.000388312,0.000000000,0.312537275,0.312977495,0.250000000,0.150000000,0.300000000,0.600697338,0.874809002,0.409625741,0.590374259,0.000000000,0.312977495,0.312537275
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1308,downslope,0.276701535,0.553902140,0.169396325,0.273496427,0.327465487,0.399038087,0.279370533,0.259331858,0.461297608,-0.000388312,0.000000000,0.311564718,0.312242615,0.250000000,0.150000000,0.300000000,0.601661240,0.875102954,0.410656355,0.589343645,0.000000000,0.312242615,0.311564718
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1311,downslope,0.276728750,0.553832771,0.169438480,0.273661436,0.327577344,0.398761220,0.279576795,0.259471681,0.460951525,-0.000388312,0.000000000,0.309790298,0.310854664,0.250000000,0.150000000,0.300000000,0.602551765,0.875658134,0.411689458,0.588310542,0.000000000,0.310854664,0.309790298
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1314,downslope,0.276739412,0.553765168,0.169495419,0.273747982,0.327901958,0.398350060,0.279684977,0.259877448,0.460437575,-0.000388312,0.000000000,0.308933342,0.309353072,0.250000000,0.150000000,0.300000000,0.603606018,0.876258771,0.412723562,0.587276438,0.000000000,0.309353072,0.308933342
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1317,downslope,0.276389247,0.554308735,0.169302019,0.273686111,0.328463710,0.397850179,0.279607639,0.260579637,0.459812724,-0.000388312,0.000000000,0.310246769,0.311344892,0.250000000,0.150000000,0.300000000,0.604467545,0.875462043,0.413757397,0.586242603,0.000000000,0.311344892,0.310246769
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1320,downslope,0.275944248,0.555012040,0.169043712,0.273550770,0.329153986,0.397295244,0.279438462,0.261442483,0.459119055,-0.000388312,0.000000000,0.312833855,0.314251940,0.250000000,0.150000000,0.300000000,0.605283992,0.874299224,0.414790445,0.585209555,0.000000000,0.314251940,0.312833855
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1323,downslope,0.275821191,0.555190804,0.168988005,0.273568025,0.329540921,0.396891054,0.279460031,0.261926151,0.458613818,-0.000388312,0.000000000,0.313623787,0.314250852,0.250000000,0.150000000,0.300000000,0.606136364,0.874299659,0.415824362,0.584175638,0.000000000,0.314250852,0.313623787
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1326,downslope,0.275777588,0.555285352,0.168937060,0.273683903,0.329621942,0.396694156,0.279604878,0.262027427,0.458367695,-0.000388312,0.000000000,0.313898999,0.314003772,0.250000000,0.150000000,0.300000000,0.606701793,0.874398491,0.416859754,0.583140246,0.000000000,0.314003772,0.313898999
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1329,downslope,0.275655446,0.555479679,0.168864874,0.273788165,0.329803854,0.396407981,0.279735206,0.262254817,0.458009976,-0.000388312,0.000000000,0.313310361,0.314169312,0.250000000,0.150000000,0.300000000,0.607444685,0.874332275,0.417896915,0.582103085,0.000000000,0.314169312,0.313310361
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1332,downslope,0.274988788,0.556535980,0.168475232,0.273566326,0.330691493,0.395742181,0.279457907,0.263364366,0.457177727,-0.000388312,0.000000000,0.316519448,0.319003734,0.250000000,0.150000000,0.300000000,0.608292882,0.872398506,0.418933364,0.581066636,0.000000000,0.319003734,0.316519448
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1335,downslope,0.274171752,0.557863573,0.167964674,0.273231948,0.331728697,0.395039355,0.279039935,0.264660871,0.456299193,-0.000388312,0.000000000,0.322134299,0.325508461,0.250000000,0.150000000,0.300000000,0.608951178,0.869796616,0.419968413,0.580031587,0.000000000,0.325508461,0.322134299
reports/phase_d4_context_meta_repeat_20260719_232254_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260719_232254_trial_2/d7_objective_selector_shadow_v0.csv,2,1338,downslope,0.273623733,0.558717196,0.167659071,0.272889033,0.332858080,0.394252887,0.278611291,0.266072600,0.455316109,-0.000388312,0.000000000,0.328175931,0.329202887,0.250000000,0.150000000,0.300000000,0.609873515,0.868318845,0.421003121,0.578996879,0.000000000,0.329202887,0.328175931
