source_summary,source_manifest,world,trial,reset_y,context,n_rows,goal_x,lateral_bound,hold_vx,x_start,x_end,y_mean,mean_abs_y_context,max_abs_y_context,ref_vx_mean,ref_yaw_rate_mean,ref_body_h_mean,ref_clearance_mean,ref_enable_mean,input_beta_motion_mean,input_beta_stability_mean,input_beta_energy_mean,ram_slip_proxy_mean,ram_roughness_proxy_mean,ram_sigma_mean,success,goal,startup_failed,out_lane,final_x,final_y,rollout_max_abs_y,rollout_mean_abs_y,hold_drift,motion_score,stability_score,energy_score,effort_proxy,motion_need,stability_need,energy_need,target_beta_motion,target_beta_stability,target_beta_energy
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,downslope,487,8.0,2.0,0.025,6.002850738706552,7.995943314916163,-0.32346885845493994,0.32346885845493994,0.41696572089137784,0.20212622020523652,0.007936213483930674,0.3199999999999961,0.045038633714038,1.0,0.25,0.5999999999999993,0.14999999999999983,0.25,0.14999999999999983,0.29999999999999966,1,1,0,0,8.212,-0.085,0.417,0.20140983606557386,0.0,0.9943758715751689,0.83320771279944,0.5107067331198882,0.4892932668801117,0.005624128424831065,0.16679228720056005,0.48929326688011177,0.18421207535085002,0.5638802367787187,0.2519076878704312
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,flat,448,8.0,2.0,0.025,-0.0005626263588774428,1.999076204207107,0.00547243244064731,0.033552723419312404,0.06669193756946395,0.20948622169372227,-0.0001414259479241022,0.3192857142857107,0.04489936871420858,0.9977678571428571,0.4499999999999971,0.25,0.2999999999999986,0.0,0.05000000000000041,0.05000000000000041,1,1,0,0,8.212,-0.085,0.417,0.20140983606557386,0.0,0.9996330154955159,0.9120193140468706,0.5080428647472798,0.4919571352527202,0.0003669845044841358,0.08798068595312936,0.4919571352527202,0.3540444871165201,0.2552631978264193,0.3906923150570606
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,goal_flat,632,8.0,2.0,0.025,8.000094940336712,8.212364529647356,-0.12672968193112297,0.12672968193112297,0.1821906560202454,0.029212816455696244,0.00010606995306641372,0.31999999999999545,0.04500000000000071,1.0,0.20007911392405262,0.5001582278481013,0.2997626582278504,0.00039556962025316455,0.05015822784810176,0.05039556962025367,1,1,0,0,8.212,-0.085,0.417,0.20140983606557386,0.0,0.8708662974683544,0.8860321023954447,0.8450933817042294,0.15490661829577057,0.12913370253164558,0.11396789760455528,0.15490661829577057,0.21447684964426084,0.4920902886261105,0.2934328617296286
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,rough,437,8.0,2.0,0.025,4.002710341937311,5.999025182513351,-0.3515729354089138,0.3515729354089138,0.41338533996422683,0.20503306649505956,0.00877748011225953,0.31999999999999645,0.05495371666564276,1.0,0.25,0.5500000000000043,0.2000000000000016,0.1000000000000008,0.4000000000000032,0.3499999999999971,1,1,0,0,8.212,-0.085,0.417,0.20140983606557386,0.0,0.996452190353614,0.8340132985080488,0.4050539835250113,0.5949460164749887,0.003547809646386013,0.16598670149195116,0.5949460164749887,0.17774513681735005,0.5130547025978885,0.3092001605847614
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,upslope,417,8.0,2.0,0.025,2.003650322506087,3.9961684510944866,-0.2042140602816211,0.2042140602816211,0.3008674044947367,0.2098001598311271,0.005062342748409963,0.31999999999999656,0.045030015594453264,1.0,0.34999999999999726,0.4000000000000031,0.25,0.10000000000000077,0.20000000000000154,0.20000000000000154,1,1,0,0,8.212,-0.085,0.417,0.20140983606557386,0.0,0.9998572570222336,0.8593298339886841,0.4999966159365916,0.5000033840634084,0.00014274297776639688,0.14067016601131588,0.5000033840634084,0.2616112802355492,0.40209892340388254,0.3362897963605683
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,3,0.0,downslope,498,8.0,2.0,0.025,6.00518210537424,7.999738062143395,-0.16823926174080395,0.16823926174080395,0.24963676283469066,0.20261223189323302,0.004232362120545069,0.319999999999996,0.044988596849293114,1.0,0.25,0.5999999999999998,0.14999999999999994,0.25,0.14999999999999994,0.2999999999999999,1,1,0,0,8.209,0.061,0.249,0.09252263374485596,0.0,0.9947230227808808,0.9002567283621945,0.5149256440565756,0.4850743559434244,0.005276977219119239,0.0997432716378055,0.4850743559434244,0.19471283168126058,0.5401375242975651,0.2651496440211743
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,3,0.0,flat,444,8.0,2.0,0.025,-0.0010621501498245048,1.9978053819425388,-0.0024557143148541205,0.03273952373985734,0.06471055695784624,0.2094790814535038,6.0433410847031637e-05,0.3192792792792757,0.044898742525964166,0.9977477477477478,0.4489864864864837,0.24943693693693694,0.2993243243243228,0.0,0.049887387387387794,0.049887387387387794,1,1,0,0,8.209,0.061,0.249,0.09252263374485596,0.0,0.9996279153239312,0.9418651246844845,0.5081637552514799,0.49183624474852006,0.0003720846760687513,0.05813487531551553,0.49183624474852006,0.3608645347824282,0.24095816375371323,0.3981773014638586
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,3,0.0,goal_flat,622,8.0,2.0,0.025,8.005068493416132,8.209296034974477,0.013990643434433573,0.02946044605799915,0.06179793364723962,0.02785369774919628,2.1629026913939782e-05,0.31999999999999545,0.04500000000000069,1.0,0.20000000000000198,0.5,0.3000000000000022,0.0,0.050000000000000495,0.050000000000000495,1,1,0,0,8.209,0.061,0.249,0.09252263374485596,0.0,0.8698954983922831,0.942520464929371,0.8477472804366076,0.15225271956339234,0.13010450160771692,0.05747953507062897,0.15225271956339237,0.2254575104818546,0.4675544879278052,0.3069880015903402
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,3,0.0,rough,423,8.0,2.0,0.025,4.003564639136121,5.999435759344952,-0.16943305937286698,0.16943305937286698,0.2466461510363921,0.20494207817330146,0.004195375065814624,0.31999999999999656,0.05502579053841866,1.0,0.25,0.550000000000004,0.20000000000000157,0.10000000000000078,0.40000000000000313,0.3499999999999972,1,1,0,0,8.209,0.061,0.249,0.09252263374485596,0.0,0.9963871986952153,0.9009296160168117,0.4102314792086048,0.5897685207913952,0.0036128013047846963,0.09907038398318835,0.5897685207913952,0.18817512390351446,0.4860709224324452,0.3257539536640403
reports/phase_d6/phase_d4_context_meta_repeat_20260719_163540_d6_mlp_gated_control_final_n3_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_163540_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,3,0.0,upslope,433,8.0,2.0,0.025,2.0025919352690997,3.9986332098350945,-0.08486219142508424,0.08486219142508424,0.1290206950662627,0.21009570000353367,0.0020992315947996015,0.31999999999999645,0.04499152996626793,1.0,0.35023094688221423,0.39965357967667753,0.2501154734411085,0.09976905311778371,0.19965357967667594,0.19965357967667594,1,1,0,0,8.209,0.061,0.249,0.09252263374485596,0.0,1.0,0.9273953436100908,0.5035312233371956,0.4964687766628044,0.0,0.0726046563899092,0.4964687766628044,0.27618227503146503,0.36984081283654946,0.35397691213198557
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,1,0.0,downslope,502,8.0,2.0,0.025,6.00179683708318,7.998824746042797,-0.23558522941241178,0.23558522941241178,0.2930723038128665,0.2026217139634003,0.00593732183695255,0.319999999999996,0.045014383352966425,1.0,0.25,0.6,0.15,0.25,0.15,0.3,1,1,0,0,8.218,-0.038,0.339,0.14612295081967205,0.006999999999999673,0.994729795688143,0.8691337316421053,0.5125188004927694,0.4874811995072305,0.005270204311856985,0.13086626835789472,0.48748119950723057,0.189698926405132,0.5512527367724583,0.2590483368224097
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,1,0.0,flat,437,8.0,2.0,0.025,-0.0009717249870037433,1.9968246632642752,-0.032412270989473184,0.04524418560508493,0.07820293329190678,0.2091795780961519,0.0008089212504818332,0.31926773455377216,0.04489308184494416,0.9977116704805492,0.44999999999999735,0.25,0.2999999999999983,0.0,0.0500000000000004,0.0500000000000004,1,1,0,0,8.218,-0.038,0.339,0.14612295081967205,0.006999999999999673,0.9994139843543942,0.9174793400093212,0.5078463210571713,0.4921536789428287,0.0005860156456057863,0.08252065999067881,0.4921536789428287,0.3548893382709403,0.25351932942544403,0.39159133230361565
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,1,0.0,goal_flat,631,8.0,2.0,0.025,8.002673456725063,8.225915644600795,-0.07901548522088511,0.07901548522088511,0.18390557076774847,0.028938001566190225,9.98503613688088e-05,0.31999999999999545,0.04499998951180305,1.0,0.20000000000000198,0.5,0.3000000000000023,0.0,0.050000000000000495,0.050000000000000495,1,1,0,0,8.218,-0.038,0.339,0.14612295081967205,0.006999999999999673,0.8706700011187073,0.8936962465772568,0.8456165389936519,0.15438346100634814,0.1293299988812927,0.10630375342274323,0.15438346100634814,0.2167008065026067,0.4871049467297621,0.2961942467676311
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,1,0.0,rough,439,8.0,2.0,0.025,4.00004175691825,5.997915002446299,-0.2791695255543059,0.2791695255543059,0.3416558197815631,0.2048913139281349,0.006975319504882113,0.3199999999999964,0.054985472266318315,1.0,0.2502277904328018,0.5496583143508015,0.20011389521640252,0.10000000000000081,0.3995444191343996,0.3496583143507944,1,1,0,0,8.218,-0.038,0.339,0.14612295081967205,0.006999999999999673,0.9963509385200964,0.8582024405491485,0.40725491434046135,0.5927450856595387,0.003649061479903626,0.14179755945085148,0.5927450856595387,0.18152697478102336,0.503392188536792,0.31508083668218456
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,1,0.0,upslope,412,8.0,2.0,0.025,2.0014204626156857,3.9951333350938465,-0.11182670279879516,0.11182670279879516,0.17662727296354166,0.21019160014911764,0.0027879003759831433,0.3199999999999966,0.04499321393415477,1.0,0.34999999999999726,0.4000000000000031,0.25,0.10000000000000077,0.20000000000000154,0.20000000000000154,1,1,0,0,8.218,-0.038,0.339,0.14612295081967205,0.006999999999999673,1.0,0.8953338635832033,0.5024737349088778,0.4975262650911222,0.0,0.10466613641679667,0.4975262650911222,0.26991141251771156,0.38382270199774443,0.34626588548454396
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,downslope,490,8.0,2.0,0.025,6.000552912007933,7.997865065033143,-0.07043577127130277,0.07210446787828441,0.11818747880580295,0.20252104611421118,0.001822067648932642,0.31999999999999607,0.0450418057642421,1.0,0.25,0.599897959183673,0.15010204081632642,0.2496938775510204,0.15051020408163254,0.30010204081632624,1,1,0,0,8.154,-0.11,0.163,0.07032786885245902,0.005000000000000782,0.9946578900815795,0.9408828172686937,0.5175773963322673,0.4824226036677327,0.005342109918420546,0.059117182731306284,0.4824226036677327,0.20182250120830666,0.5242289462078666,0.27394855258382667
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,flat,429,8.0,2.0,0.025,-0.0010908132798658772,1.996996086094525,0.04481371615915046,0.04481371615915046,0.05829299736183023,0.20997889982375786,-0.0011211321930923376,0.3199999999999965,0.04499813284455757,1.0,0.4499999999999975,0.25,0.29999999999999805,0.0,0.0500000000000004,0.0500000000000004,1,1,0,0,8.154,-0.11,0.163,0.07032786885245902,0.005000000000000782,0.9999849284455413,0.9543590755935876,0.5049068191435129,0.4950931808564872,1.5071554458678804e-05,0.04564092440641243,0.4950931808564871,0.3628626979664586,0.23554591975155087,0.40159138228199065
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,goal_flat,646,8.0,2.0,0.025,8.002447442075038,8.158693631238478,-0.1260365624322284,0.1260365624322284,0.16438027702134295,0.028022445820433506,4.017965403265628e-05,0.3199999999999954,0.045000000000000734,1.0,0.2000773993808068,0.50015479876161,0.29976780185758767,0.0003869969040247678,0.050154798761610365,0.05038699690402521,1,1,0,0,8.154,-0.11,0.163,0.07032786885245902,0.005000000000000782,0.8700160327288811,0.9304894376701972,0.847407689519139,0.15259231048086097,0.12998396727111894,0.0695105623298028,0.15259231048086097,0.22130764158324487,0.47717293461651517,0.30151942380023994
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,rough,429,8.0,2.0,0.025,4.0000304899478785,5.996324812841944,-0.017823880683592794,0.024959097156205996,0.05880813464528151,0.20436952136335396,0.0009665935596620494,0.3199999999999965,0.0547500590344409,1.0,0.25023310023310025,0.5496503496503538,0.2001165501165517,0.1000000000000008,0.39953379953380275,0.34965034965034686,1,1,0,0,8.154,-0.11,0.163,0.07032786885245902,0.005000000000000782,0.9959782295452528,0.9542431697048109,0.41809831514972473,0.5819016848502753,0.0040217704547471644,0.045756830295189066,0.5819016848502753,0.19773361798027725,0.462712264345181,0.3395541176745418
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,2,0.0,upslope,426,8.0,2.0,0.025,2.0019698694689483,3.995805149890187,0.05615563443531964,0.0583693400514435,0.10426759798030227,0.20784170748762124,-0.0011565909671590476,0.3199999999999965,0.04506988439971293,1.0,0.35023474178403474,0.3996478873239468,0.2501173708920188,0.09976525821596323,0.19964788732394523,0.19964788732394523,1,1,0,0,8.154,-0.11,0.163,0.07032786885245902,0.005000000000000782,0.998458362491158,0.9440147904544314,0.5081522157546321,0.4918477842453679,0.0015416375088419532,0.055985209545568626,0.4918477842453679,0.2807077687939429,0.36178489839971334,0.3575073328063438
reports/phase_d6/phase_d4_context_meta_repeat_20260719_165843_d6_mlp_gated_robustness_n5_summary_v0.json,reports/phase_d4_context_meta_repeat_20260719_165843_manifest.tsv,tracer_mixed_stress_course_v5_lowfric_from_solid,3,0.0,downslope,488,8.0,2.0,0.025,6.000689599612894,7.998786284647305,-0.2956256748945559,0.2956256748945559,0.32765416672113706,0.20252294896445314,0.007410095194469161,0.31999999999999607,0.04502112942854645,1.0,0.25,0.5998975409836059,0.1501024590163933,0.24969262295081965,0.15051229508196706,0.30010245901639315,1,1,0,0,8.28,-0.302,0.326,0.1837622950819673,0.0,0.9946592492603237,0.8692278124877442,0.5107955574130995,0.48920444258690055,0.005340750739676325,0.13077218751225583,0.48920444258690055,0.1885708016745039,0.5534429198617123,0.2579862784637838
