update,beta,terrain,seed,source_log,episode_step,policy_step,command_seq,state_sim_time_s,decision_dt_s,req_vx_mps,req_yaw_rate_rps,req_body_height_m,req_clearance_m,req_gait_period_s,req_duty_factor,req_norm_0,req_norm_1,req_norm_2,app_vx_mps,app_yaw_rate_rps,app_body_height_m,app_clearance_m,state_vx_mps,state_vy_mps,state_yaw_rate_rps,state_z_m,roll_rad,pitch_rad,cost_motion,cost_stability,cost_posture,cost_traction,cost_energy,progress_rate_mps,energy_power_ratio,energy_abs_j,energy_dt_s,slip_cum_rms_mps,slip_cum_mean_mps,slip_cum_max_mps,goal_distance_m,safety_state,override_active,terminated,truncated
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,16,10,15,3.2,0.20000000000000018,0.18871943578124048,0.013198666274547577,0.2962496593594551,0.06,0.7142857142857143,0.65,-0.056402821093797684,0.03299666568636894,-0.06250567734241486,0.18871943578124048,0.013198666274547577,0.2962496593594551,0.06,0.23602375388145447,0.032840754836797714,-0.00015472917584702373,0.32145559787750244,-0.0012298934161663055,0.028092261403799057,0.25840749488969367,0.011514263346824321,0.011514263346824321,0.0,0.486458085907477,0.19327400408824508,0.9729161718149533,4.251071346020538,0.20000000000000018,0.2786325727901506,0.115765607658381,1.8880314503027338,1.3758037741415972,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,17,11,16,3.4,0.19999999999999973,0.18876812905073168,0.012835539877414703,0.29630494996905327,0.06,0.7142857142857143,0.65,-0.056159354746341705,0.03208884969353676,-0.061584167182445526,0.18876812905073168,0.012835539877414703,0.29630494996905327,0.06,0.17123126983642578,-0.012146917171776295,0.0250554196536541,0.32195067405700684,-0.0005893281195312738,0.023295635357499123,0.24142955021057072,0.09781649350268136,0.00791793427035535,0.09781649350268136,0.5198657593577776,0.20685635983154343,1.0397315187155565,4.5430151073763625,0.19999999999999973,0.2732436701365838,0.11358890760827242,1.8880314503027338,1.3344325021752885,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,18,12,17,3.6,0.20000000000000018,0.18893297240138054,0.012285839021205903,0.29639417432248594,0.06,0.7142857142857143,0.65,-0.055335137993097305,0.030714597553014755,-0.060097094625234604,0.18893297240138054,0.012285839021205903,0.29639417432248594,0.06,0.2233159840106964,-0.009470103308558464,-0.08086436241865158,0.32211849093437195,0.0015813640784472227,0.03116457536816597,0.24097065465808043,0.014170500093659022,0.014170500093659022,0.0012702869289761564,0.46540828024830144,0.20722347627353568,0.9308165604966021,4.067120809953096,0.20000000000000018,0.2668474599512071,0.10869780742249509,1.8880314503027338,1.2929878069205814,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,19,13,18,3.8000000000000003,0.20000000000000018,0.18914528489112856,0.011542460322380066,0.29652096748352047,0.06,0.7142857142857143,0.65,-0.0542735755443573,0.028856150805950165,-0.0579838752746582,0.18914528489112856,0.011542460322380066,0.29652096748352047,0.06,0.1792174130678177,0.005263744853436947,-0.016460029408335686,0.32341474294662476,0.0021209525875747204,0.032759565860033035,0.2638076129079276,0.056786848677736416,0.015658098480028085,0.056786848677736416,0.4820399229546793,0.18895390967365794,0.9640798459093578,4.21246179984422,0.20000000000000018,0.2615620601782277,0.10532464504900692,1.8880314503027338,1.2551970249858497,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,20,14,19,4.0,0.19999999999999973,0.1891324520111084,0.01139155775308609,0.2965421833097935,0.06,0.7142857142857143,0.65,-0.05433773994445801,0.028478894382715225,-0.057630278170108795,0.1891324520111084,0.01139155775308609,0.2965421833097935,0.06,0.19643664360046387,-0.004315290134400129,-0.0003955874126404524,0.3248063027858734,-0.0020803725346922874,0.032415278255939484,0.22845079770684096,0.07716281156507264,0.01533070871556517,0.07716281156507264,0.5008027274812709,0.21723936183452724,1.001605454962543,4.376426636702021,0.19999999999999973,0.2586365345329166,0.10374592361870943,1.8880314503027338,1.2117491526189443,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,21,15,20,4.2,0.20000000000000018,0.18922234624624254,0.010869752615690231,0.2966237622499466,0.06,0.7142857142857143,0.65,-0.053888268768787384,0.02717438153922558,-0.05627062916755676,0.18922234624624254,0.010869752615690231,0.2966237622499466,0.06,0.19459643959999084,-0.0020444539841264486,0.003862677374854684,0.32449764013290405,0.0001960886875167489,0.02797320857644081,0.2677252479907783,0.03443041124046403,0.011416876696225242,0.03443041124046403,0.5246009511516861,0.18581980160737738,1.0492019023033714,4.584395112635079,0.20000000000000018,0.25321511142849285,0.10024156408315647,1.8880314503027338,1.1745851922974688,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,22,16,21,4.4,0.20000000000000018,0.1893489331007004,0.01036314144730568,0.2967034815251827,0.06,0.7142857142857143,0.65,-0.05325533449649811,0.0259078536182642,-0.05494197458028793,0.1893489331007004,0.01036314144730568,0.2967034815251827,0.06,0.20004147291183472,0.005242294166237116,0.028077058494091034,0.3241592049598694,0.002489676931872964,0.032603003084659576,0.23292570676680097,0.03207876236253835,0.015508793104542173,0.03207876236253835,0.393250605267823,0.21365943458655925,0.7865012105356454,3.4365476251477816,0.20000000000000018,0.24870118156513604,0.0977246712444269,1.8880314503027338,1.131853305380157,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,23,17,22,4.6000000000000005,0.20000000000000018,0.18942451924085618,0.00990404412150383,0.296773117929697,0.06,0.7142857142857143,0.65,-0.05287740379571915,0.024760110303759575,-0.05378136783838272,0.18942451924085618,0.00990404412150383,0.296773117929697,0.06,0.2224641740322113,0.015234541147947311,-0.0005733637372031808,0.323803186416626,0.000640154117718339,0.03132222965359688,0.2626228029626446,0.014314231687270557,0.014314231687270557,0.0007224529074816691,0.6512675091059905,0.18990175762988432,1.30253501821198,5.691311804160705,0.20000000000000018,0.24428901229408098,0.09431168941935789,1.8880314503027338,1.09387295385418,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,24,18,23,4.8,0.1999999999999993,0.1895450808107853,0.009373020380735397,0.29686140865087507,0.06,0.7142857142857143,0.65,-0.05227459594607353,0.023432550951838493,-0.052309855818748474,0.1895450808107853,0.009373020380735397,0.29686140865087507,0.06,0.1861266791820526,-0.01169007457792759,0.0030177102889865637,0.3233996331691742,0.0005830312147736549,0.0239130649715662,0.22785874096949987,0.0795197682757867,0.00834321084387947,0.0795197682757867,0.528779201526276,0.21771300722440012,1.0575584030525558,4.620908105138398,0.1999999999999993,0.24113540882298834,0.09338560733728117,1.8880314503027338,1.0503303524093002,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,25,19,24,5.0,0.20000000000000018,0.18973036333918572,0.008702795207500459,0.2969735285639763,0.06,0.7142857142857143,0.65,-0.051348183304071426,0.021756988018751144,-0.0504411906003952,0.18973036333918572,0.008702795207500459,0.2969735285639763,0.06,0.23918724060058594,-0.026803182438015938,0.01482852827757597,0.32360517978668213,0.002809352707117796,0.03062308579683304,0.25439796809509063,0.013682348106320841,0.013682348106320841,0.0,0.45568974360084336,0.1964816255239275,0.9113794872016859,3.9821922336499824,0.20000000000000018,0.23721554359017416,0.09038930744902471,1.8880314503027338,1.0110340273045146,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,26,20,25,5.2,0.20000000000000018,0.1898582547903061,0.008020160347223282,0.2970749954134226,0.06,0.7142857142857143,0.65,-0.05070872604846954,0.020050400868058205,-0.048750076442956924,0.1898582547903061,0.008020160347223282,0.2970749954134226,0.06,0.17557393014431,0.007642081938683987,-0.017835207283496857,0.3235608637332916,0.001631062594242394,0.03244970738887787,0.25081478325822737,0.015363294682626294,0.015363294682626294,0.010689569204554918,0.4523439131237564,0.1993481733934181,0.904687826247512,3.952953611697069,0.20000000000000018,0.23324088039467097,0.08822427878054741,1.8880314503027338,0.971164392625831,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,27,21,26,5.4,0.20000000000000018,0.1899052768945694,0.007812288403511048,0.2971263425052166,0.06,0.7142857142857143,0.65,-0.050473615527153015,0.01953072100877762,-0.04789429157972336,0.1899052768945694,0.007812288403511048,0.2971263425052166,0.06,0.21032746136188507,0.012353889644145966,-0.011799236759543419,0.3237955868244171,-0.0021219642367213964,0.034857071936130524,0.23510073611565635,0.017727379662296476,0.017727379662296476,0.010808207324485725,0.4915408897151496,0.21191941110747495,0.9830817794302984,4.295489071309106,0.20000000000000018,0.23057957057117184,0.08649765914629906,1.8880314503027338,0.928780510404336,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,28,22,27,5.6000000000000005,0.20000000000000018,0.1899834893643856,0.007269611954689026,0.29721308760344983,0.06,0.7142857142857143,0.65,-0.050082553178071976,0.018174029886722565,-0.046448539942502975,0.1899834893643856,0.007269611954689026,0.29721308760344983,0.06,0.17720289528369904,-0.0031826060730963945,0.01152352150529623,0.3237038850784302,0.000985747785307467,0.02529810182750225,0.2630177291788054,0.25836391496831307,0.009337672541890007,0.25836391496831307,0.5077387624685132,0.18958581665695567,1.0154775249370256,4.437039422147365,0.20000000000000018,0.22736204899311638,0.08504476242010627,1.8880314503027338,0.8908633470729448,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,29,23,28,5.8,0.1999999999999993,0.1901537172496319,0.006652060896158218,0.29731246903538705,0.06,0.7142857142857143,0.65,-0.04923141375184059,0.016630152240395546,-0.04479218274354935,0.1901537172496319,0.006652060896158218,0.29731246903538705,0.06,0.19607146084308624,0.002526815515011549,0.03446255624294281,0.32382211089134216,0.0021103599574416876,0.03180975839495659,0.2376164902383467,0.014763302281433334,0.014763302281433334,0.0033134536134688895,0.3870007017652487,0.20990680780932267,0.7740014035305002,3.381930821635052,0.1999999999999993,0.22442777197017966,0.0835036303448735,1.8880314503027338,0.8488819855110804,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,30,24,29,6.0,0.20000000000000018,0.19023029133677483,0.006130663305521012,0.2973924223333597,0.06,0.7142857142857143,0.65,-0.04884854331612587,0.015326658263802528,-0.04345962777733803,0.19023029133677483,0.006130663305521012,0.2973924223333597,0.06,0.21193693578243256,0.013802976347506046,-0.0009789499454200268,0.3243817985057831,0.0001443137734895572,0.03262460231781006,0.2609488745865638,0.015529347512801587,0.015529347512801587,0.001887033036229606,0.5311055427940927,0.19124090033074898,1.0622110855881848,4.641237590845748,0.20000000000000018,0.22097133979501427,0.08101823200933816,1.8880314503027338,0.8106338054449306,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,31,25,30,6.2,0.20000000000000018,0.19034816697239876,0.005578923970460892,0.2974901159852743,0.06,0.7142857142857143,0.65,-0.04825916513800621,0.01394730992615223,-0.041831400245428085,0.19034816697239876,0.005578923970460892,0.2974901159852743,0.06,0.20861943066120148,-0.011202825233340263,-0.005839640274643898,0.32483458518981934,-0.0012697840575128794,0.025225955992937088,0.22535009148543073,0.28896908273922056,0.009284488772054162,0.28896908273922056,0.5064679336325945,0.21971992681165545,1.012935867265188,4.425933873269514,0.20000000000000018,0.21926451800412608,0.08077487558292522,1.8880314503027338,0.7666898200825994,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,32,26,31,6.4,0.20000000000000018,0.190548312664032,0.004768011346459389,0.29762716390192506,0.06,0.7142857142857143,0.65,-0.04725843667984009,0.011920028366148472,-0.03954726830124855,0.190548312664032,0.004768011346459389,0.29762716390192506,0.06,0.2277390956878662,-0.014673817902803421,0.018345698714256287,0.3247237205505371,0.0012171048438176513,0.028022410348057747,0.25981578956725376,0.01145707416297642,0.01145707416297642,1.7805534824343205e-10,0.5501364630741871,0.192147368346197,1.1002729261483732,4.807545443947191,0.20000000000000018,0.2164997748485561,0.07876253752799357,1.8880314503027338,0.72826034641336,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,33,27,32,6.6000000000000005,0.20000000000000018,0.19065481051802635,0.004178014770150185,0.2977181455492973,0.06,0.7142857142857143,0.65,-0.04672594740986824,0.010445036925375462,-0.03803090751171112,0.19065481051802635,0.004178014770150185,0.2977181455492973,0.06,0.17847904562950134,0.005022944416850805,-0.003176130587235093,0.3238482177257538,0.0019573045428842306,0.031063415110111237,0.2395500878715774,0.014078654096971567,0.014078654096971567,0.011664003581794391,0.4936931839637779,0.20835992970273812,0.9873863679275551,4.314297590837526,0.20000000000000018,0.21401728978631285,0.07759265986111706,1.8880314503027338,0.6865883604728124,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,34,28,33,6.8,0.1999999999999993,0.19074000865221025,0.0037996098399162292,0.297796054109931,0.06,0.7142857142857143,0.65,-0.04629995673894882,0.009499024599790573,-0.03673243150115013,0.19074000865221025,0.0037996098399162292,0.297796054109931,0.06,0.24829009175300598,0.03908408805727959,0.037331417202949524,0.3242843747138977,-0.0008474810747429729,0.03381500393152237,0.2449757633015353,0.016683286239000655,0.016683286239000655,0.0,0.47947903687321697,0.20401938935877179,0.9589580737464375,4.190082668410895,0.1999999999999993,0.21147725380156573,0.07577360619010053,1.8880314503027338,0.6457844826010581,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,35,29,34,7.0,0.20000000000000018,0.19074369817972184,0.003360807150602341,0.2978565220534801,0.06,0.7142857142857143,0.65,-0.04628150910139084,0.008402017876505852,-0.03572463244199753,0.19074369817972184,0.003360807150602341,0.2978565220534801,0.06,0.17098723351955414,-0.00623470451682806,0.022772205993533134,0.32389310002326965,0.0011104312725365162,0.024014757946133614,0.2527956305460326,0.10663385765083311,0.008414322870053169,0.10663385765083311,0.5358983124815659,0.1977634955631739,1.071796624963131,4.683120759153013,0.20000000000000018,0.21031414844945806,0.07577471160864353,1.8880314503027338,0.6062317834884233,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,36,30,35,7.2,0.20000000000000018,0.19099609553813934,0.0025724664330482486,0.29800243757665157,0.06,0.7142857142857143,0.65,-0.045019522309303284,0.006431166082620621,-0.033292707055807114,0.19099609553813934,0.0025724664330482486,0.29800243757665157,0.06,0.20320464670658112,-0.002847969299182296,0.034875866025686264,0.32385319471359253,0.001956045627593994,0.030279139056801796,0.24117152850540985,0.013376725326714634,0.013376725326714634,0.00028596274767564645,0.4030893308388226,0.20706277719567215,0.8061786616776445,3.5225265112386808,0.20000000000000018,0.20858001428979536,0.07486829328632136,1.8880314503027338,0.5648192280492889,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,37,31,36,7.4,0.20000000000000018,0.19109950959682465,0.0019403666257858277,0.29810285814106463,0.06,0.7142857142857143,0.65,-0.04450245201587677,0.004850916564464569,-0.031619030982255936,0.19109950959682465,0.0019403666257858277,0.29810285814106463,0.06,0.19283638894557953,0.007670185063034296,-0.007922257296741009,0.3245084285736084,0.0009060399606823921,0.03182337060570717,0.26145948160607213,0.01477594027867914,0.01477594027867914,0.005145537415342677,0.4700411820190137,0.19083241471514228,0.9400823640380266,4.107606920754733,0.20000000000000018,0.2057846756623018,0.07308252030384482,1.8880314503027338,0.5266527451062604,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,38,32,37,7.6000000000000005,0.20000000000000018,0.1912177748978138,0.0014143650420010091,0.2982071825489402,0.06,0.7142857142857143,0.65,-0.043911125510931015,0.0035359126050025225,-0.02988029085099697,0.1912177748978138,0.0014143650420010091,0.2982071825489402,0.06,0.20397748053073883,-0.013836163096129894,-0.028584709390997887,0.32557862997055054,-0.0023844249080866575,0.027994658797979355,0.22733393622089165,0.2843183256920749,0.01143439234045333,0.2843183256920749,0.45425888781353335,0.2181328510232867,0.9085177756270659,3.969688237490942,0.20000000000000018,0.20478524794864753,0.07309210138693963,1.8880314503027338,0.483026174901603,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,39,33,38,7.8,0.1999999999999993,0.1914005555212498,0.0005864507984369993,0.2983565340936184,0.06,0.7142857142857143,0.65,-0.042997222393751144,0.0014661269960924983,-0.02739109843969345,0.1914005555212498,0.0005864507984369993,0.2983565340936184,0.06,0.2126120775938034,-0.0027630834374576807,0.0016159237129613757,0.32490742206573486,0.00044873388833366334,0.025687718763947487,0.2631727620572522,0.011612219182448511,0.00962750664916197,0.011612219182448511,0.6066566008277003,0.18946179035419825,1.2133132016554051,5.301464951172306,0.1999999999999993,0.2025411904603123,0.0715847551599734,1.8880314503027338,0.4451338168307635,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,40,34,39,8.0,0.20000000000000018,0.191496292501688,4.7462433576583864e-05,0.2984423676878214,0.06,0.7142857142857143,0.65,-0.04251853749155998,0.00011865608394145966,-0.025960538536310196,0.191496292501688,4.7462433576583864e-05,0.2984423676878214,0.06,0.19923096895217896,0.0039902497082948685,0.009036573581397533,0.3243182301521301,0.0009699679794721305,0.029571272432804108,0.23397034845968384,0.01275859293345488,0.01275859293345488,0.005105475662333503,0.4622088082693772,0.21282372123225293,0.9244176165387538,4.039161189081284,0.20000000000000018,0.20055667292969118,0.07065844076895908,1.8880314503027338,0.40256907258431285,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,41,35,40,8.2,0.1999999999999993,0.19158560112118722,-0.0004726701881736517,0.29853690225630997,0.06,0.7142857142857143,0.65,-0.04207199439406395,-0.0011816754704341292,-0.024384962394833565,0.19158560112118722,-0.0004726701881736517,0.29853690225630997,0.06,0.23784808814525604,0.027817223221063614,-0.010453733615577221,0.3249308466911316,-0.001005139434710145,0.030581654980778694,0.2553783774570271,0.01364535075396164,0.01364535075396164,0.0,0.5021939479667402,0.19569729803437838,1.004387895933484,4.388584266954467,0.1999999999999993,0.19859058834983298,0.06928861859103141,1.8880314503027338,0.3634296129774373,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,42,36,41,8.4,0.20000000000000107,0.1916649080812931,-0.0010221723467111587,0.2986369903385639,0.06,0.7142857142857143,0.65,-0.04167545959353447,-0.002555430866777897,-0.02271682769060135,0.1916649080812931,-0.0010221723467111587,0.2986369903385639,0.06,0.17444968223571777,-0.012461277656257153,0.013710943050682545,0.324887216091156,0.00022194658231455833,0.02452799305319786,0.23663580593619027,0.15949628803825674,0.008777822534360553,0.15949628803825674,0.5170370706281141,0.21069135525104782,1.0340741412562229,4.518295695871359,0.20000000000000107,0.19778835210142345,0.06945720170900847,1.8880314503027338,0.3212913419272275,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,43,37,42,8.6,0.1999999999999993,0.19184733852744104,-0.0017331967130303383,0.2987696649134159,0.06,0.7142857142857143,0.65,-0.040763307362794876,-0.004332991782575846,-0.02050558477640152,0.19184733852744104,-0.0017331967130303383,0.2987696649134159,0.06,0.22394265234470367,-0.002190544269979,-0.0875105932354927,0.3247023820877075,0.0013001871993765235,0.030996521934866905,0.23975253280083403,0.014018084550423632,0.014018084550423632,0.0005082767564206675,0.45535460425065355,0.20819797375933277,0.9107092085013104,3.979263510025504,0.1999999999999993,0.19594071228846988,0.06831480861764962,1.8880314503027338,0.2796517471753611,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,44,38,43,8.8,0.20000000000000107,0.1920720562338829,-0.002639339491724968,0.2989451003819704,0.06,0.7142857142857143,0.65,-0.03963971883058548,-0.00659834872931242,-0.01758166030049324,0.1920720562338829,-0.002639339491724968,0.2989451003819704,0.06,0.18205179274082184,0.006403900682926178,-0.028417810797691345,0.32586079835891724,0.0023464348632842302,0.03353336453437805,0.25951187297245726,0.016833468675312872,0.01640654178754788,0.016833468675312872,0.4710733853663234,0.1923905016220342,0.9421467707326419,4.116627163608399,0.20000000000000107,0.19441532646207088,0.06754273474402084,1.8880314503027338,0.24117364685095408,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,45,39,44,9.0,0.1999999999999993,0.1920619010925293,-0.0028747884556651116,0.298990015424788,0.06,0.7142857142857143,0.65,-0.039690494537353516,-0.007186971139162779,-0.016833076253533363,0.1920619010925293,-0.0028747884556651116,0.298990015424788,0.06,0.19946366548538208,-0.003771268529817462,-0.014303555712103844,0.3267737030982971,-0.0017939304234459996,0.03256218507885933,0.23016203077655395,0.16612699558971789,0.015469981322413931,0.16612699558971789,0.4784952663979292,0.21587037537875686,0.956990532795862,4.181485671876743,0.1999999999999993,0.19404846893308228,0.06752855673473837,1.8880314503027338,0.19799957177520286,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,46,40,45,9.200000000000001,0.20000000000000107,0.19210840985178948,-0.0034495614469051365,0.2991057386063039,0.06,0.7142857142857143,0.65,-0.03945795074105263,-0.00862390361726284,-0.014904356561601162,0.19210840985178948,-0.0034495614469051365,0.2991057386063039,0.06,0.1952328234910965,-0.0005734659498557448,-0.0012501347810029984,0.32621943950653076,0.0009120827890001237,0.026714729145169258,0.26518219530237674,0.028750855949033247,0.010412723246166626,0.028750855949033247,0.527480785209325,0.18785424375809862,1.0549615704186444,4.609561474133386,0.20000000000000107,0.1922441420226713,0.06658353251171366,1.8880314503027338,0.16042872302358294,normal,0,0,0
10,energy,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u10/env_logs/energy/low_friction/episode_0000.jsonl,47,41,46,9.4,0.1999999999999993,0.19221229180693628,-0.004011208936572075,0.2992127471230924,0.06,0.7142857142857143,0.65,-0.03893854096531868,-0.010028022341430187,-0.013120881281793118,0.19221229180693628,-0.004011208936572075,0.2992127471230924,0.06,0.20334935188293457,0.00557712372392416,0.019803982228040695,0.3261387348175049,0.0018916274420917034,0.03222015127539635,0.23416772460891627,0.01514669524026038,0.01514669524026038,0.012294997356211593,0.38663047349410273,0.21266582031286702,0.7732609469882084,3.3786954621240284,0.1999999999999993,0.19091697488172799,0.06603858036491021,1.8880314503027338,0.11789555896100969,normal,0,1,0
20,balanced,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u20/env_logs/balanced/low_friction/episode_0000.jsonl,6,0,5,1.2,0.19999999999999996,0.20393493250012398,0.0041009001433849335,0.29364821255207063,0.06,0.7142857142857143,0.65,0.01967466250061989,0.010252250358462334,-0.10586312413215637,0.20393493250012398,0.0041009001433849335,0.29364821255207063,0.06,0.1903878152370453,0.03838516026735306,-0.0544484443962574,0.3291018307209015,-0.00883757509291172,0.04208322614431381,0.21001596793709892,3.9232903458747366,0.025839305506123282,3.9232903458747366,1.0584698886346287,0.23198722565032087,2.116939777269258,9.24978152188848,0.19999999999999996,0.40774237894897253,0.23294352167953458,1.9239478984676124,1.761887207162263,normal,0,0,0
20,balanced,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u20/env_logs/balanced/low_friction/episode_0000.jsonl,7,1,6,1.4000000000000001,0.20000000000000018,0.20391052328050138,0.003731684759259224,0.29369036257266995,0.06,0.7142857142857143,0.65,0.01955261640250683,0.00932921189814806,-0.10516062378883362,0.20391052328050138,0.003731684759259224,0.29369036257266995,0.06,0.23655535280704498,0.01177959330379963,0.003985208459198475,0.32841765880584717,0.00018222926883026958,0.042690057307481766,0.26808654074248184,1.835863407133338,0.026589868278397183,1.835863407133338,1.2803356982139296,0.18553076740601454,2.560671396427857,11.188627669352051,0.20000000000000018,0.3888246094763218,0.2129809790707499,1.9239478984676124,1.7247810536810602,normal,0,0,0
20,balanced,low_friction,27200,results/icra27/os_t4p5k5_lockstep_checkpoint_sweep_v0/train9/u20/env_logs/balanced/low_friction/episode_0000.jsonl,8,2,7,1.6,0.19999999999999996,0.20385124236345292,0.002981573157012463,0.2937320570647716,0.06,0.7142857142857143,0.65,0.019256211817264557,0.0074539328925311565,-0.10446571558713913,0.20385124236345292,0.002981573157012463,0.2937320570647716,0.06,0.1880684345960617,0.0013208076125010848,-0.04319610819220543,0.32376784086227417,0.01235334575176239,0.022753918543457985,0.2195534126233587,0.29498171907330073,0.0075539674991931295,0.29498171907330073,0.7272374628750375,0.22435726990131305,1.4544749257500755,6.355199820378253,0.19999999999999996,0.39121489739726717,0.21007271903698946,1.9239478984676124,1.6799095997007976,normal,0,0,0
