t_wall,context,x,y,observed_features,imputed_features,learned_slip,learned_rough,learned_sigma,damped_slip,damped_rough,damped_sigma,safe_slip,safe_rough,safe_sigma,legacy_slip,legacy_rough,legacy_sigma,learned_l1_legacy,damped_l1_legacy,safe_l1_legacy
1784664338.203450,rough,5.070241,-0.069883,23,0,0.00000000,1.00000000,0.65795306,0.29527485,0.64834220,0.56736577,0.16834620,0.48691977,0.42607802,0.10000000,0.40000000,0.35000000,1.00795306,0.66098282,0.23134399
1784664338.303502,rough,5.076048,-0.068931,23,0,0.00000000,1.00000000,0.65726920,0.29527485,0.64834220,0.56712642,0.16834620,0.48691977,0.42599425,0.10000000,0.40000000,0.35000000,1.00726920,0.66074347,0.23126021
1784664338.403418,rough,5.082058,-0.067899,23,0,0.00000000,1.00000000,0.65649337,0.29527485,0.64834220,0.56685488,0.16834620,0.48691977,0.42589921,0.10000000,0.40000000,0.35000000,1.00649337,0.66047193,0.23116518
1784664338.503461,rough,5.086744,-0.066417,23,0,0.00000000,1.00000000,0.65560570,0.29527485,0.64834220,0.56654419,0.16834620,0.48691977,0.42579047,0.10000000,0.40000000,0.35000000,1.00560570,0.66016124,0.23105644
1784664338.603839,rough,5.092209,-0.065703,23,0,0.00000000,1.00000000,0.65481064,0.29527485,0.64834220,0.56626592,0.16834620,0.48691977,0.42569307,0.10000000,0.40000000,0.35000000,1.00481064,0.65988297,0.23095904
1784664338.703468,rough,5.097803,-0.065052,23,0,0.00000000,1.00000000,0.65400962,0.29527485,0.64834220,0.56598557,0.16834620,0.48691977,0.42559495,0.10000000,0.40000000,0.35000000,1.00400962,0.65960262,0.23086092
1784664338.803472,rough,5.103277,-0.064443,23,0,0.00000000,1.00000000,0.65350926,0.29527485,0.64834220,0.56581044,0.16834620,0.48691977,0.42553365,0.10000000,0.40000000,0.35000000,1.00350926,0.65942749,0.23079962
1784664338.903304,rough,5.108727,-0.063852,23,0,0.00000000,1.00000000,0.65317077,0.29527485,0.64834220,0.56569197,0.16834620,0.48691977,0.42549219,0.10000000,0.40000000,0.35000000,1.00317077,0.65930902,0.23075816
1784664339.003658,rough,5.113501,-0.063307,23,0,0.00000000,1.00000000,0.65288216,0.29527485,0.64834220,0.56559096,0.16834620,0.48691977,0.42545683,0.10000000,0.40000000,0.35000000,1.00288216,0.65920801,0.23072280
1784664339.103388,rough,5.119052,-0.062604,23,0,0.00000000,1.00000000,0.65234762,0.29527485,0.64834220,0.56540387,0.16834620,0.48691977,0.42539135,0.10000000,0.40000000,0.35000000,1.00234762,0.65902092,0.23065732
1784664339.203373,rough,5.124567,-0.061925,23,0,0.00000000,1.00000000,0.65186352,0.29527485,0.64834220,0.56523443,0.16834620,0.48691977,0.42533205,0.10000000,0.40000000,0.35000000,1.00186352,0.65885148,0.23059802
1784664339.303352,rough,5.130053,-0.061169,23,0,0.00000000,1.00000000,0.65141582,0.29527485,0.64834220,0.56507774,0.16834620,0.48691977,0.42527721,0.10000000,0.40000000,0.35000000,1.00141582,0.65869479,0.23054318
1784664339.403728,rough,5.134873,-0.060302,23,0,0.00000000,1.00000000,0.65100489,0.29527485,0.64834220,0.56493391,0.16834620,0.48691977,0.42522687,0.10000000,0.40000000,0.35000000,1.00100489,0.65855096,0.23049284
1784664339.503393,rough,5.139834,-0.059152,23,0,0.00000000,1.00000000,0.65036337,0.29527485,0.64834220,0.56470938,0.16834620,0.48691977,0.42514828,0.10000000,0.40000000,0.35000000,1.00036337,0.65832643,0.23041425
1784664339.603390,rough,5.144801,-0.057634,23,0,0.00000000,1.00000000,0.64957296,0.29527485,0.64834220,0.56443274,0.16834620,0.48691977,0.42505146,0.10000000,0.40000000,0.35000000,0.99957296,0.65804979,0.23031743
1784664339.703372,rough,5.149284,-0.056240,23,0,0.00000000,1.00000000,0.64876070,0.29527485,0.64834220,0.56414845,0.16834620,0.48691977,0.42495196,0.10000000,0.40000000,0.35000000,0.99876070,0.65776550,0.23021792
1784664339.803763,rough,5.153890,-0.054828,23,0,0.00000000,1.00000000,0.64795013,0.29527485,0.64834220,0.56386475,0.16834620,0.48691977,0.42485266,0.10000000,0.40000000,0.35000000,0.99795013,0.65748180,0.23011863
1784664339.903443,rough,5.158374,-0.053358,23,0,0.00000000,1.00000000,0.64689518,0.29527485,0.64834220,0.56349551,0.16834620,0.48691977,0.42472343,0.10000000,0.40000000,0.35000000,0.99689518,0.65711256,0.22998940
1784664340.003363,rough,5.163009,-0.052506,23,0,0.00000000,1.00000000,0.64642437,0.29527485,0.64834220,0.56333073,0.16834620,0.48691977,0.42466576,0.10000000,0.40000000,0.35000000,0.99642437,0.65694778,0.22993172
1784664340.103408,rough,5.167923,-0.051658,23,0,0.00000000,1.00000000,0.64558940,0.29527485,0.64834220,0.56303849,0.16834620,0.48691977,0.42456347,0.10000000,0.40000000,0.35000000,0.99558940,0.65665554,0.22982944
1784664340.203697,rough,5.173261,-0.049674,23,0,0.00000000,1.00000000,0.64376115,0.29527485,0.64834220,0.56239860,0.16834620,0.48691977,0.42433951,0.10000000,0.40000000,0.35000000,0.99376115,0.65601565,0.22960548
1784664340.303586,rough,5.176969,-0.048291,23,0,0.00000000,1.00000000,0.64476608,0.29527485,0.64834220,0.56275033,0.16834620,0.48691977,0.42446261,0.10000000,0.40000000,0.35000000,0.99476608,0.65636738,0.22972858
1784664340.403604,rough,5.181544,-0.047274,23,0,0.00000000,1.00000000,0.64566771,0.29527485,0.64834220,0.56306590,0.16834620,0.48691977,0.42457306,0.10000000,0.40000000,0.35000000,0.99566771,0.65668295,0.22983903
1784664340.503586,rough,5.185829,-0.046958,23,0,0.00000000,1.00000000,0.64657657,0.29527485,0.64834220,0.56338400,0.16834620,0.48691977,0.42468440,0.10000000,0.40000000,0.35000000,0.99657657,0.65700105,0.22995037
1784664340.603535,rough,5.190689,-0.047002,23,0,0.00000000,1.00000000,0.64640997,0.29527485,0.64834220,0.56332569,0.16834620,0.48691977,0.42466399,0.10000000,0.40000000,0.35000000,0.99640997,0.65694274,0.22992996
1784664340.703294,rough,5.195084,-0.046814,23,0,0.00000000,1.00000000,0.64713565,0.29527485,0.64834220,0.56357968,0.16834620,0.48691977,0.42475289,0.10000000,0.40000000,0.35000000,0.99713565,0.65719673,0.23001885
1784664340.803514,rough,5.199458,-0.046747,23,0,0.00000000,1.00000000,0.64750986,0.29527485,0.64834220,0.56371065,0.16834620,0.48691977,0.42479873,0.10000000,0.40000000,0.35000000,0.99750986,0.65732770,0.23006470
1784664340.903760,rough,5.205649,-0.045893,23,0,0.00000000,1.00000000,0.64860995,0.29527485,0.64834220,0.56409568,0.16834620,0.48691977,0.42493349,0.10000000,0.40000000,0.35000000,0.99860995,0.65771273,0.23019946
1784664341.003493,rough,5.210601,-0.044863,23,0,0.00000000,1.00000000,0.64883453,0.29527485,0.64834220,0.56417429,0.16834620,0.48691977,0.42496100,0.10000000,0.40000000,0.35000000,0.99883453,0.65779134,0.23022697
1784664341.103371,rough,5.215271,-0.043644,23,0,0.00000000,1.00000000,0.65054594,0.29527485,0.64834220,0.56477328,0.16834620,0.48691977,0.42517065,0.10000000,0.40000000,0.35000000,1.00054594,0.65839033,0.23043662
1784664341.203510,rough,5.219773,-0.042246,23,0,0.00000000,1.00000000,0.65171345,0.29527485,0.64834220,0.56518191,0.16834620,0.48691977,0.42531367,0.10000000,0.40000000,0.35000000,1.00171345,0.65879896,0.23057964
1784664341.303501,rough,5.224114,-0.040916,23,0,0.00000000,1.00000000,0.65288682,0.29527485,0.64834220,0.56559259,0.16834620,0.48691977,0.42545741,0.10000000,0.40000000,0.35000000,1.00288682,0.65920964,0.23072337
1784664341.403425,rough,5.228690,-0.039421,23,0,0.00000000,1.00000000,0.65329472,0.29527485,0.64834220,0.56573535,0.16834620,0.48691977,0.42550737,0.10000000,0.40000000,0.35000000,1.00329472,0.65935240,0.23077334
1784664341.503455,rough,5.233077,-0.037944,23,0,0.00000000,1.00000000,0.65411409,0.29527485,0.64834220,0.56602213,0.16834620,0.48691977,0.42560775,0.10000000,0.40000000,0.35000000,1.00411409,0.65963918,0.23087371
1784664341.603388,rough,5.237147,-0.036524,23,0,0.00000000,1.00000000,0.65509318,0.29527485,0.64834220,0.56636481,0.16834620,0.48691977,0.42572768,0.10000000,0.40000000,0.35000000,1.00509318,0.65998186,0.23099365
1784664341.703761,rough,5.242406,-0.034610,23,0,0.00000000,1.00000000,0.65718326,0.29527485,0.64834220,0.56709634,0.16834620,0.48691977,0.42598372,0.10000000,0.40000000,0.35000000,1.00718326,0.66071339,0.23124969
1784664341.803411,rough,5.248791,-0.034646,23,0,0.00000000,1.00000000,0.65677648,0.29527485,0.64834220,0.56695397,0.16834620,0.48691977,0.42593389,0.10000000,0.40000000,0.35000000,1.00677648,0.66057102,0.23119986
1784664341.903296,rough,5.253931,-0.034484,23,0,0.00000000,1.00000000,0.65732095,0.29527485,0.64834220,0.56714453,0.16834620,0.48691977,0.42600059,0.10000000,0.40000000,0.35000000,1.00732095,0.66076158,0.23126655
1784664342.003396,rough,5.259230,-0.033997,23,0,0.00000000,1.00000000,0.65799065,0.29527485,0.64834220,0.56737893,0.16834620,0.48691977,0.42608262,0.10000000,0.40000000,0.35000000,1.00799065,0.66099598,0.23134859
1784664342.103640,rough,5.263938,-0.034061,23,0,0.00000000,1.00000000,0.65935319,0.29527485,0.64834220,0.56785582,0.16834620,0.48691977,0.42624954,0.10000000,0.40000000,0.35000000,1.00935319,0.66147287,0.23151550
1784664342.203439,rough,5.269834,-0.034196,23,0,0.00000000,1.00000000,0.65892626,0.29527485,0.64834220,0.56770639,0.16834620,0.48691977,0.42619724,0.10000000,0.40000000,0.35000000,1.00892626,0.66132344,0.23146320
1784664342.303364,rough,5.274948,-0.034282,23,0,0.00000000,1.00000000,0.65965675,0.29527485,0.64834220,0.56796206,0.16834620,0.48691977,0.42628672,0.10000000,0.40000000,0.35000000,1.00965675,0.66157911,0.23155269
1784664342.403397,rough,5.280071,-0.034388,23,0,0.00000000,1.00000000,0.66035099,0.29527485,0.64834220,0.56820505,0.16834620,0.48691977,0.42637177,0.10000000,0.40000000,0.35000000,1.01035099,0.66182210,0.23163773
1784664342.503771,rough,5.285859,-0.034463,23,0,0.00000000,1.00000000,0.66113509,0.29527485,0.64834220,0.56847948,0.16834620,0.48691977,0.42646782,0.10000000,0.40000000,0.35000000,1.01113509,0.66209653,0.23173379
1784664342.603427,rough,5.290915,-0.034670,23,0,0.00000000,1.00000000,0.66074696,0.29527485,0.64834220,0.56834364,0.16834620,0.48691977,0.42642027,0.10000000,0.40000000,0.35000000,1.01074696,0.66196069,0.23168624
1784664342.703389,rough,5.295941,-0.034842,23,0,0.00000000,1.00000000,0.66094385,0.29527485,0.64834220,0.56841255,0.16834620,0.48691977,0.42644439,0.10000000,0.40000000,0.35000000,1.01094385,0.66202960,0.23171036
1784664342.803395,rough,5.300360,-0.034503,23,0,0.00000000,1.00000000,0.66129848,0.29527485,0.64834220,0.56853667,0.16834620,0.48691977,0.42648783,0.10000000,0.40000000,0.35000000,1.01129848,0.66215372,0.23175380
1784664342.903537,rough,5.305100,-0.033921,23,0,0.00000000,1.00000000,0.66258701,0.29527485,0.64834220,0.56898765,0.16834620,0.48691977,0.42664568,0.10000000,0.40000000,0.35000000,1.01258701,0.66260470,0.23191165
1784664343.003380,rough,5.309786,-0.033137,23,0,0.00000000,1.00000000,0.66262167,0.29527485,0.64834220,0.56899978,0.16834620,0.48691977,0.42664992,0.10000000,0.40000000,0.35000000,1.01262167,0.66261683,0.23191589
1784664343.103474,rough,5.313760,-0.032327,23,0,0.00000000,1.00000000,0.66406592,0.29527485,0.64834220,0.56950527,0.16834620,0.48691977,0.42682685,0.10000000,0.40000000,0.35000000,1.01406592,0.66312232,0.23209281
1784664343.203458,rough,5.318659,-0.031337,23,0,0.00000000,1.00000000,0.66465976,0.29527485,0.64834220,0.56971312,0.16834620,0.48691977,0.42689959,0.10000000,0.40000000,0.35000000,1.01465976,0.66333017,0.23216556
1784664343.303576,rough,5.323160,-0.030364,23,0,0.00000000,1.00000000,0.66529050,0.29527485,0.64834220,0.56993388,0.16834620,0.48691977,0.42697686,0.10000000,0.40000000,0.35000000,1.01529050,0.66355093,0.23224282
1784664343.404020,rough,5.327815,-0.029717,23,0,0.00000000,1.00000000,0.66589785,0.29527485,0.64834220,0.57014645,0.16834620,0.48691977,0.42705126,0.10000000,0.40000000,0.35000000,1.01589785,0.66376350,0.23231722
1784664343.503443,rough,5.333731,-0.030018,23,0,0.00000000,1.00000000,0.66531403,0.29527485,0.64834220,0.56994211,0.16834620,0.48691977,0.42697974,0.10000000,0.40000000,0.35000000,1.01531403,0.66355916,0.23224571
1784664343.603355,rough,5.338351,-0.030155,23,0,0.00000000,1.00000000,0.66559391,0.29527485,0.64834220,0.57004007,0.16834620,0.48691977,0.42701402,0.10000000,0.40000000,0.35000000,1.01559391,0.66365712,0.23227999
1784664343.703784,rough,5.342662,-0.030615,23,0,0.00000000,1.00000000,0.66649415,0.29527485,0.64834220,0.57035515,0.16834620,0.48691977,0.42712430,0.10000000,0.40000000,0.35000000,1.01649415,0.66397220,0.23239027
1784664343.803586,rough,5.347401,-0.031437,23,0,0.00000000,1.00000000,0.66669016,0.29527485,0.64834220,0.57042376,0.16834620,0.48691977,0.42714831,0.10000000,0.40000000,0.35000000,1.01669016,0.66404081,0.23241428
1784664343.903377,rough,5.352103,-0.032410,23,0,0.00000000,1.00000000,0.66596811,0.29527485,0.64834220,0.57017104,0.16834620,0.48691977,0.42705986,0.10000000,0.40000000,0.35000000,1.01596811,0.66378809,0.23232583
1784664344.003503,rough,5.355769,-0.033227,23,0,0.00000000,1.00000000,0.66615629,0.29527485,0.64834220,0.57023690,0.16834620,0.48691977,0.42708292,0.10000000,0.40000000,0.35000000,1.01615629,0.66385395,0.23234888
1784664344.103748,rough,5.360986,-0.034252,23,0,0.00000000,1.00000000,0.66566275,0.29527485,0.64834220,0.57006416,0.16834620,0.48691977,0.42702246,0.10000000,0.40000000,0.35000000,1.01566275,0.66368121,0.23228842
1784664344.203548,rough,5.365515,-0.035387,23,0,0.00000000,1.00000000,0.66489565,0.29527485,0.64834220,0.56979568,0.16834620,0.48691977,0.42692849,0.10000000,0.40000000,0.35000000,1.01489565,0.66341273,0.23219445
1784664344.303482,rough,5.371154,-0.035908,23,0,0.00000000,1.00000000,0.66437233,0.29527485,0.64834220,0.56961252,0.16834620,0.48691977,0.42686438,0.10000000,0.40000000,0.35000000,1.01437233,0.66322957,0.23213035
1784664344.403438,rough,5.376566,-0.035829,23,0,0.00000000,1.00000000,0.66479031,0.29527485,0.64834220,0.56975881,0.16834620,0.48691977,0.42691558,0.10000000,0.40000000,0.35000000,1.01479031,0.66337586,0.23218155
1784664344.503402,rough,5.382369,-0.035234,23,0,0.00000000,1.00000000,0.66462059,0.29527485,0.64834220,0.56969941,0.16834620,0.48691977,0.42689479,0.10000000,0.40000000,0.35000000,1.01462059,0.66331646,0.23216076
1784664344.603426,rough,5.387919,-0.034373,23,0,0.00000000,1.00000000,0.66526414,0.29527485,0.64834220,0.56992465,0.16834620,0.48691977,0.42697363,0.10000000,0.40000000,0.35000000,1.01526414,0.66354170,0.23223959
1784664344.703508,rough,5.392890,-0.033762,23,0,0.00000000,1.00000000,0.66588745,0.29527485,0.64834220,0.57014281,0.16834620,0.48691977,0.42704998,0.10000000,0.40000000,0.35000000,1.01588745,0.66375986,0.23231595
1784664344.803420,rough,5.398197,-0.033167,23,0,0.00000000,1.00000000,0.66571969,0.29527485,0.64834220,0.57008409,0.16834620,0.48691977,0.42702943,0.10000000,0.40000000,0.35000000,1.01571969,0.66370114,0.23229540
1784664344.903830,rough,5.402857,-0.032712,23,0,0.00000000,1.00000000,0.66644230,0.29527485,0.64834220,0.57033701,0.16834620,0.48691977,0.42711795,0.10000000,0.40000000,0.35000000,1.01644230,0.66395406,0.23238392
1784664345.003385,rough,5.407857,-0.032168,23,0,0.00000000,1.00000000,0.66669669,0.29527485,0.64834220,0.57042604,0.16834620,0.48691977,0.42714911,0.10000000,0.40000000,0.35000000,1.01669669,0.66404309,0.23241508
1784664345.103466,rough,5.413296,-0.032071,23,0,0.00000000,1.00000000,0.66663691,0.29527485,0.64834220,0.57040512,0.16834620,0.48691977,0.42714179,0.10000000,0.40000000,0.35000000,1.01663691,0.66402217,0.23240776
1784664345.203344,rough,5.419048,-0.032742,23,0,0.00000000,1.00000000,0.66589264,0.29527485,0.64834220,0.57014462,0.16834620,0.48691977,0.42705062,0.10000000,0.40000000,0.35000000,1.01589264,0.66376167,0.23231659
1784664345.304017,rough,5.423751,-0.032661,23,0,0.00000000,1.00000000,0.66619269,0.29527485,0.64834220,0.57024964,0.16834620,0.48691977,0.42708737,0.10000000,0.40000000,0.35000000,1.01619269,0.66386669,0.23235334
1784664345.403388,rough,5.428578,-0.032954,23,0,0.00000000,1.00000000,0.66580450,0.29527485,0.64834220,0.57011378,0.16834620,0.48691977,0.42703982,0.10000000,0.40000000,0.35000000,1.01580450,0.66373083,0.23230579
1784664345.503366,rough,5.433197,-0.033587,23,0,0.00000000,1.00000000,0.66522027,0.29527485,0.64834220,0.56990929,0.16834620,0.48691977,0.42696825,0.10000000,0.40000000,0.35000000,1.01522027,0.66352634,0.23223422
1784664345.603389,rough,5.437398,-0.034024,23,0,0.00000000,1.00000000,0.66493514,0.29527485,0.64834220,0.56980950,0.16834620,0.48691977,0.42693332,0.10000000,0.40000000,0.35000000,1.01493514,0.66342655,0.23219929
1784664345.703472,rough,5.441644,-0.034570,23,0,0.00000000,1.00000000,0.66432381,0.29527485,0.64834220,0.56959553,0.16834620,0.48691977,0.42685844,0.10000000,0.40000000,0.35000000,1.01432381,0.66321258,0.23212440
1784664345.803391,rough,5.446234,-0.035445,23,0,0.00000000,1.00000000,0.66352577,0.29527485,0.64834220,0.56931622,0.16834620,0.48691977,0.42676068,0.10000000,0.40000000,0.35000000,1.01352577,0.66293327,0.23202664
1784664345.903468,rough,5.451538,-0.036766,23,0,0.00000000,1.00000000,0.66203956,0.29527485,0.64834220,0.56879605,0.16834620,0.48691977,0.42657862,0.10000000,0.40000000,0.35000000,1.01203956,0.66241310,0.23184458
1784664346.003488,rough,5.456606,-0.037808,23,0,0.00000000,1.00000000,0.66126744,0.29527485,0.64834220,0.56852580,0.16834620,0.48691977,0.42648403,0.10000000,0.40000000,0.35000000,1.01126744,0.66214285,0.23175000
1784664346.103698,rough,5.463225,-0.038616,23,0,0.00000000,1.00000000,0.65966293,0.29527485,0.64834220,0.56796423,0.16834620,0.48691977,0.42628748,0.10000000,0.40000000,0.35000000,1.00966293,0.66158128,0.23155345
1784664346.203332,rough,5.468314,-0.039418,23,0,0.00000000,1.00000000,0.65902588,0.29527485,0.64834220,0.56774126,0.16834620,0.48691977,0.42620944,0.10000000,0.40000000,0.35000000,1.00902588,0.66135831,0.23147541
1784664346.303478,rough,5.472570,-0.040198,23,0,0.00000000,1.00000000,0.65836079,0.29527485,0.64834220,0.56750848,0.16834620,0.48691977,0.42612797,0.10000000,0.40000000,0.35000000,1.00836079,0.66112553,0.23139393
1784664346.403364,rough,5.477957,-0.041019,23,0,0.00000000,1.00000000,0.65754659,0.29527485,0.64834220,0.56722351,0.16834620,0.48691977,0.42602823,0.10000000,0.40000000,0.35000000,1.00754659,0.66084056,0.23129419
1784664346.503603,rough,5.482382,-0.041761,23,0,0.00000000,1.00000000,0.65644115,0.29527485,0.64834220,0.56683660,0.16834620,0.48691977,0.42589281,0.10000000,0.40000000,0.35000000,1.00644115,0.66045365,0.23115878
1784664346.603591,rough,5.487705,-0.042559,23,0,0.00000000,1.00000000,0.65582705,0.29527485,0.64834220,0.56662167,0.16834620,0.48691977,0.42581758,0.10000000,0.40000000,0.35000000,1.00582705,0.66023872,0.23108355
1784664346.703456,rough,5.492479,-0.043337,23,0,0.00000000,1.00000000,0.65523129,0.29527485,0.64834220,0.56641315,0.16834620,0.48691977,0.42574460,0.10000000,0.40000000,0.35000000,1.00523129,0.66003020,0.23101057
1784664346.803287,rough,5.498268,-0.044247,23,0,0.00000000,1.00000000,0.65448747,0.29527485,0.64834220,0.56615281,0.16834620,0.48691977,0.42565349,0.10000000,0.40000000,0.35000000,1.00448747,0.65976986,0.23091945
1784664346.903857,rough,5.502497,-0.044818,23,0,0.00000000,1.00000000,0.65394609,0.29527485,0.64834220,0.56596333,0.16834620,0.48691977,0.42558717,0.10000000,0.40000000,0.35000000,1.00394609,0.65958038,0.23085313
1784664347.003461,rough,5.506196,-0.045077,23,0,0.00000000,1.00000000,0.65376444,0.29527485,0.64834220,0.56589975,0.16834620,0.48691977,0.42556491,0.10000000,0.40000000,0.35000000,1.00376444,0.65951680,0.23083088
1784664347.103478,rough,5.509274,-0.045405,23,0,0.00000000,1.00000000,0.65339884,0.29527485,0.64834220,0.56577179,0.16834620,0.48691977,0.42552013,0.10000000,0.40000000,0.35000000,1.00339884,0.65938884,0.23078610
1784664347.203344,rough,5.513115,-0.046237,23,0,0.00000000,1.00000000,0.65295236,0.29527485,0.64834220,0.56561553,0.16834620,0.48691977,0.42546543,0.10000000,0.40000000,0.35000000,1.00295236,0.65923258,0.23073140
1784664347.303569,rough,5.516858,-0.047274,23,0,0.00000000,1.00000000,0.65200468,0.29527485,0.64834220,0.56528384,0.16834620,0.48691977,0.42534934,0.10000000,0.40000000,0.35000000,1.00200468,0.65890089,0.23061531
1784664347.403407,rough,5.520256,-0.048231,23,0,0.00000000,1.00000000,0.65156043,0.29527485,0.64834220,0.56512835,0.16834620,0.48691977,0.42529492,0.10000000,0.40000000,0.35000000,1.00156043,0.65874540,0.23056089
1784664347.503447,rough,5.523749,-0.049201,23,0,0.00000000,1.00000000,0.65013286,0.29527485,0.64834220,0.56462870,0.16834620,0.48691977,0.42512005,0.10000000,0.40000000,0.35000000,1.00013286,0.65824575,0.23038601
1784664347.603454,rough,5.527694,-0.048804,23,0,0.00000000,1.00000000,0.64972645,0.29527485,0.64834220,0.56448646,0.16834620,0.48691977,0.42507026,0.10000000,0.40000000,0.35000000,0.99972645,0.65810351,0.23033623
1784664347.703677,rough,5.531939,-0.048230,23,0,0.00000000,1.00000000,0.64938019,0.29527485,0.64834220,0.56436527,0.16834620,0.48691977,0.42502784,0.10000000,0.40000000,0.35000000,0.99938019,0.65798232,0.23029381
1784664347.803505,rough,5.534636,-0.048618,23,0,0.00000000,1.00000000,0.64927819,0.29527485,0.64834220,0.56432957,0.16834620,0.48691977,0.42501535,0.10000000,0.40000000,0.35000000,0.99927819,0.65794662,0.23028132
1784664347.903358,rough,5.537138,-0.048789,23,0,0.00000000,1.00000000,0.64869456,0.29527485,0.64834220,0.56412530,0.16834620,0.48691977,0.42494385,0.10000000,0.40000000,0.35000000,0.99869456,0.65774235,0.23020982
1784664348.003424,rough,5.539251,-0.048574,23,0,0.00000000,1.00000000,0.64834304,0.29527485,0.64834220,0.56400226,0.16834620,0.48691977,0.42490079,0.10000000,0.40000000,0.35000000,0.99834304,0.65761931,0.23016676
1784664348.103600,rough,5.541055,-0.048316,23,0,0.00000000,1.00000000,0.64782041,0.29527485,0.64834220,0.56381934,0.16834620,0.48691977,0.42483677,0.10000000,0.40000000,0.35000000,0.99782041,0.65743639,0.23010274
1784664348.203415,rough,5.542580,-0.047913,23,0,0.00000000,1.00000000,0.64818271,0.29527485,0.64834220,0.56394615,0.16834620,0.48691977,0.42488115,0.10000000,0.40000000,0.35000000,0.99818271,0.65756320,0.23014712
1784664348.303411,rough,5.544144,-0.047194,23,0,0.00000000,1.00000000,0.64805683,0.29527485,0.64834220,0.56390209,0.16834620,0.48691977,0.42486573,0.10000000,0.40000000,0.35000000,0.99805683,0.65751914,0.23013170
1784664348.403406,rough,5.545921,-0.046419,23,0,0.00000000,1.00000000,0.64818319,0.29527485,0.64834220,0.56394632,0.16834620,0.48691977,0.42488121,0.10000000,0.40000000,0.35000000,0.99818319,0.65756337,0.23014718
1784664348.503558,rough,5.549692,-0.047866,23,0,0.00000000,1.00000000,0.64828443,0.29527485,0.64834220,0.56398175,0.16834620,0.48691977,0.42489361,0.10000000,0.40000000,0.35000000,0.99828443,0.65759880,0.23015958
1784664348.603797,rough,5.553814,-0.050367,23,0,0.00000000,1.00000000,0.64978802,0.29527485,0.64834220,0.56450801,0.16834620,0.48691977,0.42507780,0.10000000,0.40000000,0.35000000,0.99978802,0.65812506,0.23034377
1784664348.703483,rough,5.556771,-0.052686,23,0,0.00000000,1.00000000,0.65114172,0.29527485,0.64834220,0.56498180,0.16834620,0.48691977,0.42524363,0.10000000,0.40000000,0.35000000,1.00114172,0.65859885,0.23050960
1784664348.803453,rough,5.559872,-0.055718,23,0,0.00000000,1.00000000,0.65267781,0.29527485,0.64834220,0.56551943,0.16834620,0.48691977,0.42543180,0.10000000,0.40000000,0.35000000,1.00267781,0.65913648,0.23069777
1784664348.903606,rough,5.562462,-0.058792,23,0,0.00000000,1.00000000,0.65502391,0.29527485,0.64834220,0.56634057,0.16834620,0.48691977,0.42571920,0.10000000,0.40000000,0.35000000,1.00502391,0.65995762,0.23098517
1784664349.003428,rough,5.565096,-0.062364,23,0,0.00000000,1.00000000,0.65764334,0.29527485,0.64834220,0.56725737,0.16834620,0.48691977,0.42604008,0.10000000,0.40000000,0.35000000,1.00764334,0.66087442,0.23130605
1784664349.103409,rough,5.567269,-0.065904,23,0,0.00000000,1.00000000,0.66137879,0.29527485,0.64834220,0.56856478,0.16834620,0.48691977,0.42649767,0.10000000,0.40000000,0.35000000,1.01137879,0.66218183,0.23176364
1784664349.203333,rough,5.569758,-0.069714,23,0,0.00000000,1.00000000,0.66342017,0.29527485,0.64834220,0.56927926,0.16834620,0.48691977,0.42674774,0.10000000,0.40000000,0.35000000,1.01342017,0.66289631,0.23201371
1784664349.303707,rough,5.574781,-0.070977,23,0,0.00000000,1.00000000,0.66592044,0.29527485,0.64834220,0.57015435,0.16834620,0.48691977,0.42705402,0.10000000,0.40000000,0.35000000,1.01592044,0.66377140,0.23231999
1784664349.403377,rough,5.579389,-0.071623,23,0,0.00000000,1.00000000,0.66610111,0.29527485,0.64834220,0.57021759,0.16834620,0.48691977,0.42707616,0.10000000,0.40000000,0.35000000,1.01610111,0.66383464,0.23234212
1784664349.503342,rough,5.583099,-0.072346,23,0,0.00000000,1.00000000,0.66746975,0.29527485,0.64834220,0.57069661,0.16834620,0.48691977,0.42724381,0.10000000,0.40000000,0.35000000,1.01746975,0.66431366,0.23250978
1784664349.603354,rough,5.586920,-0.072600,23,0,0.00000000,1.00000000,0.66851999,0.29527485,0.64834220,0.57106420,0.16834620,0.48691977,0.42737247,0.10000000,0.40000000,0.35000000,1.01851999,0.66468125,0.23263844
1784664349.703455,rough,5.590226,-0.072934,23,0,0.00000000,1.00000000,0.67006479,0.29527485,0.64834220,0.57160488,0.16834620,0.48691977,0.42756171,0.10000000,0.40000000,0.35000000,1.02006479,0.66522193,0.23282767
1784664349.803406,rough,5.593756,-0.073136,23,0,0.00000000,1.00000000,0.67068072,0.29527485,0.64834220,0.57182045,0.16834620,0.48691977,0.42763716,0.10000000,0.40000000,0.35000000,1.02068072,0.66543750,0.23290313
1784664349.903375,rough,5.597043,-0.073211,23,0,0.00000000,1.00000000,0.67194476,0.29527485,0.64834220,0.57226287,0.16834620,0.48691977,0.42779200,0.10000000,0.40000000,0.35000000,1.02194476,0.66587992,0.23305797
1784664350.003499,rough,5.600331,-0.073101,23,0,0.00000000,1.00000000,0.67219965,0.29527485,0.64834220,0.57235208,0.16834620,0.48691977,0.42782323,0.10000000,0.40000000,0.35000000,1.02219965,0.66596913,0.23308919
