decision_index,context_id,group,terrain,seed,mission,primary_metric,selected_beta_name,feasible_choice_count,preference_pair_count,support_class,max_margin_rho,beta_hat_motion,beta_hat_stability,beta_hat_energy,min_pair_margin_at_beta_hat,max_pair_margin_at_beta_hat,source_beta_consistent,source_beta_min_margin
987,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,balanced,2,1,strict,0.011477882213462687,0.0,0.0,1.0,0.011477882213462687,0.011477882213462687,1,0.0020747717549775783
989,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,stability,2,1,strict,0.016121105280266224,0.0,0.0,1.0,0.016121105280266224,0.016121105280266224,1,0.0006032291206993744
990,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,stability,2,1,strict,0.016121105280266224,0.0,0.0,1.0,0.016121105280266224,0.016121105280266224,1,0.0006032291206993744
991,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,stability,3,2,strict,0.004643223066803537,0.0,-0.0,1.0,0.004643223066803537,0.016121105280266224,1,3.5633227419427036e-05
993,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,stability,2,1,strict,0.016121105280266224,0.0,0.0,1.0,0.016121105280266224,0.016121105280266224,1,0.0006032291206993744
994,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,stability,3,2,strict,0.005225654156903237,0.0,-0.0,1.0,0.005225654156903237,0.016121105280266224,1,0.0005801925197033203
995,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,stability,4,3,strict,0.004643223066803537,0.0,-0.0,1.0,0.004643223066803537,0.016121105280266224,1,3.5633227419427036e-05
999,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,balanced,2,1,strict,0.003977399626366868,1.0,-0.0,0.0,0.003977399626366868,0.003977399626366868,1,0.0003858021081640695
1000,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,balanced,2,1,strict,0.003977399626366868,1.0,-0.0,0.0,0.003977399626366868,0.003977399626366868,1,0.0003858021081640695
1002,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,stability,2,1,strict,0.01012611416066167,0.0,0.0,1.0,0.01012611416066167,0.01012611416066167,1,0.001244344088999423
1003,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,balanced,3,2,strict,0.003977399626366868,1.0,-0.0,0.0,0.003977399626366868,0.005262830038943234,0,-0.0025221598682389494
1004,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,balanced,3,2,strict,0.003977399626366868,1.0,-0.0,0.0,0.003977399626366868,0.005262830038943234,0,-0.0025221598682389494
1006,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,stability,2,1,strict,0.01012611416066167,0.0,0.0,1.0,0.01012611416066167,0.01012611416066167,1,0.001244344088999423
1007,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,balanced,3,2,strict,0.003977399626366868,1.0,-0.0,0.0,0.003977399626366868,0.005262830038943234,0,-0.0025221598682389494
1008,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,fast,decision_time_s,balanced,4,3,strict,0.00020308711273933866,0.02135463225528368,0.9786453677447167,0.0,0.00020308711273933866,0.0003448406508955898,0,-0.0025221598682389494
1012,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,balanced,2,1,strict,0.002844915828732031,0.0,-0.0,1.0,0.002844915828732031,0.002844915828732031,0,-9.027227098078053e-05
1015,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,balanced,2,1,strict,0.005262830038943234,1.0,-0.0,0.0,0.005262830038943234,0.005262830038943234,0,-0.002522159868238949
1016,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,balanced,3,2,strict,0.000263001640304871,0.005069243594204726,0.9949307564057954,0.0,0.000263001640304871,0.000263001640304871,0,-0.0025221598682389494
1018,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,energy,2,1,strict,0.001285430412576366,1.0,-0.0,0.0,0.001285430412576366,0.001285430412576366,0,-0.0068779456777452765
1019,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,balanced,3,2,strict,0.003977399626366868,1.0,-0.0,0.0,0.003977399626366868,0.005262830038943234,0,-0.0025221598682389494
1020,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,stable,cost_stability,balanced,4,3,strict,0.00020308711273933866,0.02135463225528368,0.9786453677447167,0.0,0.00020308711273933866,0.0003448406508955898,0,-0.0025221598682389494
1028,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,balanced,2,1,strict,0.002844915828732031,0.0,-0.0,1.0,0.002844915828732031,0.002844915828732031,0,-9.027227098078053e-05
1031,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,stability,2,1,strict,0.013066836799515924,0.0,0.0,1.0,0.013066836799515924,0.013066836799515924,1,0.0010043320049868145
1032,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,stability,3,2,strict,0.013066836799515924,0.0,0.0,1.0,0.013066836799515924,0.015911752628247955,1,0.0010043320049868143
1034,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,energy,2,1,strict,0.002940722638854254,0.0,0.0,1.0,0.002940722638854254,0.002940722638854254,1,0.0014437865026960082
1035,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,stability,3,2,strict,0.01012611416066167,0.0,0.0,1.0,0.01012611416066167,0.013066836799515924,1,0.0010043320049868143
1036,low_friction_train:low_friction:27211,low_friction_train,low_friction,27211,efficient,cost_energy,stability,4,3,strict,0.01012611416066167,0.0,0.0,1.0,0.01012611416066167,0.015911752628247955,1,0.0010043320049868143
1040,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,balanced,2,1,strict,0.0034137899657439297,1.0,-0.0,0.0,0.0034137899657439297,0.0034137899657439297,0,-0.0009057570606850309
1042,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,motion,2,1,strict,0.0068903636706362514,1.0,0.0,0.0,0.0068903636706362514,0.0068903636706362514,1,0.003939684528712588
1043,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,fast,decision_time_s,motion,3,2,strict,0.003476573704892322,1.0,0.0,-0.0,0.0034765737048923218,0.0068903636706362514,1,0.002469690724861692
1047,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,balanced,2,1,strict,0.00037993703643835093,0.0,1.0,0.0,0.00037993703643835093,0.00037993703643835093,0,-0.0012390559714909222
1049,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,energy,2,1,strict,0.005877832420947304,0.0,-0.0,1.0,0.005877832420947304,0.005877832420947304,1,0.003082823321658366
1050,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,stable,cost_stability,balanced,3,2,strict,0.0003728784873497028,0.0018302941602109106,0.9981697058397891,0.0,0.00037287848734970274,0.0003728784873497028,0,-0.0012390559714909222
1054,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,efficient,cost_energy,motion,2,1,strict,0.0034765737048923218,1.0,0.0,-0.0,0.0034765737048923218,0.0034765737048923218,1,0.002469690724861692
1056,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,efficient,cost_energy,energy,2,1,strict,0.0064983636669661005,0.0,0.0,1.0,0.0064983636669661005,0.0064983636669661005,1,0.003981690694139619
1057,low_friction_train:low_friction:27212,low_friction_train,low_friction,27212,efficient,cost_energy,energy,3,2,strict,0.005877832420947304,0.0,-0.0,1.0,0.005877832420947304,0.0064983636669661005,1,0.0030828233216583663
1060,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,fast,decision_time_s,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1063,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,fast,decision_time_s,balanced,2,1,strict,0.0052749641972723305,1.0,-0.0,0.0,0.0052749641972723305,0.0052749641972723305,1,0.0005106037930432948
1064,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,fast,decision_time_s,balanced,3,2,strict,0.0019160426707857748,0.6375028686092621,0.0,0.3624971313907381,0.0019160426707857748,0.001916042670785775,1,0.0005106037930432949
1066,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,fast,decision_time_s,energy,2,1,strict,0.001509643242275649,1.0,0.0,0.0,0.001509643242275649,0.001509643242275649,0,-0.0010832903657846155
1067,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,fast,decision_time_s,balanced,3,2,strict,0.0037653209549966815,1.0,-0.0,0.0,0.0037653209549966815,0.0052749641972723305,1,0.0005106037930432949
1068,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,fast,decision_time_s,balanced,4,3,strict,0.0017095261276134739,0.6507733776013345,0.0,0.3492266223986656,0.0017095261276134739,0.002039008053021747,1,0.0005106037930432949
1072,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stable,cost_stability,motion,2,1,strict,0.0037251617871149334,1.0,-0.0,0.0,0.0037251617871149334,0.0037251617871149334,1,0.000863142353391338
1074,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stable,cost_stability,balanced,2,1,strict,0.0037653209549966815,1.0,-0.0,0.0,0.0037653209549966815,0.0037653209549966815,1,0.0006327104125272912
1075,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stable,cost_stability,motion,3,2,strict,0.0037251617871149334,1.0,-0.0,0.0,0.0037251617871149334,0.007490482742111615,1,0.000863142353391338
1077,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stable,cost_stability,stability,2,1,strict,0.001869713430939668,0.0,-0.0,1.0,0.001869713430939668,0.001869713430939668,1,5.838529715118166e-05
1078,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stable,cost_stability,balanced,3,2,strict,0.0037653209549966815,1.0,-0.0,0.0,0.0037653209549966815,0.0052749641972723305,1,0.0005106037930432949
1079,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,stable,cost_stability,motion,4,3,strict,0.0037251617871149334,1.0,-0.0,0.0,0.0037251617871149334,0.009000125984387264,1,0.000863142353391338
1084,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1085,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1086,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1088,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1089,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1090,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,energy,3,2,strict,0.0021213861157958203,0.0,0.0,1.0,0.0021213861157958203,0.013958290809753304,1,0.00088204267805042
1092,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,balanced,2,1,strict,0.011836904693957484,0.0,0.0,1.0,0.011836904693957484,0.011836904693957484,1,0.002634881398937501
1093,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,stability,3,2,strict,0.003991099546735488,0.0,0.0,1.0,0.003991099546735488,0.015828004240692972,0,-0.00036614240759565603
1094,low_friction_train:low_friction:27213,low_friction_train,low_friction,27213,efficient,cost_energy,stability,4,3,strict,0.001869713430939668,0.0,-0.0,1.0,0.001869713430939668,0.015828004240692972,0,-0.00036614240759565603
1097,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,fast,decision_time_s,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1099,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,fast,decision_time_s,balanced,2,1,strict,0.0036119901175802327,1.0,-0.0,0.0,0.0036119901175802327,0.0036119901175802327,1,0.00014224076997480686
1100,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,fast,decision_time_s,balanced,3,2,strict,0.0009864946607407179,0.6235049544435431,0.0,0.3764950455564569,0.0009864946607407177,0.0009864946607407179,1,0.0001422407699748067
1102,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,fast,decision_time_s,stability,2,1,strict,0.012359625456987433,0.0,0.0,1.0,0.012359625456987433,0.012359625456987433,1,0.0015683194848157447
1103,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,fast,decision_time_s,balanced,3,2,strict,0.0036119901175802327,1.0,-0.0,0.0,0.0036119901175802327,0.004926995998256772,0,-0.0034972164927807815
1104,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,fast,decision_time_s,balanced,4,3,unsupported,-8.001698624352477e-05,0.0,0.9761274244622035,0.023872575537796245,-8.001698624352482e-05,9.180517790971305e-05,0,-0.0034972164927807815
1108,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stable,cost_stability,motion,2,1,strict,0.004562398848769411,1.0,-0.0,0.0,0.004562398848769411,0.004562398848769411,1,0.0017169213444102487
1111,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stable,cost_stability,balanced,2,1,strict,0.004926995998256772,1.0,-0.0,0.0,0.004926995998256772,0.004926995998256772,0,-0.003497216492780782
1112,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stable,cost_stability,motion,3,2,strict,0.004562398848769411,1.0,-0.0,0.0,0.004562398848769411,0.009489394847026184,1,0.0017169213444102487
1114,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stable,cost_stability,energy,2,1,strict,0.0013150058806765397,1.0,-0.0,0.0,0.0013150058806765397,0.0013150058806765397,0,-0.008435549769583103
1115,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stable,cost_stability,balanced,3,2,strict,0.0036119901175802327,1.0,-0.0,0.0,0.0036119901175802327,0.004926995998256772,0,-0.0034972164927807815
1116,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,stable,cost_stability,motion,4,3,strict,0.004562398848769411,1.0,-0.0,0.0,0.004562398848769411,0.009489394847026184,1,0.0017169213444102487
1121,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1122,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1123,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1125,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1126,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1127,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,stability,3,2,strict,0.01572115461363577,0.0,0.0,1.0,0.01572115461363577,0.025897046679980273,1,0.001407367396381194
1129,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,balanced,2,1,strict,0.010175892066344505,0.0,0.0,1.0,0.010175892066344505,0.010175892066344505,1,0.00176088449425095
1130,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,energy,3,2,strict,0.003361529156648335,0.0,0.0,1.0,0.003361529156648335,0.01353742122299284,1,0.0017848326896679212
1131,low_friction_train:low_friction:27214,low_friction_train,low_friction,27214,efficient,cost_energy,stability,4,3,strict,0.012359625456987433,0.0,0.0,1.0,0.012359625456987433,0.025897046679980273,1,0.001407367396381194
1134,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,fast,decision_time_s,motion,2,1,strict,0.004343640166791007,1.0,-0.0,0.0,0.004343640166791007,0.004343640166791007,1,0.0018130899651010986
1136,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,fast,decision_time_s,balanced,2,1,strict,0.0032421997965024763,1.0,-0.0,0.0,0.0032421997965024763,0.0032421997965024763,1,9.57367742332267e-05
1137,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,fast,decision_time_s,motion,3,2,strict,0.004343640166791007,1.0,-0.0,0.0,0.004343640166791007,0.007585839963293484,1,0.0018130899651010986
1139,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,fast,decision_time_s,stability,2,1,strict,0.004031025625775175,0.0,0.0,1.0,0.004031025625775175,0.004031025625775175,1,0.0003570893202669291
1140,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,fast,decision_time_s,balanced,3,2,strict,0.0032421997965024763,1.0,-0.0,0.0,0.0032421997965024763,0.004686961999962241,0,-0.0007516604650717276
1141,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,fast,decision_time_s,motion,4,3,strict,0.004343640166791007,1.0,-0.0,0.0,0.004343640166791007,0.009030602166753249,1,0.0018130899651010986
1144,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,motion,2,1,strict,0.004343640166791007,1.0,-0.0,0.0,0.004343640166791007,0.004343640166791007,1,0.0018130899651010986
1147,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,balanced,2,1,strict,0.004686961999962241,1.0,-0.0,0.0,0.004686961999962241,0.004686961999962241,0,-0.0007516604650717278
1148,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,motion,3,2,strict,0.004343640166791007,1.0,-0.0,0.0,0.004343640166791007,0.009030602166753249,1,0.0018130899651010986
1150,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,energy,2,1,strict,0.0014447622034597651,1.0,-0.0,0.0,0.0014447622034597651,0.0014447622034597651,0,-0.0025983928518635755
1151,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,balanced,3,2,strict,0.0032421997965024763,1.0,-0.0,0.0,0.0032421997965024763,0.004686961999962241,0,-0.0007516604650717276
1152,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,stable,cost_stability,motion,4,3,strict,0.004343640166791007,1.0,-0.0,0.0,0.004343640166791007,0.009030602166753249,1,0.0018130899651010986
1158,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,balanced,2,1,strict,0.008351674352247596,0.0,0.0,1.0,0.008351674352247596,0.008351674352247596,1,0.0012798047258532341
1159,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,balanced,2,1,strict,0.008351674352247596,0.0,0.0,1.0,0.008351674352247596,0.008351674352247596,1,0.0012798047258532341
1160,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,balanced,2,1,strict,0.008351674352247596,0.0,0.0,1.0,0.008351674352247596,0.008351674352247596,1,0.0012798047258532341
1162,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,balanced,2,1,strict,0.008351674352247596,0.0,0.0,1.0,0.008351674352247596,0.008351674352247596,1,0.0012798047258532341
1163,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,balanced,2,1,strict,0.008351674352247596,0.0,0.0,1.0,0.008351674352247596,0.008351674352247596,1,0.0012798047258532341
1164,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,stability,3,2,strict,0.00738341169403911,0.0,0.0,1.0,0.00738341169403911,0.015735086046286706,1,9.543964490835032e-05
1166,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,balanced,2,1,strict,0.008351674352247596,0.0,0.0,1.0,0.008351674352247596,0.008351674352247596,1,0.0012798047258532341
1167,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,energy,3,2,strict,0.003352386068263935,0.0,0.0,1.0,0.003352386068263935,0.01170406042051153,1,0.0018007307891402121
1168,low_friction_train:low_friction:27215,low_friction_train,low_friction,27215,efficient,cost_energy,stability,4,3,strict,0.004031025625775175,0.0,0.0,1.0,0.004031025625775175,0.015735086046286706,1,9.543964490835032e-05
1172,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,motion,2,1,strict,0.0045291636086007,1.0,0.0,0.0,0.0045291636086007,0.0045291636086007,1,0.00209509429279103
1174,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,balanced,2,1,strict,0.0029887908279897513,1.0,-0.0,0.0,0.0029887908279897513,0.0029887908279897513,1,0.0007907987470998167
1175,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,motion,3,2,strict,0.0045291636086007,1.0,0.0,0.0,0.0045291636086007,0.007517954436590452,1,0.00209509429279103
1177,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,stability,2,1,strict,0.0030068015665518644,0.0,0.0,1.0,0.0030068015665518644,0.0030068015665518644,1,0.00023369494510692808
1178,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,balanced,3,2,strict,0.0029887908279897513,1.0,-0.0,0.0,0.0029887908279897513,0.004140213272419008,1,0.00019358281268345347
1179,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,fast,decision_time_s,motion,4,3,strict,0.0045291636086007,1.0,0.0,0.0,0.0045291636086007,0.008669376881019708,1,0.00209509429279103
1182,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1185,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,balanced,2,1,strict,0.004140213272419008,1.0,-0.0,0.0,0.004140213272419008,0.004140213272419008,1,0.0001935828126834534
1186,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,balanced,3,2,strict,0.0005902359312685149,0.5557822888973809,0.0,0.4442177111026192,0.0005902359312685149,0.000590235931268515,1,0.00019358281268345347
1188,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,energy,2,1,strict,0.0011514224444292565,1.0,-0.0,0.0,0.0011514224444292565,0.0011514224444292565,0,-0.0019224880320908887
1189,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,balanced,3,2,strict,0.0029887908279897513,1.0,-0.0,0.0,0.0029887908279897513,0.004140213272419008,1,0.00019358281268345347
1190,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,stable,cost_stability,balanced,4,3,strict,0.0005902359312685149,0.5557822888973808,0.0,0.4442177111026191,0.0005902359312685149,0.0012859702392492441,1,0.00019358281268345347
1195,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1196,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1197,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1199,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1200,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1201,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,stability,3,2,strict,0.0038513126222574634,0.0,0.0,1.0,0.0038513126222574634,0.01084667721664545,0,-0.000247628549046403
1203,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,balanced,2,1,strict,0.006995364594387987,0.0,-0.0,1.0,0.006995364594387987,0.006995364594387987,1,0.0008798793154207885
1204,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,energy,3,2,strict,0.000844511055705599,0.0,0.0,1.0,0.000844511055705599,0.007839875650093586,1,0.00010862164444316199
1205,low_friction_train:low_friction:27216,low_friction_train,low_friction,27216,efficient,cost_energy,stability,4,3,strict,0.0030068015665518644,0.0,0.0,1.0,0.0030068015665518644,0.01084667721664545,0,-0.000247628549046403
1208,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,fast,decision_time_s,motion,2,1,strict,0.004142573396036964,1.0,-0.0,0.0,0.004142573396036964,0.004142573396036964,1,0.0022931634084021654
1210,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,fast,decision_time_s,balanced,2,1,strict,0.003746998233104565,1.0,-0.0,0.0,0.003746998233104565,0.003746998233104565,1,0.0005862029941445957
1211,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,fast,decision_time_s,motion,3,2,strict,0.004142573396036964,1.0,-0.0,0.0,0.004142573396036964,0.007889571629141529,1,0.0022931634084021654
1213,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,fast,decision_time_s,energy,2,1,strict,0.0015898236814394229,1.0,-0.0,0.0,0.0015898236814394229,0.0015898236814394229,0,-0.0035465538376239247
1214,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,fast,decision_time_s,balanced,3,2,strict,0.003746998233104565,1.0,-0.0,0.0,0.003746998233104565,0.005336821914543988,0,-0.0006794091602631639
1215,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,fast,decision_time_s,motion,4,3,strict,0.004142573396036964,1.0,-0.0,0.0,0.004142573396036964,0.009479395310580951,1,0.0022931634084021654
1218,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stable,cost_stability,motion,2,1,strict,0.004142573396036964,1.0,-0.0,0.0,0.004142573396036964,0.004142573396036964,1,0.0022931634084021654
1220,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stable,cost_stability,balanced,2,1,strict,0.003746998233104565,1.0,-0.0,0.0,0.003746998233104565,0.003746998233104565,1,0.0005862029941445957
1221,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stable,cost_stability,motion,3,2,strict,0.004142573396036964,1.0,-0.0,0.0,0.004142573396036964,0.007889571629141529,1,0.0022931634084021654
1223,low_friction_train:low_friction:27217,low_friction_train,low_friction,27217,stable,cost_stability,energy,2,1,strict,0.0015898236814394229,1.0,-0.0,0.0,0.0015898236814394229,0.0015898236814394229,0,-0.0035465538376239247
