update,beta,policy_step,cost_traction,established_contact_time_s,tail_ge_0p15_s,tail_frac_ge_0p15,tail_ge_0p3_s,tail_frac_ge_0p3,tail_ge_0p5_s,tail_frac_ge_0p5,tail_ge_1p0_s,tail_frac_ge_1p0
20,stability,7,0.1754459858212362,0.48999999999994603,0.021999999999997577,0.044897959183673466,0.005999999999999339,0.012244897959183673,0.0,0.0,0.0,0.0
20,stability,8,0.010714345969820366,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,9,0.004335769829828243,0.5119999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,11,0.19358151751568145,0.4559999999999498,0.0039999999999995595,0.008771929824561403,0.0039999999999995595,0.008771929824561403,0.0,0.0,0.0,0.0
20,stability,12,0.0014689948040970632,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,13,0.05010245609332987,0.5119999999999436,0.007999999999999119,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,14,0.0819164439317202,0.41199999999980097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,15,0.044559374735609905,0.4479999999997535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,16,0.02854214200641912,0.5079999999997185,0.005999999999999339,0.01181102362205249,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,17,0.0006929791457972011,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,18,0.09476021920455291,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,20,0.007862738668816236,0.5139999999997151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,21,0.011382818622971061,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,22,0.2780218032790795,0.5059999999997196,0.023999999999997357,0.047430830039546755,0.011999999999998678,0.023715415019773377,0.0,0.0,0.0,0.0
20,stability,23,0.002529864452165023,0.4519999999997495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,24,0.002400506495730895,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,25,0.2767389587288647,0.5119999999997162,0.023999999999997357,0.04687500000002082,0.011999999999998678,0.02343750000001041,0.0,0.0,0.0,0.0
20,stability,26,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,27,0.00760562657082282,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,29,0.08380993484160329,0.46199999999974395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,30,0.00022051422501738694,0.4079999999997739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,31,0.002585776770361304,0.4999999999997229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,32,0.2739958366121152,0.48199999999973286,0.023999999999997357,0.04979253112035406,0.009999999999998899,0.020746887966814193,0.0,0.0,0.0,0.0
20,stability,33,0.01834045806737756,0.4279999999997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,34,0.0040429333268530215,0.5119999999997198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,36,0.1439637755111189,0.46400000000056707,0.002000000000000668,0.004310344827582378,0.002000000000000668,0.004310344827582378,0.0,0.0,0.0,0.0
20,stability,37,0.000610528853221357,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,38,0.02000685624912126,0.5200000000006355,0.002000000000000668,0.0038461538461504303,0.0,0.0,0.0,0.0,0.0,0.0
20,stability,39,0.13931343726967987,0.4200000000005133,0.004000000000001336,0.009523809523801064,0.004000000000001336,0.009523809523801064,0.0,0.0,0.0,0.0
30,balanced,0,4.08041117042362,0.23999999999999622,0.07200000000000006,0.300000000000005,0.050000000000000044,0.2083333333333368,0.028000000000000025,0.11666666666666861,0.0020000000000000018,0.008333333333333472
30,balanced,1,1.6832678912080103,0.39799999999995617,0.038000000000000034,0.09547738693468397,0.030000000000000027,0.07537688442211891,0.02200000000000002,0.055276381909553876,0.0,0.0
30,balanced,2,0.16081479342637225,0.43799999999995176,0.02200000000000002,0.05022831050228868,0.0020000000000000018,0.004566210045662608,0.0,0.0,0.0,0.0
30,balanced,3,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,4,0.050653544194138575,0.5459999999999399,0.010000000000000009,0.01831501831502035,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,5,0.04133558410551991,0.4319999999999524,0.007999999999999119,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,6,0.012416710890992885,0.5139999999999434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,7,0.15411229504923493,0.4919999999999458,0.019999999999997797,0.04065040650406504,0.0039999999999995595,0.008130081300813009,0.0,0.0,0.0,0.0
30,balanced,8,0.017600460906647877,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,9,0.004951134588282339,0.5099999999999438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,11,0.21706031628531905,0.4559999999999498,0.007999999999999119,0.017543859649122806,0.0039999999999995595,0.008771929824561403,0.0,0.0,0.0,0.0
30,balanced,12,0.003112323139509497,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,13,0.11018498112370496,0.507999999999944,0.013999999999998458,0.027559055118110236,0.0039999999999995595,0.007874015748031496,0.0,0.0,0.0,0.0
30,balanced,14,0.0994016575596476,0.41199999999979653,0.023999999999997357,0.05825242718448837,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,15,0.0515556052257899,0.4499999999997524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,16,0.0712535323476931,0.5079999999997185,0.011999999999998678,0.02362204724410498,0.0019999999999997797,0.003937007874017497,0.0,0.0,0.0,0.0
30,balanced,17,0.0007771038343546555,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,18,0.1008161187078451,0.4539999999997484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,20,0.01360053814581016,0.5179999999997129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,21,0.011115082395054042,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,22,0.26422939914628274,0.5059999999997196,0.029999999999996696,0.059288537549433445,0.009999999999998899,0.01976284584981115,0.0,0.0,0.0,0.0
30,balanced,23,0.0016966570854524605,0.4539999999997484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,24,0.004812465617713321,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,25,0.3037073324829554,0.5139999999997151,0.025999999999997137,0.0505836575875711,0.011999999999998678,0.023346303501955892,0.0,0.0,0.0,0.0
30,balanced,26,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,27,0.007375586891019478,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,29,0.09727927779690715,0.46199999999974395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,30,0.00036367987576913614,0.40999999999977277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,31,0.004365410326401008,0.4999999999997229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,32,0.29997066601024325,0.48199999999973286,0.025999999999997137,0.0539419087137169,0.011999999999998678,0.02489626556017703,0.0,0.0,0.0,0.0
30,balanced,33,0.020671519860570666,0.4279999999997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,34,0.00600734109882836,0.5119999999997233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,36,0.11153226757909067,0.4620000000005646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,balanced,37,0.0012477272092799325,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,0,3.618466706711676,0.27399999999999247,0.07800000000000007,0.2846715328467234,0.050000000000000044,0.1824817518248227,0.030000000000000027,0.10948905109489361,0.0020000000000000018,0.007299270072992908
30,energy,1,1.6721104077947666,0.39999999999995595,0.038000000000000034,0.09500000000001055,0.030000000000000027,0.07500000000000832,0.02200000000000002,0.055000000000006107,0.0,0.0
30,energy,2,0.18177030083478524,0.45799999999994956,0.018000000000000016,0.03930131004367249,0.0020000000000000018,0.0043668122270747204,0.0,0.0,0.0,0.0
30,energy,3,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,4,0.04640519535501859,0.5459999999999399,0.0040000000000000036,0.00732600732600814,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,5,0.04713022418135271,0.4339999999999522,0.007999999999999119,0.018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,6,0.011545351658496038,0.5139999999999434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,7,0.16868689474555668,0.4939999999999456,0.019999999999997797,0.04048582995951417,0.005999999999999339,0.012145748987854251,0.0,0.0,0.0,0.0
30,energy,8,0.022579780602860786,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,9,0.004610342974110285,0.5099999999999438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,11,0.17702858543737027,0.4559999999999498,0.0039999999999995595,0.008771929824561403,0.0019999999999997797,0.0043859649122807015,0.0,0.0,0.0,0.0
30,energy,12,0.0033289317297916844,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,13,0.14545263074135953,0.507999999999937,0.015999999999998238,0.03149606299212643,0.005999999999999339,0.011811023622047409,0.0,0.0,0.0,0.0
30,energy,14,0.10623847981695475,0.411999999999777,0.027999999999996916,0.067961165048573,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,15,0.050636347921465895,0.4499999999997524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,16,0.1309770606335588,0.5059999999997196,0.015999999999998238,0.03162055335969784,0.005999999999999339,0.011857707509886689,0.0,0.0,0.0,0.0
30,energy,17,0.0007710491502396037,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,18,0.10484717099199146,0.45999999999974506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,20,0.01846279398944891,0.515999999999714,0.0019999999999997797,0.0038759689922497832,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,21,0.012270063701513984,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,22,0.14993897561108774,0.46599999999974173,0.0039999999999995595,0.008583690987128275,0.0039999999999995595,0.008583690987128275,0.0,0.0,0.0,0.0
30,energy,23,0.004417332183029465,0.45999999999974506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,24,0.006136515887856082,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,25,0.2896684633853703,0.5139999999997151,0.023999999999997357,0.046692607003911785,0.009999999999998899,0.019455252918296577,0.0,0.0,0.0,0.0
30,energy,26,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,27,0.007271197771618753,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,29,0.14218145671265253,0.46399999999974284,0.0039999999999995595,0.008620689655176242,0.0039999999999995595,0.008620689655176242,0.0,0.0,0.0,0.0
30,energy,30,0.0007370539097393862,0.41199999999977166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,31,0.0038122427282790854,0.497999999999724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,32,0.32049473716768506,0.479999999999734,0.025999999999997137,0.05416666666669072,0.013999999999998458,0.02916666666667962,0.0,0.0,0.0,0.0
30,energy,33,0.016243156832083744,0.4279999999997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,34,0.015510059629598215,0.5079999999997256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,energy,36,0.15404262009509925,0.4620000000005646,0.002000000000000668,0.004329004329000484,0.002000000000000668,0.004329004329000484,0.0,0.0,0.0,0.0
30,energy,37,0.0014507940843282473,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,0,4.278445769071274,0.23799999999999644,0.07000000000000006,0.2941176470588282,0.050000000000000044,0.2100840336134487,0.030000000000000027,0.12605042016806922,0.0040000000000000036,0.016806722689075897
30,stability,1,1.9357344874716136,0.39799999999995617,0.038000000000000034,0.09547738693468397,0.030000000000000027,0.07537688442211891,0.02200000000000002,0.055276381909553876,0.0040000000000000036,0.010050251256282523
30,stability,2,0.3662609314314784,0.43799999999995176,0.026000000000000023,0.059360730593613895,0.01200000000000001,0.027397260273975644,0.0,0.0,0.0,0.0
30,stability,3,0.00010887398509852409,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,4,0.03792260529403987,0.5379999999999407,0.0020000000000000018,0.0037174721189595205,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,5,0.03913112207252602,0.4319999999999524,0.007999999999999119,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,6,0.013000001875668578,0.5119999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,7,0.17155331193613493,0.4919999999999458,0.019999999999997797,0.04065040650406504,0.005999999999999339,0.012195121951219513,0.0,0.0,0.0,0.0
30,stability,8,0.017131746811443683,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,9,0.0034403223167920787,0.5119999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,11,0.23801034962147594,0.4559999999999498,0.007999999999999119,0.017543859649122806,0.005999999999999339,0.013157894736842105,0.0,0.0,0.0,0.0
30,stability,12,0.0016826245414282759,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,13,0.07036022899871858,0.5119999999999436,0.009999999999998899,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,14,0.087112226744848,0.4119999999997992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,15,0.043805819278770496,0.4459999999997546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,16,0.039054808684085236,0.5079999999997185,0.005999999999999339,0.01181102362205249,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,17,0.000709646176173281,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,18,0.10041030652030157,0.4559999999997473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,20,0.007261353571354525,0.515999999999714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,21,0.011931113176499815,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,22,0.11698286180165544,0.46599999999974173,0.0019999999999997797,0.004291845493564137,0.0019999999999997797,0.004291845493564137,0.0,0.0,0.0,0.0
30,stability,23,0.0025849179260985706,0.4559999999997473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,24,0.002725982845209085,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,25,0.29570922032891905,0.5119999999997162,0.025999999999997137,0.05078125000002255,0.011999999999998678,0.02343750000001041,0.0,0.0,0.0,0.0
30,stability,26,2.8431546006417944e-09,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,27,0.010148424065983892,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,29,0.0879373082224734,0.46199999999974395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,30,0.00013962500796061062,0.405999999999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,31,0.0030125728462236977,0.4999999999997229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,32,0.2868998099999577,0.48199999999973286,0.023999999999997357,0.04979253112035406,0.011999999999998678,0.02489626556017703,0.0,0.0,0.0,0.0
30,stability,33,0.01906307798729008,0.4279999999997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,34,0.004888118911757885,0.5119999999997198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,36,0.1478927777803164,0.46400000000056707,0.002000000000000668,0.004310344827582378,0.002000000000000668,0.004310344827582378,0.0,0.0,0.0,0.0
30,stability,37,0.0006887325524731944,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,stability,38,0.026576905094131617,0.5200000000006355,0.004000000000001336,0.0076923076923008605,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,0,4.008886752500664,0.26799999999999313,0.07400000000000007,0.276119402985082,0.050000000000000044,0.18656716417910943,0.030000000000000027,0.11194029850746566,0.0040000000000000036,0.014925373134328753
40,balanced,1,1.6852467609535218,0.39999999999995595,0.038000000000000034,0.09500000000001055,0.030000000000000027,0.07500000000000832,0.02200000000000002,0.055000000000006107,0.0,0.0
40,balanced,2,0.16356873178565629,0.42999999999995264,0.030000000000000027,0.06976744186047286,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,3,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,4,0.05482596816037612,0.5419999999999403,0.010000000000000009,0.018450184501847065,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,5,0.047973734160825406,0.4319999999999524,0.007999999999999119,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,6,0.01606831880616135,0.5119999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,7,0.1649779389146275,0.4919999999999458,0.019999999999997797,0.04065040650406504,0.0039999999999995595,0.008130081300813009,0.0,0.0,0.0,0.0
40,balanced,8,0.021303247518507554,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,9,0.004206829848530506,0.5099999999999438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,11,0.28088271681362414,0.45399999999995,0.023999999999997357,0.05286343612334802,0.007999999999999119,0.01762114537444934,0.0,0.0,0.0,0.0
40,balanced,12,0.0028133595198446036,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,13,0.0719887013124169,0.5099999999999438,0.009999999999998899,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,14,0.08629429303494814,0.4119999999997894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,15,0.06183438250019763,0.4459999999997546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,16,0.016723278329475247,0.5099999999997173,0.0019999999999997797,0.003921568627452722,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,17,0.0005720008822663399,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,18,0.2790447536633335,0.4999999999997229,0.037999999999995815,0.07600000000003375,0.009999999999998899,0.020000000000008882,0.0,0.0,0.0,0.0
40,balanced,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,20,0.004680638992905522,0.5179999999997129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,21,0.0076805412139589295,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,22,0.23070428576182192,0.5079999999997185,0.029999999999996696,0.05905511811026245,0.007999999999999119,0.015748031496069986,0.0,0.0,0.0,0.0
40,balanced,23,0.0019911439299232555,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,24,0.00592025833828211,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,25,0.25592664616733807,0.5119999999997162,0.021999999999997577,0.04296875000001908,0.007999999999999119,0.01562500000000694,0.0,0.0,0.0,0.0
40,balanced,26,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,27,0.007494038280197656,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,29,0.1379333576720074,0.45999999999974506,0.007999999999999119,0.01739130434783381,0.0019999999999997797,0.0043478260869584525,0.0,0.0,0.0,0.0
40,balanced,30,7.18897931140504e-05,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,31,0.002903202372770696,0.4999999999997229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,32,0.2781525152369605,0.48199999999973286,0.025999999999997137,0.0539419087137169,0.009999999999998899,0.020746887966814193,0.0,0.0,0.0,0.0
40,balanced,33,0.025624427126903927,0.4279999999997628,0.005999999999999339,0.014018691588791272,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,34,0.004518119249033461,0.5119999999997233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,35,0.0,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,balanced,36,0.20143791692291735,0.46400000000056707,0.006000000000002004,0.012931034482747135,0.006000000000002004,0.012931034482747135,0.0,0.0,0.0,0.0
40,balanced,37,0.0007072796027221233,0.40000000000048885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,0,3.896023146491392,0.27399999999999247,0.07400000000000007,0.2700729927007376,0.050000000000000044,0.1824817518248227,0.030000000000000027,0.10948905109489361,0.0040000000000000036,0.014598540145985816
40,energy,1,1.7093414308012118,0.39999999999995595,0.038000000000000034,0.09500000000001055,0.030000000000000027,0.07500000000000832,0.02200000000000002,0.055000000000006107,0.0,0.0
40,energy,2,0.16703337715587593,0.4319999999999524,0.03200000000000003,0.0740740740740823,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,3,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,4,0.05128304458964345,0.5419999999999403,0.010000000000000009,0.018450184501847065,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,5,0.046652100123670576,0.4319999999999524,0.007999999999999119,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,6,0.015985675951377943,0.5139999999999434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,7,0.15480874558590543,0.4919999999999458,0.019999999999997797,0.04065040650406504,0.0039999999999995595,0.008130081300813009,0.0,0.0,0.0,0.0
40,energy,8,0.020075665774421173,0.42799999999995286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,9,0.003465619432917906,0.5119999999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,10,0.0,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,11,0.24941238633162977,0.45399999999995,0.015999999999998238,0.03524229074889868,0.005999999999999339,0.013215859030837005,0.0,0.0,0.0,0.0
40,energy,12,0.0017426467405059186,0.39999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,13,0.0691361219404992,0.5119999999999436,0.009999999999998899,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,14,0.0868750687825947,0.4119999999997832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,15,0.05196361031740902,0.4439999999997557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,16,0.026673947807105903,0.5119999999997162,0.005999999999999339,0.011718750000005204,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,17,0.0006167633028447052,0.4019999999997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,18,0.2891228990473959,0.4999999999997229,0.037999999999995815,0.07600000000003375,0.009999999999998899,0.020000000000008882,0.0,0.0,0.0,0.0
40,energy,19,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,20,0.005036015685589987,0.5179999999997129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,21,0.007519685806242908,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,22,0.22690519467850975,0.5079999999997185,0.027999999999996916,0.05511811023624495,0.007999999999999119,0.015748031496069986,0.0,0.0,0.0,0.0
40,energy,23,0.0014981795396900373,0.4539999999997484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,24,0.004970894762604289,0.45799999999974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,25,0.26719441773400787,0.5119999999997162,0.023999999999997357,0.04687500000002082,0.009999999999998899,0.019531250000008674,0.0,0.0,0.0,0.0
40,energy,26,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,27,0.008714931557492173,0.5119999999997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,28,0.0,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,29,0.0977052901467332,0.46199999999974395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,energy,30,4.130409223093225e-05,0.3999999999997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
