context_id,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,raw_source_part,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,source_stage
rough_seed_35,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,35,5,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0005.jsonl,prefix_partial,38,5,7.6,1.6860321996456569,224.45998497553907,0.011361758776751569,0.08622911320844515,0.028148506657708613,0.14945582771899324,0.07830805278087564,0.007399186089531734,0.0023430755950184824,4.507624469803866,0.32937095053331256,0.07830805278087564,0.32937095053331256,attitude,133.12912115362474,T5.5f3_extension
rough_seed_36,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,36,6,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0006.jsonl,prefix_partial,39,5,7.800000000000001,1.6979287478116785,214.54879951382964,0.011901430523229561,0.06201436665755057,0.034535015204017076,0.17757389931639134,0.06467605633803863,0.007098591549297005,0.001802816901408686,4.593832344291704,0.23687743191029745,0.06467605633803863,0.23687743191029745,attitude,126.35913008148547,T5.5f3_extension
rough_seed_37,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,37,7,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0007.jsonl,prefix_partial,39,5,7.800000000000001,1.699243319111877,239.27590833824138,0.009167729481115184,0.08647276878534958,0.028948574990270995,0.14564216991736845,0.07502013577264863,0.007709124381545256,0.0021861696007366383,4.590278456458333,0.3303016462807425,0.07502013577264863,0.3303016462807425,attitude,140.81321117878565,T5.5f3_extension
rough_seed_38,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,38,8,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0008.jsonl,prefix_partial,37,5,7.4,1.6637558498746163,246.87559727725142,0.007811692764940901,0.12372600729545084,0.018039683557207954,0.24706271691930715,0.10253485424590263,0.007984790874526653,0.004435994930292669,4.447767982638605,0.4725985356022778,0.10253485424590263,0.4725985356022778,attitude,148.38451044115422,T5.5f3_extension
rough_seed_39,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,39,9,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0009.jsonl,prefix_partial,41,5,8.200000000000001,1.764829066995254,227.81031464826177,0.012804880791864778,0.08305736369934974,0.034726339330896215,0.15782476949228097,0.07460093386905231,0.009555869258335266,0.0034748615484855153,4.646342330456444,0.31725575983038873,0.07460093386905231,0.31725575983038873,attitude,129.0835010079049,T5.5f3_extension
rough_seed_40,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,40,10,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0010.jsonl,prefix_partial,39,5,7.800000000000001,1.6818820827966476,210.08493634178663,0.006643100614618551,0.07534861590334256,0.01708335472744406,0.1454860505639468,0.0777790394004874,0.0045418417168166785,0.0002270920858408295,4.637661629066227,0.2878105122275896,0.0777790394004874,0.2878105122275896,attitude,124.91062155347754,T5.5f3_extension
rough_seed_41,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,41,11,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0011.jsonl,prefix_partial,38,5,7.6,1.6516401773096616,205.4504219496559,0.008673682417978536,0.06421992271597068,0.021467105775138773,0.12244805091599331,0.07511904761906024,0.0079761904761916,0.0007142857142858077,4.601486512867201,0.24530203548542956,0.07511904761906024,0.24530203548542956,attitude,124.39175600844962,T5.5f3_extension
rough_seed_42,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,42,12,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0012.jsonl,prefix_partial,39,5,7.800000000000001,1.6859282493890067,210.2712139173437,0.0058019804568398255,0.07811955061530092,0.02261409671217576,0.1077649761619579,0.0661413562559804,0.0042979942693416665,0.0009551098376315195,4.626531409522784,0.29839470318102373,0.0661413562559804,0.29839470318102373,attitude,124.72133021885575,T5.5f3_extension
rough_seed_44,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,44,14,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0014.jsonl,prefix_partial,38,5,7.6,1.6946941740121801,217.05464957711413,0.007715931315486856,0.0854802546899056,0.01907721198862572,0.18929037480968303,0.08048810550969318,0.006162948354494079,0.0008628127696291782,4.484584957300607,0.3265105216956635,0.08048810550969318,0.3265105216956635,attitude,128.07894952706323,T5.5f3_extension
rough_seed_45,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,45,15,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0015.jsonl,prefix_partial,39,5,7.800000000000001,1.6887963636055259,209.52157072043534,0.009059955147914845,0.05763141586384219,0.025409908259238112,0.13121086711308694,0.06676473916488737,0.003621138395383683,0.00045264229942295096,4.618674085339248,0.2201357930907638,0.06676473916488737,0.2201357930907638,attitude,124.0656216674422,T5.5f3_extension
rough_seed_47,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,47,17,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0017.jsonl,prefix_partial,38,5,7.6,1.6707185408244216,225.92176100272374,0.011298304846555368,0.07967725829214214,0.02240951146461338,0.1461280646549461,0.09848113669771502,0.008941695247429729,0.0007349338559530747,4.548940958211761,0.30434470822089915,0.09848113669771502,0.30434470822089915,attitude,135.22430947060772,T5.5f3_extension
rough_seed_30,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,30,0,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0000.jsonl,prefix_partial,38,5,7.6,1.6642788443071779,212.79684699353152,0.009215688767189301,0.04672256449422544,0.020349919239998814,0.10206190248293634,0.07384539392444131,0.006791800444555687,0.000987898246480777,4.566542455308204,0.17846705023646064,0.07384539392444131,0.17846705023646064,attitude,127.86129423048494,T5.5f3_extension
rough_seed_31,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,31,1,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0001.jsonl,prefix_partial,37,5,7.4,1.6536570604033127,211.0139342960352,0.00604201855557127,0.08123492136536702,0.017824527530578418,0.12757445048663252,0.07534418022529797,0.007759699624532464,0.0008760951188987982,4.474930248352221,0.31029454288750996,0.07534418022529797,0.31029454288750996,attitude,127.60441046015352,T5.5f3_extension
rough_seed_32,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,32,2,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0002.jsonl,prefix_partial,39,5,7.800000000000001,1.6628857394129848,198.73025226831098,0.009001701860881499,0.04094745478524387,0.03468476212254278,0.07107225215771963,0.057653365098281464,0.002382370458606574,0.0,4.690640983398822,0.15640775606648272,0.057653365098281464,0.15640775606648272,attitude,119.50926486293925,T5.5f3_extension
rough_seed_33,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,33,3,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0003.jsonl,prefix_partial,38,5,7.6,1.7054909267193454,215.02385549692326,0.006886269913918032,0.08256122996276406,0.016390203257045162,0.17891139377338683,0.08899798590132339,0.006419939577040841,0.0006294058408862842,4.456194917799555,0.3153606685516944,0.08899798590132339,0.3153606685516944,attitude,126.07739632513885,T5.5f3_extension
rough_seed_35,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,35,5,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0005.jsonl,prefix_partial,39,5,7.800000000000001,1.7131389943636663,235.80420668224397,0.011593424272643735,0.0881816867806534,0.031666927652740144,0.1544339666647221,0.0938554216867667,0.008795180722893618,0.0032530120481937905,4.553045623071149,0.33682923219173355,0.0938554216867667,0.33682923219173355,attitude,137.64452706876352,T5.5f3_extension
rough_seed_36,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,36,6,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0006.jsonl,prefix_partial,39,5,7.800000000000001,1.6897792462762036,215.03248437455665,0.01199342859320425,0.06266154928250293,0.035942884830175444,0.17760034443245742,0.06107482525496585,0.007791910163860422,0.0019479775409650577,4.615987571861235,0.23934948744256201,0.06107482525496585,0.23934948744256201,attitude,127.2547788999229,T5.5f3_extension
rough_seed_37,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,37,7,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0007.jsonl,prefix_partial,39,5,7.800000000000001,1.702614382991387,231.73636915569307,0.008512944392752117,0.0862675373101997,0.023449958640624775,0.14553304887668128,0.07094165222415744,0.008318890814559032,0.0017331022530331227,4.581190008682935,0.32951771979078703,0.07094165222415744,0.32951771979078703,attitude,136.10619731083605,T5.5f3_extension
rough_seed_38,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,38,8,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0008.jsonl,prefix_partial,37,5,7.4,1.660226762773268,242.87125792706485,0.007417111749048869,0.12315092297412705,0.017804546677200522,0.2438540747180864,0.1027753136484819,0.008490685591181893,0.004562159422127704,4.4572224505277385,0.4704018753038779,0.1027753136484819,0.4704018753038779,attitude,146.2880031649225,T5.5f3_extension
rough_seed_39,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,39,9,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0009.jsonl,prefix_partial,41,5,8.200000000000001,1.755387328397549,220.62760453884957,0.012548020803724047,0.08713203641806579,0.03451790982553647,0.15860201432338772,0.06186238332972429,0.008139787280226626,0.0022791404384633583,4.67133370928773,0.3328198631423571,0.06186238332972429,0.3328198631423571,attitude,125.68599588801591,T5.5f3_extension
rough_seed_40,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,40,10,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0010.jsonl,prefix_partial,39,5,7.800000000000001,1.6734091599569063,210.51243010966752,0.006511290876033718,0.07535507617089626,0.018696626334185222,0.14959738524149246,0.07252822442696863,0.004105371193979306,0.00022807617744328705,4.661143363288908,0.2878351886319464,0.07252822442696863,0.2878351886319464,attitude,125.79854057634574,T5.5f3_extension
rough_seed_41,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,41,11,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0011.jsonl,prefix_partial,39,5,7.800000000000001,1.680185652666753,207.8830994150191,0.008341287445554799,0.06337407881544917,0.021948709273521456,0.1198891217629725,0.07209854220816977,0.006554412928015251,0.0005650355972426789,4.642344128828868,0.24207114977697847,0.07209854220816977,0.24207114977697847,attitude,123.72626744257202,T5.5f3_extension
rough_seed_42,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,42,12,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0012.jsonl,prefix_partial,39,5,7.800000000000001,1.6860558569120125,210.42844825163763,0.006013977885719826,0.07814917430549147,0.022676349233288897,0.1086139794564347,0.06919961886613919,0.004883277751311588,0.0019056693663656392,4.626181254923304,0.2985078573424585,0.06919961886613919,0.2985078573424585,attitude,124.80514651337492,T5.5f3_extension
rough_seed_44,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,44,14,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0014.jsonl,prefix_partial,38,5,7.6,1.694133689064779,217.69477192914357,0.007722847436691681,0.08427250395453294,0.019031653580878615,0.18923414124203686,0.0928913536677768,0.004537433829090927,0.0006301991429293188,4.486068631452259,0.3218972537062852,0.0928913536677768,0.3218972537062852,attitude,128.499169418748,T5.5f3_extension
rough_seed_45,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,45,15,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0015.jsonl,prefix_partial,39,5,7.800000000000001,1.681711510999005,207.26060071954947,0.008618084637899088,0.0567239011625194,0.022430243681711405,0.12869130058427225,0.06211250140909808,0.004058167061211397,0.00022545372562284566,4.638132015500378,0.21666934227530574,0.06211250140909808,0.21666934227530574,attitude,123.24384971143371,T5.5f3_extension
rough_seed_47,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,47,17,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0017.jsonl,prefix_partial,38,5,7.6,1.6683245332340753,225.28441607590364,0.011135591544740097,0.07881854638644833,0.022763524630159925,0.14666163304239288,0.10151027482051837,0.007922753156723365,0.0006189650903689935,4.555468584560866,0.30106467035330636,0.10151027482051837,0.30106467035330636,attitude,135.03632631906814,T5.5f3_extension
rough_seed_30,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,30,0,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0000.jsonl,prefix_partial,38,5,7.6,1.6592860805569543,213.58785951523916,0.00906260976981176,0.04659956992348893,0.018446285144934182,0.10043203439889958,0.07558997050149048,0.010570304818094766,0.0012291052114064022,4.580283104314955,0.1779972455827123,0.07558997050149048,0.1779972455827123,attitude,128.72274529269026,T5.5f3_extension
rough_seed_31,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,31,1,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0001.jsonl,prefix_partial,38,5,7.6,1.6945020810975184,215.20941237835848,0.006051780625464736,0.08061108679992496,0.01764620574325981,0.1278222969038929,0.07478132314896048,0.007761488234570853,0.0007391893556733983,4.485093340857703,0.3079116703732294,0.07478132314896048,0.3079116703732294,attitude,127.00451346685198,T5.5f3_extension
rough_seed_32,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,32,2,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0002.jsonl,prefix_partial,39,5,7.800000000000001,1.6558004897583984,197.90317561738303,0.008770731029717978,0.04097011438484057,0.034341789096919,0.07090771991657574,0.06039649608115328,0.002305209774089716,0.0,4.710712460978989,0.15649430936130587,0.06039649608115328,0.15649430936130587,attitude,119.52114813437429,T5.5f3_extension
rough_seed_33,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,33,3,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0003.jsonl,prefix_partial,38,5,7.6,1.6982696282420569,215.39096193063148,0.00661522057575963,0.08231733214605379,0.016523698257095393,0.1786785471390291,0.08457773873762166,0.006023340444222374,0.0007529175555277669,4.475143330371543,0.31442904751636414,0.08457773873762166,0.31442904751636414,attitude,126.82966140870741,T5.5f3_extension
rough_seed_35,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,35,5,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0005.jsonl,prefix_partial,39,5,7.800000000000001,1.7048096325389794,232.63258206642726,0.011217486663928588,0.08745216637477823,0.032195617083531795,0.1557371153795526,0.08980176737522615,0.010031048483403145,0.003701934559351169,4.575290901180228,0.3340426695033791,0.08980176737522615,0.3340426695033791,attitude,136.45663282648553,T5.5f3_extension
rough_seed_36,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,36,6,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0006.jsonl,prefix_partial,40,5,8.0,1.7181554908080579,217.7706583352179,0.011286134024615601,0.06348601263775837,0.034736059202213364,0.1776286479554945,0.06546351305908407,0.00818293913238527,0.0015693307925122068,4.65615600147898,0.24249870548385077,0.06546351305908407,0.24249870548385077,attitude,126.74676971919413,T5.5f3_extension
rough_seed_37,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,37,7,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0007.jsonl,prefix_partial,39,5,7.800000000000001,1.695253269655486,231.58075468193476,0.008344688516147818,0.08632361061772585,0.022930297191187596,0.1457384615994206,0.0729910200322459,0.008634584388672617,0.0013815335021875764,4.601082410290904,0.32973190404842617,0.0729910200322459,0.32973190404842617,attitude,136.60540217037732,T5.5f3_extension
rough_seed_38,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,38,8,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0008.jsonl,prefix_partial,38,5,7.6,1.6812702637928136,247.60224875256853,0.00817523599258867,0.12224214719006318,0.01939817635794181,0.2453284572075769,0.10216601978216251,0.009640666082385821,0.004882934769000802,4.5203916132168995,0.4669306075071744,0.10216601978216251,0.4669306075071744,attitude,147.27093798352044,T5.5f3_extension
rough_seed_39,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,39,9,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0009.jsonl,prefix_partial,41,5,8.200000000000001,1.7678597134118914,234.39578268431583,0.012457210694762194,0.08948157923966037,0.03427096398781743,0.1589010259911534,0.08166928427194473,0.01076957594794917,0.003141126318151902,4.638377093946194,0.3417944556398657,0.08166928427194473,0.3417944556398657,attitude,132.58732064884396,T5.5f3_extension
rough_seed_40,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,40,10,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0010.jsonl,prefix_partial,39,5,7.800000000000001,1.664884841475579,209.08215661873217,0.006438361780646043,0.07420460991032676,0.017027478495358454,0.14696977721358603,0.07411261417505893,0.004277951208232657,0.00023124060585040767,4.685008719934587,0.2834407312184244,0.07411261417505893,0.2834407312184244,attitude,125.58355473608836,T5.5f3_extension
rough_seed_41,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,41,11,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0011.jsonl,prefix_partial,39,5,7.800000000000001,1.6730007328886305,207.83100168924727,0.008143505830268882,0.06348713395721209,0.02183409065905073,0.12335853302971778,0.07407407407408442,0.0061538461538468096,0.0005698005698006235,4.662281280972539,0.24250298860866304,0.07407407407408442,0.24250298860866304,attitude,124.22648574122431,T5.5f3_extension
rough_seed_42,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,42,12,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0012.jsonl,prefix_partial,39,5,7.800000000000001,1.6898633010806834,209.26431259511463,0.006100271133327576,0.0779585079781222,0.02277965585540145,0.10956944091951537,0.07291049199764256,0.0055720213396573725,0.0014226437462954464,4.615757969897227,0.29777956561889063,0.07291049199764256,0.29777956561889063,attitude,123.83505367640575,T5.5f3_extension
rough_seed_44,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,44,14,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0014.jsonl,prefix_partial,38,5,7.6,1.6917296950639722,217.01991024499833,0.007568345467092519,0.08406506146951116,0.0190319748696627,0.18915886200421617,0.09089778662026243,0.005098234270083099,0.0007460830639146204,4.49244345723482,0.3211048817807216,0.09089778662026243,0.3211048817807216,attitude,128.28285208813563,T5.5f3_extension
rough_seed_45,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,45,15,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0015.jsonl,prefix_partial,39,5,7.800000000000001,1.6726565947520653,207.7256934868034,0.008398286732607384,0.055373293040693876,0.022372982094587046,0.1316061108613955,0.06219663618919885,0.005418218760583621,0.0005643977875607495,4.663240514802848,0.21151039926485948,0.06219663618919885,0.21151039926485948,attitude,124.1890858760487,T5.5f3_extension
rough_seed_47,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,47,17,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0017.jsonl,prefix_partial,39,5,7.800000000000001,1.6984878116894113,227.70969396686067,0.010597588265081769,0.079458573327483,0.02249951101048613,0.14574810823931794,0.10447761194031648,0.009464870768112033,0.0008494114791895124,4.592320266485564,0.30350939318637005,0.10447761194031648,0.30350939318637005,attitude,134.0661336511846,T5.5f3_extension
rough_seed_30,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,30,0,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0000.jsonl,prefix_partial,38,5,7.6,1.6707785128299213,212.6569227727776,0.009244876264664538,0.04637742229992863,0.018642436760632083,0.0993255908170072,0.08223972003501095,0.008998875140609292,0.0006249218847645651,4.5487776755802996,0.17714870416545456,0.08223972003501095,0.17714870416545456,attitude,127.28013985084404,T5.5f3_extension
rough_seed_31,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,31,1,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0001.jsonl,prefix_partial,37,5,7.4,1.659258465025813,211.75908575059026,0.005918542825023138,0.08089519036238459,0.01769374669280569,0.12706077520060566,0.08142302392586044,0.007140172867344774,0.0007515971439310047,4.45982356334393,0.30899686604480064,0.08142302392586044,0.30899686604480064,attitude,127.6227243760338,T5.5f3_extension
rough_seed_32,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,32,2,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0002.jsonl,prefix_partial,39,5,7.800000000000001,1.6832749030529086,196.84936052128427,0.00910942072221321,0.04493501212764326,0.03298372636563316,0.07082084687979884,0.055782471700324326,0.002917493289765766,0.0,4.633824211276101,0.17163910315220857,0.055782471700324326,0.17163910315220857,attitude,116.94427343048012,T5.5f3_extension
rough_seed_33,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,33,3,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0003.jsonl,prefix_partial,37,5,7.4,1.6703307156064429,210.54087526319893,0.00688844741912951,0.08303794253171654,0.016319477935529337,0.1792061695353142,0.09315068493152676,0.004109589041096778,0.000996264009962815,4.430260385478992,0.31718157643448214,0.09315068493152676,0.31718157643448214,attitude,126.04741881116541,T5.5f3_extension
rough_seed_35,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,35,5,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0005.jsonl,prefix_partial,38,5,7.6,1.6845120338073796,225.9370108629669,0.011279564526849301,0.08620831304559073,0.02895200670545306,0.14886940616943378,0.0834158415841738,0.006188118811882595,0.00284653465346607,4.51169231651155,0.329291499763663,0.0834158415841738,0.329291499763663,attitude,134.12608893763613,T5.5f3_extension
rough_seed_36,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,36,6,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0006.jsonl,prefix_partial,39,5,7.800000000000001,1.6971942471199764,214.494760361739,0.011939549280585353,0.061980016393496346,0.03480210890663994,0.177571264624089,0.06423982869380057,0.006987490138623958,0.0019159247154290758,4.595820433186168,0.23674622356659963,0.06423982869380057,0.23674622356659963,attitude,126.3819746771603,T5.5f3_extension
rough_seed_37,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,37,7,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0007.jsonl,prefix_partial,39,5,7.800000000000001,1.70689326564539,234.4415097323814,0.008539809399949253,0.08474774892463495,0.023920956176883723,0.14662554167035857,0.08106543138391324,0.007180081065432272,0.0019687319050378503,4.569705767191459,0.3237125557743963,0.08106543138391324,0.3237125557743963,attitude,137.34983578117124,T5.5f3_extension
rough_seed_38,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,38,8,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0008.jsonl,prefix_partial,37,5,7.4,1.6642491839146931,246.15619466240503,0.0078617054050106,0.12392206652018849,0.01911755751662761,0.24544272715847137,0.10518951920633067,0.008013228186214087,0.004324599338591821,4.446449529026365,0.47334742667641605,0.10518951920633067,0.47334742667641605,attitude,147.90825619237475,T5.5f3_extension
rough_seed_39,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,39,9,results/icra27/os_t5p5f2_selector_train_extension_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0009.jsonl,prefix_partial,41,5,8.200000000000001,1.7584341179327228,226.55014752916233,0.012960635876955574,0.08313336825065107,0.034720245230718115,0.1578295604623261,0.07253942359979317,0.011201740076130453,0.003588907014682379,4.663239820232907,0.3175460758312788,0.07253942359979317,0.3175460758312788,attitude,128.83630112654018,T5.5f3_extension
