context_id,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,terrain,seed,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,source_stage
rough_seed_6,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,6,4.756698854703172,0.21640655388165647,0.05611960281156703,0.21640655388165647,attitude,120.59149023304096,T5.5c_frozen
rough_seed_29,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,29,4.441700033008183,0.32623001236573873,0.08033721795191406,0.32623001236573873,attitude,132.28884832469015,T5.5c_frozen
rough_seed_29,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,29,4.450058711621474,0.3237304880241609,0.08423005565864454,0.3237304880241609,attitude,131.6838328453945,T5.5c_frozen
rough_seed_29,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,29,4.451142137400583,0.32730155642594877,0.08455927803191289,0.32730155642594877,attitude,131.4637970363857,T5.5c_frozen
rough_seed_29,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,29,4.445513227772445,0.3246286253806157,0.08211543225168945,0.3246286253806157,attitude,131.75154368176433,T5.5c_frozen
rough_seed_29,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,29,4.458427964581284,0.32786904989612053,0.08352926617994566,0.32786904989612053,attitude,132.1224159912661,T5.5c_frozen
rough_seed_29,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,29,4.458471037202973,0.33028320507846715,0.08551810237205268,0.33028320507846715,attitude,133.8427769917178,T5.5c_frozen
rough_seed_29,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,29,4.446383862460971,0.32453581516209845,0.08225108225109957,0.32453581516209845,attitude,131.76043763862242,T5.5c_frozen
rough_seed_29,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,29,4.462383657979929,0.3268264064952249,0.08351948374288147,0.3268264064952249,attitude,131.5704211648114,T5.5c_frozen
rough_seed_29,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,29,4.460437755209211,0.33005461118624885,0.0855760883046191,0.33005461118624885,attitude,133.80743276408765,T5.5c_frozen
rough_seed_29,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,29,4.482913544481309,0.3314375446398136,0.08571428571430328,0.3314375446398136,attitude,133.1361203025371,T5.5c_frozen
rough_seed_29,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,29,4.450375543396527,0.3248236196452068,0.08108108108109799,0.3248236196452068,attitude,131.8336094184483,T5.5c_frozen
rough_seed_29,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,29,4.457889378779969,0.3274620538591572,0.083230427266009,0.3274620538591572,attitude,131.60712222819,T5.5c_frozen
rough_seed_29,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,29,4.462204513257207,0.33055344708894124,0.08553946053947817,0.33055344708894124,attitude,133.94560864381074,T5.5c_frozen
rough_seed_29,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,29,4.487308458592724,0.32739963433739905,0.08248669569425686,0.32739963433739905,attitude,132.61067431673084,T5.5c_frozen
rough_seed_29,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,29,4.506825089303946,0.3295927524478911,0.08344418914017616,0.3295927524478911,attitude,133.33271380108872,T5.5c_frozen
rough_seed_29,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,29,4.452326064949913,0.3251167826930415,0.08132305396669182,0.3251167826930415,attitude,131.9659181032016,T5.5c_frozen
rough_seed_29,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,29,4.462565874139883,0.3269523368545443,0.08460968379448422,0.3269523368545443,attitude,131.96594719830037,T5.5c_frozen
rough_seed_29,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,29,4.46694639896304,0.32861313776997597,0.08901705115347866,0.32861313776997597,attitude,133.47672292579324,T5.5c_frozen
rough_seed_29,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,29,4.483429553629935,0.3316075697281888,0.08376768428892267,0.3316075697281888,attitude,133.55634181746885,T5.5c_frozen
rough_seed_29,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,29,4.513542531760678,0.32875126550636047,0.08117675781251364,0.32875126550636047,attitude,133.42207693639872,T5.5c_frozen
rough_seed_29,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,29,4.5174945897693775,0.32944949627313985,0.08353599221791287,0.32944949627313985,attitude,134.36761110207183,T5.5c_frozen
rough_seed_18,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,18,4.796908464720258,0.12787220349221448,0.05568145030755055,0.12787220349221448,attitude,118.93529930512268,T5.5c_frozen
rough_seed_18,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,18,4.798475925184226,0.1265728279672051,0.054643628509726754,0.1265728279672051,attitude,118.96939567538314,T5.5c_frozen
rough_seed_18,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,18,4.810879148765803,0.12700336812084076,0.05715841045183116,0.12700336812084076,attitude,118.6739921357929,T5.5c_frozen
rough_seed_18,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,18,4.795023784102164,0.12732705379267076,0.05580045156435559,0.12732705379267076,attitude,118.84481771945592,T5.5c_frozen
rough_seed_18,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,18,4.802943294960905,0.12606872035268202,0.056269046582506324,0.12606872035268202,attitude,118.5816527093668,T5.5c_frozen
rough_seed_18,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,18,4.892943500955369,0.13013471380979666,0.06203368151780588,0.13013471380979666,attitude,120.84766883455394,T5.5c_frozen
rough_seed_18,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,18,4.79291243895046,0.12648061003620176,0.05652080652081423,0.12648061003620176,attitude,118.64173538955305,T5.5c_frozen
rough_seed_18,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,18,4.8008529627643,0.12595293390731585,0.05746252444058975,0.12595293390731585,attitude,118.4896430274661,T5.5c_frozen
rough_seed_18,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,18,4.8901583325181,0.12996965448702813,0.06268656716418491,0.12996965448702813,attitude,120.76659345511932,T5.5c_frozen
rough_seed_18,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,18,4.90754303433591,0.1295174951538835,0.058942440685185456,0.1295174951538835,attitude,120.95293220121688,T5.5c_frozen
rough_seed_18,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,18,4.790917822041051,0.12633327425470792,0.054106280193244226,0.12633327425470792,attitude,118.22359691087355,T5.5c_frozen
rough_seed_18,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,18,4.80352964120465,0.12609554273782295,0.05805609915199708,0.12609554273782295,attitude,118.73516759332601,T5.5c_frozen
rough_seed_18,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,18,4.890483762581963,0.12813727921189286,0.06091696056428931,0.12813727921189286,attitude,120.51250013290534,T5.5c_frozen
rough_seed_18,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,18,4.904073345394387,0.1290277267485285,0.058622894905143656,0.1290277267485285,attitude,120.89118454377525,T5.5c_frozen
rough_seed_18,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,18,4.92192356419063,0.12925160926306864,0.057789214109580794,0.12925160926306864,attitude,120.69988813508054,T5.5c_frozen
rough_seed_18,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,18,4.789394365536296,0.1260583716410282,0.05466480146347463,0.1260583716410282,attitude,118.129206688321,T5.5c_frozen
rough_seed_18,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,18,4.801215747187058,0.1260279257695149,0.05946944988041639,0.1260279257695149,attitude,118.60239209540309,T5.5c_frozen
rough_seed_18,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,18,4.887280957846795,0.12882739248217587,0.06193741963138187,0.12882739248217587,attitude,120.51857242915113,T5.5c_frozen
rough_seed_18,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,18,4.901381683702596,0.12878920742238548,0.05808376851753779,0.12878920742238548,attitude,120.8109881752814,T5.5c_frozen
rough_seed_18,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,18,4.919400873863591,0.1293032219382312,0.0584631918323544,0.1293032219382312,attitude,120.57677283752426,T5.5c_frozen
rough_seed_18,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,18,4.929041797436157,0.12904878838089603,0.05836065573771014,0.12904878838089603,attitude,121.03419907393933,T5.5c_frozen
rough_seed_10,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,10,4.570768597586306,0.20654600779568358,0.07202895166940536,0.20654600779568358,attitude,119.65438407566458,T5.5c_frozen
rough_seed_10,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,10,4.576239499881036,0.19901623297028015,0.07225971608100183,0.19901623297028015,attitude,119.52297722918112,T5.5c_frozen
rough_seed_10,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,10,4.597349813957931,0.19714586609892165,0.0759064723822573,0.19714586609892165,attitude,119.89064264671882,T5.5c_frozen
rough_seed_10,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,10,4.569619603168461,0.2078995034128659,0.07229056824840402,0.2078995034128659,attitude,120.1093855014548,T5.5c_frozen
rough_seed_10,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,10,4.60080706113485,0.19676610497087565,0.07687965680742019,0.19676610497087565,attitude,119.65013952061307,T5.5c_frozen
rough_seed_10,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,10,4.60897672418956,0.19646371158168832,0.0768623024830841,0.19646371158168832,attitude,120.17635620337202,T5.5c_frozen
rough_seed_10,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,10,4.570891229223765,0.20802281483896518,0.07159624413147032,0.20802281483896518,attitude,120.24572218270063,T5.5c_frozen
rough_seed_10,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,10,4.603085499634622,0.19709708417702781,0.07487895507264065,0.19709708417702781,attitude,119.67293641152393,T5.5c_frozen
rough_seed_10,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,10,4.610791320318654,0.19662946380728855,0.07500844689718664,0.19662946380728855,attitude,120.09021711722053,T5.5c_frozen
rough_seed_10,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,10,4.623341797005076,0.19503433081278268,0.07238696583607175,0.19503433081278268,attitude,120.06042649969177,T5.5c_frozen
rough_seed_10,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,10,4.58205957148557,0.19978730297961048,0.0728422531912549,0.19978730297961048,attitude,119.90618470310731,T5.5c_frozen
rough_seed_10,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,10,4.603135076312731,0.1974933862354006,0.07903079710146393,0.1974933862354006,attitude,120.29098553056,T5.5c_frozen
rough_seed_10,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,10,4.612222633699654,0.19624613546259098,0.07418230864337656,0.19624613546259098,attitude,119.82066758581671,T5.5c_frozen
rough_seed_10,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,10,4.626560527203984,0.1959424685352874,0.07151720248168311,0.1959424685352874,attitude,120.6434945493439,T5.5c_frozen
rough_seed_10,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,10,4.660027604280524,0.19523404945872902,0.072415381073005,0.19523404945872902,attitude,120.85320589038342,T5.5c_frozen
rough_seed_10,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,10,4.579195548714418,0.208726036388485,0.07323350491344485,0.208726036388485,attitude,120.49402045160878,T5.5c_frozen
rough_seed_10,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,10,4.605386854404109,0.1973680083014175,0.07901262398558749,0.1973680083014175,attitude,120.4022062948476,T5.5c_frozen
rough_seed_10,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,10,4.615406107267418,0.19660017866339624,0.07518881749522262,0.19660017866339624,attitude,120.14049796910149,T5.5c_frozen
rough_seed_10,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,10,4.630820164894252,0.19550511228261439,0.07088750706615249,0.19550511228261439,attitude,120.46566205946783,T5.5c_frozen
rough_seed_10,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,10,4.6631149474639795,0.19526615672245962,0.07088319088320374,0.19526615672245962,attitude,121.54912834154896,T5.5c_frozen
rough_seed_10,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,10,4.685135597047089,0.19203583276109382,0.07562154696134045,0.19203583276109382,attitude,120.49582539094442,T5.5c_frozen
rough_seed_8,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,8,4.447584354173404,0.33596916088580847,0.0647956070775006,0.33596916088580847,attitude,129.17338671119546,T5.5c_frozen
rough_seed_8,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,8,4.444756142384128,0.33030354465182266,0.062130177514807455,0.33030354465182266,attitude,129.48644624186608,T5.5c_frozen
rough_seed_8,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,8,4.476897718937592,0.3358457406871966,0.06317204301076479,0.3358457406871966,attitude,129.80439745980607,T5.5c_frozen
rough_seed_8,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,8,4.452365491356206,0.33430836356297705,0.06346653470247626,0.33430836356297705,attitude,129.54230508076574,T5.5c_frozen
rough_seed_8,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,8,4.477895428892193,0.3344863033073791,0.0630348318669521,0.3344863033073791,attitude,129.4622923105273,T5.5c_frozen
rough_seed_8,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,8,4.484946160240921,0.33336180627957157,0.06551640926642205,0.33336180627957157,attitude,130.06861362915876,T5.5c_frozen
rough_seed_8,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,8,4.456594925914559,0.3342342386703735,0.0642416769420619,0.3342342386703735,attitude,129.06596190712793,T5.5c_frozen
rough_seed_8,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,8,4.478612431826808,0.3344747211961652,0.06420913142996063,0.3344747211961652,attitude,129.50879327896598,T5.5c_frozen
rough_seed_8,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,8,4.48524034671962,0.3333951587324415,0.06499580285407205,0.3333951587324415,attitude,129.79600412687202,T5.5c_frozen
rough_seed_8,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,8,4.498718541389146,0.3344226587923905,0.07278594478309028,0.3344226587923905,attitude,130.83676475190282,T5.5c_frozen
rough_seed_8,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,8,4.456920277497733,0.3303057638940898,0.06235337696013311,0.3303057638940898,attitude,129.6168816875723,T5.5c_frozen
rough_seed_8,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,8,4.481106568708696,0.3338625386205941,0.06362212314737958,0.3338625386205941,attitude,129.54896439491935,T5.5c_frozen
rough_seed_8,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,8,4.489691537426471,0.334124177360798,0.0661995651123585,0.334124177360798,attitude,129.7552117707605,T5.5c_frozen
rough_seed_8,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,8,4.5064215938533225,0.33500301889489065,0.0747763864043075,0.33500301889489065,attitude,130.97808252007084,T5.5c_frozen
rough_seed_8,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,8,4.508641205216516,0.33402520379852424,0.07353641123276035,0.33402520379852424,attitude,130.92370797466847,T5.5c_frozen
rough_seed_8,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,8,4.46054383894237,0.3385712966429786,0.07184966838616244,0.3385712966429786,attitude,130.18601164075346,T5.5c_frozen
rough_seed_8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,8,4.483359672648147,0.33390480609955897,0.06318449873632248,0.33390480609955897,attitude,129.52282108097265,T5.5c_frozen
rough_seed_8,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,8,4.494205325818132,0.33402512726752037,0.06731117824774645,0.33402512726752037,attitude,129.77540194508418,T5.5c_frozen
rough_seed_8,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,8,4.507602394140725,0.3349519887229662,0.07453786523555374,0.3349519887229662,attitude,131.0383145841215,T5.5c_frozen
rough_seed_8,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,8,4.506216936520366,0.3341547706723191,0.06858775899024917,0.3341547706723191,attitude,131.27224260638386,T5.5c_frozen
rough_seed_8,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,8,4.512910082643059,0.3328653767473725,0.06793802145412531,0.3328653767473725,attitude,131.39087304511804,T5.5c_frozen
rough_seed_22,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,22,4.456161709144545,0.2964430835008966,0.07688576279410135,0.2964430835008966,attitude,129.28814709489995,T5.5c_frozen
rough_seed_22,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,22,4.456668388036517,0.2963974944787562,0.07637289368410227,0.2963974944787562,attitude,129.2842094569742,T5.5c_frozen
rough_seed_22,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,22,4.470183615390527,0.29495220848078,0.07622723435051987,0.29495220848078,attitude,129.24610823731513,T5.5c_frozen
rough_seed_22,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,22,4.458646653179194,0.296611364508116,0.0755013288234066,0.296611364508116,attitude,129.31198946965537,T5.5c_frozen
rough_seed_22,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,22,4.4714429566468175,0.2950571030940145,0.07732522796354524,0.2950571030940145,attitude,129.28912229430924,T5.5c_frozen
rough_seed_22,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,22,4.485795417347943,0.2956949335395649,0.07676424146728526,0.2956949335395649,attitude,130.2211707012052,T5.5c_frozen
rough_seed_22,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,22,4.46033745174298,0.2967086791089227,0.07730402222492666,0.2967086791089227,attitude,129.53504837409437,T5.5c_frozen
rough_seed_22,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,22,4.479937564591411,0.29399359329797875,0.07587124878995169,0.29399359329797875,attitude,128.9740738343802,T5.5c_frozen
rough_seed_22,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,22,4.502268904095968,0.2918907353996407,0.07147954329211857,0.2918907353996407,attitude,128.5473484424561,T5.5c_frozen
rough_seed_22,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,22,4.529607239041125,0.29280272209298247,0.07360075730684343,0.29280272209298247,attitude,129.5277300019122,T5.5c_frozen
rough_seed_22,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,22,4.462665598873445,0.29679935085217246,0.0784408667231783,0.29679935085217246,attitude,129.58560614429325,T5.5c_frozen
rough_seed_22,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,22,4.482575652964251,0.2940551529607373,0.0755265068990754,0.2940551529607373,attitude,129.00917645292546,T5.5c_frozen
rough_seed_22,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,22,4.502059967227592,0.29406550359293704,0.07429934406680173,0.29406550359293704,attitude,129.86877478439158,T5.5c_frozen
rough_seed_22,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,22,4.5297192156292745,0.2926921904917142,0.07297457125962535,0.2926921904917142,attitude,129.28630556615798,T5.5c_frozen
rough_seed_22,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,22,4.543041547143178,0.2931449376230841,0.07111584427879902,0.2931449376230841,attitude,129.80148483348538,T5.5c_frozen
rough_seed_22,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,22,4.46520494347658,0.29702899073495814,0.07958267621013887,0.29702899073495814,attitude,129.7557308100795,T5.5c_frozen
rough_seed_22,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,22,4.486063498357877,0.2945063318496543,0.07534827377348993,0.2945063318496543,attitude,129.01635312927178,T5.5c_frozen
rough_seed_22,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,22,4.508875278479027,0.2923429068403491,0.07207953603978379,0.2923429068403491,attitude,128.8543237066878,T5.5c_frozen
rough_seed_22,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,22,4.531640875254135,0.2929313834778445,0.07289940828403946,0.2929313834778445,attitude,129.38988435456378,T5.5c_frozen
rough_seed_22,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,22,4.54375419822322,0.29327385558968744,0.07063416942736965,0.29327385558968744,attitude,129.75878698192517,T5.5c_frozen
rough_seed_22,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,22,4.563622293880392,0.29322378918419933,0.07337600758654952,0.29322378918419933,attitude,130.48908813977624,T5.5c_frozen
rough_seed_20,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,20,4.632606806971819,0.22774435576043645,0.06122448979592946,0.22774435576043645,attitude,124.89680162820964,T5.5c_frozen
rough_seed_20,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,20,4.63301130308855,0.22794681138057118,0.06358986282261116,0.22794681138057118,attitude,124.85253221339114,T5.5c_frozen
rough_seed_20,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,20,4.653643761720578,0.2256445447741865,0.057743083457707844,0.2256445447741865,attitude,124.09587526982506,T5.5c_frozen
rough_seed_20,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,20,4.637004934634576,0.22844986682933996,0.061558080222594,0.22844986682933996,attitude,125.18509585750114,T5.5c_frozen
rough_seed_20,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,20,4.653064797098879,0.22594165068589384,0.05647650623071804,0.22594165068589384,attitude,123.5643306903904,T5.5c_frozen
rough_seed_20,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,20,4.69449204661985,0.22263975962947358,0.059312254788841924,0.22263975962947358,attitude,124.60589204951746,T5.5c_frozen
rough_seed_20,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,20,4.639905369773029,0.2280404899832941,0.06275327081163576,0.2280404899832941,attitude,125.2150528337712,T5.5c_frozen
rough_seed_20,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,20,4.6554575450237285,0.22711534993405635,0.06205633157775412,0.22711534993405635,attitude,124.85306391478608,T5.5c_frozen
rough_seed_20,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,20,4.694172049186776,0.223130957255502,0.05830164765527176,0.223130957255502,attitude,124.62100464834357,T5.5c_frozen
rough_seed_20,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,20,4.734484761091328,0.2238667962016393,0.054492559024289525,0.2238667962016393,attitude,125.19588550759818,T5.5c_frozen
rough_seed_20,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,20,4.6405196542891085,0.22784809125872127,0.06269483893315937,0.22784809125872127,attitude,125.18036171163318,T5.5c_frozen
rough_seed_20,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,20,4.655126042494244,0.22662538050696893,0.05759341789510859,0.22662538050696893,attitude,123.86029334561378,T5.5c_frozen
rough_seed_20,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,20,4.689932076044071,0.22494355836466862,0.05814755228684228,0.22494355836466862,attitude,125.26652682604453,T5.5c_frozen
rough_seed_20,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,20,4.711183986058905,0.2212657703125307,0.05604483586870557,0.2212657703125307,attitude,124.442971800544,T5.5c_frozen
rough_seed_20,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,20,4.747510933839156,0.22271773442440645,0.05758285905591793,0.22271773442440645,attitude,125.54656664990749,T5.5c_frozen
rough_seed_20,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,20,4.6408048066320795,0.228559965712677,0.0643490272821571,0.228559965712677,attitude,125.40567820592061,T5.5c_frozen
rough_seed_20,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,20,4.655179116174352,0.2271546223463797,0.05690127970750577,0.2271546223463797,attitude,123.63256423676329,T5.5c_frozen
rough_seed_20,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,20,4.689046959565302,0.22455241439048165,0.057723204039488364,0.22455241439048165,attitude,124.31669622533967,T5.5c_frozen
rough_seed_20,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,20,4.712808678229512,0.22104403699526398,0.055396261039120515,0.22104403699526398,attitude,124.43102241725964,T5.5c_frozen
rough_seed_20,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,20,4.750090157116606,0.2238839837639027,0.05695850483925688,0.2238839837639027,attitude,125.9246266472335,T5.5c_frozen
