test_context,nearest_context,context_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,oracle_score,transferred_score,score_excess
rough_seed_11,rough_seed_4,1.25243715198443,wm000_ws020_we080,lm000_ls100_le000,lm000_ls100_le000,1,0.0028238497689316022,0.0028238497689316022,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm000_ws000_we100,lm000_ls100_le000,lm000_ls100_le000,1,0.0,0.0,0.0
rough_seed_11,rough_seed_4,1.25243715198443,balanced,lm020_ls080_le000,lm020_ls080_le000,1,0.30451808158399496,0.30451808158399496,0.0
rough_seed_11,rough_seed_4,1.25243715198443,motion,lm020_ls080_le000,lm100_ls000_le000,0,0.1529800826371738,0.6377970951924405,0.48481701255526677
rough_seed_11,rough_seed_4,1.25243715198443,stability,lm000_ls100_le000,lm020_ls080_le000,0,0.13703313671279774,0.15159785618011148,0.014564719467313747
rough_seed_11,rough_seed_4,1.25243715198443,energy,lm020_ls080_le000,lm000_ls100_le000,0,0.15152096918145247,0.21870663912620325,0.06718566994475078
rough_seed_4,rough_seed_12,0.5278515642511487,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,4.754650046730866,4.754650046730866
rough_seed_4,rough_seed_12,0.5278515642511487,wm080_ws020_we000,lm100_ls000_le000,lm020_ls080_le000,0,0.10360034889211242,3.805734311330335,3.702133962438223
rough_seed_4,rough_seed_12,0.5278515642511487,wm080_ws000_we020,lm100_ls000_le000,lm020_ls080_le000,0,0.048722039426145156,3.8053961673795125,3.7566741279533673
rough_seed_4,rough_seed_12,0.5278515642511487,wm060_ws040_we000,lm100_ls000_le000,lm020_ls080_le000,0,0.20660147188439923,2.8568185759298035,2.6502171040454043
rough_seed_4,rough_seed_12,0.5278515642511487,wm060_ws020_we020,lm100_ls000_le000,lm020_ls080_le000,0,0.10378509043238345,2.856480431978981,2.7526953415465973
rough_seed_4,rough_seed_12,0.5278515642511487,wm060_ws000_we040,lm100_ls000_le000,lm020_ls080_le000,0,0.06188605302759792,2.8561422880281584,2.7942562350005606
rough_seed_4,rough_seed_12,0.5278515642511487,wm040_ws060_we000,lm040_ls040_le020,lm020_ls080_le000,0,0.309602594876686,11.44049003090503,11.130887436028344
rough_seed_4,rough_seed_12,0.5278515642511487,wm040_ws040_we020,lm080_ls000_le020,lm020_ls080_le000,0,0.20678621342467027,11.186168981169686,10.979382767745015
rough_seed_4,rough_seed_12,0.5278515642511487,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,0,0.10396983197265448,1.9072265526276275,1.803256720654973
rough_seed_4,rough_seed_12,0.5278515642511487,wm040_ws000_we060,lm100_ls000_le000,lm060_ls040_le000,0,0.07715621077958547,1.9068884086768052,1.8297321978972196
rough_seed_4,rough_seed_12,0.5278515642511487,wm020_ws080_we000,lm040_ls040_le020,lm000_ls100_le000,0,0.202,5.723895632180316,5.521895632180316
rough_seed_4,rough_seed_12,0.5278515642511487,wm020_ws060_we020,lm040_ls040_le020,lm000_ls100_le000,0,0.202,5.726194999521602,5.524194999521602
rough_seed_4,rough_seed_12,0.5278515642511487,wm020_ws040_we040,lm040_ls040_le020,lm000_ls100_le000,0,0.202,5.728494366862888,5.526494366862888
rough_seed_4,rough_seed_12,0.5278515642511487,wm020_ws020_we060,lm100_ls000_le000,lm020_ls080_le000,0,0.10415457351292551,0.9579726732762738,0.8538180997633482
