policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,32,success,True,5,True,False,0,39,1.802586193737586,0.1167082790106518,1.6858779147269343,7.800000000000001,197.22237100464756,7.800000000000001,0.229827257255299,0.03181354918576916,0.5786801713170777,8.963263032956661,1.2407284182449971,22.56852668136603,0.21613819419576075,1.1573603426341554,0.009258788124577049,0.04506667103465257,0.033706873655319214,0.07075266540050507,0.07174918599999867,0.017482514827488325,-0.03576553498323147,0.21434983719999975,0.006993005930995331,0.29785406790100616,0.060000000000000005,0.21434983719999975,0.006993005930995331,0.29785406790100616,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,33,success,True,5,True,False,0,37,1.8144236733210037,0.14225942923531112,1.6721642440856925,7.4,210.96622700027882,7.4,0.2175398236341736,0.1111343477837771,0.6524665394769196,8.048973474464423,4.111970867999752,24.141261960646023,0.22596814109266114,1.3049330789538396,0.006879344781602676,0.0831037620020391,0.016351962462067604,0.17919494211673737,0.07262910117168685,0.019176474013334343,-0.033484270343103924,0.21452582023433736,0.007670589605333737,0.2979909437794137,0.060000000000000005,0.21452582023433736,0.007670589605333737,0.2979909437794137,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,34,time_limit,True,5,False,False,0,50,1.8006155508699786,0.3997234748758082,1.4008920759941703,10.0,351.88914186993003,10.0,0.3248884905007287,0.3655573874685649,0.8053467207315309,16.244424525036436,18.277869373428246,40.267336036576545,0.140089207599417,1.6106934414630618,0.012287793451229503,0.13137845118764951,0.027047304436564445,0.23750829696655273,0.06826926052570342,0.01974751521833241,-0.029719377979636193,0.2136538521051407,0.007899006087332964,0.29821683732122184,0.06,0.2136538521051407,0.007899006087332964,0.29821683732122184,0.06,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,35,success,True,5,True,False,0,38,1.8310988114736846,0.14452090009933383,1.6865779113743509,7.6,224.85046681376627,7.6,0.22260231720816603,0.12875138971533678,0.6771068848451902,8.458888053910309,4.8925528091827974,25.730061624117226,0.2219181462334672,1.3542137696903807,0.011222639252684179,0.08604111888961263,0.028896667063236237,0.1480972021818161,0.0723106300360278,0.019687683179079995,-0.033022276861102956,0.21446212600720552,0.007875073271632,0.2980186633883338,0.060000000000000005,0.21446212600720552,0.007875073271632,0.2980186633883338,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,36,success,True,5,True,False,0,39,1.8339173015102326,0.13542945574758702,1.6984878457626456,7.800000000000001,214.5867257288469,7.800000000000001,0.22780643497393505,0.05934875345506446,0.6296298060640073,8.884450963983467,2.314601384747514,24.555562436496285,0.21775485202085199,1.2592596121280146,0.011841030251488157,0.062273671496156084,0.03438920900225639,0.1775766760110855,0.07321933484994449,0.018905849893762466,-0.033799643867099896,0.21464386696998894,0.007562339957504986,0.297972021367974,0.060000000000000005,0.21464386696998894,0.007562339957504986,0.297972021367974,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,37,success,True,5,True,False,0,39,1.830505723311209,0.12589962453244674,1.7046060987787621,7.800000000000001,239.1404993236677,7.800000000000001,0.22682594570853168,0.14462909120536405,0.7016742797104418,8.846211882632735,5.640534557009198,27.365296908707233,0.2185392434331746,1.4033485594208834,0.008917560645265485,0.08517272339379642,0.02863074652850628,0.14568369090557098,0.07445834366939007,0.01940166992165196,-0.033824845097768,0.21489166873387802,0.007760667968660784,0.2979705092941339,0.060000000000000005,0.21489166873387802,0.007760667968660784,0.2979705092941339,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,38,success,True,5,True,False,0,37,1.7964071418518759,0.13405719419258336,1.6623499476592924,7.4,246.61140371784433,7.4,0.21919764397647085,0.25619984284746256,0.7627082849574535,8.110312827129421,9.479394185356115,28.22020654342578,0.22464188481882327,1.5254165699149067,0.007854121262699658,0.12378525095354,0.018052471801638603,0.2473377287387848,0.0704768372548593,0.018993966872929723,-0.03397731971297715,0.21409536745097185,0.007597586749171889,0.2979613608172213,0.060000000000000005,0.21409536745097185,0.007597586749171889,0.2979613608172213,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,39,success,True,5,True,False,0,41,1.8828988144571281,0.12169339574145598,1.7612054187156723,8.200000000000001,228.4303339080782,8.200000000000001,0.23152356422017192,0.20697829058488143,0.6375539645286414,9.49246613302705,8.486109913980139,26.1397125456743,0.21478114862386247,1.2751079290572827,0.013128947552089954,0.08334681255491189,0.03472994267940521,0.1579742580652237,0.07601866307781964,0.017509302155614446,-0.03662769382864964,0.21520373261556397,0.007003720862245778,0.29780233837028103,0.06,0.21520373261556397,0.007003720862245778,0.29780233837028103,0.06,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,40,success,True,5,True,False,0,39,1.8015716684441132,0.12106056904968523,1.6805110993944279,7.800000000000001,210.28755821752176,7.800000000000001,0.23068732381499552,0.09370435194450745,0.617015400409611,8.996805628784825,3.6544697258357903,24.063600615974828,0.21545014094800358,1.2340308008192222,0.006622229839904846,0.07553025158101136,0.017094306647777557,0.1461510956287384,0.07195612081350425,0.017750978120602667,-0.036411038862589076,0.21439122416270087,0.0071003912482410685,0.2978153376682447,0.060000000000000005,0.21439122416270087,0.0071003912482410685,0.2978153376682447,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,41,success,True,5,True,False,0,38,1.7987216025400643,0.1460390956183284,1.652682506921736,7.6,205.5704228305877,7.6,0.22817721925629342,0.06042143725523032,0.6190476301497535,8.67073433173915,2.296014615698752,23.523809945690633,0.21745822459496525,1.2380952602995072,0.008525888228042587,0.06419206872201387,0.021089082583785057,0.12239453941583633,0.07223065354322132,0.017917043084468644,-0.03603602102712581,0.21444613070864427,0.007166817233787456,0.29783783873837244,0.060000000000000005,0.21444613070864427,0.007166817233787456,0.29783783873837244,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
