update,beta,policy_step,bin_index,contact_time_s,contact_samples,metadata_json
10,balanced,17,12,0.0,0,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.017037190941202984}"
10,balanced,17,13,0.0,0,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.024516933305633495}"
10,balanced,17,14,0.0,0,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.016206108456266265}"
10,balanced,17,15,0.0,0,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.015375025971329361}"
10,balanced,17,16,0.0019999999999997797,1,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.02763349262414604}"
10,balanced,17,17,0.0,0,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.015582796592563702}"
10,balanced,17,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.017037190941202728}"
10,balanced,17,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.01828381466860827}"
10,balanced,17,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0020777062123418883}"
10,balanced,17,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.001454394348639338}"
10,balanced,17,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0016621649698735062}"
10,balanced,17,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0012466237274051009}"
10,balanced,17,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0012466237274051239}"
10,balanced,17,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0020777062123419118}"
10,balanced,17,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0006233118637025504}"
10,balanced,17,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.001454394348639338}"
10,balanced,17,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.001246623727405147}"
10,balanced,17,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0018699355911076744}"
10,balanced,17,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.0049864949096205535}"
10,balanced,17,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.01101184292541204}"
10,balanced,17,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.0037398711822154177}"
10,balanced,17,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.0045709536671521825}"
10,balanced,17,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.022023685850824096}"
10,balanced,17,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.00727197174319669}"
10,balanced,17,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0010388531061709559}"
10,balanced,18,0,0.16599999999998172,83,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.35640618802065704}"
10,balanced,18,1,0.05599999999999383,28,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.1592621975406731}"
10,balanced,18,2,0.08999999999999009,45,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.07318524395082072}"
10,balanced,18,3,0.011999999999998678,6,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.026378421261407336}"
10,balanced,18,4,0.007999999999999119,4,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.05493851646172975}"
10,balanced,18,5,0.005999999999999339,3,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.018048393494647194}"
10,balanced,18,6,0.0019999999999997797,1,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.01685838952796718}"
10,balanced,18,7,0.0019999999999997797,1,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.014676715589053856}"
10,balanced,18,8,0.0039999999999995595,2,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.018048393494647326}"
10,balanced,18,9,0.0019999999999997797,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.012495041650140532}"
10,balanced,18,10,0.0039999999999995595,2,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.015668385561287385}"
10,balanced,18,11,0.0039999999999995595,2,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.012693375644587258}"
10,balanced,18,12,0.0019999999999997797,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.016461721539074076}"
10,balanced,18,13,0.005999999999999339,3,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.023998413328047665}"
10,balanced,18,14,0.005999999999999339,3,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.01606505355018071}"
10,balanced,18,15,0.005999999999999339,3,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.015271717572393841}"
10,balanced,18,16,0.009999999999998899,5,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.02737009123364094}"
10,balanced,18,17,0.013999999999998458,7,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.016263387544627316}"
10,balanced,18,18,0.05199999999999427,26,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.021420071400240378}"
10,balanced,18,19,0.005999999999999339,3,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.018048393494647635}"
10,balanced,18,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.001983339944466816}"
10,balanced,18,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0013883379611267868}"
10,balanced,18,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0015866719555734487}"
10,balanced,18,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.001190003966680059}"
10,balanced,18,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.001190003966680081}"
10,balanced,18,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0019833399444668383}"
10,balanced,18,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0005950019833400295}"
10,balanced,18,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0013883379611267868}"
10,balanced,18,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.001190003966680103}"
10,balanced,18,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0017850059500201104}"
10,balanced,18,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.004760015866720379}"
10,balanced,18,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.010511701705674155}"
10,balanced,18,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.003570011900040287}"
10,balanced,18,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.004363347877827022}"
10,balanced,18,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.021023403411348326}"
10,balanced,18,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.006941689805633935}"
10,balanced,18,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0009916699722334191}"
10,balanced,19,0,0.24999999999997247,125,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.36665394887451147}"
10,balanced,19,1,0.14999999999998348,75,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.16749332315911705}"
10,balanced,19,2,0.0,0,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.07039297977871868}"
10,balanced,19,3,0.0,0,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.02537199542159819}"
10,balanced,19,4,0.0,0,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.05284242655475875}"
10,balanced,19,5,0.0,0,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.01735978634109356}"
10,balanced,19,6,0.0,0,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.016215185043878623}"
10,balanced,19,7,0.0,0,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.014116749332317931}"
10,balanced,19,8,0.0,0,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.01735978634109369}"
10,balanced,19,9,0.0,0,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.012018313620757242}"
10,balanced,19,10,0.0,0,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.015070583746663892}"
10,balanced,19,11,0.0,0,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.012209080503626455}"
10,balanced,19,12,0.0,0,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.015833651278140532}"
10,balanced,19,13,0.0,0,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.02308279282716865}"
10,balanced,19,14,0.0,0,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.015452117512402191}"
10,balanced,19,15,0.0,0,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.014689049980925382}"
10,balanced,19,16,0.0,0,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.02632582983594422}"
10,balanced,19,17,0.0,0,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.015642884395271287}"
10,balanced,19,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.020602823349869046}"
10,balanced,19,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.017359786341093985}"
10,balanced,19,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0019076688286916886}"
10,balanced,19,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0013353681800841969}"
10,balanced,19,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0015261350629533466}"
10,balanced,19,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0011446012972149834}"
10,balanced,19,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0011446012972150046}"
10,balanced,19,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0019076688286917096}"
10,balanced,19,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0005723006486074917}"
10,balanced,19,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0013353681800841969}"
10,balanced,19,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.001144601297215026}"
10,balanced,19,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0017169019458224963}"
10,balanced,19,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.0045784051888600715}"
10,balanced,19,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.010110644792065977}"
10,balanced,19,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.0034338038916450564}"
10,balanced,19,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.00419687142312174}"
10,balanced,19,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.02022128958413197}"
10,balanced,19,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.006676840900420984}"
10,balanced,19,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0009538344143458548}"
10,balanced,20,0,0.17799999999997995,89,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.36570285506459904}"
10,balanced,20,1,0.10199999999998877,51,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.16893980723769986}"
10,balanced,20,2,0.027999999999996916,14,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.06964902709584488}"
10,balanced,20,3,0.011999999999998678,6,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.02527732314966731}"
10,balanced,20,4,0.013999999999998458,7,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.05164575377342257}"
10,balanced,20,5,0.017999999999998018,9,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.018185124568106}"
10,balanced,20,6,0.017999999999998018,9,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.017094017094019653}"
10,balanced,20,7,0.009999999999998899,5,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.014366248408803845}"
10,balanced,20,8,0.023999999999997357,12,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.018730678305149275}"
10,balanced,20,9,0.013999999999998458,7,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.012729587197674344}"
10,balanced,20,10,0.015999999999998238,8,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.015821058374252458}"
10,balanced,20,11,0.017999999999998018,9,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.013275140934717558}"
10,balanced,20,12,0.019999999999997797,10,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.016912165848338802}"
10,balanced,20,13,0.013999999999998458,7,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.023276959447175997}"
10,balanced,20,14,0.019999999999997797,10,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.01654846335697666}"
10,balanced,20,15,0.0019999999999997797,1,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.014184397163122794}"
10,balanced,20,16,0.0019999999999997797,1,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.025277323149667578}"
10,balanced,20,17,0.0039999999999995595,2,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.015275504637209253}"
10,balanced,20,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.019639934533554348}"
10,balanced,20,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.016548463356976944}"
10,balanced,20,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0018185124568106928}"
10,balanced,20,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.001272958719767499}"
10,balanced,20,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0014548099654485501}"
10,balanced,20,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0010911074740863873}"
10,balanced,20,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0010911074740864075}"
10,balanced,20,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.001818512456810713}"
10,balanced,20,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0005455537370431937}"
10,balanced,20,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.001272958719767499}"
10,balanced,20,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.001091107474086428}"
10,balanced,20,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0016366612111296014}"
10,balanced,20,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.004364429896345681}"
10,balanced,20,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.009638116021096698}"
10,balanced,20,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.003273322422259263}"
10,balanced,20,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.004000727404983548}"
10,balanced,20,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.019276232042193413}"
10,balanced,20,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.006364793598837496}"
10,balanced,20,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0009092562284053565}"
10,balanced,21,0,0.19399999999997863,97,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.3698894542902729}"
10,balanced,21,1,0.16599999999998194,83,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.17757501316022672}"
10,balanced,21,2,0.0039999999999995595,2,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.0675557115283481}"
10,balanced,21,3,0.011999999999998678,6,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.02544306018600156}"
10,balanced,21,4,0.0,0,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.04983330408844607}"
10,balanced,21,5,0.0,0,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.017546938059311474}"
10,balanced,21,6,0.0,0,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.0164941217757528}"
10,balanced,21,7,0.0,0,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.013862081066856168}"
10,balanced,21,8,0.0019999999999997797,1,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.01824881558168402}"
10,balanced,21,9,0.0,0,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.012282856641518174}"
10,balanced,21,10,0.0,0,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.015265836111601212}"
10,balanced,21,11,0.0019999999999997797,1,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.012984734163890656}"
10,balanced,21,12,0.0,0,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.016318652395159887}"
10,balanced,21,13,0.0019999999999997797,1,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.0226355500965121}"
10,balanced,21,14,0.0019999999999997797,1,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.016143183014566742}"
10,balanced,21,15,0.0019999999999997797,1,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.013862081066856168}"
10,balanced,21,16,0.005999999999999339,3,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.0249166520442225}"
10,balanced,21,17,0.007999999999999119,4,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.015441305492194269}"
10,balanced,21,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.018950693104056265}"
10,balanced,21,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.01596771363397391}"
10,balanced,21,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0017546938059312372}"
10,balanced,21,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0012282856641518797}"
10,balanced,21,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0014037550447449857}"
10,balanced,21,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.001052816283558715}"
10,balanced,21,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0010528162835587345}"
10,balanced,21,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0017546938059312567}"
10,balanced,21,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0005264081417793575}"
10,balanced,21,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0012282856641518797}"
10,balanced,21,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.001052816283558754}"
10,balanced,21,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.001579224425338092}"
10,balanced,21,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.0042112651342349865}"
10,balanced,21,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.009299877171435583}"
10,balanced,21,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.0031584488506762425}"
10,balanced,21,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.003860326373048745}"
10,balanced,21,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.01859975434287118}"
10,balanced,21,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.006141428320759398}"
10,balanced,21,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0008773469029656284}"
10,balanced,22,0,0.23399999999997423,117,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.3738239247312348}"
10,balanced,22,1,0.06799999999999251,34,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.17573924731185328}"
10,balanced,22,2,0.025999999999997137,13,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.06686827956990304}"
10,balanced,22,3,0.021999999999997577,11,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.026209677419359263}"
10,balanced,22,4,0.009999999999998899,5,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.0485551075268916}"
10,balanced,22,5,0.0039999999999995595,2,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.017137096774196534}"
10,balanced,22,6,0.005999999999999339,3,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.01629704301075553}"
10,balanced,22,7,0.0019999999999997797,1,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.013440860215056206}"
10,balanced,22,8,0.0039999999999995595,2,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.017809139784949416}"
10,balanced,22,9,0.0019999999999997797,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.01192876344086243}"
10,balanced,22,10,0.0019999999999997797,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.014784946236561939}"
10,balanced,22,11,0.0039999999999995595,2,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.012768817204303453}"
10,balanced,22,12,0.0019999999999997797,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.015793010752691135}"
10,balanced,22,13,0.005999999999999339,3,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.022177419354842853}"
10,balanced,22,14,0.0039999999999995595,2,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.0157930107526911}"
10,balanced,22,15,0.0039999999999995595,2,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.013608870967744399}"
10,balanced,22,16,0.009999999999998899,5,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.024697580645165768}"
10,balanced,22,17,0.035999999999996035,18,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.01780913978494937}"
10,balanced,22,18,0.033999999999996255,17,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.02100134408602492}"
10,balanced,22,19,0.0019999999999997797,1,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.015456989247314973}"
10,balanced,22,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0016801075268821004}"
10,balanced,22,21,0.0019999999999997797,1,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0013440860215056766}"
10,balanced,22,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0013440860215056766}"
10,balanced,22,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0010080645161292341}"
10,balanced,22,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0010080645161292528}"
10,balanced,22,25,0.0019999999999997797,1,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.0018481182795703124}"
10,balanced,22,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0005040322580646171}"
10,balanced,22,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0011760752688174834}"
10,balanced,22,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0010080645161292714}"
10,balanced,22,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.00151209677419387}"
10,balanced,22,30,0.0019999999999997797,1,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.0042002688172052514}"
10,balanced,22,31,0.0039999999999995595,2,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.009240591397851543}"
10,balanced,22,32,0.0019999999999997797,1,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.003192204301075989}"
10,balanced,22,33,0.0019999999999997797,1,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.0038642473118288365}"
10,balanced,22,34,0.009999999999998899,5,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.018649193548391292}"
10,balanced,22,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.005880376344087417}"
10,balanced,22,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0008400537634410595}"
10,balanced,23,0,0.2059999999999773,103,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.37682097766273065}"
10,balanced,23,1,0.09399999999998965,47,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.17691809647137735}"
10,balanced,23,2,0.015999999999998238,8,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.06571706053740185}"
10,balanced,23,3,0.009999999999998899,5,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.026060213661383752}"
10,balanced,23,4,0.029999999999996696,15,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.04920686306249016}"
10,balanced,23,5,0.019999999999997797,10,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.018128844286180047}"
10,balanced,23,6,0.019999999999997797,10,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.01731952088054701}"
10,balanced,23,7,0.011999999999998678,6,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.013920362576888362}"
10,balanced,23,8,0.009999999999998899,5,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.017966979605053553}"
10,balanced,23,9,0.0039999999999995595,2,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.01181612172224252}"
10,balanced,23,10,0.007999999999999119,4,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.014891550663648145}"
10,balanced,23,11,0.0039999999999995595,2,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.012625445127875575}"
10,balanced,23,12,0.0039999999999995595,2,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.015539009388154583}"
10,balanced,23,13,0.005999999999999339,3,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.021851731952092363}"
10,balanced,23,14,0.0019999999999997797,1,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.015377144707027945}"
10,balanced,23,15,0.0019999999999997797,1,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.01327290385238196}"
