update,beta,policy_step,bin_index,contact_time_s,contact_samples,speed_time_sum_m,speed_sq_time_sum_m2ps,interval_mean_mps,interval_rms_mps,metadata_json
20,balanced,15,2,0.009999999999998899,5,0.0025385726653941454,0.0006612378898670085,0.2538572665394425,0.25714546269904925,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,15,3,0.009999999999998899,5,0.0011660844362175737,0.00014801842197064569,0.11660844362177021,0.12166282175367378,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,15,4,0.009999999999998899,5,0.00037907546413198934,1.580743131659318e-05,0.03790754641320311,0.03975856048273745,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,15,5,0.017999999999998018,9,0.00013673529166433399,1.7067642524189186e-06,0.007596405092463836,0.009737568292212688,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,15,6,0.019999999999997797,10,4.8544494940957333e-05,2.0477850083125068e-07,0.002427224747048134,0.0031998320333360723,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,15,7,0.019999999999997797,10,1.8344015261276617e-05,2.994256473624543e-08,0.0009172007630639319,0.0012235719173029579,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,15,8,0.019999999999997797,10,8.87417820344752e-06,5.478457843627327e-09,0.0004437089101724248,0.000523376434491845,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,15,9,0.019999999999997797,10,5.152272545832712e-06,1.5017456102446591e-09,0.00025761362729166394,0.0002740205841031677,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,15,10,0.33999999999996255,170,0.004244247889104741,0.00039502983710072714,0.012483082026780024,0.03408595696267145,"{""high_s"":null,""low_s"":0.1}"
20,balanced,16,0,0.019999999999997797,10,0.010037552631979085,0.006037524039060049,0.5018776315990096,0.5494326182099455,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,16,1,0.019999999999997797,10,0.008245132887489237,0.004008505537046403,0.41225664437450726,0.44768881698378643,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,16,2,0.019999999999997797,10,0.006369166241994406,0.0025028958860400657,0.3184583120997554,0.353758101394183,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,16,3,0.019999999999997797,10,0.0041445104097470875,0.001262510852797806,0.2072255204873772,0.25124797041945884,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,16,4,0.019999999999997797,10,0.0022788640875162913,0.0004505021309439,0.11394320437582711,0.15008366515779617,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,16,5,0.019999999999997797,10,0.0008318357734439126,6.484622111985801e-05,0.04159178867220021,0.056941294821888776,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,16,6,0.019999999999997797,10,0.0002640430034921287,6.528234288559476e-06,0.01320215017460789,0.018066867864353516,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,16,7,0.019999999999997797,10,8.557531637800458e-05,6.863756910045239e-07,0.0042787658189007,0.005858223668504812,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,16,8,0.011999999999998678,6,1.0360430789174355e-05,3.403681900432734e-08,0.0008633692324312913,0.0016841619826175442,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,16,9,0.009999999999998899,5,7.47561801135721e-07,6.071530040882567e-11,7.475618011358034e-05,7.79200233629536e-05,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,16,10,0.4059999999999553,203,0.0021204042227453423,5.120978215172878e-05,0.00522267049937334,0.011230871219724036,"{""high_s"":null,""low_s"":0.1}"
20,balanced,17,0,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,17,1,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,17,2,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,17,3,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,17,4,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,17,5,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,17,6,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,17,7,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,17,8,0.007999999999999119,4,2.1025227588655424e-05,5.7402208731086035e-08,0.002628153448582217,0.002678670582842643,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,17,9,0.009999999999998899,5,1.33299314845816e-05,1.834763165009523e-08,0.0013329931484583068,0.0013545342982035284,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,17,10,0.3839999999999577,192,0.0003137784982291669,7.0896124114566694e-06,0.0008171315058052122,0.004296804896839485,"{""high_s"":null,""low_s"":0.1}"
20,balanced,18,0,0.029999999999996696,15,0.012823756956801435,0.006249105176954706,0.42745856522676157,0.4564027891002783,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,18,1,0.029999999999996696,15,0.010179199106051251,0.004734068082755477,0.3393066368684124,0.39724333779838267,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,18,2,0.029999999999996696,15,0.008139269309662217,0.0035700336605564154,0.27130897698877043,0.34496539249403013,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,18,3,0.025999999999997137,13,0.004370338108672753,0.001676043198789598,0.16808992725666286,0.25389604162620016,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,18,4,0.019999999999997797,10,0.00045934762075497404,2.0498821115658844e-05,0.02296738103775123,0.032014700619919206,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,18,5,0.019999999999997797,10,0.00014849486253853614,2.155159870371494e-06,0.007424743126927625,0.010380654773114582,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,18,6,0.019999999999997797,10,4.946669807232018e-05,2.4714339845726546e-07,0.0024733349036162814,0.003515276649549027,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,18,7,0.019999999999997797,10,2.130562011090978e-05,3.7148482776895586e-08,0.0010652810055456062,0.0013628734860011709,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,18,8,0.019999999999997797,10,1.112601680268617e-05,8.068418956824058e-09,0.0005563008401343698,0.0006351542708990056,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,18,9,0.013999999999998458,7,4.566016608417017e-06,1.5426903322499075e-09,0.00032614404345839427,0.0003319520546544203,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,18,10,0.34599999999985,173,0.009430461485461616,0.0009964606705205742,0.027255669033137878,0.05366511096097515,"{""high_s"":null,""low_s"":0.1}"
20,balanced,19,0,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,19,1,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,19,2,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,19,3,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,19,4,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,19,5,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,19,6,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,19,7,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,19,8,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,19,9,0.005999999999999339,3,1.0396969688762636e-06,2.0758874350393364e-10,0.000173282828146063,0.00018600570936755162,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,19,10,0.39399999999978164,197,0.00016228489695974124,1.0048384774252739e-07,0.0004118906014208913,0.0005050100459939182,"{""high_s"":null,""low_s"":0.1}"
20,balanced,20,0,0.019999999999997797,10,0.00857507970325494,0.0044949893901664595,0.4287539851627942,0.4740774931467932,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,20,1,0.019999999999997797,10,0.006624638775899444,0.0025792330296175725,0.3312319387950087,0.3591123104000931,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,20,2,0.019999999999997797,10,0.004668465287302165,0.0013447178382234026,0.23342326436513394,0.2592988467216496,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,20,3,0.019999999999997797,10,0.0025286761376586003,0.0004685339101261482,0.12643380688294395,0.15305781752759312,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,20,4,0.019999999999997797,10,0.000957644410580577,7.524665099221256e-05,0.047882220529034125,0.06133785576306888,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,20,5,0.019999999999997797,10,0.00030136085078122724,7.40881779223105e-06,0.015068042539063022,0.019246841029415537,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,20,6,0.019999999999997797,10,9.567972775164323e-05,7.41643018681553e-07,0.004783986387582688,0.006089511551354652,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,20,7,0.019999999999997797,10,3.135049932375886e-05,7.777328368298309e-08,0.0015675249661881155,0.001971969620493577,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,20,8,0.019999999999997797,10,1.350912812915668e-05,1.4226803773682156e-08,0.0006754564064579084,0.0008434098580667564,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,20,9,0.019999999999997797,10,8.554678243932398e-06,6.148365828614888e-09,0.000427733912196667,0.0005544531462899081,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,20,10,0.39399999999978164,197,0.0021170465929941096,4.311842451665271e-05,0.005373214703033713,0.010461243983238522,"{""high_s"":null,""low_s"":0.1}"
20,balanced,21,0,0.019999999999997797,10,0.008347744039547522,0.004263948468557488,0.4173872019774221,0.46173306512301876,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,21,1,0.019999999999997797,10,0.006760169944424077,0.003454636606605027,0.3380084972212411,0.41561019035903146,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,21,2,0.0039999999999995595,2,0.00021656505886805122,1.1857841037452022e-05,0.054141264717018765,0.054446857203729694,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,21,3,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,21,4,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,21,5,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,21,6,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,21,7,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,21,8,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,21,9,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,21,10,0.3999999999997783,200,0.001638929712132614,0.0001059370932500886,0.004097324280333806,0.016273989465566466,"{""high_s"":null,""low_s"":0.1}"
20,balanced,22,0,0.009999999999998899,5,0.003610758357112831,0.0013138787461284274,0.36107583571132285,0.36247465375231025,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,22,1,0.009999999999998899,5,0.0023921821877333493,0.0005855172603109193,0.23921821877336127,0.2419746392312599,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,22,2,0.025999999999997137,13,0.006592853022400508,0.002935449141998017,0.25357127009235514,0.3360087648810061,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,22,3,0.029999999999996696,15,0.005105527051813177,0.0021358505131464436,0.170184235060458,0.26682394402468695,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,22,4,0.021999999999997577,11,0.0009922259026837674,0.0003445549865186068,0.045101177394721664,0.12514627559900468,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,22,5,0.019999999999997797,10,5.695634380405851e-05,2.2170736800435076e-07,0.002847817190203239,0.0033294696875356532,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,22,6,0.019999999999997797,10,2.2363870814195996e-05,3.932855290305487e-08,0.001118193540709923,0.0014022937085906646,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,22,7,0.019999999999997797,10,1.3913035816914485e-05,1.5688079967480367e-08,0.0006956517908458009,0.0008856658502923688,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,22,8,0.019999999999997797,10,1.2164475930137586e-05,8.510838687882799e-09,0.0006082237965069463,0.000652335752809998,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,22,9,0.019999999999997797,10,6.666728110601983e-06,2.382886377799709e-09,0.00033333640553013583,0.0003451728826110165,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,22,10,0.34399999999980935,172,0.007901300177470427,0.0008073095374358796,0.022968895864752342,0.0484440920101409,"{""high_s"":null,""low_s"":0.1}"
20,balanced,23,0,0.019999999999997797,10,0.008695995990278593,0.004179329206284554,0.43479979951397757,0.4571284943145097,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,23,1,0.019999999999997797,10,0.006342131593217615,0.0021461009667578246,0.31710657966091566,0.32757449280721335,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,23,2,0.019999999999997797,10,0.004219949552125124,0.000976348828571047,0.21099747760627943,0.2209466936357223,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,23,3,0.019999999999997797,10,0.0019371046182785345,0.0002355835809450743,0.0968552309139374,0.10853192639613016,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,23,4,0.019999999999997797,10,0.000622974902403671,2.497773634246858e-05,0.03114874512018698,0.035339592769633985,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,23,5,0.013999999999998458,7,0.0001331279158751919,1.782283802082181e-06,0.00950913684822904,0.011282995429540284,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,23,6,0.009999999999998899,5,1.8700107594228632e-05,3.84879649119145e-08,0.0018700107594230692,0.0019618349806219365,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,23,7,0.009999999999998899,5,6.284605627477485e-06,4.2719170375606075e-09,0.0006284605627478177,0.0006535990389804041,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,23,8,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,23,9,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,23,10,0.3999999999997783,200,0.0005606438132257086,3.048975090055861e-06,0.001401609533065048,0.0027608762603825395,"{""high_s"":null,""low_s"":0.1}"
20,balanced,24,0,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,24,1,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,24,2,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,24,3,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,24,4,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,24,5,0.005999999999999339,3,6.336439140086636e-05,6.925895960161604e-07,0.010560731900145556,0.010743909871924627,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,24,6,0.009999999999998899,5,4.3797037404464875e-05,2.111562172587081e-07,0.00437970374044697,0.004595173742729771,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,24,7,0.009999999999998899,5,1.5275597627695953e-05,2.4563322066021437e-08,0.0015275597627697635,0.00156726902815133,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,24,8,0.019999999999997797,10,1.0219440860697454e-05,7.452163247167326e-09,0.000510972043034929,0.0006104163844118269,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,24,9,0.019999999999997797,10,6.219118906480164e-06,3.4534916311217134e-09,0.0003109559453240425,0.0004155413114915347,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,24,10,0.39199999999978274,196,0.001148753030388583,3.035601869326443e-05,0.002930492424462295,0.008799933135947458,"{""high_s"":null,""low_s"":0.1}"
20,balanced,25,0,0.019999999999997797,10,0.008601265956881377,0.004735660286897592,0.4300632978441162,0.4866035494577754,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,25,1,0.019999999999997797,10,0.0069388038240436045,0.0036944973191064545,0.3469401912022184,0.429796307517111,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,25,2,0.019999999999997797,10,0.005841773039920034,0.002904427305355256,0.2920886519960339,0.38107921127736527,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,25,3,0.019999999999997797,10,0.004732179868612463,0.0020942398657473396,0.2366089934306492,0.3235923257547659,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,25,4,0.019999999999997797,10,0.0037327301509522265,0.0013612094927649455,0.1866365075476319,0.26088402526458915,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,25,5,0.019999999999997797,10,0.002620792263400333,0.0006873918760819412,0.13103961317003107,0.18539038217798906,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,25,6,0.019999999999997797,10,0.0014672180552798581,0.00022326121137042267,0.07336090276400098,0.1056553858945315,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,25,7,0.019999999999997797,10,0.0005747987061487138,3.613646113945256e-05,0.028739935307438853,0.04250674131208869,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,25,8,0.019999999999997797,10,0.00018658547266976397,3.6729300649735244e-06,0.009329273633489225,0.013551623638837393,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,25,9,0.019999999999997797,10,6.439152081422726e-05,4.152719109448526e-07,0.003219576040711718,0.004556708850392454,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,25,10,0.39199999999978274,196,0.009700333818972284,0.0009118724556537589,0.02474574953820832,0.048230749983967494,"{""high_s"":null,""low_s"":0.1}"
20,balanced,26,0,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,26,1,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,26,2,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,26,3,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,26,4,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,26,5,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,26,6,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,26,7,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,26,8,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,26,9,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,26,10,0.3999999999997783,200,0.0001657537161498801,1.026141538545966e-07,0.00041438429037492995,0.0005064932226956583,"{""high_s"":null,""low_s"":0.1}"
20,balanced,27,0,0.019999999999997797,10,0.008784338584397422,0.0046093710879105965,0.43921692921991945,0.48007140551750754,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,27,1,0.019999999999997797,10,0.006784148918960009,0.002634158262584757,0.3392074459480378,0.36291584855066933,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,27,2,0.019999999999997797,10,0.004835615707996704,0.0013812820907758844,0.24178078539986184,0.2628005033077407,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,27,3,0.019999999999997853,10,0.002617739662232166,0.00047701617776094857,0.13088698311162233,0.1544370709643575,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,27,4,0.019999999999997797,10,0.0009911868907521854,7.710150068974617e-05,0.04955934453761473,0.062089250555049644,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,27,5,0.019999999999997797,10,0.0003119234840745881,7.612095659271893e-06,0.015596174203731123,0.019509094878123807,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,27,6,0.019999999999997797,10,9.906326172139795e-05,7.651473372411594e-07,0.004953163086070443,0.006185253985250903,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,27,7,0.019999999999997797,10,3.299555222393939e-05,8.426489158394959e-08,0.0016497776111971513,0.002052618956162576,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,27,8,0.019999999999997797,10,1.448324898708532e-05,1.6607988280199076e-08,0.0007241624493543458,0.0009112625384652028,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,27,9,0.019999999999997797,10,8.977881224878081e-06,6.478306615546187e-09,0.0004488940612439535,0.0005691355996397915,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,27,10,0.39199999999978274,196,0.0018853061561415474,3.582095536948382e-05,0.004809454479955593,0.00955928805861134,"{""high_s"":null,""low_s"":0.1}"
20,balanced,28,0,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,28,1,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,28,2,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,28,3,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,28,4,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,28,5,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,28,6,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,28,7,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,28,8,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,28,9,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,28,10,0.3999999999997783,200,0.0002482283608996605,1.8417395808434378e-07,0.0006205709022494951,0.000678553531573681,"{""high_s"":null,""low_s"":0.1}"
20,balanced,29,0,0.029999999999996696,15,0.012543868536416036,0.0060200192705103794,0.4181289512139139,0.44795904837053435,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,29,1,0.029999999999996696,15,0.009599772248552407,0.004323458453480117,0.3199924082851155,0.3796251859172234,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,29,2,0.029999999999996696,15,0.007235426073023327,0.003131866965762134,0.2411808691008041,0.32310302617805353,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,29,3,0.029999999999996696,15,0.005382165446192591,0.002241491874403652,0.17940551487310613,0.27334300030083686,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,29,4,0.019999999999997797,10,0.00022309319648620984,3.906638973816268e-06,0.01115465982431172,0.013976120659569125,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,29,5,0.019999999999997797,10,7.462518897680126e-05,4.406907142089078e-07,0.003731259448840474,0.004694095835243228,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,29,6,0.019999999999997797,10,2.7043812051295163e-05,6.382271398094191e-08,0.0013521906025649071,0.0017863750163522349,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,29,7,0.019999999999997797,10,1.530840054883749e-05,1.9403759891380157e-08,0.0007654200274419588,0.0009849812153381987,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,29,8,0.019999999999997797,10,1.3229165035754178e-05,1.0173183729884211e-08,0.0006614582517877818,0.0007132034678086378,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,29,9,0.019999999999997797,10,8.196829987271864e-06,3.548319037465636e-09,0.00040984149936363837,0.00042120773007306184,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,29,10,0.34199999999981046,171,0.009170931566906682,0.0009018944819957214,0.026815589376934984,0.051352880818995965,"{""high_s"":null,""low_s"":0.1}"
20,balanced,30,0,0.025999999999997137,13,0.010464341519981102,0.004650668948321279,0.4024746738454713,0.4229324799867719,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,30,1,0.019999999999997797,10,0.006079078673910943,0.001990192141085617,0.3039539336955806,0.31545143374898743,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,30,2,0.015999999999998238,8,0.0029948028612454547,0.0006560853987949561,0.18717517882786153,0.2024977467150913,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,30,3,0.009999999999998899,5,0.00045631401618455303,2.298715306302962e-05,0.04563140161846033,0.04794491950460669,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,30,4,0.007999999999999119,4,0.00012619608784044528,2.12170755952909e-06,0.0157745109800574,0.016285375185766077,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,30,5,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,30,6,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,30,7,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,30,8,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,30,9,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,30,10,0.3999999999997783,200,0.00029121622620070786,7.999581053269589e-07,0.0007280405655021732,0.0014141765318794206,"{""high_s"":null,""low_s"":0.1}"
20,balanced,31,0,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.01,""low_s"":0.0}"
20,balanced,31,1,0.0,0,0.0,0.0,nan,nan,"{""high_s"":0.02,""low_s"":0.01}"
20,balanced,31,2,0.0039999999999995595,2,0.0008611648389940108,0.00018611976054780377,0.2152912097485264,0.21570799738757038,"{""high_s"":0.03,""low_s"":0.02}"
20,balanced,31,3,0.009999999999998899,5,0.0012348802014618132,0.00016500177632731983,0.12348802014619492,0.12845301721926894,"{""high_s"":0.04,""low_s"":0.03}"
20,balanced,31,4,0.011999999999998678,6,0.0004179261358868355,1.7894120366814675e-05,0.034827177990573464,0.03861575711072775,"{""high_s"":0.05,""low_s"":0.04}"
20,balanced,31,5,0.019999999999997797,10,0.00017116393516304618,1.9768420100770012e-06,0.00855819675815325,0.009941936456438502,"{""high_s"":0.06,""low_s"":0.05}"
20,balanced,31,6,0.019999999999997797,10,5.4649744641480785e-05,2.020635594024607e-07,0.0027324872320743402,0.0031785496645678115,"{""high_s"":0.07,""low_s"":0.06}"
20,balanced,31,7,0.019999999999997797,10,1.8992133712510476e-05,2.4217616019332755e-08,0.0009496066856256284,0.0011004002912425874,"{""high_s"":0.08,""low_s"":0.07}"
20,balanced,31,8,0.019999999999997797,10,9.262313050014195e-06,6.615602841150009e-09,0.0004631156525007608,0.0005751348903149042,"{""high_s"":0.09,""low_s"":0.08}"
20,balanced,31,9,0.019999999999997797,10,6.113246506990466e-06,3.3481731332753173e-09,0.000305662325349557,0.00040915602972922726,"{""high_s"":0.1,""low_s"":0.09}"
20,balanced,31,10,0.38799999999978496,194,0.001097192474925679,1.9998172173574247e-05,0.002827815657026513,0.007179253502959483,"{""high_s"":null,""low_s"":0.1}"
20,balanced,32,0,0.019999999999997797,10,0.008412277945463231,0.004419462746596103,0.42061389727320786,0.4700777992309672,"{""high_s"":0.01,""low_s"":0.0}"
