pca_dim,test_context,nearest_context,pca_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,score_excess
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm000_ws000_we100,lm080_ls000_le020,lm100_ls000_le000,0,0.7104021498141614
2,rough_seed_0,rough_seed_29,0.004069939430277412,balanced,lm060_ls040_le000,lm100_ls000_le000,0,0.0014168928852264784
2,rough_seed_0,rough_seed_29,0.004069939430277412,motion,lm060_ls040_le000,lm100_ls000_le000,0,0.0005507276963422764
2,rough_seed_0,rough_seed_29,0.004069939430277412,stability,lm080_ls020_le000,lm000_ls060_le040,0,0.5967024525826499
2,rough_seed_0,rough_seed_29,0.004069939430277412,energy,lm080_ls000_le020,lm100_ls000_le000,0,0.4006664822516466
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm100_ws000_we000,lm100_ls000_le000,lm000_ls100_le000,0,0.07993338923685919
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm080_ws020_we000,lm080_ls000_le020,lm020_ls060_le020,0,0.13264722961626557
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm080_ws000_we020,lm060_ls020_le020,lm060_ls040_le000,0,0.19829155385715025
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm060_ws040_we000,lm000_ls060_le040,lm060_ls020_le020,0,0.3143209184783374
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm060_ws020_we020,lm080_ls000_le020,lm020_ls060_le020,0,0.06492773284257167
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm060_ws000_we040,lm060_ls020_le020,lm080_ls020_le000,0,0.12130412869393269
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm040_ws060_we000,lm060_ls000_le040,lm060_ls020_le020,0,0.025882431685077145
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm040_ws040_we020,lm040_ls020_le040,lm060_ls020_le020,0,0.14547425884553394
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm040_ws020_we040,lm060_ls020_le020,lm060_ls020_le020,1,0.0
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm040_ws000_we060,lm060_ls020_le020,lm000_ls080_le020,0,0.06388077250789115
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm020_ws080_we000,lm020_ls020_le060,lm020_ls040_le040,0,0.017305736878379774
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm020_ws060_we020,lm000_ls040_le060,lm020_ls040_le040,0,0.01606667926839861
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm020_ws040_we040,lm000_ls060_le040,lm000_ls040_le060,0,0.20237742738944983
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm020_ws020_we060,lm060_ls020_le020,lm060_ls020_le020,1,0.0
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm020_ws000_we080,lm060_ls020_le020,lm020_ls060_le020,0,0.06222626491854789
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm000_ws100_we000,lm000_ls000_le100,lm000_ls040_le060,0,0.18069268083781717
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm000_ws080_we020,lm000_ls040_le060,lm000_ls040_le060,1,0.0
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm000_ws060_we040,lm000_ls040_le060,lm000_ls040_le060,1,0.0
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm000_ws040_we060,lm080_ls000_le020,lm060_ls020_le020,0,0.011436351396462763
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm000_ws020_we080,lm060_ls020_le020,lm060_ls020_le020,1,0.0
2,rough_seed_5,rough_seed_20,0.01331939881925798,wm000_ws000_we100,lm060_ls020_le020,lm020_ls060_le020,0,0.11666076961149235
2,rough_seed_5,rough_seed_20,0.01331939881925798,balanced,lm000_ls060_le040,lm060_ls020_le020,0,0.13689095642851945
2,rough_seed_5,rough_seed_20,0.01331939881925798,motion,lm080_ls000_le020,lm100_ls000_le000,0,0.13264142087106134
2,rough_seed_5,rough_seed_20,0.01331939881925798,stability,lm000_ls040_le060,lm020_ls040_le040,0,0.01164500372354349
2,rough_seed_5,rough_seed_20,0.01331939881925798,energy,lm060_ls020_le020,lm060_ls020_le020,1,0.0
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm100_ws000_we000,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm080_ws020_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.002636415737298281
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_11,rough_seed_12,0.010157964329451917,wm060_ws040_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.006317570445394216
