terrain,mission,posterior_id_a,context_id_a,posterior_id_b,context_id_b,js_divergence_nats,posterior_overlap
rough_perlin,stable,128,rough_train:rough_perlin:17,131,rough_train:rough_perlin:18,0.5179530114459243,0.1430314566830019
rough_perlin,stable,128,rough_train:rough_perlin:17,134,rough_train:rough_perlin:20,0.10629094906081404,0.6261981741817472
rough_perlin,stable,128,rough_train:rough_perlin:17,137,rough_train:rough_perlin:22,0.08856383320588046,0.6543122798573155
rough_perlin,stable,128,rough_train:rough_perlin:17,140,rough_train:rough_perlin:25,0.07073663002678743,0.7103310732252335
rough_perlin,stable,128,rough_train:rough_perlin:17,143,rough_train:rough_perlin:28,0.5421309667096601,0.12439944995763706
rough_perlin,stable,128,rough_train:rough_perlin:17,146,rough_train:rough_perlin:29,0.5578073413053325,0.12125483169814222
rough_perlin,stable,128,rough_train:rough_perlin:17,149,rough_train:rough_perlin:4,0.5460007235489828,0.12133960739996283
rough_perlin,stable,128,rough_train:rough_perlin:17,152,rough_train:rough_perlin:5,0.09040103505090846,0.6665923096100896
rough_perlin,stable,128,rough_train:rough_perlin:17,155,rough_train:rough_perlin:6,0.31733677581848285,0.3351619524381124
rough_perlin,stable,128,rough_train:rough_perlin:17,158,rough_train:rough_perlin:7,0.5947037830124596,0.07399423320010486
rough_perlin,stable,128,rough_train:rough_perlin:17,161,rough_train:rough_perlin:8,0.13532711173638018,0.6077524738346901
rough_perlin,stable,131,rough_train:rough_perlin:18,134,rough_train:rough_perlin:20,0.41384378565794866,0.2640406957719781
rough_perlin,stable,131,rough_train:rough_perlin:18,137,rough_train:rough_perlin:22,0.45879117724035884,0.19500209220859543
rough_perlin,stable,131,rough_train:rough_perlin:18,140,rough_train:rough_perlin:25,0.49117966614725006,0.1778313773189843
rough_perlin,stable,131,rough_train:rough_perlin:18,143,rough_train:rough_perlin:28,0.22481877809647938,0.44675677063081787
rough_perlin,stable,131,rough_train:rough_perlin:18,146,rough_train:rough_perlin:29,0.13487234843483245,0.6044129799320292
rough_perlin,stable,131,rough_train:rough_perlin:18,149,rough_train:rough_perlin:4,0.06414861239232353,0.7149328189798442
rough_perlin,stable,131,rough_train:rough_perlin:18,152,rough_train:rough_perlin:5,0.5169101236683933,0.1502151539622591
rough_perlin,stable,131,rough_train:rough_perlin:18,155,rough_train:rough_perlin:6,0.34442247419546623,0.30758480916976494
rough_perlin,stable,131,rough_train:rough_perlin:18,158,rough_train:rough_perlin:7,0.4140019820888496,0.2295833020861012
rough_perlin,stable,131,rough_train:rough_perlin:18,161,rough_train:rough_perlin:8,0.4870238697867588,0.16354351837015527
rough_perlin,stable,134,rough_train:rough_perlin:20,137,rough_train:rough_perlin:22,0.22767966930000186,0.4351908287860461
rough_perlin,stable,134,rough_train:rough_perlin:20,140,rough_train:rough_perlin:25,0.07679571832686422,0.68779421823439
rough_perlin,stable,134,rough_train:rough_perlin:20,143,rough_train:rough_perlin:28,0.5357936063141565,0.12122713256395942
rough_perlin,stable,134,rough_train:rough_perlin:20,146,rough_train:rough_perlin:29,0.5444746153057692,0.12430862139516166
rough_perlin,stable,134,rough_train:rough_perlin:20,149,rough_train:rough_perlin:4,0.49316643205836574,0.17165097998867107
rough_perlin,stable,134,rough_train:rough_perlin:20,152,rough_train:rough_perlin:5,0.0646635417642151,0.698968001367427
rough_perlin,stable,134,rough_train:rough_perlin:20,155,rough_train:rough_perlin:6,0.3571787171272246,0.297901827256707
rough_perlin,stable,134,rough_train:rough_perlin:20,158,rough_train:rough_perlin:7,0.5943627525070573,0.06569096055026387
rough_perlin,stable,134,rough_train:rough_perlin:20,161,rough_train:rough_perlin:8,0.2570611285985453,0.4013613520958428
rough_perlin,stable,137,rough_train:rough_perlin:22,140,rough_train:rough_perlin:25,0.1419285247058935,0.587420225342226
rough_perlin,stable,137,rough_train:rough_perlin:22,143,rough_train:rough_perlin:28,0.3994317741539245,0.27579450172257486
rough_perlin,stable,137,rough_train:rough_perlin:22,146,rough_train:rough_perlin:29,0.4499437632534095,0.22422209283688774
rough_perlin,stable,137,rough_train:rough_perlin:22,149,rough_train:rough_perlin:4,0.449628910126603,0.20843110176914023
rough_perlin,stable,137,rough_train:rough_perlin:22,152,rough_train:rough_perlin:5,0.21089374696613725,0.47901070937409446
rough_perlin,stable,137,rough_train:rough_perlin:22,155,rough_train:rough_perlin:6,0.11756279556639786,0.617288413440392
rough_perlin,stable,137,rough_train:rough_perlin:22,158,rough_train:rough_perlin:7,0.46149670309315505,0.20303611358201148
rough_perlin,stable,137,rough_train:rough_perlin:22,161,rough_train:rough_perlin:8,0.07415403015212146,0.7309092512469825
rough_perlin,stable,140,rough_train:rough_perlin:25,143,rough_train:rough_perlin:28,0.4780149777990227,0.18403625156661763
rough_perlin,stable,140,rough_train:rough_perlin:25,146,rough_train:rough_perlin:29,0.5050946613437522,0.18269750497217851
rough_perlin,stable,140,rough_train:rough_perlin:25,149,rough_train:rough_perlin:4,0.49337017246243586,0.1832364290976134
rough_perlin,stable,140,rough_train:rough_perlin:25,152,rough_train:rough_perlin:5,0.0158994185666817,0.876427882890751
rough_perlin,stable,140,rough_train:rough_perlin:25,155,rough_train:rough_perlin:6,0.28959044162932257,0.36889493289232256
rough_perlin,stable,140,rough_train:rough_perlin:25,158,rough_train:rough_perlin:7,0.5299091905159026,0.12236260145785205
rough_perlin,stable,140,rough_train:rough_perlin:25,161,rough_train:rough_perlin:8,0.10836888227672067,0.6065371838508923
rough_perlin,stable,143,rough_train:rough_perlin:28,146,rough_train:rough_perlin:29,0.06740565180974561,0.7025573797660702
rough_perlin,stable,143,rough_train:rough_perlin:28,149,rough_train:rough_perlin:4,0.0789913361553443,0.6694003886382139
rough_perlin,stable,143,rough_train:rough_perlin:28,152,rough_train:rough_perlin:5,0.5574211906897366,0.1123899867564675
rough_perlin,stable,143,rough_train:rough_perlin:28,155,rough_train:rough_perlin:6,0.21726688130966296,0.4851236157390561
rough_perlin,stable,143,rough_train:rough_perlin:28,158,rough_train:rough_perlin:7,0.07969402648303756,0.7036476710590052
rough_perlin,stable,143,rough_train:rough_perlin:28,161,rough_train:rough_perlin:8,0.3213090115383981,0.3699626633515839
rough_perlin,stable,146,rough_train:rough_perlin:29,149,rough_train:rough_perlin:4,0.024301100360169074,0.8625133005709889
rough_perlin,stable,146,rough_train:rough_perlin:29,152,rough_train:rough_perlin:5,0.566689846979237,0.11356005970000785
rough_perlin,stable,146,rough_train:rough_perlin:29,155,rough_train:rough_perlin:6,0.3101116863505171,0.352054832083556
rough_perlin,stable,146,rough_train:rough_perlin:29,158,rough_train:rough_perlin:7,0.23783950143550314,0.4331931515724848
rough_perlin,stable,146,rough_train:rough_perlin:29,161,rough_train:rough_perlin:8,0.39805455662717504,0.2765175245088476
rough_perlin,stable,149,rough_train:rough_perlin:4,152,rough_train:rough_perlin:5,0.5455400346550441,0.12827096789533243
rough_perlin,stable,149,rough_train:rough_perlin:4,155,rough_train:rough_perlin:6,0.2997223666786256,0.3558378440343418
rough_perlin,stable,149,rough_train:rough_perlin:4,158,rough_train:rough_perlin:7,0.25233297132761423,0.4122235388448446
rough_perlin,stable,149,rough_train:rough_perlin:4,161,rough_train:rough_perlin:8,0.41828011689049555,0.2398316209707606
rough_perlin,stable,152,rough_train:rough_perlin:5,155,rough_train:rough_perlin:6,0.3820562818694533,0.2704372065770962
rough_perlin,stable,152,rough_train:rough_perlin:5,158,rough_train:rough_perlin:7,0.6112248372342982,0.06019634630556567
rough_perlin,stable,152,rough_train:rough_perlin:5,161,rough_train:rough_perlin:8,0.176613047767968,0.5110480365710482
rough_perlin,stable,155,rough_train:rough_perlin:6,158,rough_train:rough_perlin:7,0.2746337415281075,0.407625551989533
rough_perlin,stable,155,rough_train:rough_perlin:6,161,rough_train:rough_perlin:8,0.1467514072810721,0.6172787247505462
rough_perlin,stable,158,rough_train:rough_perlin:7,161,rough_train:rough_perlin:8,0.35104708726044787,0.3135706380777095
