t_wall,context,x,y,action_id,vx_scale,vx_delta,yaw_gain_scale,body_h_delta,clearance_delta,stability_bias,energy_bias,hold_override,hold_guard,emp_seq,emp_vx,emp_yaw_rate,emp_body_h,emp_clearance,emp_enable,proj_seq,proj_vx,proj_yaw_rate,proj_body_h,proj_clearance,proj_enable,delta_vx,delta_yaw_rate,delta_body_h,delta_clearance,j6_accept,j6_reason
1784671969.797997,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671969.898540,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671969.998042,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.097982,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.197984,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.298454,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.398135,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.498093,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.598007,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.698523,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.798043,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.897980,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671970.998014,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.098398,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.198031,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.298003,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.397964,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.498188,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.598080,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.697982,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.798005,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.898546,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671971.998087,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.098004,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.198008,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.298325,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.398119,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.498046,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.598089,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.698366,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.798104,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.898028,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671972.997962,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.098443,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.198101,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.298034,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.398091,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.498089,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.598037,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.697994,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.797980,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.898320,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671973.998021,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.097960,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.198001,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.298036,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.398134,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.498095,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.598036,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.698519,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.798093,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.898017,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671974.997971,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.098143,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.198023,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.298027,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.397992,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.498364,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.598022,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.698022,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.797956,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.898314,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671975.998034,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.098004,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.197980,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.298259,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.398009,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.497989,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.597961,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.698376,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.798064,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.897985,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671976.997961,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671977.098274,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671977.198106,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671977.298038,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671977.398038,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
1784671977.498314,goal_flat,7.998912,0.000761,8,0.00000000,0.02500000,0.00000000,0.00000000,0.00000000,0.25000000,0.10000000,1,1,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,2262,0.02500000,0.00000000,0.32000000,0.04500000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,hold_or_goal_protected
