row_idx,t_wall,context,x,y,beta_motion,beta_stability,beta_energy,best_action_id,best_action_name,best_score,second_action_id,second_action_name,top2_margin
559,1784666680.797666,upslope,2.615608507,-0.027800290,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
560,1784666680.897327,upslope,2.620171606,-0.028505772,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
561,1784666680.997473,upslope,2.624937053,-0.029240830,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
562,1784666681.097803,upslope,2.630393500,-0.030176801,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
563,1784666681.197061,upslope,2.635671694,-0.030744807,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
564,1784666681.297162,upslope,2.640569942,-0.031204530,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
565,1784666681.397132,upslope,2.645307877,-0.031287558,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
566,1784666681.497561,upslope,2.649795089,-0.031467152,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
567,1784666681.597467,upslope,2.654199414,-0.031828437,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
568,1784666681.697031,upslope,2.658427059,-0.032126179,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
569,1784666681.797499,upslope,2.663392412,-0.032327823,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
570,1784666681.897413,upslope,2.668232699,-0.032690478,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
571,1784666681.997127,upslope,2.673363234,-0.033447672,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
572,1784666682.098072,upslope,2.677985781,-0.034745848,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
573,1784666682.197053,upslope,2.682142097,-0.036342061,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
574,1784666682.297102,upslope,2.685860184,-0.037948766,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
575,1784666682.397141,upslope,2.690029087,-0.039723245,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
576,1784666682.497290,upslope,2.693946956,-0.041450705,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
577,1784666682.597345,upslope,2.698044108,-0.043362623,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
578,1784666682.697047,upslope,2.702390588,-0.045246412,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
579,1784666682.797338,upslope,2.707684619,-0.046429134,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
580,1784666682.897394,upslope,2.712597694,-0.046276719,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
581,1784666682.996964,upslope,2.717730683,-0.046060332,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
582,1784666683.097473,upslope,2.722493314,-0.045633890,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
583,1784666683.196990,upslope,2.727051499,-0.045075415,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
584,1784666683.297112,upslope,2.731743066,-0.044322380,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
585,1784666683.398673,upslope,2.736368933,-0.043612789,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
586,1784666683.497098,upslope,2.741210714,-0.042861947,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
587,1784666683.597174,upslope,2.746727227,-0.042678366,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
588,1784666683.697182,upslope,2.751585758,-0.042845142,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
589,1784666683.797157,upslope,2.756775999,-0.043677579,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
590,1784666683.897208,upslope,2.762088076,-0.045236552,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
591,1784666683.997396,upslope,2.766902326,-0.046369928,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
592,1784666684.097116,upslope,2.771524210,-0.047211705,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
593,1784666684.197260,upslope,2.776173923,-0.048215562,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
594,1784666684.297339,upslope,2.780591704,-0.049148605,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
595,1784666684.397467,upslope,2.786059891,-0.049794797,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
596,1784666684.497127,upslope,2.791009947,-0.049671935,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
597,1784666684.597113,upslope,2.795645918,-0.049293740,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
598,1784666684.697168,upslope,2.799782434,-0.048545187,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
599,1784666684.797211,upslope,2.803758006,-0.047741292,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
600,1784666684.897551,upslope,2.807249179,-0.047275659,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
601,1784666684.996998,upslope,2.810868051,-0.046578230,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
602,1784666685.097202,upslope,2.814465788,-0.045714574,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
603,1784666685.197182,upslope,2.818587899,-0.044981208,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
604,1784666685.297049,upslope,2.824495595,-0.045774736,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
605,1784666685.397354,upslope,2.830065987,-0.047384522,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
606,1784666685.497039,upslope,2.835393370,-0.049005170,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
607,1784666685.597042,upslope,2.840259563,-0.050671650,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
608,1784666685.697455,upslope,2.845047597,-0.052228117,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
609,1784666685.797580,upslope,2.849546061,-0.053759499,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
610,1784666685.897605,upslope,2.854195143,-0.055374733,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
611,1784666685.997136,upslope,2.859063911,-0.057059740,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
612,1784666686.097657,upslope,2.864583624,-0.058256400,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
613,1784666686.197105,upslope,2.869408843,-0.059034120,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
614,1784666686.297529,upslope,2.874040712,-0.059649747,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
615,1784666686.397632,upslope,2.878494720,-0.060000694,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
616,1784666686.497086,upslope,2.882900172,-0.060336642,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
617,1784666686.596996,upslope,2.887373683,-0.060665162,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
618,1784666686.697128,upslope,2.891815424,-0.060946574,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
619,1784666686.797324,upslope,2.896467803,-0.061218350,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
620,1784666686.897434,upslope,2.901592217,-0.061432057,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
621,1784666686.997178,upslope,2.906538900,-0.062140632,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
622,1784666687.097001,upslope,2.911054813,-0.062899503,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
623,1784666687.197219,upslope,2.915314604,-0.064017440,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
624,1784666687.297104,upslope,2.919490995,-0.065285463,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
625,1784666687.397474,upslope,2.923749545,-0.066775332,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
626,1784666687.497048,upslope,2.927776644,-0.068256616,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
627,1784666687.597585,upslope,2.931869511,-0.069814713,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
628,1784666687.697197,upslope,2.936173975,-0.071446516,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
629,1784666687.797482,upslope,2.941527182,-0.071861460,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
630,1784666687.897248,upslope,2.946237090,-0.072139815,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
631,1784666687.997454,upslope,2.950614630,-0.072175651,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
632,1784666688.097153,upslope,2.954846326,-0.072021561,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
633,1784666688.197495,upslope,2.959216458,-0.071699866,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
634,1784666688.297480,upslope,2.963053639,-0.071379369,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
635,1784666688.397896,upslope,2.966966763,-0.070978816,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
636,1784666688.497264,upslope,2.971207374,-0.070544688,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
637,1784666688.597219,upslope,2.976967639,-0.070861558,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
638,1784666688.697213,upslope,2.981444312,-0.071388824,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
639,1784666688.796974,upslope,2.985921578,-0.072296177,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
640,1784666688.897282,upslope,2.990151144,-0.073357306,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
641,1784666688.997085,upslope,2.994149292,-0.074468907,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
642,1784666689.097290,upslope,2.998340758,-0.075737869,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
643,1784666689.197567,upslope,3.002144200,-0.076945434,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
644,1784666689.297488,upslope,3.006539303,-0.078355537,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
645,1784666689.397077,upslope,3.011156800,-0.079735852,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
646,1784666689.498462,upslope,3.015884767,-0.080217242,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
647,1784666689.597273,upslope,3.019867746,-0.080942338,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
648,1784666689.697813,upslope,3.023675076,-0.081277406,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
649,1784666689.797297,upslope,3.027267174,-0.081519689,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
650,1784666689.898126,upslope,3.030876022,-0.081596117,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
651,1784666689.997587,upslope,3.034286291,-0.081699756,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
652,1784666690.097493,upslope,3.037896264,-0.081691903,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
653,1784666690.197070,upslope,3.042126265,-0.081751445,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
654,1784666690.297313,upslope,3.046961993,-0.082965669,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
655,1784666690.397166,upslope,3.050825253,-0.083991753,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
656,1784666690.497085,upslope,3.054828462,-0.085445661,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
657,1784666690.597028,upslope,3.058525538,-0.086969400,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
658,1784666690.697435,upslope,3.061808491,-0.088343969,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
659,1784666690.797138,upslope,3.065088261,-0.089803525,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
660,1784666690.897448,upslope,3.068474770,-0.091450674,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
661,1784666690.997058,upslope,3.071847077,-0.093002545,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
662,1784666691.097286,upslope,3.076898457,-0.094175017,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
663,1784666691.197027,upslope,3.081247277,-0.094325945,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
664,1784666691.297048,upslope,3.085453734,-0.094202585,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
665,1784666691.397120,upslope,3.089540195,-0.093835646,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
666,1784666691.497211,upslope,3.093431392,-0.093541696,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
667,1784666691.597152,upslope,3.097154728,-0.093187052,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
668,1784666691.697120,upslope,3.100987182,-0.092685796,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
669,1784666691.797434,upslope,3.105155337,-0.092023878,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
670,1784666691.897454,upslope,3.110340509,-0.091938776,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
671,1784666691.997032,upslope,3.115279252,-0.092926689,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
672,1784666692.097638,upslope,3.119675194,-0.093462212,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
673,1784666692.196962,upslope,3.123717832,-0.093960177,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
674,1784666692.297354,upslope,3.127758397,-0.094711237,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
675,1784666692.397044,upslope,3.131928166,-0.095444859,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
676,1784666692.497686,upslope,3.136049835,-0.096447277,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
677,1784666692.597051,upslope,3.140262172,-0.097450350,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
678,1784666692.697202,upslope,3.145622875,-0.098229957,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
679,1784666692.797050,upslope,3.151002160,-0.098378280,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
680,1784666692.897476,upslope,3.156443068,-0.098079563,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
681,1784666692.996998,upslope,3.161755848,-0.097429904,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
682,1784666693.097207,upslope,3.166939543,-0.096809489,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
683,1784666693.197374,upslope,3.172289843,-0.096152838,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
684,1784666693.297131,upslope,3.177365449,-0.095483799,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
685,1784666693.397522,upslope,3.182795797,-0.094743485,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
686,1784666693.497365,upslope,3.188191614,-0.094197260,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
687,1784666693.597086,upslope,3.193693751,-0.093971479,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
688,1784666693.697233,upslope,3.199085648,-0.094771625,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
689,1784666693.797561,upslope,3.204614865,-0.095942000,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
690,1784666693.897296,upslope,3.210090570,-0.097177791,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
691,1784666693.997662,upslope,3.215626006,-0.098489880,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
692,1784666694.096989,upslope,3.221118139,-0.099897255,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
693,1784666694.197251,upslope,3.226436386,-0.101183446,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
694,1784666694.297172,upslope,3.232271843,-0.102553032,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
695,1784666694.397171,upslope,3.237698288,-0.104285669,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
696,1784666694.497179,upslope,3.242964824,-0.105126196,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
697,1784666694.597172,upslope,3.248397074,-0.105459705,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
698,1784666694.697082,upslope,3.253763665,-0.105596387,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
699,1784666694.797332,upslope,3.258900391,-0.105812402,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
700,1784666694.897126,upslope,3.263220536,-0.105961588,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
701,1784666694.997514,upslope,3.268968294,-0.106137439,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
702,1784666695.097120,upslope,3.274258287,-0.106303627,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
703,1784666695.197591,upslope,3.279424043,-0.106588201,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
704,1784666695.297441,upslope,3.284864086,-0.107685033,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
705,1784666695.397206,upslope,3.290245509,-0.109140857,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
706,1784666695.497457,upslope,3.295183524,-0.110717851,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
707,1784666695.597138,upslope,3.300110865,-0.112486252,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
708,1784666695.697414,upslope,3.304962898,-0.114322756,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
709,1784666695.797172,upslope,3.309657761,-0.116125572,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
710,1784666695.897753,upslope,3.314418695,-0.117953524,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
711,1784666695.997431,upslope,3.319762626,-0.119870267,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
712,1784666696.097102,upslope,3.324325963,-0.121407421,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
713,1784666696.197355,upslope,3.329600765,-0.122994837,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
714,1784666696.296989,upslope,3.334372423,-0.124028519,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
715,1784666696.397233,upslope,3.339234818,-0.124754067,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
716,1784666696.497252,upslope,3.343823137,-0.125538372,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
717,1784666696.597461,upslope,3.348657919,-0.126254824,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
718,1784666696.697657,upslope,3.353251099,-0.127049663,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
719,1784666696.797206,upslope,3.358791221,-0.127765977,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
720,1784666696.897505,upslope,3.363521569,-0.128041539,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
721,1784666696.997139,upslope,3.368310270,-0.128645355,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
722,1784666697.097049,upslope,3.372331697,-0.129308689,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
723,1784666697.197615,upslope,3.376464001,-0.130198069,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
724,1784666697.297212,upslope,3.380678079,-0.131421050,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
725,1784666697.397447,upslope,3.384770137,-0.132740972,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
726,1784666697.497188,upslope,3.388739148,-0.133993498,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
727,1784666697.597028,upslope,3.393365615,-0.135566033,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
728,1784666697.697551,upslope,3.398228067,-0.136981973,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
729,1784666697.797430,upslope,3.404468509,-0.137761809,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
730,1784666697.897630,upslope,3.410029954,-0.137963141,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
731,1784666697.997114,upslope,3.415706019,-0.137566000,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
732,1784666698.097482,upslope,3.421211034,-0.137128305,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
733,1784666698.197507,upslope,3.426869793,-0.136776873,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
734,1784666698.297083,upslope,3.432188339,-0.136425919,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
735,1784666698.397332,upslope,3.438092220,-0.135916592,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
736,1784666698.497229,upslope,3.443746210,-0.135237037,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
737,1784666698.597566,upslope,3.449426248,-0.134826291,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
738,1784666698.697038,upslope,3.454571429,-0.134444411,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
739,1784666698.797280,upslope,3.459687885,-0.134420733,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
740,1784666698.897472,upslope,3.464803095,-0.134416410,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
741,1784666698.997188,upslope,3.470171162,-0.134390011,0.35000000,0.40000000,0.25000000,5,upslope_push,0.75142558,3,rough_high_clearance,0.18570814
