seed,beta,repeat,probe_sha256,matches_seed_reference,boundary_max_abs_diff,probe_progress_m,boundary_vx_mps,boundary_vy_mps,boundary_yaw_rate_rps,boundary_base_z_m,boundary_roll_rad,boundary_pitch_rad,boundary_safety_state,first_policy_requested_normalized
4,lm000_ls000_le100,2,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.04738187789916992, 0.04028000682592392, -0.00010250508785247803, 0.0]"
4,lm040_ls040_le020,0,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.06484976410865784, 0.03801199421286583, -0.013020725920796394, 0.0]"
4,lm040_ls040_le020,1,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.06484976410865784, 0.03801199421286583, -0.013020725920796394, 0.0]"
4,lm040_ls040_le020,2,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.06484976410865784, 0.03801199421286583, -0.013020725920796394, 0.0]"
22,lm100_ls000_le000,0,fc5893f565f28031281e36c9421b42dd7786260f2edb38e5d87f2df885c9294d,1,0.0,0.2008329119516825,0.2822416424751282,0.09892098605632782,-0.007422617170959711,0.5747281908988953,-0.009900080040097237,0.11949299275875092,normal,"[0.06888032704591751, 0.03851962089538574, -0.014393649064004421, 0.0]"
22,lm100_ls000_le000,1,fc5893f565f28031281e36c9421b42dd7786260f2edb38e5d87f2df885c9294d,1,0.0,0.2008329119516825,0.2822416424751282,0.09892098605632782,-0.007422617170959711,0.5747281908988953,-0.009900080040097237,0.11949299275875092,normal,"[0.06888032704591751, 0.03851962089538574, -0.014393649064004421, 0.0]"
22,lm100_ls000_le000,2,fc5893f565f28031281e36c9421b42dd7786260f2edb38e5d87f2df885c9294d,1,0.0,0.2008329119516825,0.2822416424751282,0.09892098605632782,-0.007422617170959711,0.5747281908988953,-0.009900080040097237,0.11949299275875092,normal,"[0.06888032704591751, 0.03851962089538574, -0.014393649064004421, 0.0]"
22,lm000_ls100_le000,0,fc5893f565f28031281e36c9421b42dd7786260f2edb38e5d87f2df885c9294d,1,0.0,0.2008329119516825,0.2822416424751282,0.09892098605632782,-0.007422617170959711,0.5747281908988953,-0.009900080040097237,0.11949299275875092,normal,"[0.06856478750705719, 0.0357547402381897, -0.01887310855090618, 0.0]"
22,lm000_ls100_le000,1,fc5893f565f28031281e36c9421b42dd7786260f2edb38e5d87f2df885c9294d,1,0.0,0.2008329119516825,0.2822416424751282,0.09892098605632782,-0.007422617170959711,0.5747281908988953,-0.009900080040097237,0.11949299275875092,normal,"[0.06856478750705719, 0.0357547402381897, -0.01887310855090618, 0.0]"
22,lm000_ls100_le000,2,fc5893f565f28031281e36c9421b42dd7786260f2edb38e5d87f2df885c9294d,1,0.0,0.2008329119516825,0.2822416424751282,0.09892098605632782,-0.007422617170959711,0.5747281908988953,-0.009900080040097237,0.11949299275875092,normal,"[0.06856478750705719, 0.0357547402381897, -0.01887310855090618, 0.0]"
