policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,low_friction,low_friction,27036,success,True,5,True,False,0,34,1.7905608584546924,0.14550083904444217,1.6450600194102503,6.9639999999999995,174.24854201250326,6.959999999999496,0.2047542595353797,0.00980140916018347,0.5864584776543846,6.96164482420291,0.33324791144623794,19.939588240249076,0.2361965923716962,1.14567448301356,0.005366952438024827,0.02591868058596755,0.02658548764884472,0.03826601058244705,0.09447954836137154,0.03255822302034015,-0.03796677981667659,0.2188959096722743,0.01302328920813606,0.2977219932109994,0.06,0.2188959096722743,0.01302328920813606,0.2977219932109994,0.06,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_validation,rough_perlin,1,success,True,5,True,False,0,36,1.7868567981520154,0.13344339716351003,1.6534134009885053,7.342000000000004,205.90633436229834,7.33999999999963,0.2184242893396596,0.11853940719435722,0.654506914826657,7.863274416227745,4.26741865899686,23.56224893375965,0.22526056852827236,1.2833715280743174,0.010011123379831005,0.09010949087301612,0.026218242943286896,0.15542194247245789,0.051137635949999094,0.027315870312223624,-0.02241990327860953,0.2102275271899998,0.010926348124889452,0.2986368453426338,0.060000000000000005,0.2102275271899998,0.010926348124889452,0.2986368453426338,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_validation,rough_perlin,21,success,True,5,True,False,0,38,1.7788117076570222,0.13798446888095234,1.6408272387760698,7.776000000000001,202.46625658790026,7.773999999999771,0.2362197771428071,0.0639206999260439,0.6096998517599111,8.976351531426669,2.4289865971896685,23.168594366876622,0.21102417828575434,1.1920987014623368,0.009962574545280382,0.06612409876815094,0.02182741090655327,0.12567336857318878,0.0495922530658151,0.026328747081080156,-0.0198933492800662,0.209918450613163,0.010531498832432063,0.2987718952670816,0.060000000000000005,0.209918450613163,0.010531498832432063,0.2987718952670816,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_validation,rough_perlin,16,success,True,5,True,False,0,36,1.7766853586072127,0.11351933371054462,1.663166024896668,7.354,201.53335595627064,7.353999999999632,0.21732801472034022,0.050738558993300424,0.6406066887165812,7.823808529932248,1.8265881237588153,23.061840793796925,0.22613758822372784,1.2545955861844427,0.006501170180186156,0.05897089117669265,0.023574726656079292,0.12036052346229553,0.052595146000385284,0.026088069907725893,-0.020962498370661505,0.2105190292000771,0.010435227963090358,0.29872423978806995,0.060000000000000005,0.2105190292000771,0.010435227963090358,0.29872423978806995,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_validation,rough_perlin,14,success,True,5,True,False,0,36,1.7857751539697613,0.11317762934336463,1.6725975246263967,7.356000000000002,209.51635790213552,7.355999999999633,0.21573865508487125,0.07146355761348408,0.66598196427974,7.766591583055365,2.572688074085427,23.97535071407064,0.22740907593210302,1.3041436987665607,0.007684076658885806,0.0699449246414415,0.01855001226067543,0.14961327612400055,0.05427532493033343,0.026668085053744208,-0.021582597717901483,0.21085506498606668,0.010667234021497683,0.2986962995262971,0.060000000000000005,0.21085506498606668,0.010667234021497683,0.2986962995262971,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_test,rough_perlin,27,success,True,5,True,False,0,35,1.7762674236065692,0.12438662040550015,1.651880803201069,7.147999999999999,211.5127552467544,7.147999999999566,0.21121783848671793,0.16666572371585406,0.6915372061523868,7.392624347035127,5.833300330054892,24.20380221533354,0.2310257292106257,1.354858236879647,0.011939680997795212,0.10684829129101522,0.025453630834817886,0.21766594052314758,0.05384085667984826,0.02796777521393129,-0.02337564103571432,0.21076817133596967,0.011187110085572514,0.2985923891006304,0.060000000000000005,0.21076817133596967,0.011187110085572514,0.2985923891006304,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_test,rough_perlin,2,success,True,5,True,False,0,39,1.8094419729860103,0.1261577064536216,1.6832842665323886,7.964000000000004,217.3205991132149,7.96399999999983,0.23582894590470005,0.12865139586402446,0.637651402753908,9.197328890283302,5.017404438696954,24.868404707402412,0.21133684327623997,1.2490114688552592,0.012696503547836012,0.09383520528505906,0.036639437079429626,0.2030695229768753,0.055032594702564754,0.028626424551475793,-0.021389821156238515,0.21100651894051295,0.011450569820590319,0.29871283317784747,0.060000000000000005,0.21100651894051295,0.011450569820590319,0.29871283317784747,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_test,rough_perlin,3,success,True,5,True,False,0,35,1.789156079064583,0.11507334412916412,1.674082734935419,7.162000000000002,201.75943317463143,7.159999999999566,0.207809893317919,0.09245961857662528,0.6596488924259084,7.273346266127165,3.236086650181885,23.087711234906795,0.2337520853456648,1.289900884389414,0.006766605280443797,0.07955489761148413,0.015090102329850197,0.11841943114995956,0.053966615402272766,0.02718500300377075,-0.022853818675503134,0.21079332308045456,0.0108740012015083,0.29861996769758736,0.060000000000000005,0.21079332308045456,0.0108740012015083,0.29861996769758736,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_test,rough_perlin,19,success,True,5,True,False,0,35,1.7685627459131672,0.12193083724471128,1.646631908668456,7.127999999999999,220.35537853548504,7.127999999999567,0.2112213687137821,0.13256274535188112,0.7204480063403609,7.392747904982373,4.639696087315839,25.21568022191263,0.23102290502897432,1.415263099368379,0.009654563226669757,0.09527320248677573,0.021064361557364464,0.16853398084640503,0.05237993092409202,0.027556966943666338,-0.023130533569825015,0.21047598618481844,0.011022786777466535,0.2986012814311378,0.060000000000000005,0.21047598618481844,0.011022786777466535,0.2986012814311378,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v2_seed27027/checkpoint_update_0020.pt,tracer_cost_v2,tracer_cost_v2,rough_test,rough_perlin,26,success,True,5,True,False,0,36,1.7781652349352388,0.11087328266002966,1.6672919522752092,7.354000000000002,192.4113604645476,7.35399999999963,0.2165387408185827,0.053455603980619576,0.6116109361340248,7.795394669468977,1.9244017433023046,22.017993700824896,0.22676900734513383,1.1981898259272434,0.00528393180104228,0.060529243256875774,0.012139988131821156,0.13577985763549805,0.052437404791514076,0.027344988206297986,-0.021659840328437794,0.21048748095830283,0.010937995282519196,0.2986898943751455,0.060000000000000005,0.21048748095830283,0.010937995282519196,0.2986898943751455,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
