descriptor,variant,test_context,nearest_context,preference_name,transferred_beta,shadow_oracle_beta,shadow_score_excess,frozen_oracle_score,transferred_frozen_score,frozen_score_excess
v2,baseline,rough_seed_12,rough_seed_4,balanced,lm020_ls080_le000,lm100_ls000_le000,0.212985942910623,0.33666666666666667,0.5496526095772897,0.212985942910623
v2,baseline,rough_seed_12,rough_seed_4,motion,lm020_ls080_le000,lm100_ls000_le000,0.25887646878287807,0.1515,0.4103764687828781,0.25887646878287807
v2,baseline,rough_seed_12,rough_seed_4,stability,lm000_ls100_le000,lm040_ls040_le020,1.1009088254510961,0.15255856858374736,1.2534673940348435,1.1009088254510961
v2,baseline,rough_seed_12,rough_seed_4,energy,lm020_ls080_le000,lm100_ls000_le000,0.992384422346887,0.1515,1.143884422346887,0.992384422346887
v2,baseline,rough_seed_6,rough_seed_25,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0.019444788457276867,0.0,0.019444788457276867,0.019444788457276867
v2,baseline,rough_seed_6,rough_seed_25,wm080_ws020_we000,lm080_ls000_le020,lm020_ls080_le000,0.1919206021475513,0.11766906181740024,0.3095896639649515,0.1919206021475513
v2,baseline,rough_seed_6,rough_seed_25,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,0.0,0.015555830765821493,0.015555830765821493,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm060_ws040_we000,lm040_ls040_le020,lm000_ls080_le020,0.012215363030998155,0.19513767175767274,0.2073530347886709,0.012215363030998155
v2,baseline,rough_seed_6,rough_seed_25,wm060_ws020_we020,lm080_ls000_le020,lm020_ls080_le000,0.11656739287566553,0.11797135871125086,0.2345387515869164,0.11656739287566553
v2,baseline,rough_seed_6,rough_seed_25,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,0.0,0.011666873074366119,0.011666873074366119,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,0.0,0.2293649881458,0.2293649881458,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws040_we020,lm040_ls040_le020,lm000_ls080_le020,0.038046772205240886,0.17012522035353672,0.2081719925587776,0.038046772205240886
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws020_we040,lm080_ls000_le020,lm020_ls080_le000,0.2743769419665508,0.11827365560510147,0.3926505975716523,0.2743769419665508
v2,baseline,rough_seed_6,rough_seed_25,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,0.0,0.007777915382910746,0.007777915382910746,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws080_we000,lm060_ls000_le040,lm020_ls040_le040,0.059044038758696946,0.1209861865983622,0.18003022535705915,0.059044038758696946
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws060_we020,lm040_ls040_le020,lm000_ls060_le040,0.18582698279714033,0.12434206404501243,0.31016904684215274,0.18582698279714033
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws040_we040,lm040_ls040_le020,lm000_ls080_le020,0.1338846781621534,0.16995024233665781,0.3038349204988112,0.1338846781621534
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws020_we060,lm040_ls040_le020,lm020_ls080_le000,0.33311263956964166,0.12027080222910068,0.45338344179874235,0.33311263956964166
v2,baseline,rough_seed_6,rough_seed_25,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,0.0,0.003888957691455373,0.003888957691455373,0.0
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws100_we000,lm060_ls000_le040,lm040_ls000_le060,0.22353298150209222,0.0,0.22353298150209222,0.22353298150209222
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws080_we020,lm060_ls000_le040,lm040_ls000_le060,0.20670625157233333,0.09912048199041387,0.3058267335627472,0.20670625157233333
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws060_we040,lm040_ls040_le020,lm040_ls000_le060,0.1127470406314317,0.19824096398082774,0.31098800461225945,0.1127470406314317
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws040_we060,lm040_ls040_le020,lm000_ls080_le020,0.2839529153982205,0.1697752643197789,0.4537281797179994,0.2839529153982205
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws020_we080,lm040_ls040_le020,lm020_ls080_le000,0.44342345609033673,0.15985324492759392,0.6032767010179306,0.44342345609033673
v2,baseline,rough_seed_6,rough_seed_25,wm000_ws000_we100,lm020_ls000_le080,lm100_ls000_le000,3.194522537725481,0.0,3.194522537725481,3.194522537725481
v2,baseline,rough_seed_6,rough_seed_25,balanced,lm040_ls040_le020,lm000_ls080_le020,0.11159828909561256,0.14215729902371685,0.2537555881193294,0.11159828909561256
v2,baseline,rough_seed_6,rough_seed_25,motion,lm080_ls000_le020,lm020_ls080_le000,0.18353603074093866,0.08859164973868289,0.27212768047962155,0.18353603074093866
v2,baseline,rough_seed_6,rough_seed_25,stability,lm060_ls000_le040,lm000_ls060_le040,0.13710846437857055,0.09338578569369428,0.23049425007226482,0.13710846437857055
v2,baseline,rough_seed_6,rough_seed_25,energy,lm040_ls040_le020,lm040_ls060_le000,0.40551976309472126,0.12272412383380095,0.5282438869285222,0.40551976309472126
v2,baseline,rough_seed_29,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0.5188786915160138,0.0,0.5188786915160138,0.5188786915160138
v2,baseline,rough_seed_29,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0.27449200120484396,0.14138735532087288,0.41587935652571684,0.27449200120484396
v2,baseline,rough_seed_29,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0.2666612340403494,0.14965890669506476,0.4163201407354142,0.2666612340403494
v2,baseline,rough_seed_29,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0.2001529694170566,0.11272705211836323,0.3128800215354198,0.2001529694170566
v2,baseline,rough_seed_29,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm060_ls040_le000,0.20039923701171009,0.11292156873340709,0.31332080574511717,0.20039923701171009
v2,baseline,rough_seed_29,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm060_ls040_le000,0.17175554020753503,0.14200604974727948,0.3137615899548145,0.17175554020753503
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws060_we000,lm040_ls040_le020,lm040_ls060_le000,0.3918009331410251,0.13756749512136274,0.5293684282623878,0.3918009331410251
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm040_ls060_le000,0.11721408836079458,0.0931073823940256,0.2103214707548202,0.11721408836079458
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm060_ls040_le000,0.10656290689284495,0.1421403411008057,0.24870324799365065,0.10656290689284495
v2,baseline,rough_seed_29,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm080_ls020_le000,0.2059979073721932,0.16486487709146663,0.37086278446365983,0.2059979073721932
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws080_we000,lm040_ls040_le020,lm080_ls020_le000,0.6208588796129115,0.08163235807027222,0.7024912376831838,0.6208588796129115
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws060_we020,lm040_ls040_le020,lm080_ls020_le000,0.4454611498757892,0.08216574505391296,0.5276268949297022,0.4454611498757892
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm080_ls020_le000,0.13989975688465828,0.1085524118644407,0.24845216874909898,0.13989975688465828
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm080_ls020_le000,0.20818720800695342,0.1624244972121547,0.37061170521910813,0.20818720800695342
v2,baseline,rough_seed_29,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm080_ls000_le020,0.40055795268052957,0.09221328900858783,0.4927712416891174,0.40055795268052957
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0.8756140471039797,0.0,0.8756140471039797,0.8756140471039797
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws080_we020,lm040_ls040_le020,lm080_ls020_le000,0.6468776190027841,0.05387208534771405,0.7007497043504981,0.6468776190027841
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws060_we040,lm040_ls040_le020,lm080_ls020_le000,0.4181411909015883,0.1077441706954281,0.5258853615970164,0.4181411909015883
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws040_we060,lm000_ls100_le000,lm080_ls020_le000,0.20874436993141432,0.16161625604314211,0.37036062597455643,0.20874436993141432
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws020_we080,lm000_ls100_le000,lm040_ls040_le020,0.3163634863545127,0.17615667609005298,0.4925201624445657,0.3163634863545127
v2,baseline,rough_seed_29,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0.6146796989145749,0.0,0.6146796989145749,0.6146796989145749
v2,baseline,rough_seed_29,rough_seed_18,balanced,lm000_ls100_le000,lm060_ls040_le000,0.08903025213256054,0.11886945728956978,0.20789970942213032,0.08903025213256054
v2,baseline,rough_seed_29,rough_seed_18,motion,lm000_ls100_le000,lm060_ls040_le000,0.23346866862736637,0.13124160856047495,0.3647102771878413,0.23346866862736637
v2,baseline,rough_seed_29,rough_seed_18,stability,lm040_ls040_le020,lm080_ls020_le000,0.5529993741828368,0.06162430879043471,0.6146236829732715,0.5529993741828368
v2,baseline,rough_seed_29,rough_seed_18,energy,lm000_ls100_le000,lm080_ls000_le020,0.2794439514968714,0.15218475214610336,0.4316287036429748,0.2794439514968714
v2,baseline,rough_seed_18,rough_seed_8,wm100_ws000_we000,lm080_ls020_le000,lm000_ls100_le000,0.8004797674529002,0.0,0.8004797674529002,0.8004797674529002
v2,baseline,rough_seed_18,rough_seed_8,wm080_ws020_we000,lm080_ls020_le000,lm000_ls100_le000,0.9919475236811808,0.202,1.1939475236811807,0.9919475236811808
v2,baseline,rough_seed_18,rough_seed_8,wm080_ws000_we020,lm100_ls000_le000,lm000_ls100_le000,0.5343276184312944,0.0,0.5343276184312944,0.5343276184312944
v2,baseline,rough_seed_18,rough_seed_8,wm060_ws040_we000,lm080_ls020_le000,lm000_ls100_le000,1.9759695051103527,0.404,2.3799695051103527,1.9759695051103527
v2,baseline,rough_seed_18,rough_seed_8,wm060_ws020_we020,lm080_ls020_le000,lm000_ls100_le000,0.9950244811537374,0.202,1.1970244811537374,0.9950244811537374
v2,baseline,rough_seed_18,rough_seed_8,wm060_ws000_we040,lm100_ls000_le000,lm000_ls100_le000,0.9074544984912123,0.0,0.9074544984912123,0.9074544984912123
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws060_we000,lm080_ls020_le000,lm040_ls040_le020,3.1619914865395247,0.404,3.5659914865395246,3.1619914865395247
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws040_we020,lm080_ls020_le000,lm000_ls100_le000,1.9790464625829092,0.404,2.383046462582909,1.9790464625829092
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws020_we040,lm100_ls000_le000,lm000_ls100_le000,3.4865489563534506,0.202,3.6885489563534506,3.4865489563534506
v2,baseline,rough_seed_18,rough_seed_8,wm040_ws000_we060,lm100_ls000_le000,lm000_ls100_le000,1.357902943606415,0.0,1.357902943606415,1.357902943606415
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws080_we000,lm080_ls020_le000,lm040_ls040_le020,4.5500134679686965,0.202,4.7520134679686965,4.5500134679686965
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws060_we020,lm080_ls020_le000,lm040_ls040_le020,3.3650684440120813,0.20400000000000001,3.5690684440120815,3.3650684440120813
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws040_we040,lm040_ls060_le000,lm000_ls100_le000,1.6241696940026271,0.404,2.028169694002627,1.6241696940026271
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws020_we060,lm040_ls060_le000,lm000_ls100_le000,0.8180797411387732,0.202,1.0200797411387732,0.8180797411387732
v2,baseline,rough_seed_18,rough_seed_8,wm020_ws000_we080,lm040_ls060_le000,lm000_ls100_le000,1.149563657652659,0.0,1.149563657652659,1.149563657652659
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws100_we000,lm080_ls020_le000,lm040_ls040_le020,5.938035449397868,0.0,5.938035449397868,5.938035449397868
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws080_we020,lm080_ls020_le000,lm040_ls040_le020,4.553090425441253,0.202,4.755090425441253,4.553090425441253
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws060_we040,lm080_ls020_le000,lm040_ls040_le020,3.168145401484638,0.404,3.572145401484638,3.168145401484638
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws040_we060,lm040_ls060_le000,lm000_ls100_le000,1.62639957909493,0.404,2.03039957909493,1.62639957909493
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws020_we080,lm040_ls060_le000,lm000_ls100_le000,0.9569588544827778,0.202,1.1589588544827778,0.9569588544827778
v2,baseline,rough_seed_18,rough_seed_8,wm000_ws000_we100,lm040_ls060_le000,lm000_ls100_le000,1.4361870100893968,0.0,1.4361870100893968,1.4361870100893968
v2,baseline,rough_seed_18,rough_seed_8,balanced,lm080_ls020_le000,lm000_ls100_le000,1.6530904404215563,0.33666666666666667,1.989757107088223,1.6530904404215563
v2,baseline,rough_seed_18,rough_seed_8,motion,lm080_ls020_le000,lm000_ls100_le000,0.7482497464283054,0.1515,0.8997497464283054,0.7482497464283054
v2,baseline,rough_seed_18,rough_seed_8,stability,lm080_ls020_le000,lm040_ls040_le020,4.008310195358528,0.153,4.161310195358528,4.008310195358528
v2,baseline,rough_seed_18,rough_seed_8,energy,lm040_ls060_le000,lm000_ls100_le000,0.8617983790568793,0.1515,1.0132983790568793,0.8617983790568793
v2,baseline,rough_seed_10,rough_seed_7,wm100_ws000_we000,lm100_ls000_le000,lm060_ls040_le000,0.010046092519815277,0.0,0.010046092519815277,0.010046092519815277
v2,baseline,rough_seed_10,rough_seed_7,wm080_ws020_we000,lm080_ls020_le000,lm080_ls020_le000,0.0,0.08934336145439944,0.08934336145439944,0.0
v2,baseline,rough_seed_10,rough_seed_7,wm080_ws000_we020,lm000_ls100_le000,lm100_ls000_le000,0.17492380909658556,0.027364594489203167,0.20228840358578873,0.17492380909658556
v2,baseline,rough_seed_10,rough_seed_7,wm060_ws040_we000,lm080_ls020_le000,lm080_ls000_le020,0.03135173499859514,0.14676191603588556,0.1781136510344807,0.03135173499859514
v2,baseline,rough_seed_10,rough_seed_7,wm060_ws020_we020,lm000_ls100_le000,lm080_ls020_le000,0.12578958016010988,0.0892287470795358,0.21501832723964567,0.12578958016010988
v2,baseline,rough_seed_10,rough_seed_7,wm060_ws000_we040,lm040_ls040_le020,lm080_ls020_le000,0.14145141220036922,0.034728155583680434,0.17617956778404967,0.14145141220036922
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws060_we000,lm080_ls020_le000,lm020_ls040_le040,0.10457308692461578,0.16231085368994616,0.26688394061456194,0.10457308692461578
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws040_we020,lm020_ls080_le000,lm060_ls020_le020,0.07681803935501705,0.12180717067211369,0.19862521002713074,0.07681803935501705
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws020_we040,lm040_ls020_le040,lm080_ls020_le000,0.14845149285007803,0.08911413270467218,0.23756562555475022,0.14845149285007803
v2,baseline,rough_seed_10,rough_seed_7,wm040_ws000_we060,lm040_ls020_le040,lm080_ls020_le000,0.33161479543352657,0.023152103722453625,0.3547668991559802,0.33161479543352657
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws080_we000,lm000_ls060_le040,lm040_ls000_le060,0.07961747907032513,0.1536555874161028,0.23327306648642793,0.07961747907032513
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws060_we020,lm000_ls060_le040,lm040_ls000_le060,0.059843372893957636,0.11657912054015335,0.17642249343411098,0.059843372893957636
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws040_we040,lm000_ls040_le060,lm060_ls020_le020,0.2718796587980157,0.12152862557147921,0.3934082843694949,0.2718796587980157
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws020_we060,lm040_ls020_le040,lm060_ls020_le020,0.2742857980792933,0.08034740809800486,0.35463320617729815,0.2742857980792933
v2,baseline,rough_seed_10,rough_seed_7,wm020_ws000_we080,lm020_ls020_le060,lm080_ls020_le000,0.9200565667625543,0.011576051861226812,0.9316326186237811,0.9200565667625543
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws100_we000,lm020_ls020_le060,lm000_ls000_le100,0.2487256712868509,0.0,0.2487256712868509,0.2487256712868509
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws080_we020,lm020_ls020_le060,lm040_ls000_le060,0.08080143526050845,0.15383036034486472,0.23463179560537317,0.08080143526050845
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws060_we040,lm020_ls020_le060,lm020_ls040_le040,0.3047413373140554,0.16205962348791028,0.46680096080196565,0.3047413373140554
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws040_we060,lm020_ls020_le060,lm060_ls020_le020,0.5777200455277134,0.12125008047084473,0.6989701259985581,0.5777200455277134
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws020_we080,lm020_ls020_le060,lm080_ls020_le000,0.8422543872402057,0.08888490395494492,0.9311392911951506,0.8422543872402057
v2,baseline,rough_seed_10,rough_seed_7,wm000_ws000_we100,lm020_ls020_le060,lm080_ls020_le000,1.1633084563917429,0.0,1.1633084563917429,1.1633084563917429
v2,baseline,rough_seed_10,rough_seed_7,balanced,lm000_ls060_le040,lm060_ls020_le020,0.11425749112980926,0.10172382780129385,0.21598131893110312,0.11425749112980926
v2,baseline,rough_seed_10,rough_seed_7,motion,lm000_ls100_le000,lm080_ls020_le000,0.09440616000213395,0.06706482827823138,0.16147098828036532,0.09440616000213395
v2,baseline,rough_seed_10,rough_seed_7,stability,lm020_ls020_le060,lm040_ls000_le060,0.04179845266737936,0.13516104721031855,0.1769594998776979,0.04179845266737936
v2,baseline,rough_seed_10,rough_seed_7,energy,lm020_ls020_le060,lm080_ls020_le000,0.7486750654209707,0.0667496387473564,0.8154247041683271,0.7486750654209707
v2,baseline,rough_seed_8,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm080_ls020_le000,1.346892903551887,0.0,1.346892903551887,1.346892903551887
v2,baseline,rough_seed_8,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm080_ls020_le000,1.0804328939729466,0.0,1.0804328939729466,1.0804328939729466
v2,baseline,rough_seed_8,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm100_ls000_le000,0.889304615025119,0.19353713450553464,1.0828417495306537,0.889304615025119
v2,baseline,rough_seed_8,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm080_ls020_le000,0.8139728843940062,0.0,0.8139728843940062,0.8139728843940062
v2,baseline,rough_seed_8,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm080_ls020_le000,0.6143817399517135,0.202,0.8163817399517135,0.6143817399517135
v2,baseline,rough_seed_8,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm100_ls000_le000,0.9383499874830318,0.14579154770560013,1.0841415351886319,0.9383499874830318
v2,baseline,rough_seed_8,rough_seed_18,wm040_ws060_we000,lm040_ls040_le020,lm080_ls020_le000,1.1597675600024997,0.0,1.1597675600024997,1.1597675600024997
v2,baseline,rough_seed_8,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm080_ls020_le000,0.398213024560417,0.202,0.600213024560417,0.398213024560417
v2,baseline,rough_seed_8,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm100_ls000_le000,0.8804155016033686,0.2039774900562017,1.0843929916595703,0.8804155016033686
v2,baseline,rough_seed_8,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm100_ls000_le000,1.463768830266545,0.155775685865156,1.619544516131701,1.463768830266545
v2,baseline,rough_seed_8,rough_seed_18,wm020_ws080_we000,lm040_ls040_le020,lm080_ls020_le000,0.6005905295238166,0.0,0.6005905295238166,0.6005905295238166
v2,baseline,rough_seed_8,rough_seed_18,wm020_ws060_we020,lm040_ls040_le020,lm080_ls020_le000,0.3821987512493458,0.202,0.5841987512493458,0.3821987512493458
v2,baseline,rough_seed_8,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm040_ls060_le000,0.8023571293444696,0.2822873187860389,1.0846444481305084,0.8023571293444696
v2,baseline,rough_seed_8,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm040_ls060_le000,1.41640841161855,0.2033875609840893,1.6197959726026394,1.41640841161855
v2,baseline,rough_seed_8,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm040_ls060_le000,1.9529474970747702,0.202,2.15494749707477,1.9529474970747702
v2,baseline,rough_seed_8,rough_seed_18,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0.7435887175898936,0.0,0.7435887175898936,0.7435887175898936
v2,baseline,rough_seed_8,rough_seed_18,wm000_ws080_we020,lm040_ls040_le020,lm080_ls020_le000,0.3949772659608331,0.202,0.5969772659608331,0.3949772659608331
v2,baseline,rough_seed_8,rough_seed_18,wm000_ws060_we040,lm040_ls040_le020,lm080_ls020_le000,0.04636581433177245,0.404,0.4503658143317725,0.04636581433177245
v2,baseline,rough_seed_8,rough_seed_18,wm000_ws040_we060,lm000_ls100_le000,lm040_ls060_le000,1.3397601102875387,0.2802873187860389,1.6200474290735776,1.3397601102875387
v2,baseline,rough_seed_8,rough_seed_18,wm000_ws020_we080,lm000_ls100_le000,lm040_ls060_le000,2.0150552941526887,0.14014365939301945,2.155198953545708,2.0150552941526887
v2,baseline,rough_seed_8,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm040_ls060_le000,2.690350478017839,0.0,2.690350478017839,2.690350478017839
v2,baseline,rough_seed_8,rough_seed_18,balanced,lm000_ls100_le000,lm080_ls020_le000,0.5694263023258392,0.33666666666666667,0.9060929689925059,0.5694263023258392
v2,baseline,rough_seed_8,rough_seed_18,motion,lm000_ls100_le000,lm080_ls020_le000,0.7975095308517567,0.1515,0.9490095308517567,0.7975095308517567
v2,baseline,rough_seed_8,rough_seed_18,stability,lm040_ls040_le020,lm080_ls020_le000,0.37488148781854047,0.1515,0.5263814878185404,0.37488148781854047
v2,baseline,rough_seed_8,rough_seed_18,energy,lm000_ls100_le000,lm040_ls060_le000,1.7348939282183722,0.15254067073806696,1.8874345989564392,1.7348939282183722
v2,baseline,rough_seed_22,rough_seed_20,wm100_ws000_we000,lm100_ls000_le000,lm100_ls000_le000,0.0,0.0,0.0,0.0
v2,baseline,rough_seed_22,rough_seed_20,wm080_ws020_we000,lm080_ls000_le020,lm080_ls020_le000,0.04700521521449208,0.20006500496469343,0.2470702201791855,0.04700521521449208
v2,baseline,rough_seed_22,rough_seed_20,wm080_ws000_we020,lm060_ls020_le020,lm080_ls020_le000,0.06878281597550367,0.20101420328297948,0.26979701925848315,0.06878281597550367
v2,baseline,rough_seed_22,rough_seed_20,wm060_ws040_we000,lm000_ls060_le040,lm080_ls000_le020,0.4197103922810418,0.2735163768252158,0.6932267691062576,0.4197103922810418
v2,baseline,rough_seed_22,rough_seed_20,wm060_ws020_we020,lm080_ls000_le020,lm080_ls000_le020,0.0,0.1937066002379729,0.1937066002379729,0.0
v2,baseline,rough_seed_22,rough_seed_20,wm060_ws000_we040,lm060_ls020_le020,lm040_ls040_le020,0.09172342507914594,0.31479697927604194,0.4065204043551879,0.09172342507914594
v2,baseline,rough_seed_22,rough_seed_20,wm040_ws060_we000,lm060_ls000_le040,lm040_ls040_le020,0.2269874009003014,0.28199113945944504,0.5089785403597464,0.2269874009003014
v2,baseline,rough_seed_22,rough_seed_20,wm040_ws040_we020,lm040_ls020_le040,lm040_ls040_le020,0.19267165723668428,0.21132834276331575,0.404,0.19267165723668428
v2,baseline,rough_seed_22,rough_seed_20,wm040_ws020_we040,lm060_ls020_le020,lm040_ls040_le020,0.17154428895773458,0.2357043500852413,0.40724863904297587,0.17154428895773458
v2,baseline,rough_seed_22,rough_seed_20,wm040_ws000_we060,lm060_ls020_le020,lm040_ls040_le020,0.256984051993705,0.3511394110587184,0.6081234630524234,0.256984051993705
v2,baseline,rough_seed_22,rough_seed_20,wm020_ws080_we000,lm020_ls020_le060,lm040_ls020_le040,0.1216708468231667,0.202,0.3236708468231667,0.1216708468231667
v2,baseline,rough_seed_22,rough_seed_20,wm020_ws060_we020,lm000_ls040_le060,lm040_ls020_le040,0.1323276396584846,0.202,0.3343276396584846,0.1323276396584846
v2,baseline,rough_seed_22,rough_seed_20,wm020_ws040_we040,lm000_ls060_le040,lm040_ls020_le040,0.030997998752763295,0.202,0.2329979987527633,0.030997998752763295
v2,baseline,rough_seed_22,rough_seed_20,wm020_ws020_we060,lm060_ls020_le020,lm040_ls020_le040,0.4068516977402114,0.202,0.6088516977402114,0.4068516977402114
v2,baseline,rough_seed_22,rough_seed_20,wm020_ws000_we080,lm060_ls020_le020,lm040_ls020_le040,0.607726521749659,0.202,0.809726521749659,0.607726521749659
v2,baseline,rough_seed_22,rough_seed_20,wm000_ws100_we000,lm000_ls000_le100,lm040_ls020_le040,0.29575601260210443,0.0,0.29575601260210443,0.29575601260210443
v2,baseline,rough_seed_22,rough_seed_20,wm000_ws080_we020,lm000_ls040_le060,lm040_ls020_le040,0.23157034899308748,0.0,0.23157034899308748,0.23157034899308748
v2,baseline,rough_seed_22,rough_seed_20,wm000_ws060_we040,lm000_ls040_le060,lm040_ls020_le040,0.46085473905892016,0.0,0.46085473905892016,0.46085473905892016
v2,baseline,rough_seed_22,rough_seed_20,wm000_ws040_we060,lm080_ls000_le020,lm040_ls020_le040,0.5743007158726567,0.0,0.5743007158726567,0.5743007158726567
v2,baseline,rough_seed_22,rough_seed_20,wm000_ws020_we080,lm060_ls020_le020,lm040_ls020_le040,0.810454756437447,0.0,0.810454756437447,0.810454756437447
v2,baseline,rough_seed_22,rough_seed_20,wm000_ws000_we100,lm060_ls020_le020,lm040_ls020_le040,1.0113295804468945,0.0,1.0113295804468945,1.0113295804468945
v2,baseline,rough_seed_22,rough_seed_20,balanced,lm000_ls060_le040,lm040_ls040_le020,0.1894274549107057,0.1971901720469265,0.3866176269576322,0.1894274549107057
v2,baseline,rough_seed_22,rough_seed_20,motion,lm080_ls000_le020,lm080_ls020_le000,0.06517657456595652,0.15225662001664353,0.21743319458260005,0.06517657456595652
v2,baseline,rough_seed_22,rough_seed_20,stability,lm000_ls040_le060,lm040_ls020_le040,0.09981721947567715,0.1515,0.25131721947567714,0.09981721947567715
v2,baseline,rough_seed_22,rough_seed_20,energy,lm060_ls020_le020,lm040_ls020_le040,0.5579711684168822,0.1515,0.7094711684168822,0.5579711684168822
v2,baseline,rough_seed_20,rough_seed_22,wm100_ws000_we000,lm100_ls000_le000,lm100_ls000_le000,0.0,0.0,0.0,0.0
v2,baseline,rough_seed_20,rough_seed_22,wm080_ws020_we000,lm080_ls020_le000,lm080_ls000_le020,0.06218461058829519,0.13983830255512691,0.2020229131434221,0.06218461058829519
v2,baseline,rough_seed_20,rough_seed_22,wm080_ws000_we020,lm080_ls020_le000,lm060_ls020_le020,0.0782662737899492,0.11704548225463766,0.19531175604458687,0.0782662737899492
v2,baseline,rough_seed_20,rough_seed_22,wm060_ws040_we000,lm080_ls000_le020,lm000_ls060_le040,0.033855065103046283,0.24433196216768818,0.27818702727073447,0.033855065103046283
