context_id,terrain,seed,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95,preference_name,preference_kind,w_motion,w_stability,w_energy,selected_beta_name,selected_beta_motion,selected_beta_stability,selected_beta_energy,selected_lambda_motion,selected_lambda_stability,selected_lambda_energy,selected_J_motion_s_per_m,selected_J_stability,selected_J_energy_j_per_m,regret_motion,regret_stability,regret_energy,tchebycheff_max_term,tchebycheff_aug_term,scalarization_score,pareto_count
rough_seed_13,rough_perlin,13,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986,wm000_ws020_we080,grid,0.0,0.2,0.8,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.031208273549160115,0.00033650262377560384,0.03154477617293572,9
rough_seed_13,rough_perlin,13,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986,wm000_ws000_we100,grid,0.0,0.0,1.0,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.0,0.0,0.0,9
rough_seed_13,rough_perlin,13,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.23637354986355655,0.0043876455583902385,0.2407611954219468,9
rough_seed_13,rough_perlin,13,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986,motion,canonical,0.7,0.15,0.15,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.10636809743860044,0.0024107907974755616,0.10877888823607601,9
rough_seed_13,rough_perlin,13,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986,stability,canonical,0.15,0.7,0.15,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.11528385175881557,0.0014728210409353903,0.11675667279975097,9
rough_seed_13,rough_perlin,13,0.8,0.057342560135515086,0.17930769038200378,0.1402044779409948,0.2214621045737986,energy,canonical,0.15,0.15,0.7,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.10873234810348438,0.002092189147255053,0.11082453725073943,9
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm100_ws000_we000,grid,1.0,0.0,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.457193450320372,0.32365316164450253,132.73219619100732,0.0,0.5636546569277822,0.7717556440993897,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.07887180234921881,0.0011329927318546836,0.0800047950810735,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm080_ws000_we020,grid,0.8,0.0,0.2,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.4738512219075055,0.32303973485454657,132.4366902164479,0.1540811775971606,0.47064302712014006,0.6766954712068608,0.13533909424137217,0.0025860403631910067,0.13792513460456318,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm060_ws040_we000,grid,0.6,0.4,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.15774360469843762,0.001835642078256248,0.15957924677669388,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm060_ws020_we020,grid,0.6,0.2,0.2,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.4738512219075055,0.32303973485454657,132.4366902164479,0.1540811775971606,0.47064302712014006,0.6766954712068608,0.13533909424137217,0.0032191640622369656,0.13855825830360913,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm060_ws000_we040,grid,0.6,0.0,0.4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,4.4872138570754805,0.32490183075615703,131.7939011223825,0.27768297821694904,0.7529857247374933,0.4699191361212941,0.18796765444851765,0.003545774413786871,0.19151342886230452,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm040_ws060_we000,grid,0.4,0.6,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.23661540704765643,0.002538291424657812,0.23915369847231424,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm040_ws040_we020,grid,0.4,0.4,0.2,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,4.46590350015606,0.32274524555955125,133.13471698179052,0.0805662827463243,0.4259907071743742,0.901240998910694,0.1802481997821388,0.0038287099575041823,0.18407690973964297,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm040_ws020_we040,grid,0.4,0.2,0.4,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.505544911216852,0.3254205127257129,131.11115297046106,0.44724169703630584,0.8316315487056483,0.2502885264171492,0.17889667881452234,0.004453383991225118,0.18335006280574745,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm040_ws000_we060,grid,0.4,0.0,0.6,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.505544911216852,0.3254205127257129,131.11115297046106,0.44724169703630584,0.8316315487056483,0.2502885264171492,0.17889667881452234,0.0032906979466481192,0.18218737676117047,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm020_ws080_we000,grid,0.2,0.8,0.0,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.528300418459131,0.3215065063942171,131.85710764790647,0.6577257545448969,0.2381652803087465,0.4902517986104487,0.19053222424699723,0.0032207737515597664,0.193752997998557,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm020_ws060_we020,grid,0.2,0.6,0.2,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.528300418459131,0.3215065063942171,131.85710764790647,0.6577257545448969,0.2381652803087465,0.4902517986104487,0.1428991681852479,0.0037249467881631704,0.14662411497341107,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.555083872443663,0.32303756089221736,131.37406904897676,0.9054675433231543,0.4703133972723879,0.3348649818244887,0.18812535890895518,0.005031648603033815,0.193157007511989,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm020_ws020_we060,grid,0.2,0.2,0.6,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,4.505544911216852,0.3254205127257129,131.11115297046106,0.44724169703630584,0.8316315487056483,0.2502885264171492,0.16632630974112966,0.004059477649986804,0.17038578739111646,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm020_ws000_we080,grid,0.2,0.0,0.8,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.2,0.002,0.202,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm000_ws100_we000,grid,0.0,1.0,0.0,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm000_ws080_we020,grid,0.0,0.8,0.2,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm000_ws060_we040,grid,0.0,0.6,0.4,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm000_ws040_we060,grid,0.0,0.4,0.6,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm000_ws020_we080,grid,0.0,0.2,0.8,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,wm000_ws000_we100,grid,0.0,0.0,1.0,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.0,0.0,0.0,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.528300418459131,0.3215065063942171,131.85710764790647,0.6577257545448969,0.2381652803087465,0.4902517986104487,0.2192419181816323,0.004620476111546973,0.22386239429317928,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,motion,canonical,0.7,0.15,0.15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,4.4738512219075055,0.32303973485454657,132.4366902164479,0.1540811775971606,0.47064302712014006,0.6766954712068608,0.10785682431801243,0.0027995759906706253,0.11065640030868305,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,stability,canonical,0.15,0.7,0.15,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.15,0.0015,0.1515,12
rough_seed_7,rough_perlin,7,0.8,0.05006112014961697,0.1443606530427933,0.1386379300857214,0.20846310682149058,energy,canonical,0.15,0.15,0.7,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,4.565303810371516,0.3199357677276557,130.33310099906856,1.0,0.0,0.0,0.15,0.0015,0.1515,12
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm100_ws000_we000,grid,1.0,0.0,0.0,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.453475368085315,0.44164200180248164,152.39428454563986,0.0,0.5288771435991076,0.4807000010818959,0.0,0.0,0.0,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm080_ws020_we000,grid,0.8,0.2,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.459408350130682,0.44095763826169493,152.45271382321184,0.1182042353455897,0.3903664304130613,0.50252967373731,0.09456338827647176,0.0017263667435908404,0.0962897550200626,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm080_ws000_we020,grid,0.8,0.0,0.2,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,4.455873479065406,0.44396975897545204,151.79949212992656,0.04777814470160618,1.0,0.25848052015557194,0.05169610403111439,0.0008991861979239933,0.05259529022903838,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm060_ws040_we000,grid,0.6,0.4,0.0,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.13138834128465485,0.0021883683837548833,0.13357670966840973,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm060_ws020_we020,grid,0.6,0.2,0.2,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.09649774898582573,0.0024964041671898664,0.0989941531530156,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm060_ws000_we040,grid,0.6,0.0,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.10272909460711174,0.0010272909460711174,0.10375638555318287,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm040_ws060_we000,grid,0.4,0.6,0.0,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.19708251192698226,0.002553815099875379,0.19963632702685763,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm040_ws040_we020,grid,0.4,0.4,0.2,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.13138834128465485,0.0028618508833103623,0.13425019216796522,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm040_ws020_we040,grid,0.4,0.2,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.11698183760678815,0.00185467900678196,0.11883651661357011,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm040_ws000_we060,grid,0.4,0.0,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.06848606307140784,0.0006848606307140784,0.06917092370212191,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm020_ws080_we000,grid,0.2,0.8,0.0,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.495297183249339,0.4394966012152416,153.784242345689,0.8332261322261827,0.09466206974117049,1.0,0.16664522644523655,0.0024237488223817294,0.16906897526761827,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm020_ws060_we020,grid,0.2,0.6,0.2,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.486830762380952,0.44011411366541975,152.57222796890807,0.6645475828543229,0.2196425585864936,0.5471811701558027,0.13290951657086458,0.003741312857539213,0.13665082942840379,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm020_ws040_we040,grid,0.2,0.4,0.4,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.19299549797165147,0.0035353333828658418,0.19653083135451732,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm020_ws020_we060,grid,0.2,0.2,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.11698183760678815,0.0015122486914249207,0.11849408629821308,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm020_ws000_we080,grid,0.2,0.0,0.8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.03424303153570392,0.0003424303153570392,0.034585461851060956,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.0,0.0,0.0,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm000_ws080_we020,grid,0.0,0.8,0.2,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.08294257062945931,0.0008294257062945931,0.0837719963357539,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm000_ws060_we040,grid,0.0,0.6,0.4,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.16588514125891862,0.0016588514125891862,0.1675439926715078,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm000_ws040_we060,grid,0.0,0.4,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.2339636752135763,0.002339636752135763,0.23630331196571208,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm000_ws020_we080,grid,0.0,0.2,0.8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.11698183760678815,0.0011698183760678815,0.11815165598285604,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,wm000_ws000_we100,grid,0.0,0.0,1.0,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.0,0.0,0.0,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.16082958164304287,0.003189023644307183,0.16401860528735004,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,motion,canonical,0.7,0.15,0.15,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.453475368085315,0.44164200180248164,152.39428454563986,0.0,0.5288771435991076,0.4807000010818959,0.07933157153986614,0.0015143657170215053,0.08084593725688764,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,stability,canonical,0.15,0.7,0.15,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.15,0.0021220692797209446,0.15212206927972094,11
rough_seed_15,rough_perlin,15,0.8,0.040298195722818564,0.13083636277914049,0.14957532438805252,0.2616771163208163,energy,canonical,0.15,0.15,0.7,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.08773637820509111,0.0011341865185686905,0.08887056472365981,11
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm100_ws000_we000,grid,1.0,0.0,0.0,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,4.499353072637152,0.3664498598362224,131.9404342506173,0.0,1.0,0.4846161947647591,0.0,0.0,0.0,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm080_ws020_we000,grid,0.8,0.2,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.1299746796391377,0.0021409112407408015,0.1321155908798785,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm080_ws000_we020,grid,0.8,0.0,0.2,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.506357293897271,0.3649332374359781,130.1933285461412,0.08935026426919668,0.6532011666173325,0.10475854625637902,0.07148021141535735,0.0009243192066663316,0.07240453062202368,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm060_ws040_we000,grid,0.6,0.4,0.0,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.2599493592782754,0.003230366926044822,0.26317972620432023,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm060_ws020_we020,grid,0.6,0.2,0.2,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.1299746796391377,0.0019306201296534454,0.13190529976879115,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm060_ws000_we040,grid,0.6,0.0,0.4,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.506357293897271,0.3649332374359781,130.1933285461412,0.08935026426919668,0.6532011666173325,0.10475854625637902,0.053610158561518004,0.0009551357706406962,0.0545652943321587,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm040_ws060_we000,grid,0.4,0.6,0.0,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.551959973396864,0.3625877909399292,134.1809713923441,0.6710868076122553,0.11687906794583955,0.9717562503844873,0.2684347230449021,0.0033856216381240585,0.2718203446830262,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm040_ws040_we020,grid,0.4,0.4,0.2,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.2599493592782754,0.0030200758149574666,0.26296943509323284,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm040_ws020_we040,grid,0.4,0.2,0.4,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.1299746796391377,0.0017203290185660892,0.13169500865770378,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm040_ws000_we060,grid,0.4,0.0,0.6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.04205822221747122,0.00042058222217471224,0.04247880443964593,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm020_ws080_we000,grid,0.2,0.8,0.0,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,4.551959973396864,0.3625877909399292,134.1809713923441,0.6710868076122553,0.11687906794583955,0.9717562503844873,0.13421736152245106,0.002277206158791227,0.1364945676812423,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm020_ws060_we020,grid,0.2,0.6,0.2,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.556074348667634,0.3623027647386958,132.90448796450124,0.7235723736864053,0.0517034816856679,0.6942218161381594,0.14471447473728105,0.003145809269763137,0.14786028400704418,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm020_ws040_we040,grid,0.2,0.4,0.4,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.5777436774933085,0.3620766548128629,131.8965214601913,1.0,0.0,0.47506862745505213,0.2,0.0039002745098202086,0.2039002745098202,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm020_ws020_we060,grid,0.2,0.2,0.6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.1299746796391377,0.0015100379074787333,0.13148471754661642,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm020_ws000_we080,grid,0.2,0.0,0.8,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.02102911110873561,0.00021029111108735612,0.021239402219822966,8
rough_seed_0,rough_perlin,0,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,wm000_ws100_we000,grid,0.0,1.0,0.0,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.5777436774933085,0.3620766548128629,131.8965214601913,1.0,0.0,0.47506862745505213,0.0,0.0,0.0,8
