beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,context_id,source_stage,source_role,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95,pareto_rank,regret_motion,regret_stability,regret_energy
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6774252082990506,200.13870979515002,0.0061360477367307835,0.05711112172697632,0.014036440127551973,0.08886455296715967,0.05252962625342729,0.0023928896991799744,0.0,4.649983773589159,0.21814841588090939,0.05252962625342729,0.21814841588090939,attitude,119.31304525827144,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,1,0.0,1.0,0.5861009634473823
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6764141812783397,199.6447934029128,0.00617113246682591,0.05693802916208697,0.014041898867185194,0.08925086418036088,0.054518552242212706,0.0029592533576148477,0.0,4.652788127843298,0.21748725098535912,0.054518552242212706,0.21748725098535912,attitude,119.09037493984621,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,2,0.05092543790214702,0.803983832094564,0.1205978735173274
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6662961678451078,198.96343830225987,0.0061927487737961275,0.056451718256628945,0.014146321653963078,0.08800567699581197,0.055828852534044356,0.003317698203867855,0.0,4.681040592013806,0.21562968015776376,0.055828852534044356,0.21562968015776376,attitude,119.4046065409632,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,3,0.5639737118761893,0.2532680913032571,0.7775142614226306
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0006.jsonl,39,5,7.800000000000001,1.657792650955701,197.7206335845243,0.006177113830857837,0.056228069238301745,0.013885920280559771,0.08763118513527623,0.057497438232961204,0.0020494136399866985,0.0,4.705051621204484,0.2147754038349376,0.057497438232961204,0.2147754038349376,attitude,119.26740866569791,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,4,1.0,0.0,0.49069545539808845
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6765267505934063,199.71898983883545,0.00618445516461382,0.05674088248956541,0.01403380464691143,0.08899803185370403,0.055511408786477215,0.003405607901011049,0.0,4.652475719363972,0.2167342061666569,0.055511408786477215,0.2167342061666569,attitude,119.12663473347202,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,5,0.04525228209790483,0.580727938418896,0.196400729023213
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.665693354345449,199.06873030708368,0.006270335494470744,0.05632181852794825,0.014126016650322025,0.08775649037192013,0.05572684709376309,0.0033116364051625547,0.0,4.682734658003777,0.21513349974354387,0.05572684709376309,0.21513349974354387,attitude,119.51103111971635,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,6,0.5947369623631938,0.10616502512463044,1.0
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6711070129500056,199.10162700805085,0.006235387196147769,0.056596119939443655,0.014074799641031954,0.08925026894606947,0.05818965517242355,0.002722323049002403,0.0003402903811254184,4.667564638024383,0.21618125395642174,0.05818965517242355,0.21618125395642174,attitude,119.1435530251152,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,7,0.3192582459012179,0.4167936853836839,0.23176923746176506
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6654295995778128,198.7084580021903,0.006207001817508034,0.05627371869319617,0.014115640261148883,0.08779348047372415,0.0560811580987213,0.003533568904594786,0.0,4.683476264609026,0.21494977190843914,0.0560811580987213,0.21494977190843914,attitude,119.31363418337406,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,8,0.6082041058482581,0.05169506397398871,0.5873321399101697
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0007.jsonl,37,5,7.4,1.6660287603862076,220.39702598730258,0.007486247019356221,0.08540681751905935,0.017290636410934854,0.1426204035422185,0.08033721795191406,0.004339201586908942,0.0,4.441700033008183,0.32623001236573873,0.08033721795191406,0.32623001236573873,attitude,132.28884832469015,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689,0,0.0,0.6999374025785785,1.0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0007.jsonl,37,5,7.4,1.6628994086470497,218.97696776698348,0.007455369591209623,0.08475244357664519,0.01929835284975509,0.14346365824015694,0.08423005565864454,0.004576376004948518,0.0,4.450058711621474,0.3237304880241609,0.08423005565864454,0.3237304880241609,attitude,131.6838328453945,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689,1,0.4041205845062981,0.0,0.26669349182036656
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0007.jsonl,37,5,7.4,1.662494652287495,218.55785954239985,0.00752174938733084,0.08568734709802214,0.01805796641727983,0.14397136945029532,0.08455927803191289,0.004574112992954437,0.0,4.451142137400583,0.32730155642594877,0.08455927803191289,0.32730155642594877,attitude,131.4637970363857,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689,2,0.45650143073558325,1.0,0.0
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0007.jsonl,37,5,7.4,1.6645997033075948,219.31358052298253,0.007413753075515415,0.0849875753867246,0.018383620530385343,0.1434740461340167,0.08211543225168945,0.005078028238792351,0.0,4.445513227772445,0.3246286253806157,0.08211543225168945,0.3246286253806157,attitude,131.75154368176433,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689,3,0.18435814657591937,0.2515038233390236,0.3487621308609504
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0007.jsonl,37,5,7.4,1.6642737624331585,219.2854392886697,0.007415386107778369,0.08496327772833528,0.017735001592937772,0.14348461353923136,0.08225108225109957,0.005071119356834813,0.0,4.446383862460971,0.32453581516209845,0.08225108225109957,0.32453581516209845,attitude,131.76043763862242,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689,4,0.22645109158507232,0.22551434117990501,0.35954201446838796
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0007.jsonl,37,5,7.4,1.658306539099755,218.1840897697155,0.007511441874387786,0.08556295313704582,0.01736508932096196,0.14341011086867117,0.08351948374288147,0.0052122114668664045,0.0001241002730206221,4.462383657979929,0.3268264064952249,0.08351948374288147,0.3268264064952249,attitude,131.5704211648114,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689,5,1.0,0.8669446010930493,0.12923333365712902
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,18,8,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0008.jsonl,40,5,8.0,1.6663705516599807,197.44765181767286,0.007691694314859286,0.03297440098844202,0.016787102448802965,0.06923207871916759,0.05746252444058975,0.001086248099066005,0.00010862480990658964,4.8008529627643,0.12595293390731585,0.05746252444058975,0.12595293390731585,attitude,118.4896430274661,rough_seed_18,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.040881540089481694,0.12686725449562064,0.13215684892031676,0.222976404496537,0,1.0,0.0,1.0
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,18,8,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0008.jsonl,40,5,8.0,1.6703573331874069,197.31798665544787,0.00789038686026436,0.03300200452257884,0.01883421543664234,0.06851724540797344,0.05466480146347463,0.0012912945227593552,0.00010760787689659601,4.789394365536296,0.1260583716410282,0.05466480146347463,0.1260583716410282,attitude,118.129206688321,rough_seed_18,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.040881540089481694,0.12686725449562064,0.13215684892031676,0.222976404496537,1,0.0,1.0,0.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0009.jsonl,38,5,7.6,1.6627400485803079,198.95413639081735,0.00696616737040002,0.054073618393268304,0.016669405092897292,0.09293185570646734,0.07202895166940536,0.0030352556619197826,0.0,4.570768597586306,0.20654600779568358,0.07202895166940536,0.20654600779568358,attitude,119.65438407566458,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,0,0.009946626257242849,0.9146795437894999,0.13507436375814466
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0009.jsonl,38,5,7.6,1.6607522399554413,198.49805215950576,0.0070334290913604686,0.05210232795371224,0.01526306971952781,0.09305001286021342,0.07225971608100183,0.002792646032115958,0.0,4.576239499881036,0.19901623297028015,0.07225971608100183,0.19901623297028015,attitude,119.52297722918112,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,1,0.0573071874318159,0.4400242770046777,0.0
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0009.jsonl,39,5,7.800000000000001,1.6966296487420995,203.41001892116714,0.007260494904321918,0.05161266705183077,0.016863875394131752,0.09373730565774929,0.0759064723822573,0.003727549983057127,0.00011295606009263755,4.597349813957931,0.19714586609892165,0.0759064723822573,0.19714586609892165,attitude,119.89064264671882,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,2,0.24005516343135588,0.32212174912097097,0.3779268255709065
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0009.jsonl,38,5,7.6,1.6631581313092991,199.7609011433078,0.007145784711297061,0.05442796271723546,0.017567179140912926,0.09298453347305703,0.07229056824840402,0.0032806092560053006,0.00011716461628590034,4.569619603168461,0.2078995034128659,0.07229056824840402,0.2078995034128659,attitude,120.1093855014548,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,3,0.0,1.0,0.602774713795833
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0009.jsonl,39,5,7.800000000000001,1.6953547271934564,202.84942964562796,0.0072021066188426505,0.051513245820998414,0.01685819071259558,0.09374854407750655,0.07687965680742019,0.0034996613230982732,0.00011289230074510276,4.60080706113485,0.19676610497087565,0.07687965680742019,0.19676610497087565,attitude,119.65013952061307,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,4,0.2699838950367083,0.29818270396665325,0.13071134471946888
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0009.jsonl,39,5,7.800000000000001,1.6923496183139326,203.38041055113584,0.007388590165963975,0.051434079416834665,0.01845207254344166,0.09535304244656562,0.0768623024830841,0.00575620767494465,0.0003386004514673095,4.60897672418956,0.19646371158168832,0.0768623024830841,0.19646371158168832,attitude,120.17635620337202,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,5,0.3407071150896317,0.2791206977119058,0.6716145436371548
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0009.jsonl,39,5,7.800000000000001,1.6916835870726283,203.1546492651904,0.007366732112492797,0.051477473248023146,0.018027363735589323,0.09528300350447982,0.07500844689718664,0.005068138303863783,0.0002252505912828287,4.610791320318654,0.19662946380728855,0.07500844689718664,0.19662946380728855,attitude,120.09021711722053,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,6,0.35641572883363554,0.28956923949260066,0.5830713469317585
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0009.jsonl,39,5,7.800000000000001,1.6870913599882906,202.5529082241392,0.007497704791351615,0.05105986840660329,0.020664793985042493,0.09483039010507976,0.07238696583607175,0.0054121095952203505,0.0002255045664674974,4.623341797005076,0.19503433081278268,0.07238696583607175,0.19503433081278268,attitude,120.06042649969177,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,7,0.46506281972573055,0.1890166606146675,0.5524492841066975
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0009.jsonl,39,5,7.800000000000001,1.691158606050051,202.6357531704163,0.007417804262094453,0.05137711812205526,0.01867923346089396,0.09425825469551796,0.07418230864337656,0.004271102618860879,0.00011239743733844188,4.612222633699654,0.19624613546259098,0.07418230864337656,0.19624613546259098,attitude,119.82066758581671,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,8,0.3688063366875006,0.26540532729900357,0.30599878617853193
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,10,9,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0009.jsonl,39,5,7.800000000000001,1.664839755100391,200.6062404344794,0.007258362947957003,0.0502748634523542,0.023054410436474083,0.09749784953081053,0.07562154696134045,0.0026473296500926042,0.00011510128913445216,4.685135597047089,0.19203583276109382,0.07562154696134045,0.19203583276109382,attitude,120.49582539094442,rough_seed_10,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.05846809056280435,0.17162962913513188,0.14080927136506144,0.24579271241230943,9,1.0,0.0,1.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0010.jsonl,37,5,7.4,1.6638245417551636,214.92185095171732,0.008886824199941032,0.0879565206392986,0.02727588195140705,0.15961536793203893,0.0647956070775006,0.005369127516779642,0.002562538133008395,4.447584354173404,0.33596916088580847,0.0647956070775006,0.33596916088580847,attitude,129.17338671119546,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713,0,0.23889378347076154,1.0,0.25547873057965836
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0010.jsonl,37,5,7.4,1.6648832383480785,215.57981394134237,0.006580627189134588,0.08647326577773619,0.016182602241973085,0.1600945941708991,0.062130177514807455,0.005300788954636149,0.002712031558185887,4.444756142384128,0.33030354465182266,0.062130177514807455,0.33030354465182266,attitude,129.48644624186608,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713,1,0.0,0.0,1.0
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,8,10,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0010.jsonl,37,5,7.4,1.6604605361303757,214.3089363044923,0.008257838992583824,0.08750231906541857,0.02406058365705053,0.16046337807703082,0.0642416769420619,0.006041923551172895,0.002712700369914172,4.456594925914559,0.3342342386703735,0.0642416769420619,0.3342342386703735,attitude,129.06596190712793,rough_seed_8,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03185586939267924,0.10211763763427734,0.13904054667983431,0.22890852594913713,2,1.0,0.6937804920446508,0.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0011.jsonl,37,5,7.4,1.660621961903754,214.6987364796339,0.008902390898651172,0.07760861777782686,0.023588942898401872,0.13192333888946894,0.07688576279410135,0.00824642250788536,0.0013339801115698222,4.456161709144545,0.2964430835008966,0.07688576279410135,0.2964430835008966,attitude,129.28814709489995,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955,0,0.0,1.0,1.0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0011.jsonl,37,5,7.4,1.6604331656949312,214.6677891830102,0.008895181811121195,0.07759668259974013,0.02358940273205263,0.13191142803903766,0.07637289368410227,0.008728330706755393,0.0009698145229728275,4.456668388036517,0.2963974944787562,0.07637289368410227,0.2963974944787562,attitude,129.2842094569742,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955,1,0.010989150229293988,0.989985602786431,0.9946846043621045
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0011.jsonl,37,5,7.4,1.6554129844962793,213.95568577166296,0.008649309985016949,0.07721830761027529,0.022900638644080967,0.13116930863942478,0.07622723435051987,0.00783982631769632,0.0014473525509594446,4.470183615390527,0.29495220848078,0.07622723435051987,0.29495220848078,attitude,129.24610823731513,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955,2,0.30411536118724497,0.672504169945773,0.9432519788661281
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0011.jsonl,37,5,7.4,1.6518087346770673,213.0405017065142,0.008628920521995142,0.07696734274228295,0.022874815450789735,0.131029623920812,0.07587124878995169,0.007502420135530105,0.001694094869313419,4.479937564591411,0.29399359329797875,0.07587124878995169,0.29399359329797875,attitude,128.9740738343802,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955,3,0.5156647562688486,0.46192818553526344,0.576034244279939
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,22,11,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0011.jsonl,38,5,7.6,1.6880377787043885,216.99278052314264,0.008569798626019937,0.07641681583186945,0.022856804501488553,0.13093048263476859,0.07147954329211857,0.006660323501428951,0.0009514747859184027,4.502268904095968,0.2918907353996407,0.07147954329211857,0.2918907353996407,attitude,128.5473484424561,rough_seed_22,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03229416988136743,0.10150000333786008,0.12706122492412386,0.18276942504797955,4,1.0,0.0,0.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6837172514320509,210.29089955010323,0.009899749528481896,0.059623332912793946,0.03334758186439621,0.1173004439939227,0.06122448979592946,0.005681818181819026,0.000811688311688412,4.632606806971819,0.22774435576043645,0.06122448979592946,0.22774435576043645,attitude,124.89680162820964,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,0,0.0,0.9724201115942989,1.0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6835702504762315,210.1980089310907,0.009866807105622957,0.05967633567020172,0.03342542295008907,0.11749704763043134,0.06358986282261116,0.005231341548477784,0.0006975122064636993,4.63301130308855,0.22794681138057118,0.06358986282261116,0.22794681138057118,attitude,124.85253221339114,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,1,0.002864142927763102,1.0,0.9667764500057661
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6761059503867415,207.99783495820466,0.009636518883765034,0.05907360368209978,0.03175919132019568,0.11646833482591612,0.057743083457707844,0.0050510848352664,0.0008035816783378304,4.653643761720578,0.2256445447741865,0.057743083457707844,0.2256445447741865,attitude,124.09587526982506,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,2,0.1489577839519375,0.686369506354017,0.39891645239527207
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6763145024034893,207.132679516082,0.009690160097700552,0.05915138582789627,0.0317064622162077,0.11660944352631097,0.05647650623071804,0.0051446210129193716,0.0010289242025838666,4.653064797098879,0.22594165068589384,0.05647650623071804,0.22594165068589384,attitude,123.5643306903904,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,3,0.14485827011712582,0.7268433044343523,0.0
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0012.jsonl,39,5,7.800000000000001,1.6615216135292408,207.03538281336466,0.009804576586565477,0.05828695277074596,0.03164888921882965,0.11489354740792623,0.059312254788841924,0.005077313639511606,0.0004615739672283057,4.69449204661985,0.22263975962947358,0.059312254788841924,0.22263975962947358,attitude,124.60589204951746,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,4,0.43819498912261073,0.2770371355404156,0.7816766051436057
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,20,12,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0012.jsonl,39,5,7.800000000000001,1.661634877944297,207.07460784814606,0.009808665526738663,0.0584155480085286,0.03161035540720105,0.11512655154499662,0.05830164765527176,0.005069708491762611,0.00046088259016021526,4.694172049186776,0.223130957255502,0.05830164765527176,0.223130957255502,attitude,124.62100464834357,rough_seed_20,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.033410253635635344,0.11250001311302188,0.12017198228655322,0.20563640721785,5,0.4359291617217268,0.3439514336072868,0.7930183900915317
