context_id,beta_index,beta_name,J_motion_s_per_m,J_stability,J_energy_j_per_m,r_motion,r_stability,r_energy,quality_Q,quality_gap_from_best,quality_rank,is_pareto,is_exact_best
rough_seed_15,18,lm000_ls040_le060,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.3380490428438243,0.17403043755647427,15,1,0
rough_seed_15,19,lm000_ls020_le080,4.517769280058358,0.4404753399987589,153.4488670534351,1.2809431486625806,0.29275241039839217,0.8747009521451277,0.43514237125821387,0.27112376597086385,19,0,0
rough_seed_15,20,lm000_ls000_le100,4.537481388772532,0.44215224912443035,155.2102565928621,1.6736722551711365,0.6321478707087683,1.5327709927510145,0.5706860554524819,0.40666745016513184,21,0,0
rough_seed_0,0,lm100_ls000_le000,4.507595496334157,0.3649186844224,129.7115052776725,0.10514555554367805,0.6498733981956885,0.0,0.21914119591102738,0.0,1,1,1
rough_seed_0,1,lm080_ls020_le000,4.499353072637152,0.3664498598362224,131.9404342506173,0.0,1.0,0.4846161947647591,0.3382820539825492,0.1191408580715218,10,1,0
rough_seed_0,2,lm080_ls000_le020,4.510029649343701,0.36730764890438294,132.9465567835709,0.1361971466624136,1.1961465478015871,0.703368465162536,0.40550122313261744,0.18636002722159006,17,0,0
rough_seed_0,3,lm060_ls040_le000,4.506357293897271,0.3649332374359781,130.1933285461412,0.08935026426919668,0.6532011666173325,0.10475854625637902,0.22055808879625385,0.0014168928852264784,2,1,0
rough_seed_0,4,lm060_ls020_le020,4.517093935296427,0.36559428492116336,131.23376851768012,0.22631363403598034,0.8043597520607906,0.33097215198747143,0.2726587358138777,0.0535175399028503,6,0,0
rough_seed_0,5,lm060_ls000_le040,4.551959973396864,0.3625877909399292,134.1809713923441,0.6710868076122553,0.11687906794583955,0.9717562503844873,0.329784490547971,0.11064329463694361,8,1,0
rough_seed_0,6,lm040_ls060_le000,4.501344394937334,0.3691890233406416,134.87484678769187,0.025402563277019997,1.6263514950220461,1.1226194038613173,0.5513650765478832,0.3322238806368559,21,0,0
rough_seed_0,7,lm040_ls040_le020,4.527436824724655,0.3672243213619896,132.73498810556973,0.3582540553046554,1.1770924348688012,0.6573689699301304,0.39967319648994565,0.18053200057891827,16,0,0
rough_seed_0,8,lm040_ls020_le040,4.55346843100071,0.3625565826972535,134.1604802193583,0.6903296442584912,0.10974282747483065,0.9673010369617263,0.32832492401622554,0.10918372810519816,7,1,0
rough_seed_0,9,lm040_ls000_le060,4.5799688021865474,0.36340535731610785,133.4164335015104,1.0283850940724593,0.3038280840133678,0.80552957923139,0.3499208405485438,0.1307796446375164,12,0,0
rough_seed_0,10,lm020_ls080_le000,4.505272292620048,0.3669617559711387,132.40644736825115,0.07550930361818031,1.1170528553273886,0.585937280595416,0.3782792832409328,0.15913808732990542,14,0,0
rough_seed_0,11,lm020_ls060_le020,4.5348930346210405,0.365533925940673,130.5931603689471,0.45337017170747884,0.7905577509728173,0.19169042199850256,0.2683046448065351,0.04916344889550772,5,0,0
rough_seed_0,12,lm020_ls040_le040,4.556006362064164,0.36221011053066954,134.31087483449625,0.7227050936903601,0.03051668446683763,1.0,0.33917740592719064,0.12003621001616327,11,1,0
rough_seed_0,13,lm020_ls020_le060,4.5808621256911195,0.36358677207646933,133.44110974944573,1.0397808921558043,0.3453113347167896,0.8108947162638604,0.3539135871957229,0.13477239128469554,13,0,0
rough_seed_0,14,lm020_ls000_le080,4.5869505896217175,0.3639528344689003,134.1359634612316,1.1174491783205822,0.4290170815262006,0.9619705763792896,0.3808445155609476,0.16170331964992024,15,0,0
