t_wall,context,x,y,reset_y,y_mean,pred_beta_motion,pred_beta_stability,pred_beta_energy,raw_beta_motion,raw_beta_stability,raw_beta_energy,prior_beta_motion,prior_beta_stability,prior_beta_energy,actual_beta_motion,actual_beta_stability,actual_beta_energy,err_beta_motion,err_beta_stability,err_beta_energy,motion_score,stability_score,energy_score,effort_proxy,hold_drift,rollout_max_abs_y,rollout_mean_abs_y,mean_abs_y_context,max_abs_y_context,ram_slip_proxy_mean,ram_roughness_proxy_mean,ram_sigma_mean,ref_vx_mean,ref_yaw_rate_mean,ref_clearance_mean,out_topic,model_json,f7_source_tag,f7_reset_y,f7_manifest,f7_d7_csv,f7_true_csv,target_beta_motion_true_metric,target_beta_stability_true_metric,target_beta_energy_true_metric,target_beta_dominant_true_metric,target_motion_score_true_metric,target_stability_score_true_metric,target_energy_score_true_metric,target_balanced_score_true_metric,true_metric_base_vx_mean,true_metric_base_vy_abs_mean,true_metric_joint_abs_power_mean,true_metric_imu_ang_vel_norm_mean,true_metric_contact_force_z_sum_mean,true_metric_motion_proxy,true_metric_lateral_drift_proxy,true_metric_energy_proxy,true_metric_stability_proxy,true_metric_contact_load_proxy
1784616240.622159,goal_flat,8.174096179,-0.618914280,-0.000500256,,0.118346696,0.679864317,0.201788987,0.097933370,0.724830396,0.177236234,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081653304,0.179864317,-0.098211013,0.868279762,0.647216626,0.851954190,0.148045810,0.130917668,0.620123101,0.619423104,0.619423104,0.620123101,0.000000000,0.050000000,0.050000000,0.025591667,0.000049148,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616240.722045,goal_flat,8.174373205,-0.618792843,-0.000500256,,0.118498689,0.679789053,0.201712258,0.098123361,0.724736316,0.177140322,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081501311,0.179789053,-0.098287742,0.867857143,0.647431011,0.853125000,0.146875000,0.130917668,0.619587137,0.619098737,0.619098737,0.619587137,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616240.822066,goal_flat,8.174978472,-0.618320839,-0.000500256,,0.118534994,0.679727895,0.201737110,0.098168743,0.724659869,0.177171388,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081465006,0.179727895,-0.098262890,0.867857143,0.647574643,0.853125000,0.146875000,0.130917668,0.619228058,0.618832416,0.618832416,0.619228058,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616240.922887,goal_flat,8.175570614,-0.617856816,-0.000500256,,0.118565603,0.679675895,0.201758502,0.098207004,0.724594869,0.177198127,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081434397,0.179675895,-0.098241498,0.867857143,0.647696178,0.853125000,0.146875000,0.130917668,0.618924220,0.618503006,0.618503006,0.618924220,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.022096,goal_flat,8.175249870,-0.617767951,-0.000500256,,0.118576520,0.679656539,0.201766941,0.098220650,0.724570673,0.177208677,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081423480,0.179656539,-0.098233059,0.867857143,0.647740333,0.853125000,0.146875000,0.130917668,0.618813833,0.618191425,0.618191425,0.618813833,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.122126,goal_flat,8.174870383,-0.617492200,-0.000500256,,0.118619014,0.679584878,0.201796107,0.098273768,0.724481098,0.177245134,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081380986,0.179584878,-0.098203893,0.867857143,0.647908527,0.853125000,0.146875000,0.130917668,0.618393347,0.617861298,0.617861298,0.618393347,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.222150,goal_flat,8.174622448,-0.616793700,-0.000500256,,0.118668484,0.679501800,0.201829717,0.098335605,0.724377250,0.177287146,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081331516,0.179501800,-0.098170283,0.867857143,0.648103985,0.853125000,0.146875000,0.130917668,0.617904703,0.617559413,0.617559413,0.617904703,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.322594,goal_flat,8.174266625,-0.615842945,-0.000500256,,0.118678820,0.679482661,0.201838519,0.098348525,0.724353326,0.177298149,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081321180,0.179482661,-0.098161481,0.867857143,0.648146604,0.853125000,0.146875000,0.130917668,0.617798156,0.617069933,0.617069933,0.617798156,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.422405,goal_flat,8.173743883,-0.614998940,-0.000500256,,0.118696513,0.679451444,0.201852044,0.098370641,0.724314304,0.177315055,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081303487,0.179451444,-0.098147956,0.867857143,0.648218011,0.853125000,0.146875000,0.130917668,0.617619638,0.616601614,0.616601614,0.617619638,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.522131,goal_flat,8.173171474,-0.613717246,-0.000500256,,0.118724667,0.679401375,0.201873958,0.098405834,0.724251719,0.177342448,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081275333,0.179401375,-0.098126042,0.867857143,0.648332035,0.853125000,0.146875000,0.130917668,0.617334579,0.615762349,0.615762349,0.617334579,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.622244,goal_flat,8.173557170,-0.613020421,-0.000500256,,0.118808927,0.679257236,0.201933838,0.098511158,0.724071544,0.177417297,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081191073,0.179257236,-0.098066162,0.867857143,0.648667584,0.853125000,0.146875000,0.130917668,0.616495706,0.614617229,0.614617229,0.616495706,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.722866,goal_flat,8.174638254,-0.612605592,-0.000500256,,0.118919962,0.679069329,0.202010709,0.098649953,0.723836661,0.177513386,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.081080038,0.179069329,-0.097989291,0.867857143,0.649107729,0.853125000,0.146875000,0.130917668,0.615395342,0.613596269,0.613596269,0.615395342,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.822245,goal_flat,8.174437461,-0.611796264,-0.000500256,,0.119070197,0.678817750,0.202112053,0.098837746,0.723522187,0.177640067,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080929803,0.178817750,-0.097887947,0.867857143,0.649700597,0.853125000,0.146875000,0.130917668,0.613913173,0.612852980,0.612852980,0.613913173,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616241.922230,goal_flat,8.174440979,-0.611358356,-0.000500256,,0.119158265,0.678669885,0.202171850,0.098947831,0.723337356,0.177714813,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080841735,0.178669885,-0.097828150,0.867857143,0.650048527,0.853125000,0.146875000,0.130917668,0.613043348,0.612324231,0.612324231,0.613043348,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.022217,goal_flat,8.174197255,-0.610913054,-0.000500256,,0.119189237,0.678615824,0.202194939,0.098986546,0.723269780,0.177743674,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080810763,0.178615824,-0.097805061,0.867857143,0.650172943,0.853125000,0.146875000,0.130917668,0.612732307,0.611644895,0.611644895,0.612732307,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.122665,goal_flat,8.173937628,-0.610616557,-0.000500256,,0.119273963,0.678473637,0.202252399,0.099092454,0.723092047,0.177815499,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080726037,0.178473637,-0.097747601,0.867857143,0.650507603,0.853125000,0.146875000,0.130917668,0.611895657,0.611152568,0.611152568,0.611895657,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.222208,goal_flat,8.173585225,-0.610353825,-0.000500256,,0.119330120,0.678379283,0.202290597,0.099162650,0.722974104,0.177863246,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080669880,0.178379283,-0.097709403,0.867857143,0.650729529,0.853125000,0.146875000,0.130917668,0.611340843,0.610799191,0.610799191,0.611340843,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.322161,goal_flat,8.173239415,-0.610221151,-0.000500256,,0.119369393,0.678313140,0.202317467,0.099211741,0.722891425,0.177896834,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080630607,0.178313140,-0.097682533,0.867857143,0.650884887,0.853125000,0.146875000,0.130917668,0.610952447,0.610514270,0.610514270,0.610952447,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.422147,goal_flat,8.173274833,-0.610061706,-0.000500256,,0.119400474,0.678260897,0.202338628,0.099250593,0.722826122,0.177923286,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080599526,0.178260897,-0.097661372,0.867857143,0.651007738,0.853125000,0.146875000,0.130917668,0.610645320,0.610313972,0.610313972,0.610645320,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.522758,goal_flat,8.173872734,-0.609353742,-0.000500256,,0.119426680,0.678216554,0.202356766,0.099283350,0.722770693,0.177945957,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080573320,0.178216554,-0.097643234,0.867857143,0.651111611,0.853125000,0.146875000,0.130917668,0.610385636,0.610074159,0.610074159,0.610385636,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.622508,goal_flat,8.173864675,-0.609240674,-0.000500256,,0.119442970,0.678188262,0.202368768,0.099303712,0.722735328,0.177960960,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080557030,0.178188262,-0.097631232,0.867857143,0.651176909,0.853125000,0.146875000,0.130917668,0.610222392,0.609750904,0.609750904,0.610222392,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.722036,goal_flat,8.173323126,-0.609204134,-0.000500256,,0.119455248,0.678166540,0.202378212,0.099319060,0.722708175,0.177972765,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080544752,0.178166540,-0.097621788,0.867857143,0.651226523,0.853125000,0.146875000,0.130917668,0.610098358,0.609411927,0.609411927,0.610098358,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.822058,goal_flat,8.172664437,-0.608880732,-0.000500256,,0.119527752,0.678045639,0.202426608,0.099409690,0.722557049,0.178033260,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080472248,0.178045639,-0.097573392,0.867857143,0.651512132,0.853125000,0.146875000,0.130917668,0.609384334,0.609176169,0.609176169,0.609384334,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616242.922653,goal_flat,8.171939496,-0.608428615,-0.000500256,,0.119542207,0.678021012,0.202436780,0.099427759,0.722526265,0.178045975,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080457793,0.178021012,-0.097563220,0.867857143,0.651569596,0.853125000,0.146875000,0.130917668,0.609240674,0.609003865,0.609003865,0.609240674,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
1784616243.022368,goal_flat,8.170805810,-0.608120637,-0.000500256,,0.119544714,0.678015537,0.202439748,0.099430893,0.722519421,0.178049686,0.200000000,0.500000000,0.300000000,0.200000000,0.500000000,0.300000000,-0.080455286,0.178015537,-0.097560252,0.867857143,0.651580766,0.853125000,0.146875000,0.130917668,0.609212751,0.608685556,0.608685556,0.609212751,0.000000000,0.050000000,0.050000000,0.025000000,0.000000000,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,m030,-0.3,reports/phase_d4_context_meta_repeat_20260721_023923_manifest.tsv,logs/phase_d5_shadow_20260721_023923_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_m030_20260721_023915_true_metrics.csv,0.044063548905627775,0.3103623235814617,0.6455741275129105,energy,0.0,0.30217581344409417,0.6825489475388785,0.324959171124381,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355,0.17239314171971465,0.03890242857642325,157.90142204040933,0.46068154324946653,122.91956126841355
