update,checkpoint,beta_name,terrain_label,terrain,seed,success,status,policy_steps,decision_time_s,energy_abs_j,mean_applied_vx_mps,aggregation_rule,reward_steps,mean_cost_motion,mean_cost_posture,mean_cost_traction,mean_cost_stability,mean_cost_energy,mean_objective_cost,median_cost_posture,median_cost_traction,traction_dominant_steps,traction_dominant_fraction,posture_dominant_fraction,tie_fraction,mean_established_contact_dt_s
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,flat,flat,27100,True,success,36,7.345999999999999,163.91921031629585,0.20719931064652178,last_policy_steps,36,0.21645161509288452,0.01196099864476141,0.0011586741038260887,0.01196099864476141,0.5210439832131017,0.11899703879723093,0.011356609077055664,0.0007334343920139615,0,0.0,1.0,0.0,0.47449999999989106
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,flat,flat,27101,True,success,36,7.344000000000003,162.6889164731074,0.2072165023645438,last_policy_steps,36,0.2160691820939179,0.011939227670879462,0.0012285697397646338,0.011939227670879462,0.5171332932863963,0.11833783067666276,0.011295314376423709,0.0008126841198297247,0,0.0,1.0,0.0,0.47438888888877945
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,flat,flat,27102,True,success,36,7.346000000000002,162.66957471759912,0.2072159391006507,last_policy_steps,36,0.21554165047619922,0.012053697045010288,0.0012224692278813517,0.012053697045010288,0.5170718123573891,0.11832960735654544,0.011513569703791172,0.0008211993179809622,0,0.0,1.0,0.0,0.47466666666655716
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,low_friction,low_friction,27200,True,success,36,7.336000000000003,176.55358835781414,0.2065088706796006,last_policy_steps,36,0.21926659732403272,0.010689540377202952,0.11438540469261832,0.1192094121724474,0.5612044174140124,0.20051724073141994,0.01172717141643703,0.008988833311047991,18,0.5,0.5,0.0,0.45933333333323667
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,low_friction,low_friction,27201,True,success,36,7.348,176.14295536970607,0.20651648281167984,last_policy_steps,36,0.2191102896814062,0.010592174973953856,0.11660521146738903,0.12103712850814305,0.5598991533918781,0.20157740641669278,0.011922555141499213,0.01860036405499033,20,0.5555555555555556,0.4444444444444444,0.0,0.4602777777776806
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,low_friction,low_friction,27202,True,success,36,7.346000000000001,176.2042784585274,0.20651132421917284,last_policy_steps,36,0.21900936274414223,0.010753670791449349,0.11406561360649335,0.11878189466639161,0.5600940788457084,0.20001284250495172,0.012074471493532975,0.013922612669650508,19,0.5277777777777778,0.4722222222222222,0.0,0.4567777777776815
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,rough,rough_perlin,13,True,success,36,7.356000000000001,234.09126526177553,0.2039078025988096,last_policy_steps,36,0.21872813089258997,0.23090239911933125,0.003893711740304202,0.230958262258325,0.7440973211866715,0.3060946013927167,0.2178612532447035,0.000524606828352096,1,0.027777777777777776,0.9722222222222222,0.0,0.4308888888888117
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,rough,rough_perlin,7,True,success,37,7.5600000000000005,213.73496675221622,0.20382647927523265,last_policy_steps,37,0.22304433123750464,0.09691700197832973,0.0016774514243218068,0.09691700197832973,0.6610295690686487,0.2004529864307538,0.041609496960704165,0.00038839899316548207,0,0.0,1.0,0.0,0.44383783783776115
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,stability,rough,rough_perlin,15,True,success,36,7.344000000000002,246.23458945753163,0.20387887065622232,last_policy_steps,36,0.21724075366580378,0.1888251201668998,0.004262883897608631,0.18889858090993786,0.7826968605341091,0.28221964876694344,0.1452969023381332,0.000321996729187538,2,0.05555555555555555,0.9444444444444444,0.0,0.4346111111110227
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,energy,flat,flat,27100,True,success,36,7.350000000000002,162.55394453266953,0.21021937589814318,last_policy_steps,36,0.21756531631655068,0.011854897580994976,0.0012125988763882186,0.011854897580994976,0.516704262928502,0.39610601613458324,0.010942062907771716,0.0007912414910763242,0,0.0,1.0,0.0,0.47527777777766567
