policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,32,success,True,5,True,False,0,39,1.802586193737586,0.14763328262888856,1.6549529111086974,7.800000000000001,197.57507438798967,7.800000000000001,0.23478318732232417,0.027058335433861477,0.5797150562201284,9.156544305570643,1.0552750819205976,22.60888719258501,0.21217345014214067,1.1594301124402566,0.008764257689500959,0.040992282985630006,0.03353245556354523,0.07085558772087097,0.06104364026433382,0.018412788511994176,-0.03015266972570083,0.2122087280528668,0.007365115404797673,0.29819083981645794,0.060000000000000005,0.2122087280528668,0.007365115404797673,0.29819083981645794,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,33,success,True,5,True,False,0,38,1.8144236733210037,0.12510186222777675,1.6893218110932269,7.6,211.59571375579088,7.6,0.2221510179122982,0.10635497412491969,0.6371919819336855,8.441738680667331,4.041489016746948,24.21329531348005,0.22227918567016144,1.274383963867371,0.006999390174868817,0.08165161952645224,0.014638679102063179,0.17472410202026367,0.061361381391945635,0.020106791687124457,-0.027812966905338198,0.21227227627838913,0.008042716674849784,0.2983312219856797,0.060000000000000005,0.21227227627838913,0.008042716674849784,0.2983312219856797,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,34,m4,True,5,False,True,1,9,1.8006155508699786,1.3880573961923508,0.4125581546776278,1.701999999999924,108.80566791677379,1.701999999999924,0.1991970082221011,0.9285326218446532,1.3834263476044035,1.7927730739989098,8.356793596601879,12.450837128439632,0.2406423934223191,3.6309261499320207,0.01926997404876738,0.16129267937857353,0.029058368876576424,0.2640564739704132,0.05939404542247454,0.035485016802946724,-0.01298753141115109,0.2118788090844949,0.014194006721178693,0.29922074811533095,0.060000000000000005,0.2118788090844949,0.014194006721178693,0.29922074811533095,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,35,success,True,5,True,False,0,39,1.8310988114736846,0.12762243917794452,1.70347637229574,7.800000000000001,232.34758652126055,7.800000000000001,0.22700699161927246,0.16882112912284,0.6817428493954378,8.853272673151626,6.58402403579076,26.587971126422076,0.21839440670458204,1.3634856987908754,0.011202225471809343,0.0877985311661289,0.03254305198788643,0.15624502301216125,0.060977919170489676,0.0205076317413328,-0.027490668977873448,0.21219558383409792,0.00820305269653312,0.2983505598613275,0.060000000000000005,0.21219558383409792,0.00820305269653312,0.2983505598613275,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,36,success,True,5,True,False,0,40,1.8339173015102326,0.11869633591495742,1.7152209655952753,8.0,217.29913254193445,8.0,0.23199672412573827,0.06043994819757994,0.6216487061823702,9.27986896502953,2.4175979279031976,24.86594824729481,0.2144026206994094,1.2432974123647407,0.011256202164200325,0.06326511767702912,0.034802429378032684,0.17762674391269684,0.06209919238463044,0.01957151878013974,-0.028205434372648597,0.2124198384769261,0.007828607512055896,0.29830767393764107,0.06,0.2124198384769261,0.007828607512055896,0.29830767393764107,0.06,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,37,success,True,5,True,False,0,39,1.830505723311209,0.1382512560880462,1.6922544672231628,7.800000000000001,231.34893135352854,7.800000000000001,0.22880537384244193,0.1333348207857168,0.678812644568237,8.923409579855235,5.200058010642954,26.47369313816124,0.2169557009260465,1.3576252891364742,0.008346876702650198,0.08616862572354188,0.022988131269812584,0.14561623334884644,0.06306938521372966,0.020756386121949896,-0.027848457225049153,0.21261387704274595,0.00830255444877996,0.29832909256649703,0.060000000000000005,0.21261387704274595,0.00830255444877996,0.29832909256649703,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,38,success,True,5,True,False,0,37,1.7964071418518759,0.1497304063468144,1.6466767355050616,7.4,245.09804517219732,7.4,0.22184514602955047,0.2563604098643809,0.758027840000428,8.208270403093367,9.485335164982095,28.047030080015837,0.22252388317635965,1.516055680000856,0.008014880115466052,0.123950701685803,0.020167449489235878,0.24483086168766022,0.05964123548285381,0.019852689789872414,-0.028120003338601138,0.2119282470965708,0.007941075915948965,0.29831279979968395,0.060000000000000005,0.2119282470965708,0.007941075915948965,0.29831279979968395,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,39,success,True,5,True,False,0,41,1.8828988144571281,0.11467113584488901,1.768227678612239,8.200000000000001,236.59841295506484,8.200000000000001,0.23045309777252454,0.13263849551945775,0.6603512484527861,9.448577008673507,5.438178316297767,27.07440118656423,0.21563752178198042,1.3207024969055725,0.01242914170837484,0.09018368929012299,0.034269433468580246,0.15886588394641876,0.06504983645750255,0.018685535656958366,-0.030735220351233716,0.21300996729150057,0.007474214262783347,0.29815588677892596,0.06,0.21300996729150057,0.007474214262783347,0.29815588677892596,0.06,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,40,success,True,5,True,False,0,39,1.8015716684441132,0.1362232765958589,1.6653483918482543,7.800000000000001,208.69700771353936,7.800000000000001,0.23311724489611316,0.08604455875484425,0.6123484854270744,9.091572550948413,3.3557377914389255,23.881590931655904,0.21350620408310952,1.2246969708541489,0.006499616126127267,0.07423162560125211,0.017181186005473137,0.1475221812725067,0.06135572684116852,0.01862622709132922,-0.030702083634260375,0.21227114536823372,0.007450490836531689,0.29815787498194435,0.060000000000000005,0.21227114536823372,0.007450490836531689,0.29815787498194435,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,41,success,True,5,True,False,0,39,1.7987216025400643,0.12517392208624528,1.673547680453819,7.800000000000001,207.55747733575728,7.800000000000001,0.23180325633752907,0.05893674721876289,0.6090049314941365,9.040326997163634,2.2985331415317525,23.751192328271323,0.21455739492997677,1.218009862988273,0.008220692854829074,0.06348640001677255,0.022660043090581894,0.12336095422506332,0.06143917324833381,0.018458471663343985,-0.030827731658250857,0.21228783464966675,0.0073833886653375935,0.29815033610050495,0.060000000000000005,0.21228783464966675,0.0073833886653375935,0.29815033610050495,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
