episode_id,terrain,preset,policy_id,step_csv,vx,body_height,clearance,valid_data,z_mean,z_min,z_p10,dx,dy,dx_per_sec,abs_dy_per_dx,has_attitude,roll_abs_max,pitch_abs_max,yaw_delta,age_mpc_p90,age_proprio_p90,age_odom_p90,low_height,low_progress,lateral_drift,unstable_attitude,cost,suitability_label,summary_json,summary_valid_data
flat_normal_flat_probe_vx008_h032_c004_r2_20260629_165342,flat_normal,flat_probe_vx008_h032_c004,reference_sweep_v0_flat_probe_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx008_h032_c004_r2_20260629_165342.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.33336037494855153,0.3229244388299564,0.32526041197588473,0.09665207845455015,0.016665794897381903,0.01666415707474419,0.17243079676986828,False,nan,nan,nan,0.030148768424987732,0.0725026607513427,0.008375883102416926,False,False,False,False,0.4066958430908997,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx008_h032_c004_r2_20260629_165342.json,
flat_normal_flat_probe_vx008_h032_c004_r3_20260629_165359,flat_normal,flat_probe_vx008_h032_c004,reference_sweep_v0_flat_probe_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx008_h032_c004_r3_20260629_165359.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.35886575825707556,0.3499156024942827,0.3524817816927628,0.10325228573326051,0.009185931701765487,0.017801462720585377,0.0889658920045238,False,nan,nan,nan,0.04934468269348137,0.05991823673248284,0.006475424766540527,False,False,False,False,0.39349542853347896,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx008_h032_c004_r3_20260629_165359.json,
flat_normal_flat_probe_vx010_h032_c006_r1_20260629_165236,flat_normal,flat_probe_vx010_h032_c006,reference_sweep_v0_flat_probe_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx010_h032_c006_r1_20260629_165236.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.36148065009715785,0.3535046252416178,0.3548192197547514,0.12353095225000571,0.014838830048759716,0.021298495375325584,0.12012236430209361,False,nan,nan,nan,0.03672027587890623,0.07902932167053218,0.00653302669525145,False,False,False,False,0.35293809549998856,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx010_h032_c006_r1_20260629_165236.json,
flat_normal_flat_probe_vx010_h032_c006_r2_20260629_165252,flat_normal,flat_probe_vx010_h032_c006,reference_sweep_v0_flat_probe_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx010_h032_c006_r2_20260629_165252.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.3453125298514165,0.3372856557043482,0.3392550048697528,0.1237490295602246,0.00924223323072798,0.021336908072724092,0.07468529865302975,False,nan,nan,nan,0.0195629119873046,0.07533750534057618,0.00983800888061517,False,False,False,False,0.3525019408795508,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx010_h032_c006_r2_20260629_165252.json,
flat_normal_flat_probe_vx010_h032_c006_r3_20260629_165309,flat_normal,flat_probe_vx010_h032_c006,reference_sweep_v0_flat_probe_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx010_h032_c006_r3_20260629_165309.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.30952792153286146,0.2969934159367452,0.29741443453991395,0.06452232143093006,0.020117877561284303,0.011124537354620097,0.3117971752274926,False,nan,nan,nan,0.03895642757415764,0.05923793315887445,0.00746908187866207,False,False,True,False,2.47095535713814,negative_lateral_drift,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx010_h032_c006_r3_20260629_165309.json,
flat_normal_flat_probe_vx006_h032_c006_r1_20260629_170655,flat_normal,flat_probe_vx006_h032_c006,reference_sweep_v0_flat_probe_vx006_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/episodes/flat_normal_flat_probe_vx006_h032_c006_r1_20260629_170655.csv,0.06000000000000001,0.32000000000000006,0.06000000000000001,True,0.28324162376560885,0.2655560910748974,0.2667441521241731,-0.00027538311377739433,0.008169253249627015,-4.747975976531845e-05,29.665047858492233,True,0.0212600149771149,0.0738304898334824,-0.0034190715230364987,0.03198087215423577,0.07568974494934082,0.010610580444335856,True,True,True,False,9.14592178066188,negative_low_height,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/summaries/flat_normal_flat_probe_vx006_h032_c006_r1_20260629_170655.json,
flat_normal_flat_probe_vx006_h032_c006_r2_20260629_170711,flat_normal,flat_probe_vx006_h032_c006,reference_sweep_v0_flat_probe_vx006_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/episodes/flat_normal_flat_probe_vx006_h032_c006_r2_20260629_170711.csv,0.06000000000000001,0.32000000000000006,0.06000000000000001,True,0.35557959860379873,0.347775775041848,0.34895895153284084,0.08756577096992046,0.0213913181211733,0.015098395264075802,0.24428858313280183,True,0.0131819960258299,0.0226985844889018,-0.0101275819672309,0.00781261920928947,0.07825846672058098,0.0063829898834228205,False,False,False,False,-0.11320860559395866,acceptable_slow_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/summaries/flat_normal_flat_probe_vx006_h032_c006_r2_20260629_170711.json,
flat_normal_flat_probe_vx008_h032_c004_r1_20260629_170622,flat_normal,flat_probe_vx008_h032_c004,reference_sweep_v0_flat_probe_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/episodes/flat_normal_flat_probe_vx008_h032_c004_r1_20260629_170622.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.36616199959210843,0.3584501762179921,0.3632263664142729,0.09778845958497073,0.009550220530321507,0.016860269971443752,0.09766204080577721,True,0.0140191098290296,0.0332996434942189,0.009776974819647198,0.01236035823822021,0.05484876632690428,0.00676753520965573,False,False,False,False,-0.11677720932935097,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/summaries/flat_normal_flat_probe_vx008_h032_c004_r1_20260629_170622.json,
flat_normal_flat_probe_vx008_h032_c004_r2_20260629_170638,flat_normal,flat_probe_vx008_h032_c004,reference_sweep_v0_flat_probe_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/episodes/flat_normal_flat_probe_vx008_h032_c004_r2_20260629_170638.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.29321843998480096,0.2597242734327888,0.2613061157868398,0.03587633487577335,0.0020202374886404,0.006185622577969053,0.05631114481553773,True,0.0268674243407978,0.0938070032499148,0.012707826799721298,0.0043048858642577995,0.0785964727401733,0.008836627006530751,True,True,False,False,7.119425233074299,negative_low_height,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/summaries/flat_normal_flat_probe_vx008_h032_c004_r2_20260629_170638.json,
flat_normal_flat_probe_vx010_h032_c006_r1_20260629_170549,flat_normal,flat_probe_vx010_h032_c006,reference_sweep_v0_flat_probe_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/episodes/flat_normal_flat_probe_vx010_h032_c006_r1_20260629_170549.csv,0.10000000000000003,0.32000000000000006,0.06000000000000001,True,0.3219339668294471,0.3075256261922855,0.31018272446360307,0.0698213177448821,0.005815521748565811,0.012038506714190206,0.0832914922891453,True,0.0243658146898192,0.0670181410457513,-0.0209358542650155,0.0181421756744384,0.07813422679901116,0.009138894081115649,False,False,False,False,0.01418198152560396,acceptable_slow_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_170549/summaries/flat_normal_flat_probe_vx010_h032_c006_r1_20260629_170549.json,
