schema_version,row_granularity,source_phase,candidate_mode,trial_idx,source_rollout_id,window_id,window_type,context,action_id,t_start,t_end,duration_s,window_rows,state_rows,state_coverage_ratio,x_start,y_start,x_end,y_end,mean_abs_y_window,max_abs_y_window,beta_motion_mean,beta_stability_mean,beta_energy_mean,ram_slip_mean,ram_roughness_mean,ram_sigma_mean,emp_vx_mean,emp_yaw_rate_mean,emp_body_h_mean,emp_clearance_mean,emp_enable_mean,proj_vx_mean,proj_yaw_rate_mean,proj_body_h_mean,proj_clearance_mean,proj_enable_mean,out_vx_mean,out_yaw_rate_mean,out_body_h_mean,out_clearance_mean,out_enable_mean,delta_vx_mean,delta_yaw_rate_mean,delta_body_h_mean,delta_clearance_mean,vx_scale_mean,vx_delta_mean,yaw_gain_scale_mean,body_h_delta_mean,clearance_delta_mean,goal_reached,final_x,final_y,rollout_max_abs_y,rollout_mean_abs_y,rollout_risk_score,rollout_decision_raw,rollout_decision_label,evidence_role,direct_action_label_allowed,manifest,d5_log_dir,j7_csv,run_dir
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:3,baseline:downslope:4,empirical_context_window,downslope,empirical,1784996424.4533317,1784996473.053465,48.600133180618286,487,487,1.0,6.000714884532715,-0.3607743728794649,7.99704516030545,-0.15231775076003531,0.28866569088311816,0.3808513358143566,0.25,0.6,0.15,0.25,0.15,0.3,0.2025051334702259,0.0072260522671140776,0.32,0.04502053388090349,1.0,,,,,,,,,,,,,,,,,,,,True,8.127584,-0.149044,0.449502,0.211665,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_121713_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121713_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/11_baseline_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:3,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784996473.1533694,1784996507.7534564,34.60008692741394,347,347,1.0,8.001700200142972,-0.1518082924041024,8.127584235423845,-0.14904400679452948,0.16804704972822587,0.21784013176024986,0.2,0.5,0.3,0.0,0.05,0.05,0.03164985590778098,0.00013585105059450592,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.127584,-0.149044,0.449502,0.211665,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_121713_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121713_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/11_baseline_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:3,rough_noop:rough:1:1,accepted_candidate_exposure,rough,1,1784996663.844519,1784996783.644753,119.80023407936096,1199,1199,1.0,4.002,-0.242171,4.007588,0.702516,0.39854356713928274,0.755482,0.25,0.55,0.2,0.1,0.4,0.35,0.20500417014178482,0.005019343277731443,0.32,0.05499165971643036,1.0,0.2049971643035863,0.005019091384487072,0.32,0.054994995829858215,1.0,0.2049971643035863,0.005019091384487072,0.32,0.054994995829858215,1.0,-7.005838198498749e-06,-2.51884904086739e-07,0.0,3.336113427856547e-06,1.0,0.0,1.0,0.0,0.0,False,4.122441,0.829552,1.021867,0.347315,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_122158_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_122158_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/12_rough_noop_r3/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/12_rough_noop_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:3,rough_noop:rough:1:2,accepted_candidate_exposure,rough,1,1784996790.044557,1784996803.844934,13.800376892089844,139,132,0.9496402877697842,4.005462,0.775163,4.122441,0.829552,0.8935201366906474,1.021802,0.25,0.55,0.2,0.1,0.4,0.35,0.20503597122302156,-0.02232434525179856,0.32,0.054928057553956834,1.0,0.2049755395683453,-0.022317432877697843,0.32,0.0549568345323741,1.0,0.2049755395683453,-0.022317432877697843,0.32,0.0549568345323741,1.0,-6.043165467625899e-05,6.912374100719425e-06,0.0,2.877697841726619e-05,1.0,0.0,1.0,0.0,0.0,False,4.122441,0.829552,1.021867,0.347315,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_122158_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_122158_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/12_rough_noop_r3/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/12_rough_noop_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_low05,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_low05:3,rough_clear_low05:rough:1:1,accepted_candidate_exposure,rough,1,1784995800.413818,1784995843.813757,43.39993906021118,435,435,1.0,4.00344,-0.031287,5.997309,0.093441,0.041762710344827585,0.096159,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.00011426041379310344,0.32,0.055,1.0,0.20498114942528733,0.00011417234482758621,0.32,0.050020689655172416,1.0,0.20498114942528733,0.00011417234482758621,0.32,0.050020689655172416,1.0,-1.885057471264368e-05,-8.806896551724137e-08,0.0,-0.0049793103448275864,1.0,0.0,1.0,0.0,-0.005,True,8.053316,0.012792,0.144655,0.039550,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_120734_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_120734_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/9_rough_clear_low05_r3/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/9_rough_clear_low05_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_high05,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_high05:3,rough_clear_high05:rough:1:1,accepted_candidate_exposure,rough,1,1784996089.622833,1784996134.121609,44.49877595901489,436,445,1.0,4.004009,-0.427271,5.999975,-0.308566,0.36581984633027526,0.46606,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.009144328853211009,0.32,0.055,1.0,0.205,0.009144328853211009,0.32,0.06,1.0,0.205,0.009144328853211009,0.32,0.06,1.0,0.0,0.0,0.0,0.005,1.0,0.0,1.0,0.0,0.005,True,8.116053,-0.018135,0.466118,0.216043,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_121220_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121220_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/10_rough_clear_high05_r3/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/10_rough_clear_high05_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:4,baseline:flat:1,empirical_context_window,flat,empirical,1784997160.059943,1784997204.9599893,44.90004634857178,450,450,1.0,-0.00124842331940884,0.00023491510902627286,1.9994675360393106,-0.07597157873559585,0.04362437644305651,0.08237393075566891,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0008690285817411468,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.045980,0.012780,0.204764,0.059644,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_123137_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123137_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/14_baseline_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:4,baseline:upslope:2,empirical_context_window,upslope,empirical,1784997205.0601995,1784997247.4599626,42.399763107299805,425,425,1.0,2.0057919416433974,-0.07586188633189316,3.9992204617539353,-0.16213017164335877,0.09833994168180958,0.16213017164335877,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0024543456731904605,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.045980,0.012780,0.204764,0.059644,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_123137_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123137_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/14_baseline_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:4,baseline:rough:3,empirical_context_window,rough,empirical,1784997247.5600815,1784997289.6599503,42.09986877441406,422,422,1.0,4.003948898562819,-0.1623927154362955,5.996438708605973,0.043021366697958224,0.11296552468604246,0.20476357394798644,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.0022841219631766826,0.32,0.055,1.0,,,,,,,,,,,,,,,,,,,,True,8.045980,0.012780,0.204764,0.059644,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_123137_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123137_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/14_baseline_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:4,baseline:downslope:4,empirical_context_window,downslope,empirical,1784997289.7600913,1784997335.9600935,46.20000219345093,463,463,1.0,6.00074362015838,0.042632660703658995,7.998293601396201,0.04154654844720657,0.027724938491760685,0.0550609382968624,0.25,0.5998920086393088,0.15010799136069114,0.24967602591792656,0.15053995680345572,0.3001079913606911,0.20250539956803457,-0.00012522285173787248,0.32,0.045021598272138225,1.0,,,,,,,,,,,,,,,,,,,,True,8.045980,0.012780,0.204764,0.059644,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_123137_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123137_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/14_baseline_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:4,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784997336.0606093,1784997372.4603298,36.399720430374146,365,365,1.0,8.003366886663162,0.04225703534469925,8.045980293413646,0.01277961866111289,0.013180093732182383,0.059511018649644074,0.2,0.5,0.3,0.0,0.05,0.05,0.030835616438356167,-3.755847086119513e-05,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.045980,0.012780,0.204764,0.059644,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_123137_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123137_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/14_baseline_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:4,rough_noop:rough:1:1,accepted_candidate_exposure,rough,1,1784997528.416283,1784997570.816298,42.400015115737915,425,425,1.0,4.005194,-0.058469,5.998242,-0.162881,0.0714516894117647,0.166264,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.0017827310588235295,0.32,0.055,1.0,0.205,0.0017827310588235295,0.32,0.055,1.0,0.205,0.0017827310588235295,0.32,0.055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,8.185850,-0.187117,0.251561,0.123982,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_123623_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123623_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/15_rough_noop_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/15_rough_noop_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_low05,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_low05:4,rough_clear_low05:rough:1:1,accepted_candidate_exposure,rough,1,1784997816.99182,1784997860.891855,43.90003490447998,440,440,1.0,4.001725,-0.090012,5.994816,0.088309,0.05674500909090909,0.120119,0.25022727272727274,0.5496590909090909,0.20011363636363638,0.1,0.3995454545454546,0.34965909090909086,0.20501136363636363,0.0010207582954545455,0.32,0.05497727272727273,1.0,0.20499227272727272,0.00102050325,0.32,0.04999772727272728,1.0,0.20499227272727272,0.00102050325,0.32,0.04999772727272728,1.0,-1.909090909090909e-05,-2.5504545454545457e-07,0.0,-0.004979545454545454,1.0,0.0,1.0,0.0,-0.005,True,8.146958,0.259144,0.291234,0.132388,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_124108_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_124108_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/16_rough_clear_low05_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/16_rough_clear_low05_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_high05,4,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_high05:4,rough_clear_high05:rough:1:1,accepted_candidate_exposure,rough,1,1784996961.726981,1784997005.327388,43.600407123565674,437,437,1.0,4.002904,-0.099069,5.996685,-0.194045,0.08290437299771167,0.194362,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.002070811327231121,0.32,0.055,1.0,0.205,0.002070811327231121,0.32,0.06,1.0,0.205,0.002070811327231121,0.32,0.06,1.0,0.0,0.0,0.0,0.005,1.0,0.0,1.0,0.0,0.005,True,8.056554,-0.201096,0.257765,0.128441,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_122654_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_122654_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/13_rough_clear_high05_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/13_rough_clear_high05_r4
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:5,baseline:flat:1,empirical_context_window,flat,empirical,1785020222.571637,1785020267.7720315,45.20039463043213,453,453,1.0,-0.000993483915078036,-0.0007546927402125813,1.9962843300721553,0.10374960648178348,0.0876050559188955,0.11774227964018469,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.00218763229483665,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.057442,-0.324628,0.341692,0.137179,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_185559_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_185559_trial_1,NA,logs/phase_l/l6d_repair_baseline_repeat5_20260725_185555/1_baseline_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:5,baseline:upslope:2,empirical_context_window,upslope,empirical,1785020267.8714013,1785020308.3717413,40.5003399848938,406,406,1.0,2.0014115031158677,0.10452338879399675,3.997192620275812,-0.06830749163502194,0.03777272340119798,0.10652237119127927,0.3502463054187192,0.3996305418719212,0.2501231527093596,0.09975369458128079,0.1996305418719212,0.1996305418719212,0.21,-0.00042336546956333595,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.057442,-0.324628,0.341692,0.137179,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_185559_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_185559_trial_1,NA,logs/phase_l/l6d_repair_baseline_repeat5_20260725_185555/1_baseline_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:5,baseline:rough:3,empirical_context_window,rough,empirical,1785020308.4714386,1785020351.5716226,43.100183963775635,432,432,1.0,4.0018888149735545,-0.0698028594879741,5.999759180681035,-0.12833251761076372,0.14660868951163897,0.21466883093770223,0.2502314814814815,0.5496527777777778,0.20011574074074076,0.1,0.3995370370370371,0.34965277777777776,0.205,0.0036633306894943277,0.32,0.055,1.0,,,,,,,,,,,,,,,,,,,,True,8.057442,-0.324628,0.341692,0.137179,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_185559_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_185559_trial_1,NA,logs/phase_l/l6d_repair_baseline_repeat5_20260725_185555/1_baseline_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:5,baseline:downslope:4,empirical_context_window,downslope,empirical,1785020351.6716366,1785020401.9715185,50.29988193511963,504,504,1.0,6.004091394218409,-0.12971657028270256,7.999945381589363,-0.18790431364214505,0.16802913458482263,0.2005453813725542,0.25,0.6,0.15,0.25,0.15,0.3,0.2025,0.004199048426538606,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.057442,-0.324628,0.341692,0.137179,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_185559_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_185559_trial_1,NA,logs/phase_l/l6d_repair_baseline_repeat5_20260725_185555/1_baseline_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:5,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1785020402.0714169,1785020434.9715672,32.900150299072266,330,330,1.0,8.00503801296458,-0.18895743109758592,8.057441852871085,-0.3246281189918905,0.2680701717687472,0.34169195409356384,0.20015151515151516,0.5003030303030302,0.29954545454545456,0.0007575757575757576,0.05030303030303031,0.05075757575757576,0.03091666666666667,0.0001604711470910557,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.057442,-0.324628,0.341692,0.137179,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_185559_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_185559_trial_1,NA,logs/phase_l/l6d_repair_baseline_repeat5_20260725_185555/1_baseline_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:5,rough_noop:rough:5:1,accepted_candidate_exposure,rough,5,1785000521.66448,1785000521.66448,0.0,1,1,1.0,4.000152,-0.148324,4.000152,-0.148324,0.148324,0.148324,0.25,0.55,0.2,0.1,0.4,0.35,0.21,0.0037004,0.32,0.045,1.0,0.2016,0.00351538,0.32,0.049,1.0,0.2016,0.00351538,0.32,0.049,1.0,-0.0084,-0.00018502,0.0,0.004,,,,,,True,8.061919,-0.127896,0.344412,0.174157,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_132615_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_132615_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/20_rough_noop_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/20_rough_noop_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:5,rough_noop:rough:1:2,accepted_candidate_exposure,rough,1,1785000521.764382,1785000564.664587,42.90020513534546,430,429,0.9976744186046511,4.004266,-0.148849,5.999206,-0.285024,0.23512178604651163,0.314107,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.005871814093023256,0.32,0.055,1.0,0.205,0.005871814093023256,0.32,0.055,1.0,0.205,0.005871814093023256,0.32,0.055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,8.061919,-0.127896,0.344412,0.174157,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_132615_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_132615_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/20_rough_noop_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/20_rough_noop_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_low05,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_low05:5,rough_clear_low05:rough:1:1,accepted_candidate_exposure,rough,1,1785000226.041142,1785000335.541342,109.50020003318787,1096,1096,1.0,4.003265,-0.15141,5.998851,-0.032363,0.14750296167883212,0.343669,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.003434686167883212,0.32,0.055,1.0,0.205,0.003434686167883212,0.32,0.05,1.0,0.205,0.003434686167883212,0.32,0.05,1.0,0.0,0.0,0.0,-0.005,1.0,0.0,1.0,0.0,-0.005,False,7.053154,0.060295,0.343778,0.114260,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_132119_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_132119_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/19_rough_clear_low05_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/19_rough_clear_low05_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_high05,5,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_high05:5,rough_clear_high05:rough:1:1,accepted_candidate_exposure,rough,1,1784999933.421384,1784999979.721356,46.29997181892395,464,464,1.0,4.004741,-0.193724,5.998214,-0.24256,0.3202252327586207,0.397163,0.2502155172413793,0.5496767241379311,0.20010775862068966,0.1,0.3995689655172414,0.349676724137931,0.205,0.008003284375,0.32,0.055,1.0,0.205,0.008003284375,0.32,0.06,1.0,0.205,0.008003284375,0.32,0.06,1.0,0.0,0.0,0.0,0.005,1.0,0.0,1.0,0.0,0.005,True,8.101602,0.192371,0.396950,0.148957,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_131608_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_131608_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/18_rough_clear_high05_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/18_rough_clear_high05_r5
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,6,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:6,baseline:flat:1,empirical_context_window,flat,empirical,1785001301.565013,1785001347.265008,45.699995040893555,458,458,1.0,-0.002104803432145286,0.00010740264810398664,1.9972742934786516,-0.20729603801494254,0.10242154893549221,0.22500233282374407,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0021987017183805954,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.086421,-0.717610,0.848269,0.533243,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_134039_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_134039_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/23_baseline_r6
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,6,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:6,baseline:upslope:2,empirical_context_window,upslope,empirical,1785001347.3651345,1785001391.9649417,44.599807262420654,447,447,1.0,2.0019451179759464,-0.2077294831538539,3.99699061165251,-0.639637849978876,0.4420479344841686,0.6415201308061482,0.35022371364653243,0.39966442953020137,0.2501118568232662,0.09977628635346757,0.19966442953020136,0.19966442953020136,0.21,0.01104449784568502,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.086421,-0.717610,0.848269,0.533243,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_134039_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_134039_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/23_baseline_r6
