context_id,group,terrain,seed,beta_name,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_gen_motion,beta_gen_stability,beta_gen_energy,original_beta_selected_cost,original_beta_best_cost,original_beta_regret,original_beta_consistent
low_friction:low_friction:27031,low_friction,low_friction,27031,motion,True,strict,0.005374847752193157,1.0,-0.0,0.0,0.7,0.15,0.15,0.22851312216203257,0.22851312216203257,0.0,True
low_friction:low_friction:27031,low_friction,low_friction,27031,stability,True,strict,5.937486371571996e-05,0.0,0.9190638572715796,0.08093614272842045,0.15,0.7,0.15,0.12392288349868187,0.1232792756001724,0.0006436078985094656,False
low_friction:low_friction:27031,low_friction,low_friction,27031,energy,True,unsupported,-0.0004237633978739227,0.0,0.9241179833998596,0.07588201660014024,0.15,0.15,0.7,0.4367112705962472,0.43018225640326035,0.006529014192986848,False
low_friction:low_friction:27032,low_friction,low_friction,27032,balanced,True,strict,0.0012056601837481075,0.5696981331443147,0.0,0.4303018668556854,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26453445178429463,0.26453445178429463,0.0,True
low_friction:low_friction:27032,low_friction,low_friction,27032,motion,True,strict,0.0038482543917804923,1.0,-0.0,0.0,0.7,0.15,0.15,0.22997824627676366,0.22997824627676366,0.0,True
low_friction:low_friction:27032,low_friction,low_friction,27032,stability,True,strict,9.320389703393328e-05,0.0,0.0,1.0,0.15,0.7,0.15,0.1250277243356243,0.12438646927783029,0.0006412550577940268,False
low_friction:low_friction:27032,low_friction,low_friction,27032,energy,True,strict,0.000177321401583661,0.33336211971634766,0.0,0.6666378802836522,0.15,0.15,0.7,0.4367982336402938,0.4367982336402938,0.0,True
low_friction:low_friction:27033,low_friction,low_friction,27033,balanced,True,strict,4.9411127256543484e-05,0.6134967078720248,0.0,0.3865032921279751,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2654361972387853,0.2646203986500269,0.0008157985887584096,False
low_friction:low_friction:27033,low_friction,low_friction,27033,motion,True,strict,0.004346376537930158,1.0,-0.0,0.0,0.7,0.15,0.15,0.22995956562676353,0.22995956562676353,0.0,True
low_friction:low_friction:27033,low_friction,low_friction,27033,stability,True,strict,0.004938473208017102,0.0,0.0,1.0,0.15,0.7,0.15,0.12464220945223693,0.12464220945223693,0.0,True
