context_id,context_index,group,terrain,seed,source_beta_name,cost_motion,cost_stability,cost_energy,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_hat_dominant,beta_hat_entropy,beta_hat_interior_005,beta_gen_motion,beta_gen_stability,beta_gen_energy,beta_hat_gen_l1,original_beta_regret,original_beta_consistent,selection_evidence_required
flat:flat:27031,4,flat,flat,27031,energy,0.20628656028599632,0.011555254196354961,0.534539072269744,163.49349096034507,7.158000000000001,0.0036958996049464717,0.028142221776196952,0.21544655978679658,True,strict,0.00013242334577948946,0.549046541825568,0.0,0.4509534581744321,motion,0.626543427224369,False,0.15,0.15,0.7,0.7980930836511358,0.0013944523522224639,False,True
flat:flat:27031,4,flat,flat,27031,motion,0.19876011937612298,0.011147469843562324,0.5439963446828768,161.63219312686792,6.952,0.0038427921129029698,0.027641192867927336,0.2224418907042812,True,strict,0.004439208200259531,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
flat:flat:27031,4,flat,flat,27031,stability,0.20854999502551186,0.011485427337144798,0.5320769386493607,162.74042567159447,7.170000000000003,0.003548341501591298,0.02805706288165791,0.2139803403190204,True,strict,0.0024621336203832778,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0,True,True
flat:flat:27032,5,flat,flat,27032,motion,0.19815626278645365,0.011158050138332008,0.5313396025653098,157.87162192763296,6.928000000000002,0.003684714410730912,0.027654306946055272,0.22247681525700233,True,strict,0.005912790343324007,0.7459909352727333,0.0,0.2540090647272667,motion,0.515829696513066,False,0.7,0.15,0.15,0.30000000000000004,0.0,True,True
flat:flat:27032,5,flat,flat,27032,stability,0.20801823183517,0.011419506865332895,0.5256541788088417,160.775967912749,7.1320000000000014,0.003501034741339445,0.027976430506524572,0.21398728570767817,True,strict,0.005685423756468078,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0008095015027378555,False,True
flat:flat:27033,6,flat,flat,27033,motion,0.19815104333628952,0.011155021568430748,0.54283516073271,161.28718215331335,6.964,0.0038420302341335257,0.02765055367818222,0.22243094777359684,True,strict,0.005499609100816288,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
flat:flat:27033,6,flat,flat,27033,stability,0.20851166611973213,0.011415131062328754,0.516559505337347,157.9942817982328,7.124000000000006,0.003349365893175289,0.027971069750991902,0.21400537097028324,True,strict,0.014306951654834754,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0,True,True
flat:flat:27034,7,flat,flat,27034,balanced,0.20285236395503534,0.011334485203321665,0.5230908556077446,155.42075424381224,6.930000000000003,0.003599848458248718,0.027872089302341606,0.21833266265252058,True,strict,0.007745692864454812,-0.0,0.0,1.0,energy,-0.0,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333335,0.0,True,True
flat:flat:27034,7,flat,flat,27034,motion,0.19815123333286322,0.011007672398798985,0.5352910765017778,159.0456838577867,6.922000000000001,0.0037484437827597053,0.027467325574942816,0.22247262469985904,True,strict,0.004701130622172117,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
flat:flat:27035,8,flat,flat,27035,motion,0.19748200554144568,0.011134223693022843,0.5425389098427409,161.19916008932427,6.943999999999998,0.003758653626067727,0.02762476532015913,0.22245195529916706,True,strict,0.005664064119673379,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
