beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,context_id,source_stage,source_role,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0005.jsonl,38,5,7.6,1.6876913727023874,222.55318704975275,0.008746736917304722,0.08839472825818646,0.01617710471404427,0.16587533984856306,0.08874761602035755,0.0075015893197721,0.0005085823267642101,4.503193014390201,0.3376429906933253,0.08874761602035755,0.3376429906933253,attitude,131.8684154279898,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0005.jsonl,38,5,7.6,1.6807173900092347,222.51712583255454,0.008794591170736984,0.08860455509206407,0.01629207304469387,0.16657864642157882,0.09205548549812337,0.006557377049181302,0.0013871374527114056,4.521878600874262,0.33844447016064394,0.09205548549812337,0.33844447016064394,attitude,132.39413547766762,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0005.jsonl,38,5,7.6,1.677355692318399,223.0751727452507,0.009050390066183732,0.08894911073985073,0.01640068006423697,0.16653998807622483,0.09304065851834908,0.008855076078823843,0.0017460713394863916,4.530941192023184,0.3397605757890154,0.09304065851834908,0.3397605757890154,attitude,132.9921696196242,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0005.jsonl,38,5,7.6,1.6746659899115592,221.74375211194223,0.008867012167244375,0.08910178161205864,0.01649686266348782,0.16872842060293292,0.09472899055198042,0.010691198408753662,0.0016161113873696896,4.538218394464058,0.3403437355644884,0.09472899055198042,0.3403437355644884,attitude,132.4107335120914,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0005.jsonl,38,5,7.6,1.69405100379415,225.00060716148056,0.009543100068798067,0.08898889563625817,0.019534547474709146,0.17247369809190638,0.09197024114932138,0.009107234479221248,0.0011544381734224119,4.486287592863705,0.3399125428991828,0.09197024114932138,0.3399125428991828,attitude,132.81808319675667,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0005.jsonl,38,5,7.6,1.6859265741945908,223.0621654725132,0.008870182749506572,0.08843741014243181,0.016154839940263586,0.16455885331389153,0.086664979757099,0.007717611336033389,0.0003795546558704945,4.5079068782284955,0.33780602348192024,0.086664979757099,0.33780602348192024,attitude,132.30835131659015,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0005.jsonl,38,5,7.6,1.6809510145598634,222.49339573602106,0.008768271515037878,0.08863879144101199,0.01627054136540313,0.16613376883902875,0.09252489600404863,0.00630278583133833,0.0011345014496408892,4.521250134103383,0.33857524338068745,0.09252489600404863,0.33857524338068745,attitude,132.36161780376347,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0005.jsonl,38,5,7.6,1.6764351372491126,223.06540477857146,0.008997642239703434,0.08901095892887136,0.016380364033610713,0.16658539471751443,0.0923288355822241,0.007871064467767174,0.0018740629685159937,4.533429198144196,0.33999681846910934,0.0923288355822241,0.33999681846910934,attitude,133.05937093671443,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls020_le080/rough/episode_0005.jsonl,38,5,7.6,1.6741882777530346,221.70728372271952,0.00881354559438111,0.08902368052216135,0.016479586013276183,0.1686308696312424,0.09288194444446038,0.008928571428572877,0.0012400793650795354,4.5395133277364295,0.3400454113760559,0.09288194444446038,0.3400454113760559,attitude,132.42673280467463,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0005.jsonl,38,5,7.6,1.6702486908785765,221.49335567467898,0.008732026087270882,0.08917622774356063,0.016566631571916436,0.16872959644389685,0.09349289454003058,0.010097232610323213,0.0013712291199204064,4.550220599785223,0.340628098840231,0.09349289454003058,0.340628098840231,attitude,132.6110039087473,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.677042848105813,199.62291767555627,0.0061249208697759915,0.056972209868667224,0.014046132484025016,0.08912172997476264,0.05387857386947102,0.002505980179975348,0.0,4.651043954428443,0.21761781166721403,0.05387857386947102,0.21761781166721403,attitude,119.03268774618753,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6774252082990506,200.13870979515002,0.0061360477367307835,0.05711112172697632,0.014036440127551973,0.08886455296715967,0.05252962625342729,0.0023928896991799744,0.0,4.649983773589159,0.21814841588090939,0.05252962625342729,0.21814841588090939,attitude,119.31304525827144,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6698889711663634,199.5413891408337,0.006205442470998574,0.056967224014103986,0.014081857903626708,0.08887957940792157,0.05862068965518218,0.0035632183908057375,0.0,4.67096922890146,0.2175987671056314,0.05862068965518218,0.2175987671056314,attitude,119.4938062268059,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.676418534762809,199.8843550019597,0.006144953999877144,0.05694182482737736,0.0140329880858772,0.08890717393413206,0.055435401252143794,0.003073420603301556,0.0,4.652776045036747,0.21750174935879804,0.055435401252143794,0.21750174935879804,attitude,119.2329665039409,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6704324550517944,199.43577779534093,0.00621293837175312,0.056637413445431176,0.014071330043128959,0.08884550206641673,0.0569965870307263,0.003299203640501477,0.00045506257110378265,4.66944950477399,0.21633898353071393,0.0569965870307263,0.21633898353071393,attitude,119.39170434111153,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.665552662229713,199.4544347367683,0.006259693265069595,0.05642350622406043,0.014156992601088447,0.08796295324937198,0.05974085540650046,0.0020639834881324556,0.0,4.683130216704145,0.215521918131253,0.05974085540650046,0.215521918131253,attitude,119.75270386812875,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6764141812783397,199.6447934029128,0.00617113246682591,0.05693802916208697,0.014041898867185194,0.08925086418036088,0.054518552242212706,0.0029592533576148477,0.0,4.652788127843298,0.21748725098535912,0.054518552242212706,0.21748725098535912,attitude,119.09037493984621,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6707791190619257,199.47303464258675,0.006179584780766715,0.0566768908930261,0.014082430078325645,0.08863010300207597,0.05707139608914098,0.0030695770804919113,0.000682128240109524,4.668480657323143,0.21648977627292312,0.05707139608914098,0.21648977627292312,attitude,119.38923126749556,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6662961678451078,198.96343830225987,0.0061927487737961275,0.056451718256628945,0.014146321653963078,0.08800567699581197,0.055828852534044356,0.003317698203867855,0.0,4.681040592013806,0.21562968015776376,0.055828852534044356,0.21562968015776376,attitude,119.4046065409632,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0006.jsonl,39,5,7.800000000000001,1.657792650955701,197.7206335845243,0.006177113830857837,0.056228069238301745,0.013885920280559771,0.08763118513527623,0.057497438232961204,0.0020494136399866985,0.0,4.705051621204484,0.2147754038349376,0.057497438232961204,0.2147754038349376,attitude,119.26740866569791,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6765267505934063,199.71898983883545,0.00618445516461382,0.05674088248956541,0.01403380464691143,0.08899803185370403,0.055511408786477215,0.003405607901011049,0.0,4.652475719363972,0.2167342061666569,0.055511408786477215,0.2167342061666569,attitude,119.12663473347202,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0006.jsonl,39,5,7.800000000000001,1.670827982073253,199.45802986438042,0.006166088576506101,0.05660146607996261,0.014078570017827375,0.08828267971564085,0.05703249261532427,0.0030674846625773655,0.0004544421722338389,4.668344128592665,0.21620167470898305,0.05703249261532427,0.21620167470898305,attitude,119.37675931000521,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.665693354345449,199.06873030708368,0.006270335494470744,0.05632181852794825,0.014126016650322025,0.08775649037192013,0.05572684709376309,0.0033116364051625547,0.0,4.682734658003777,0.21513349974354387,0.05572684709376309,0.21513349974354387,attitude,119.51103111971635,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6552582586014917,198.34254323506013,0.006374268571847277,0.05639613636711516,0.014246861761554345,0.0876180476667685,0.06413927385180429,0.003206963692590313,0.0,4.712255600881357,0.2154173729786636,0.06413927385180429,0.2154173729786636,attitude,119.82573849390573,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0006.jsonl,40,5,8.0,1.6842258862295374,203.02608220930853,0.0061134892092444505,0.056557467038043055,0.013870504521411631,0.08804690046501729,0.05667745174607714,0.0025661050987396137,0.0,4.749956680638328,0.21603361074867575,0.05667745174607714,0.21603361074867575,attitude,120.54563694174144,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6762543363804847,199.6943207002803,0.0062107125927007185,0.05679523606611908,0.014025954072845499,0.08911033780130873,0.05529064486831032,0.003065395095368424,0.0,4.653231810181291,0.21694182153585467,0.05529064486831032,0.21694182153585467,attitude,119.13127761475491,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6711070129500056,199.10162700805085,0.006235387196147769,0.056596119939443655,0.014074799641031954,0.08925026894606947,0.05818965517242355,0.002722323049002403,0.0003402903811254184,4.667564638024383,0.21618125395642174,0.05818965517242355,0.21618125395642174,attitude,119.1435530251152,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6654295995778128,198.7084580021903,0.006207001817508034,0.05627371869319617,0.014115640261148883,0.08779348047372415,0.0560811580987213,0.003533568904594786,0.0,4.683476264609026,0.21494977190843914,0.0560811580987213,0.21494977190843914,attitude,119.31363418337406,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0006.jsonl,39,5,7.800000000000001,1.6566610188922597,198.19173753876646,0.006336721289885012,0.05670212544493904,0.014236115110305574,0.08874910398333791,0.06401484402181448,0.0023193784065874243,0.0,4.708265548021125,0.21658616516109083,0.06401484402181448,0.21658616516109083,attitude,119.63324740464348,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls020_le080/rough/episode_0006.jsonl,40,5,8.0,1.6840115915180662,202.65861020828618,0.006154469861748356,0.05663435871523559,0.013920893257856327,0.08806772328430923,0.056834612390178056,0.002780558336114268,0.0,4.7505611245753565,0.21632731532086338,0.056834612390178056,0.21632731532086338,attitude,120.34276440199434,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls000_le100/rough/episode_0006.jsonl,40,5,8.0,1.681838654151928,202.81542963571297,0.006152964276962993,0.056655103321941305,0.01393691550720413,0.08786655829253842,0.05611960281156703,0.0032355238201504,0.0,4.756698854703172,0.21640655388165647,0.05611960281156703,0.21640655388165647,attitude,120.59149023304096,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0007.jsonl,37,5,7.4,1.6660287603862076,220.39702598730258,0.007486247019356221,0.08540681751905935,0.017290636410934854,0.1426204035422185,0.08033721795191406,0.004339201586908942,0.0,4.441700033008183,0.32623001236573873,0.08033721795191406,0.32623001236573873,attitude,132.28884832469015,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0007.jsonl,37,5,7.4,1.6628994086470497,218.97696776698348,0.007455369591209623,0.08475244357664519,0.01929835284975509,0.14346365824015694,0.08423005565864454,0.004576376004948518,0.0,4.450058711621474,0.3237304880241609,0.08423005565864454,0.3237304880241609,attitude,131.6838328453945,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0007.jsonl,37,5,7.4,1.662494652287495,218.55785954239985,0.00752174938733084,0.08568734709802214,0.01805796641727983,0.14397136945029532,0.08455927803191289,0.004574112992954437,0.0,4.451142137400583,0.32730155642594877,0.08455927803191289,0.32730155642594877,attitude,131.4637970363857,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0007.jsonl,37,5,7.4,1.6645997033075948,219.31358052298253,0.007413753075515415,0.0849875753867246,0.018383620530385343,0.1434740461340167,0.08211543225168945,0.005078028238792351,0.0,4.445513227772445,0.3246286253806157,0.08211543225168945,0.3246286253806157,attitude,131.75154368176433,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0007.jsonl,37,5,7.4,1.6597778541645625,219.29386010102132,0.007114531219404405,0.08583591654109313,0.01753000537344451,0.14397831972047737,0.08352926617994566,0.004578641257271183,0.0002474941220146452,4.458427964581284,0.32786904989612053,0.08352926617994566,0.32786904989612053,attitude,132.1224159912661,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0007.jsonl,37,5,7.4,1.659761819299021,222.1471310398067,0.007769596411684695,0.08646794088988362,0.017980669561526986,0.14393277930349724,0.08551810237205268,0.0054931335830224,0.0,4.458471037202973,0.33028320507846715,0.08551810237205268,0.33028320507846715,attitude,133.8427769917178,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0007.jsonl,37,5,7.4,1.6642737624331585,219.2854392886697,0.007415386107778369,0.08496327772833528,0.017735001592937772,0.14348461353923136,0.08225108225109957,0.005071119356834813,0.0,4.446383862460971,0.32453581516209845,0.08225108225109957,0.32453581516209845,attitude,131.76043763862242,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0007.jsonl,37,5,7.4,1.658306539099755,218.1840897697155,0.007511441874387786,0.08556295313704582,0.01736508932096196,0.14341011086867117,0.08351948374288147,0.0052122114668664045,0.0001241002730206221,4.462383657979929,0.3268264064952249,0.08351948374288147,0.3268264064952249,attitude,131.5704211648114,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0007.jsonl,37,5,7.4,1.659029989008985,221.99054370792481,0.007781365678163039,0.08640809514884625,0.01778971664612252,0.14393953252947034,0.0855760883046191,0.005581049237257806,0.00012402331638350158,4.460437755209211,0.33005461118624885,0.0855760883046191,0.33005461118624885,attitude,133.80743276408765,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0007.jsonl,37,5,7.4,1.6507121822837227,219.76941568538928,0.0076562524978185985,0.08677014628035645,0.017146589076366184,0.1438929754148186,0.08571428571430328,0.005962732919255934,0.0008695652173914541,4.482913544481309,0.3314375446398136,0.08571428571430328,0.3314375446398136,attitude,133.1361203025371,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0007.jsonl,37,5,7.4,1.6627810232734472,219.21042397063945,0.007419376766857411,0.0850386247658189,0.01837333204877765,0.143495064117241,0.08108108108109799,0.004835110339698622,0.0,4.450375543396527,0.3248236196452068,0.08108108108109799,0.3248236196452068,attitude,131.8336094184483,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,29,7,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0007.jsonl,37,5,7.4,1.6599783824212402,218.4649778714653,0.007721800101368315,0.08572936522777945,0.017900342471646995,0.14341932136545932,0.083230427266009,0.005803902198074884,0.00012348728081009808,4.457889378779969,0.3274620538591572,0.083230427266009,0.3274620538591572,attitude,131.60712222819,rough_seed_29,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.039327672044314206,0.12587610363960255,0.14127126239177348,0.2157699311377689
