d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
raw_beta,1784662527.021898,1784662526.982460,0.039438,upslope,upslope,1,0.56010493,0.10683446,0.33306062,0.41436020,0.34132713,0.24431266,0.46898535
actual_beta,1784662527.121932,1784662527.082554,0.039378,upslope,upslope,1,0.56011768,0.10680092,0.33308139,0.35000000,0.40000000,0.25000000,0.58639815
pred_beta,1784662527.121932,1784662527.082554,0.039378,upslope,upslope,1,0.56011768,0.10680092,0.33308139,0.40134211,0.35325604,0.24540184,0.49291023
prior_beta,1784662527.121932,1784662527.082554,0.039378,upslope,upslope,1,0.56011768,0.10680092,0.33308139,0.35000000,0.40000000,0.25000000,0.58639815
raw_beta,1784662527.121932,1784662527.082554,0.039378,upslope,upslope,1,0.56011768,0.10680092,0.33308139,0.41417764,0.34157005,0.24425230,0.46953826
actual_beta,1784662527.221950,1784662527.182793,0.039157,upslope,upslope,1,0.56009638,0.10677082,0.33313280,0.35000000,0.40000000,0.25000000,0.58645836
pred_beta,1784662527.221950,1784662527.182793,0.039157,upslope,upslope,1,0.56009638,0.10677082,0.33313280,0.40126419,0.35333570,0.24540011,0.49312976
prior_beta,1784662527.221950,1784662527.182793,0.039157,upslope,upslope,1,0.56009638,0.10677082,0.33313280,0.35000000,0.40000000,0.25000000,0.58645836
raw_beta,1784662527.221950,1784662527.182793,0.039157,upslope,upslope,1,0.56009638,0.10677082,0.33313280,0.41408024,0.34166962,0.24425014,0.46979760
actual_beta,1784662527.321797,1784662527.282960,0.038837,upslope,upslope,1,0.56016826,0.10673005,0.33310169,0.35000000,0.40000000,0.25000000,0.58653990
pred_beta,1784662527.321797,1784662527.282960,0.038837,upslope,upslope,1,0.56016826,0.10673005,0.33310169,0.40121168,0.35337785,0.24541047,0.49329559
prior_beta,1784662527.321797,1784662527.282960,0.038837,upslope,upslope,1,0.56016826,0.10673005,0.33310169,0.35000000,0.40000000,0.25000000,0.58653990
raw_beta,1784662527.321797,1784662527.282960,0.038837,upslope,upslope,1,0.56016826,0.10673005,0.33310169,0.41401460,0.34172231,0.24426309,0.46998451
actual_beta,1784662527.421861,1784662527.382875,0.038986,upslope,upslope,1,0.56019385,0.10670532,0.33310083,0.35000000,0.40000000,0.25000000,0.58658936
pred_beta,1784662527.421861,1784662527.382875,0.038986,upslope,upslope,1,0.56019385,0.10670532,0.33310083,0.40116522,0.35341045,0.24542434,0.49341026
prior_beta,1784662527.421861,1784662527.382875,0.038986,upslope,upslope,1,0.56019385,0.10670532,0.33310083,0.35000000,0.40000000,0.25000000,0.58658936
raw_beta,1784662527.421861,1784662527.382875,0.038986,upslope,upslope,1,0.56019385,0.10670532,0.33310083,0.41395652,0.34176306,0.24428042,0.47011548
actual_beta,1784662527.521990,1784662527.482525,0.039465,upslope,upslope,1,0.56021315,0.10669207,0.33309477,0.35000000,0.40000000,0.25000000,0.58661585
pred_beta,1784662527.521990,1784662527.482525,0.039465,upslope,upslope,1,0.56021315,0.10669207,0.33309477,0.40112189,0.35343985,0.24543826,0.49349555
prior_beta,1784662527.521990,1784662527.482525,0.039465,upslope,upslope,1,0.56021315,0.10669207,0.33309477,0.35000000,0.40000000,0.25000000,0.58661585
raw_beta,1784662527.521990,1784662527.482525,0.039465,upslope,upslope,1,0.56021315,0.10669207,0.33309477,0.41390236,0.34179981,0.24429783,0.47021547
actual_beta,1784662527.621683,1784662527.582578,0.039105,upslope,upslope,1,0.56019072,0.10668132,0.33312796,0.35000000,0.40000000,0.25000000,0.58663736
pred_beta,1784662527.621683,1784662527.582578,0.039105,upslope,upslope,1,0.56019072,0.10668132,0.33312796,0.40109259,0.35344701,0.24546040,0.49353138
prior_beta,1784662527.621683,1784662527.582578,0.039105,upslope,upslope,1,0.56019072,0.10668132,0.33312796,0.35000000,0.40000000,0.25000000,0.58663736
raw_beta,1784662527.621683,1784662527.582578,0.039105,upslope,upslope,1,0.56019072,0.10668132,0.33312796,0.41386573,0.34180876,0.24432551,0.47025489
actual_beta,1784662527.721811,1784662527.682420,0.039391,upslope,upslope,1,0.56032228,0.10659501,0.33308271,0.35000000,0.40000000,0.25000000,0.58680998
pred_beta,1784662527.721811,1784662527.682420,0.039391,upslope,upslope,1,0.56032228,0.10659501,0.33308271,0.40109075,0.35340803,0.24550122,0.49362604
prior_beta,1784662527.721811,1784662527.682420,0.039391,upslope,upslope,1,0.56032228,0.10659501,0.33308271,0.35000000,0.40000000,0.25000000,0.58680998
raw_beta,1784662527.721811,1784662527.682420,0.039391,upslope,upslope,1,0.56032228,0.10659501,0.33308271,0.41386344,0.34176004,0.24437653,0.47033006
actual_beta,1784662527.821835,1784662527.782562,0.039273,upslope,upslope,1,0.56039966,0.10652112,0.33307922,0.35000000,0.40000000,0.25000000,0.58695776
pred_beta,1784662527.821835,1784662527.782562,0.039273,upslope,upslope,1,0.56039966,0.10652112,0.33307922,0.40107822,0.35338378,0.24553800,0.49372533
prior_beta,1784662527.821835,1784662527.782562,0.039273,upslope,upslope,1,0.56039966,0.10652112,0.33307922,0.35000000,0.40000000,0.25000000,0.58695776
raw_beta,1784662527.821835,1784662527.782562,0.039273,upslope,upslope,1,0.56039966,0.10652112,0.33307922,0.41384777,0.34172973,0.24442250,0.47041722
actual_beta,1784662527.922249,1784662527.882949,0.039300,upslope,upslope,1,0.56050284,0.10641575,0.33308141,0.35000000,0.40000000,0.25000000,0.58716850
pred_beta,1784662527.922249,1784662527.882949,0.039300,upslope,upslope,1,0.56050284,0.10641575,0.33308141,0.40106614,0.35335056,0.24558330,0.49386962
prior_beta,1784662527.922249,1784662527.882949,0.039300,upslope,upslope,1,0.56050284,0.10641575,0.33308141,0.35000000,0.40000000,0.25000000,0.58716850
raw_beta,1784662527.922249,1784662527.882949,0.039300,upslope,upslope,1,0.56050284,0.10641575,0.33308141,0.41383267,0.34168820,0.24447912,0.47054491
actual_beta,1784662528.022073,1784662527.982693,0.039380,upslope,upslope,1,0.56048187,0.10639963,0.33311850,0.35000000,0.40000000,0.25000000,0.58720074
pred_beta,1784662528.022073,1784662527.982693,0.039380,upslope,upslope,1,0.56048187,0.10639963,0.33311850,0.40107055,0.35328201,0.24564745,0.49376475
prior_beta,1784662528.022073,1784662527.982693,0.039380,upslope,upslope,1,0.56048187,0.10639963,0.33311850,0.35000000,0.40000000,0.25000000,0.58720074
raw_beta,1784662528.022073,1784662527.982693,0.039380,upslope,upslope,1,0.56048187,0.10639963,0.33311850,0.41383818,0.34160251,0.24455931,0.47040576
actual_beta,1784662528.122210,1784662528.082543,0.039667,upslope,upslope,1,0.56063816,0.10627056,0.33309128,0.35000000,0.40000000,0.25000000,0.58745888
pred_beta,1784662528.122210,1784662528.082543,0.039667,upslope,upslope,1,0.56063816,0.10627056,0.33309128,0.40111300,0.35315568,0.24573132,0.49377025
prior_beta,1784662528.122210,1784662528.082543,0.039667,upslope,upslope,1,0.56063816,0.10627056,0.33309128,0.35000000,0.40000000,0.25000000,0.58745888
raw_beta,1784662528.122210,1784662528.082543,0.039667,upslope,upslope,1,0.56063816,0.10627056,0.33309128,0.41389125,0.34144460,0.24466415,0.47034809
actual_beta,1784662528.221602,1784662528.182561,0.039041,upslope,upslope,1,0.56058465,0.10628179,0.33313356,0.35000000,0.40000000,0.25000000,0.58743642
pred_beta,1784662528.221602,1784662528.182561,0.039041,upslope,upslope,1,0.56058465,0.10628179,0.33313356,0.40102429,0.35324937,0.24572634,0.49393516
prior_beta,1784662528.221602,1784662528.182561,0.039041,upslope,upslope,1,0.56058465,0.10628179,0.33313356,0.35000000,0.40000000,0.25000000,0.58743642
raw_beta,1784662528.221602,1784662528.182561,0.039041,upslope,upslope,1,0.56058465,0.10628179,0.33313356,0.41378036,0.34156171,0.24465793,0.47055985
actual_beta,1784662528.322180,1784662528.283129,0.039051,upslope,upslope,1,0.56070244,0.10618025,0.33311731,0.35000000,0.40000000,0.25000000,0.58763950
pred_beta,1784662528.322180,1784662528.283129,0.039051,upslope,upslope,1,0.56070244,0.10618025,0.33311731,0.40087593,0.35344661,0.24567747,0.49453272
prior_beta,1784662528.322180,1784662528.283129,0.039051,upslope,upslope,1,0.56070244,0.10618025,0.33311731,0.35000000,0.40000000,0.25000000,0.58763950
raw_beta,1784662528.322180,1784662528.283129,0.039051,upslope,upslope,1,0.56070244,0.10618025,0.33311731,0.41359491,0.34180826,0.24459683,0.47125602
actual_beta,1784662528.422074,1784662528.383080,0.038994,upslope,upslope,1,0.56071952,0.10614354,0.33313694,0.35000000,0.40000000,0.25000000,0.58771292
pred_beta,1784662528.422074,1784662528.383080,0.038994,upslope,upslope,1,0.56071952,0.10614354,0.33313694,0.40071619,0.35366035,0.24562346,0.49503362
prior_beta,1784662528.422074,1784662528.383080,0.038994,upslope,upslope,1,0.56071952,0.10614354,0.33313694,0.35000000,0.40000000,0.25000000,0.58771292
raw_beta,1784662528.422074,1784662528.383080,0.038994,upslope,upslope,1,0.56071952,0.10614354,0.33313694,0.41339524,0.34207543,0.24452933,0.47186379
actual_beta,1784662528.521746,1784662528.482531,0.039215,upslope,upslope,1,0.56064972,0.10616132,0.33318896,0.35000000,0.40000000,0.25000000,0.58767736
pred_beta,1784662528.521746,1784662528.482531,0.039215,upslope,upslope,1,0.56064972,0.10616132,0.33318896,0.40055285,0.35388308,0.24556407,0.49544353
prior_beta,1784662528.521746,1784662528.482531,0.039215,upslope,upslope,1,0.56064972,0.10616132,0.33318896,0.35000000,0.40000000,0.25000000,0.58767736
raw_beta,1784662528.521746,1784662528.482531,0.039215,upslope,upslope,1,0.56064972,0.10616132,0.33318896,0.41319106,0.34235385,0.24445508,0.47238507
actual_beta,1784662528.622244,1784662528.582796,0.039448,upslope,upslope,1,0.56073265,0.10606356,0.33320379,0.35000000,0.40000000,0.25000000,0.58787288
pred_beta,1784662528.622244,1784662528.582796,0.039448,upslope,upslope,1,0.56073265,0.10606356,0.33320379,0.40040022,0.35409117,0.24550861,0.49605523
prior_beta,1784662528.622244,1784662528.582796,0.039448,upslope,upslope,1,0.56073265,0.10606356,0.33320379,0.35000000,0.40000000,0.25000000,0.58787288
raw_beta,1784662528.622244,1784662528.582796,0.039448,upslope,upslope,1,0.56073265,0.10606356,0.33320379,0.41300027,0.34261397,0.24438576,0.47310082
actual_beta,1784662528.722053,1784662528.682446,0.039607,upslope,upslope,1,0.56072791,0.10602486,0.33324723,0.35000000,0.40000000,0.25000000,0.58795028
pred_beta,1784662528.722053,1784662528.682446,0.039607,upslope,upslope,1,0.56072791,0.10602486,0.33324723,0.40023037,0.35432144,0.24544819,0.49659315
prior_beta,1784662528.722053,1784662528.682446,0.039607,upslope,upslope,1,0.56072791,0.10602486,0.33324723,0.35000000,0.40000000,0.25000000,0.58795028
raw_beta,1784662528.722053,1784662528.682446,0.039607,upslope,upslope,1,0.56072791,0.10602486,0.33324723,0.41278797,0.34290179,0.24431024,0.47375387
actual_beta,1784662528.822089,1784662528.782408,0.039681,upslope,upslope,1,0.56071180,0.10599321,0.33329498,0.35000000,0.40000000,0.25000000,0.58801357
pred_beta,1784662528.822089,1784662528.782408,0.039681,upslope,upslope,1,0.56071180,0.10599321,0.33329498,0.40002921,0.35460308,0.24536770,0.49721973
prior_beta,1784662528.822089,1784662528.782408,0.039681,upslope,upslope,1,0.56071180,0.10599321,0.33329498,0.35000000,0.40000000,0.25000000,0.58801357
raw_beta,1784662528.822089,1784662528.782408,0.039681,upslope,upslope,1,0.56071180,0.10599321,0.33329498,0.41253652,0.34325385,0.24420963,0.47452127
actual_beta,1784662528.922104,1784662528.882803,0.039301,upslope,upslope,1,0.56073166,0.10593243,0.33333591,0.35000000,0.40000000,0.25000000,0.58813514
pred_beta,1784662528.922104,1784662528.882803,0.039301,upslope,upslope,1,0.56073166,0.10593243,0.33333591,0.39991535,0.35474303,0.24534162,0.49762121
prior_beta,1784662528.922104,1784662528.882803,0.039301,upslope,upslope,1,0.56073166,0.10593243,0.33333591,0.35000000,0.40000000,0.25000000,0.58813514
raw_beta,1784662528.922104,1784662528.882803,0.039301,upslope,upslope,1,0.56073166,0.10593243,0.33333591,0.41239419,0.34342879,0.24417702,0.47499273
actual_beta,1784662529.021846,1784662528.982586,0.039260,upslope,upslope,1,0.56076231,0.10587508,0.33336261,0.35000000,0.40000000,0.25000000,0.58824984
pred_beta,1784662529.021846,1784662528.982586,0.039260,upslope,upslope,1,0.56076231,0.10587508,0.33336261,0.39985753,0.35478846,0.24535401,0.49782677
prior_beta,1784662529.021846,1784662528.982586,0.039260,upslope,upslope,1,0.56076231,0.10587508,0.33336261,0.35000000,0.40000000,0.25000000,0.58824984
raw_beta,1784662529.021846,1784662528.982586,0.039260,upslope,upslope,1,0.56076231,0.10587508,0.33336261,0.41232191,0.34348558,0.24419251,0.47522100
actual_beta,1784662529.121881,1784662529.082405,0.039476,upslope,upslope,1,0.56078585,0.10583062,0.33338353,0.35000000,0.40000000,0.25000000,0.58833876
pred_beta,1784662529.121881,1784662529.082405,0.039476,upslope,upslope,1,0.56078585,0.10583062,0.33338353,0.39980365,0.35482672,0.24536963,0.49799220
prior_beta,1784662529.121881,1784662529.082405,0.039476,upslope,upslope,1,0.56078585,0.10583062,0.33338353,0.35000000,0.40000000,0.25000000,0.58833876
raw_beta,1784662529.121881,1784662529.082405,0.039476,upslope,upslope,1,0.56078585,0.10583062,0.33338353,0.41225456,0.34353340,0.24421204,0.47540556
actual_beta,1784662529.221670,1784662529.182397,0.039273,upslope,upslope,1,0.56080306,0.10579656,0.33340038,0.35000000,0.40000000,0.25000000,0.58840688
pred_beta,1784662529.221670,1784662529.182397,0.039273,upslope,upslope,1,0.56080306,0.10579656,0.33340038,0.39974864,0.35486459,0.24538678,0.49813605
prior_beta,1784662529.221670,1784662529.182397,0.039273,upslope,upslope,1,0.56080306,0.10579656,0.33340038,0.35000000,0.40000000,0.25000000,0.58840688
raw_beta,1784662529.221670,1784662529.182397,0.039273,upslope,upslope,1,0.56080306,0.10579656,0.33340038,0.41218580,0.34358073,0.24423347,0.47556835
actual_beta,1784662529.322110,1784662529.282520,0.039590,upslope,upslope,1,0.56083398,0.10574799,0.33341803,0.35000000,0.40000000,0.25000000,0.58850402
pred_beta,1784662529.322110,1784662529.282520,0.039590,upslope,upslope,1,0.56083398,0.10574799,0.33341803,0.39970707,0.35488124,0.24541169,0.49826650
prior_beta,1784662529.322110,1784662529.282520,0.039590,upslope,upslope,1,0.56083398,0.10574799,0.33341803,0.35000000,0.40000000,0.25000000,0.58850402
raw_beta,1784662529.322110,1784662529.282520,0.039590,upslope,upslope,1,0.56083398,0.10574799,0.33341803,0.41213384,0.34360155,0.24426461,0.47570712
actual_beta,1784662529.422073,1784662529.383032,0.039041,upslope,upslope,1,0.56088027,0.10568354,0.33343619,0.35000000,0.40000000,0.25000000,0.58863292
pred_beta,1784662529.422073,1784662529.383032,0.039041,upslope,upslope,1,0.56088027,0.10568354,0.33343619,0.39967317,0.35488533,0.24544150,0.49840357
prior_beta,1784662529.422073,1784662529.383032,0.039041,upslope,upslope,1,0.56088027,0.10568354,0.33343619,0.35000000,0.40000000,0.25000000,0.58863292
raw_beta,1784662529.422073,1784662529.383032,0.039041,upslope,upslope,1,0.56088027,0.10568354,0.33343619,0.41209146,0.34360666,0.24430188,0.47584624
actual_beta,1784662529.521815,1784662529.483144,0.038671,upslope,upslope,1,0.56085774,0.10566157,0.33348069,0.35000000,0.40000000,0.25000000,0.58867686
pred_beta,1784662529.521815,1784662529.483144,0.038671,upslope,upslope,1,0.56085774,0.10566157,0.33348069,0.39962921,0.35490417,0.24546662,0.49848519
prior_beta,1784662529.521815,1784662529.483144,0.038671,upslope,upslope,1,0.56085774,0.10566157,0.33348069,0.35000000,0.40000000,0.25000000,0.58867686
raw_beta,1784662529.521815,1784662529.483144,0.038671,upslope,upslope,1,0.56085774,0.10566157,0.33348069,0.41203652,0.34363021,0.24433328,0.47593728
actual_beta,1784662529.621652,1784662529.582689,0.038963,upslope,upslope,1,0.56089548,0.10560510,0.33349942,0.35000000,0.40000000,0.25000000,0.58878980
pred_beta,1784662529.621652,1784662529.582689,0.038963,upslope,upslope,1,0.56089548,0.10560510,0.33349942,0.39959309,0.35490827,0.24549864,0.49860634
prior_beta,1784662529.621652,1784662529.582689,0.038963,upslope,upslope,1,0.56089548,0.10560510,0.33349942,0.35000000,0.40000000,0.25000000,0.58878980
raw_beta,1784662529.621652,1784662529.582689,0.038963,upslope,upslope,1,0.56089548,0.10560510,0.33349942,0.41199136,0.34363534,0.24437330,0.47606048
actual_beta,1784662529.722157,1784662529.683194,0.038963,upslope,upslope,1,0.56100827,0.10549536,0.33349637,0.35000000,0.40000000,0.25000000,0.58900928
pred_beta,1784662529.722157,1784662529.683194,0.038963,upslope,upslope,1,0.56100827,0.10549536,0.33349637,0.39950910,0.35499554,0.24549535,0.49900037
prior_beta,1784662529.722157,1784662529.683194,0.038963,upslope,upslope,1,0.56100827,0.10549536,0.33349637,0.35000000,0.40000000,0.25000000,0.58900928
raw_beta,1784662529.722157,1784662529.683194,0.038963,upslope,upslope,1,0.56100827,0.10549536,0.33349637,0.41188638,0.34374443,0.24436919,0.47649814
actual_beta,1784662529.821911,1784662529.782658,0.039253,upslope,upslope,1,0.56102093,0.10545547,0.33352360,0.35000000,0.40000000,0.25000000,0.58908906
pred_beta,1784662529.821911,1784662529.782658,0.039253,upslope,upslope,1,0.56102093,0.10545547,0.33352360,0.39936417,0.35518780,0.24544802,0.49946467
prior_beta,1784662529.821911,1784662529.782658,0.039253,upslope,upslope,1,0.56102093,0.10545547,0.33352360,0.35000000,0.40000000,0.25000000,0.58908906
raw_beta,1784662529.821911,1784662529.782658,0.039253,upslope,upslope,1,0.56102093,0.10545547,0.33352360,0.41170522,0.34398475,0.24431003,0.47705857
actual_beta,1784662529.922265,1784662529.882413,0.039852,upslope,upslope,1,0.56102379,0.10541260,0.33356360,0.35000000,0.40000000,0.25000000,0.58917479
pred_beta,1784662529.922265,1784662529.882413,0.039852,upslope,upslope,1,0.56102379,0.10541260,0.33356360,0.39923320,0.35536456,0.24540224,0.49990391
prior_beta,1784662529.922265,1784662529.882413,0.039852,upslope,upslope,1,0.56102379,0.10541260,0.33356360,0.35000000,0.40000000,0.25000000,0.58917479
raw_beta,1784662529.922265,1784662529.882413,0.039852,upslope,upslope,1,0.56102379,0.10541260,0.33356360,0.41154150,0.34420570,0.24425280,0.47758619
actual_beta,1784662530.021886,1784662529.982811,0.039075,upslope,upslope,1,0.56098699,0.10541574,0.33359727,0.35000000,0.40000000,0.25000000,0.58916852
pred_beta,1784662530.021886,1784662529.982811,0.039075,upslope,upslope,1,0.56098699,0.10541574,0.33359727,0.39911460,0.35552285,0.24536255,0.50021422
prior_beta,1784662530.021886,1784662529.982811,0.039075,upslope,upslope,1,0.56098699,0.10541574,0.33359727,0.35000000,0.40000000,0.25000000,0.58916852
raw_beta,1784662530.021886,1784662529.982811,0.039075,upslope,upslope,1,0.56098699,0.10541574,0.33359727,0.41139326,0.34440356,0.24420318,0.47797565
actual_beta,1784662530.121802,1784662530.082444,0.039358,upslope,upslope,1,0.56091140,0.10542781,0.33366079,0.35000000,0.40000000,0.25000000,0.58914438
pred_beta,1784662530.121802,1784662530.082444,0.039358,upslope,upslope,1,0.56091140,0.10542781,0.33366079,0.39897507,0.35571447,0.24531046,0.50057333
prior_beta,1784662530.121802,1784662530.082444,0.039358,upslope,upslope,1,0.56091140,0.10542781,0.33366079,0.35000000,0.40000000,0.25000000,0.58914438
raw_beta,1784662530.121802,1784662530.082444,0.039358,upslope,upslope,1,0.56091140,0.10542781,0.33366079,0.41121884,0.34464309,0.24413807,0.47843057
actual_beta,1784662530.221935,1784662530.182498,0.039437,upslope,upslope,1,0.56087598,0.10542376,0.33370026,0.35000000,0.40000000,0.25000000,0.58915248
pred_beta,1784662530.221935,1784662530.182498,0.039437,upslope,upslope,1,0.56087598,0.10542376,0.33370026,0.39882412,0.35592534,0.24525054,0.50100316
prior_beta,1784662530.221935,1784662530.182498,0.039437,upslope,upslope,1,0.56087598,0.10542376,0.33370026,0.35000000,0.40000000,0.25000000,0.58915248
raw_beta,1784662530.221935,1784662530.182498,0.039437,upslope,upslope,1,0.56087598,0.10542376,0.33370026,0.41103016,0.34490667,0.24406317,0.47896582
actual_beta,1784662530.322101,1784662530.282392,0.039709,upslope,upslope,1,0.56083507,0.10544767,0.33371726,0.35000000,0.40000000,0.25000000,0.58910466
pred_beta,1784662530.322101,1784662530.282392,0.039709,upslope,upslope,1,0.56083507,0.10544767,0.33371726,0.39868588,0.35611831,0.24519581,0.50134127
prior_beta,1784662530.322101,1784662530.282392,0.039709,upslope,upslope,1,0.56083507,0.10544767,0.33371726,0.35000000,0.40000000,0.25000000,0.58910466
raw_beta,1784662530.322101,1784662530.282392,0.039709,upslope,upslope,1,0.56083507,0.10544767,0.33371726,0.41085735,0.34514788,0.24399476,0.47940042
actual_beta,1784662530.421765,1784662530.382925,0.038840,upslope,upslope,1,0.56080637,0.10540975,0.33378388,0.35000000,0.40000000,0.25000000,0.58918050
pred_beta,1784662530.421765,1784662530.382925,0.038840,upslope,upslope,1,0.56080637,0.10540975,0.33378388,0.39856399,0.35627438,0.24516163,0.50172926
prior_beta,1784662530.421765,1784662530.382925,0.038840,upslope,upslope,1,0.56080637,0.10540975,0.33378388,0.35000000,0.40000000,0.25000000,0.58918050
raw_beta,1784662530.421765,1784662530.382925,0.038840,upslope,upslope,1,0.56080637,0.10540975,0.33378388,0.41070499,0.34534298,0.24395204,0.47986645
actual_beta,1784662530.521650,1784662530.483021,0.038629,upslope,upslope,1,0.56080343,0.10539031,0.33380625,0.35000000,0.40000000,0.25000000,0.58921937
pred_beta,1784662530.521650,1784662530.483021,0.038629,upslope,upslope,1,0.56080343,0.10539031,0.33380625,0.39851393,0.35631199,0.24517407,0.50184335
prior_beta,1784662530.521650,1784662530.483021,0.038629,upslope,upslope,1,0.56080343,0.10539031,0.33380625,0.35000000,0.40000000,0.25000000,0.58921937
raw_beta,1784662530.521650,1784662530.483021,0.038629,upslope,upslope,1,0.56080343,0.10539031,0.33380625,0.41064242,0.34538999,0.24396759,0.47999935
actual_beta,1784662530.621983,1784662530.582938,0.039045,upslope,upslope,1,0.56081782,0.10538741,0.33379477,0.35000000,0.40000000,0.25000000,0.58922518
pred_beta,1784662530.621983,1784662530.582938,0.039045,upslope,upslope,1,0.56081782,0.10538741,0.33379477,0.39846278,0.35634762,0.24518960,0.50192042
prior_beta,1784662530.621983,1784662530.582938,0.039045,upslope,upslope,1,0.56081782,0.10538741,0.33379477,0.35000000,0.40000000,0.25000000,0.58922518
raw_beta,1784662530.621983,1784662530.582938,0.039045,upslope,upslope,1,0.56081782,0.10538741,0.33379477,0.41057847,0.34543453,0.24398700,0.48009423
actual_beta,1784662530.721921,1784662530.682777,0.039144,upslope,upslope,1,0.56082953,0.10536568,0.33380479,0.35000000,0.40000000,0.25000000,0.58926864
pred_beta,1784662530.721921,1784662530.682777,0.039144,upslope,upslope,1,0.56082953,0.10536568,0.33380479,0.39841653,0.35637807,0.24520541,0.50202477
prior_beta,1784662530.721921,1784662530.682777,0.039144,upslope,upslope,1,0.56082953,0.10536568,0.33380479,0.35000000,0.40000000,0.25000000,0.58926864
raw_beta,1784662530.721921,1784662530.682777,0.039144,upslope,upslope,1,0.56082953,0.10536568,0.33380479,0.41052066,0.34547258,0.24400676,0.48021380
actual_beta,1784662530.821857,1784662530.782920,0.038937,upslope,upslope,1,0.56083404,0.10535924,0.33380672,0.35000000,0.40000000,0.25000000,0.58928152
pred_beta,1784662530.821857,1784662530.782920,0.038937,upslope,upslope,1,0.56083404,0.10535924,0.33380672,0.39841321,0.35633709,0.24524970,0.50195569
prior_beta,1784662530.821857,1784662530.782920,0.038937,upslope,upslope,1,0.56083404,0.10535924,0.33380672,0.35000000,0.40000000,0.25000000,0.58928152
raw_beta,1784662530.821857,1784662530.782920,0.038937,upslope,upslope,1,0.56083404,0.10535924,0.33380672,0.41051651,0.34542136,0.24406213,0.48012424
actual_beta,1784662530.921637,1784662530.882569,0.039068,upslope,upslope,1,0.56084655,0.10531228,0.33384116,0.35000000,0.40000000,0.25000000,0.58937543
pred_beta,1784662530.921637,1784662530.882569,0.039068,upslope,upslope,1,0.56084655,0.10531228,0.33384116,0.39842762,0.35626456,0.24530782,0.50190455
prior_beta,1784662530.921637,1784662530.882569,0.039068,upslope,upslope,1,0.56084655,0.10531228,0.33384116,0.35000000,0.40000000,0.25000000,0.58937543
raw_beta,1784662530.921637,1784662530.882569,0.039068,upslope,upslope,1,0.56084655,0.10531228,0.33384116,0.41053453,0.34533070,0.24413477,0.48003683
actual_beta,1784662531.021963,1784662530.982584,0.039379,upslope,upslope,1,0.56093923,0.10525636,0.33380441,0.35000000,0.40000000,0.25000000,0.58948728
pred_beta,1784662531.021963,1784662530.982584,0.039379,upslope,upslope,1,0.56093923,0.10525636,0.33380441,0.39845851,0.35616907,0.24537242,0.50182541
prior_beta,1784662531.021963,1784662530.982584,0.039379,upslope,upslope,1,0.56093923,0.10525636,0.33380441,0.35000000,0.40000000,0.25000000,0.58948728
raw_beta,1784662531.021963,1784662530.982584,0.039379,upslope,upslope,1,0.56093923,0.10525636,0.33380441,0.41057314,0.34521133,0.24421553,0.47990995
actual_beta,1784662531.121737,1784662531.082559,0.039178,upslope,upslope,1,0.56094482,0.10522111,0.33383406,0.35000000,0.40000000,0.25000000,0.58955777
pred_beta,1784662531.121737,1784662531.082559,0.039178,upslope,upslope,1,0.56094482,0.10522111,0.33383406,0.39852506,0.35600762,0.24546731,0.50157302
prior_beta,1784662531.121737,1784662531.082559,0.039178,upslope,upslope,1,0.56094482,0.10522111,0.33383406,0.35000000,0.40000000,0.25000000,0.58955777
raw_beta,1784662531.121737,1784662531.082559,0.039178,upslope,upslope,1,0.56094482,0.10522111,0.33383406,0.41065633,0.34500953,0.24433414,0.47957683
actual_beta,1784662531.221836,1784662531.182823,0.039013,upslope,upslope,1,0.56109398,0.10510817,0.33379785,0.35000000,0.40000000,0.25000000,0.58978366
pred_beta,1784662531.221836,1784662531.182823,0.039013,upslope,upslope,1,0.56109398,0.10510817,0.33379785,0.39860030,0.35582668,0.24557302,0.50143702
prior_beta,1784662531.221836,1784662531.182823,0.039013,upslope,upslope,1,0.56109398,0.10510817,0.33379785,0.35000000,0.40000000,0.25000000,0.58978366
raw_beta,1784662531.221836,1784662531.182823,0.039013,upslope,upslope,1,0.56109398,0.10510817,0.33379785,0.41075037,0.34478335,0.24446628,0.47935036
actual_beta,1784662531.321976,1784662531.282806,0.039170,upslope,upslope,1,0.56113688,0.10506900,0.33379412,0.35000000,0.40000000,0.25000000,0.58986200
pred_beta,1784662531.321976,1784662531.282806,0.039170,upslope,upslope,1,0.56113688,0.10506900,0.33379412,0.39869678,0.35560995,0.24569327,0.50108190
prior_beta,1784662531.321976,1784662531.282806,0.039170,upslope,upslope,1,0.56113688,0.10506900,0.33379412,0.35000000,0.40000000,0.25000000,0.58986200
raw_beta,1784662531.321976,1784662531.282806,0.039170,upslope,upslope,1,0.56113688,0.10506900,0.33379412,0.41087098,0.34451244,0.24461659,0.47888687
actual_beta,1784662531.421812,1784662531.382698,0.039114,upslope,upslope,1,0.56110283,0.10507397,0.33382320,0.35000000,0.40000000,0.25000000,0.58985206
pred_beta,1784662531.421812,1784662531.382698,0.039114,upslope,upslope,1,0.56110283,0.10507397,0.33382320,0.39878285,0.35541622,0.24580093,0.50068451
prior_beta,1784662531.421812,1784662531.382698,0.039114,upslope,upslope,1,0.56110283,0.10507397,0.33382320,0.35000000,0.40000000,0.25000000,0.58985206
