d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
prior_beta,1784666628.785677,1784666628.797494,0.011817,flat,flat,1,0.87279011,0.00000000,0.12720989,0.45000000,0.25000000,0.30000000,0.84558022
raw_beta,1784666628.785677,1784666628.797494,0.011817,flat,flat,1,0.87279011,0.00000000,0.12720989,0.53991908,0.18881040,0.27127053,0.66574207
actual_beta,1784666628.885633,1784666628.897563,0.011930,flat,flat,1,0.86634009,0.00000000,0.13365991,0.45000000,0.25000000,0.30000000,0.83268018
pred_beta,1784666628.885633,1784666628.897563,0.011930,flat,flat,1,0.86634009,0.00000000,0.13365991,0.52185481,0.20113260,0.27701259,0.68897056
prior_beta,1784666628.885633,1784666628.897563,0.011930,flat,flat,1,0.86634009,0.00000000,0.13365991,0.45000000,0.25000000,0.30000000,0.83268018
raw_beta,1784666628.885633,1784666628.897563,0.011930,flat,flat,1,0.86634009,0.00000000,0.13365991,0.53981851,0.18891574,0.27126574,0.65304315
actual_beta,1784666628.985642,1784666628.997500,0.011858,flat,flat,1,0.84695411,0.00000000,0.15304589,0.45000000,0.25000000,0.30000000,0.79390822
pred_beta,1784666628.985642,1784666628.997500,0.011858,flat,flat,1,0.84695411,0.00000000,0.15304589,0.52180196,0.20117067,0.27702737,0.65030430
prior_beta,1784666628.985642,1784666628.997500,0.011858,flat,flat,1,0.84695411,0.00000000,0.15304589,0.45000000,0.25000000,0.30000000,0.79390822
raw_beta,1784666628.985642,1784666628.997500,0.011858,flat,flat,1,0.84695411,0.00000000,0.15304589,0.53975245,0.18896334,0.27128421,0.61440333
actual_beta,1784666629.085954,1784666629.097420,0.011466,flat,flat,1,0.81055746,0.00000000,0.18944254,0.45000000,0.25000000,0.30000000,0.72111492
pred_beta,1784666629.085954,1784666629.097420,0.011466,flat,flat,1,0.81055746,0.00000000,0.18944254,0.52175617,0.20120253,0.27704130,0.57760259
prior_beta,1784666629.085954,1784666629.097420,0.011466,flat,flat,1,0.81055746,0.00000000,0.18944254,0.45000000,0.25000000,0.30000000,0.72111492
raw_beta,1784666629.085954,1784666629.097420,0.011466,flat,flat,1,0.81055746,0.00000000,0.18944254,0.53969521,0.18900317,0.27130162,0.54172451
actual_beta,1784666629.185662,1784666629.196961,0.011299,flat,flat,1,0.80826885,0.00000000,0.19173115,0.45000000,0.25000000,0.30000000,0.71653770
pred_beta,1784666629.185662,1784666629.196961,0.011299,flat,flat,1,0.80826885,0.00000000,0.19173115,0.52174065,0.20118220,0.27707714,0.57305639
prior_beta,1784666629.185662,1784666629.196961,0.011299,flat,flat,1,0.80826885,0.00000000,0.19173115,0.45000000,0.25000000,0.30000000,0.71653770
raw_beta,1784666629.185662,1784666629.196961,0.011299,flat,flat,1,0.80826885,0.00000000,0.19173115,0.53967582,0.18897775,0.27134643,0.53718607
actual_beta,1784666629.285655,1784666629.297539,0.011884,flat,flat,1,0.78323969,0.01145530,0.20530501,0.45000000,0.25000000,0.30000000,0.66647938
pred_beta,1784666629.285655,1784666629.297539,0.011884,flat,flat,1,0.78323969,0.01145530,0.20530501,0.52172429,0.20116273,0.27711299,0.52303081
prior_beta,1784666629.285655,1784666629.297539,0.011884,flat,flat,1,0.78323969,0.01145530,0.20530501,0.45000000,0.25000000,0.30000000,0.66647938
raw_beta,1784666629.285655,1784666629.297539,0.011884,flat,flat,1,0.78323969,0.01145530,0.20530501,0.53965536,0.18895341,0.27139123,0.48716866
actual_beta,1784666629.385649,1784666629.397462,0.011813,flat,flat,1,0.73976090,0.05989525,0.20034385,0.45000000,0.25000000,0.30000000,0.57952180
pred_beta,1784666629.385649,1784666629.397462,0.011813,flat,flat,1,0.73976090,0.05989525,0.20034385,0.52171837,0.20112576,0.27715587,0.43608506
prior_beta,1784666629.385649,1784666629.397462,0.011813,flat,flat,1,0.73976090,0.05989525,0.20034385,0.45000000,0.25000000,0.30000000,0.57952180
raw_beta,1784666629.385649,1784666629.397462,0.011813,flat,flat,1,0.73976090,0.05989525,0.20034385,0.53964796,0.18890720,0.27144484,0.40022587
actual_beta,1784666629.485669,1784666629.497098,0.011429,flat,flat,1,0.69642300,0.10820744,0.19536956,0.45000000,0.25000000,0.30000000,0.49284600
pred_beta,1784666629.485669,1784666629.497098,0.011429,flat,flat,1,0.69642300,0.10820744,0.19536956,0.52175371,0.20102339,0.27722290,0.34933858
prior_beta,1784666629.485669,1784666629.497098,0.011429,flat,flat,1,0.69642300,0.10820744,0.19536956,0.45000000,0.25000000,0.30000000,0.49284600
raw_beta,1784666629.485669,1784666629.497098,0.011429,flat,flat,1,0.69642300,0.10820744,0.19536956,0.53969214,0.18877924,0.27152862,0.31346172
actual_beta,1784666629.586036,1784666629.597386,0.011350,flat,flat,1,0.61105579,0.20420837,0.18473584,0.45000000,0.25000000,0.30000000,0.32211158
pred_beta,1784666629.586036,1784666629.597386,0.011350,flat,flat,1,0.61105579,0.20420837,0.18473584,0.52182376,0.20086211,0.27731412,0.18515657
prior_beta,1784666629.586036,1784666629.597386,0.011350,flat,flat,1,0.61105579,0.20420837,0.18473584,0.45000000,0.25000000,0.30000000,0.32211158
raw_beta,1784666629.586036,1784666629.597386,0.011350,flat,flat,1,0.61105579,0.20420837,0.18473584,0.53977971,0.18857764,0.27164266,0.17381363
actual_beta,1784666629.685758,1784666629.697213,0.011455,flat,flat,1,0.60987024,0.20479123,0.18533853,0.45000000,0.25000000,0.30000000,0.31974048
pred_beta,1784666629.685758,1784666629.697213,0.011455,flat,flat,1,0.60987024,0.20479123,0.18533853,0.52189835,0.20068566,0.27741599,0.18415492
prior_beta,1784666629.685758,1784666629.697213,0.011455,flat,flat,1,0.60987024,0.20479123,0.18533853,0.45000000,0.25000000,0.30000000,0.31974048
raw_beta,1784666629.685758,1784666629.697213,0.011455,flat,flat,1,0.60987024,0.20479123,0.18533853,0.53987294,0.18835707,0.27176998,0.17286291
actual_beta,1784666629.785721,1784666629.797166,0.011445,flat,flat,1,0.56666094,0.25309559,0.18024346,0.45000000,0.25000000,0.30000000,0.23951307
pred_beta,1784666629.785721,1784666629.797166,0.011445,flat,flat,1,0.56666094,0.25309559,0.18024346,0.52194698,0.20054055,0.27751247,0.19453800
prior_beta,1784666629.785721,1784666629.797166,0.011445,flat,flat,1,0.56666094,0.25309559,0.18024346,0.45000000,0.25000000,0.30000000,0.23951307
raw_beta,1784666629.785721,1784666629.797166,0.011445,flat,flat,1,0.56666094,0.25309559,0.18024346,0.53993373,0.18817569,0.27189058,0.18329423
actual_beta,1784666629.885667,1784666629.896955,0.011288,flat,flat,1,0.52710263,0.30082721,0.17207017,0.45000000,0.25000000,0.30000000,0.25585967
pred_beta,1784666629.885667,1784666629.896955,0.011288,flat,flat,1,0.52710263,0.30082721,0.17207017,0.52201901,0.20037397,0.27760703,0.21107372
prior_beta,1784666629.885667,1784666629.896955,0.011288,flat,flat,1,0.52710263,0.30082721,0.17207017,0.45000000,0.25000000,0.30000000,0.25585967
raw_beta,1784666629.885667,1784666629.896955,0.011288,flat,flat,1,0.52710263,0.30082721,0.17207017,0.54002376,0.18796746,0.27200878,0.22571949
actual_beta,1784666629.985596,1784666629.996947,0.011351,flat,flat,1,0.52608700,0.30042640,0.17348660,0.45000000,0.25000000,0.30000000,0.25302680
pred_beta,1784666629.985596,1784666629.996947,0.011351,flat,flat,1,0.52608700,0.30042640,0.17348660,0.52197131,0.20040802,0.27762067,0.20826814
prior_beta,1784666629.985596,1784666629.996947,0.011351,flat,flat,1,0.52608700,0.30042640,0.17348660,0.45000000,0.25000000,0.30000000,0.25302680
raw_beta,1784666629.985596,1784666629.996947,0.011351,flat,flat,1,0.52608700,0.30042640,0.17348660,0.53996413,0.18801003,0.27202584,0.22483275
actual_beta,1784666630.085712,1784666630.097536,0.011824,flat,flat,1,0.52505132,0.30008733,0.17486135,0.45000000,0.25000000,0.30000000,0.25027730
pred_beta,1784666630.085712,1784666630.097536,0.011824,flat,flat,1,0.52505132,0.30008733,0.17486135,0.52184181,0.20058007,0.27757811,0.20543353
prior_beta,1784666630.085712,1784666630.097536,0.011824,flat,flat,1,0.52505132,0.30008733,0.17486135,0.45000000,0.25000000,0.30000000,0.25027730
raw_beta,1784666630.085712,1784666630.097536,0.011824,flat,flat,1,0.52505132,0.30008733,0.17486135,0.53980227,0.18822509,0.27197264,0.22372448
actual_beta,1784666630.185713,1784666630.197581,0.011868,flat,flat,1,0.52401791,0.29977580,0.17620629,0.45000000,0.25000000,0.30000000,0.24758742
pred_beta,1784666630.185713,1784666630.197581,0.011868,flat,flat,1,0.52401791,0.29977580,0.17620629,0.52170359,0.20076762,0.27752879,0.20264499
prior_beta,1784666630.185713,1784666630.197581,0.011868,flat,flat,1,0.52401791,0.29977580,0.17620629,0.45000000,0.25000000,0.30000000,0.24758742
raw_beta,1784666630.185713,1784666630.197581,0.011868,flat,flat,1,0.52401791,0.29977580,0.17620629,0.53962949,0.18845953,0.27191098,0.22263254
actual_beta,1784666630.286301,1784666630.297238,0.010937,flat,flat,1,0.52297557,0.29950750,0.17751693,0.45000000,0.25000000,0.30000000,0.24496614
pred_beta,1784666630.286301,1784666630.297238,0.010937,flat,flat,1,0.52297557,0.29950750,0.17751693,0.52155154,0.20097909,0.27746937,0.19990488
prior_beta,1784666630.286301,1784666630.297238,0.010937,flat,flat,1,0.52297557,0.29950750,0.17751693,0.45000000,0.25000000,0.30000000,0.24496614
raw_beta,1784666630.286301,1784666630.297238,0.010937,flat,flat,1,0.52297557,0.29950750,0.17751693,0.53943942,0.18872386,0.27183671,0.22156727
actual_beta,1784666630.385805,1784666630.397203,0.011398,flat,flat,1,0.52106931,0.29935782,0.17957287,0.45000000,0.25000000,0.30000000,0.24085426
pred_beta,1784666630.385805,1784666630.397203,0.011398,flat,flat,1,0.52106931,0.29935782,0.17957287,0.52139257,0.20120476,0.27740267,0.19630612
prior_beta,1784666630.385805,1784666630.397203,0.011398,flat,flat,1,0.52106931,0.29935782,0.17957287,0.45000000,0.25000000,0.30000000,0.24085426
raw_beta,1784666630.385805,1784666630.397203,0.011398,flat,flat,1,0.52106931,0.29935782,0.17957287,0.53924071,0.18900595,0.27175334,0.22070374
actual_beta,1784666630.485927,1784666630.497257,0.011330,flat,flat,1,0.52002632,0.29915231,0.18082137,0.45000000,0.25000000,0.30000000,0.23835726
pred_beta,1784666630.485927,1784666630.497257,0.011330,flat,flat,1,0.52002632,0.29915231,0.18082137,0.52121541,0.20145577,0.27732882,0.19539308
prior_beta,1784666630.485927,1784666630.497257,0.011330,flat,flat,1,0.52002632,0.29915231,0.18082137,0.45000000,0.25000000,0.30000000,0.23835726
raw_beta,1784666630.485927,1784666630.497257,0.011330,flat,flat,1,0.52002632,0.29915231,0.18082137,0.53901927,0.18931971,0.27166102,0.21966520
actual_beta,1784666630.586057,1784666630.597583,0.011526,flat,flat,1,0.51905277,0.29888605,0.18206118,0.45000000,0.25000000,0.30000000,0.23587764
pred_beta,1784666630.586057,1784666630.597583,0.011526,flat,flat,1,0.51905277,0.29888605,0.18206118,0.52112534,0.20154792,0.27732674,0.19467627
prior_beta,1784666630.586057,1784666630.597583,0.011526,flat,flat,1,0.51905277,0.29888605,0.18206118,0.45000000,0.25000000,0.30000000,0.23587764
raw_beta,1784666630.586057,1784666630.597583,0.011526,flat,flat,1,0.51905277,0.29888605,0.18206118,0.53890667,0.18943489,0.27165843,0.21890231
actual_beta,1784666630.685651,1784666630.697168,0.011517,flat,flat,1,0.51809036,0.29863344,0.18327620,0.45000000,0.25000000,0.30000000,0.23344760
pred_beta,1784666630.685651,1784666630.697168,0.011517,flat,flat,1,0.51809036,0.29863344,0.18327620,0.52107093,0.20158777,0.27734129,0.19409133
prior_beta,1784666630.685651,1784666630.697168,0.011517,flat,flat,1,0.51809036,0.29863344,0.18327620,0.45000000,0.25000000,0.30000000,0.23344760
raw_beta,1784666630.685651,1784666630.697168,0.011517,flat,flat,1,0.51809036,0.29863344,0.18327620,0.53883866,0.18948472,0.27167662,0.21829744
actual_beta,1784666630.785771,1784666630.797617,0.011846,flat,flat,1,0.51712033,0.29842365,0.18445602,0.45000000,0.25000000,0.30000000,0.23108796
pred_beta,1784666630.785771,1784666630.797617,0.011846,flat,flat,1,0.51712033,0.29842365,0.18445602,0.52101827,0.20162512,0.27735661,0.19359705
prior_beta,1784666630.785771,1784666630.797617,0.011846,flat,flat,1,0.51712033,0.29842365,0.18445602,0.45000000,0.25000000,0.30000000,0.23108796
raw_beta,1784666630.785771,1784666630.797617,0.011846,flat,flat,1,0.51712033,0.29842365,0.18445602,0.53877283,0.18953140,0.27169576,0.21778449
actual_beta,1784666630.885696,1784666630.897543,0.011847,flat,flat,1,0.51700594,0.29813651,0.18485755,0.45000000,0.25000000,0.30000000,0.23028490
pred_beta,1784666630.885696,1784666630.897543,0.011847,flat,flat,1,0.51700594,0.29813651,0.18485755,0.52097642,0.20164611,0.27737747,0.19298080
prior_beta,1784666630.885696,1784666630.897543,0.011847,flat,flat,1,0.51700594,0.29813651,0.18485755,0.45000000,0.25000000,0.30000000,0.23028490
raw_beta,1784666630.885696,1784666630.897543,0.011847,flat,flat,1,0.51700594,0.29813651,0.18485755,0.53872053,0.18955764,0.27172184,0.21715775
actual_beta,1784666630.985862,1784666630.996997,0.011135,flat,flat,1,0.51521497,0.29806783,0.18671720,0.45000000,0.25000000,0.30000000,0.22656560
pred_beta,1784666630.985862,1784666630.996997,0.011135,flat,flat,1,0.51521497,0.29806783,0.18671720,0.52093927,0.20166208,0.27739865,0.19281150
prior_beta,1784666630.985862,1784666630.996997,0.011135,flat,flat,1,0.51521497,0.29806783,0.18671720,0.45000000,0.25000000,0.30000000,0.22656560
raw_beta,1784666630.985862,1784666630.996997,0.011135,flat,flat,1,0.51521497,0.29806783,0.18671720,0.53867408,0.18957760,0.27174832,0.21698046
actual_beta,1784666631.085687,1784666631.097498,0.011811,flat,flat,1,0.51511781,0.29781857,0.18706362,0.45000000,0.25000000,0.30000000,0.22587276
pred_beta,1784666631.085687,1784666631.097498,0.011811,flat,flat,1,0.51511781,0.29781857,0.18706362,0.52089761,0.20168089,0.27742151,0.19227537
prior_beta,1784666631.085687,1784666631.097498,0.011811,flat,flat,1,0.51511781,0.29781857,0.18706362,0.45000000,0.25000000,0.30000000,0.22587276
raw_beta,1784666631.085687,1784666631.097498,0.011811,flat,flat,1,0.51511781,0.29781857,0.18706362,0.53862201,0.18960111,0.27177688,0.21643493
actual_beta,1784666631.185749,1784666631.197169,0.011420,flat,flat,1,0.51337673,0.29780255,0.18882072,0.45000000,0.25000000,0.30000000,0.22235856
pred_beta,1784666631.185749,1784666631.197169,0.011420,flat,flat,1,0.51337673,0.29780255,0.18882072,0.52089905,0.20163280,0.27746815,0.19233950
prior_beta,1784666631.185749,1784666631.197169,0.011420,flat,flat,1,0.51337673,0.29780255,0.18882072,0.45000000,0.25000000,0.30000000,0.22235856
raw_beta,1784666631.185749,1784666631.197169,0.011420,flat,flat,1,0.51337673,0.29780255,0.18882072,0.53862382,0.18954100,0.27183519,0.21652310
actual_beta,1784666631.285607,1784666631.297245,0.011638,flat,flat,1,0.51330545,0.29757881,0.18911574,0.45000000,0.25000000,0.30000000,0.22176852
pred_beta,1784666631.285607,1784666631.297245,0.011638,flat,flat,1,0.51330545,0.29757881,0.18911574,0.52090483,0.20157179,0.27752338,0.19201405
prior_beta,1784666631.285607,1784666631.297245,0.011638,flat,flat,1,0.51330545,0.29757881,0.18911574,0.45000000,0.25000000,0.30000000,0.22176852
raw_beta,1784666631.285607,1784666631.297245,0.011638,flat,flat,1,0.51330545,0.29757881,0.18911574,0.53863104,0.18946473,0.27190423,0.21622816
actual_beta,1784666631.385658,1784666631.397308,0.011650,flat,flat,1,0.51242446,0.29750692,0.19006862,0.45000000,0.25000000,0.30000000,0.21986276
pred_beta,1784666631.385658,1784666631.397308,0.011650,flat,flat,1,0.51242446,0.29750692,0.19006862,0.52090117,0.20151642,0.27758241,0.19198099
prior_beta,1784666631.385658,1784666631.397308,0.011650,flat,flat,1,0.51242446,0.29750692,0.19006862,0.45000000,0.25000000,0.30000000,0.21986276
raw_beta,1784666631.385658,1784666631.397308,0.011650,flat,flat,1,0.51242446,0.29750692,0.19006862,0.53862646,0.18939553,0.27197801,0.21622278
actual_beta,1784666631.485656,1784666631.497701,0.012045,flat,flat,1,0.51155190,0.29747982,0.19096828,0.45000000,0.25000000,0.30000000,0.21806344
pred_beta,1784666631.485656,1784666631.497701,0.012045,flat,flat,1,0.51155190,0.29747982,0.19096828,0.52090410,0.20145544,0.27764047,0.19204877
prior_beta,1784666631.485656,1784666631.497701,0.012045,flat,flat,1,0.51155190,0.29747982,0.19096828,0.45000000,0.25000000,0.30000000,0.21806344
raw_beta,1784666631.485656,1784666631.497701,0.012045,flat,flat,1,0.51155190,0.29747982,0.19096828,0.53863012,0.18931929,0.27205058,0.21632105
actual_beta,1784666631.585966,1784666631.597032,0.011066,flat,flat,1,0.50990734,0.29766934,0.19242331,0.45000000,0.25000000,0.30000000,0.21515337
pred_beta,1784666631.585966,1784666631.597032,0.011066,flat,flat,1,0.50990734,0.29766934,0.19242331,0.52086366,0.20147493,0.27766142,0.19238884
prior_beta,1784666631.585966,1784666631.597032,0.011066,flat,flat,1,0.50990734,0.29766934,0.19242331,0.45000000,0.25000000,0.30000000,0.21515337
raw_beta,1784666631.585966,1784666631.597032,0.011066,flat,flat,1,0.50990734,0.29766934,0.19242331,0.53857957,0.18934366,0.27207677,0.21665137
actual_beta,1784666631.685746,1784666631.697088,0.011342,flat,flat,1,0.50982074,0.29758486,0.19259440,0.45000000,0.25000000,0.30000000,0.21481120
pred_beta,1784666631.685746,1784666631.697088,0.011342,flat,flat,1,0.50982074,0.29758486,0.19259440,0.52074195,0.20163199,0.27762606,0.19190573
prior_beta,1784666631.685746,1784666631.697088,0.011342,flat,flat,1,0.50982074,0.29758486,0.19259440,0.45000000,0.25000000,0.30000000,0.21481120
raw_beta,1784666631.685746,1784666631.697088,0.011342,flat,flat,1,0.50982074,0.29758486,0.19259440,0.53842744,0.18953999,0.27203257,0.21608974
actual_beta,1784666631.785796,1784666631.797266,0.011470,flat,flat,1,0.50829994,0.29783025,0.19386980,0.45000000,0.25000000,0.30000000,0.21226039
pred_beta,1784666631.785796,1784666631.797266,0.011470,flat,flat,1,0.50829994,0.29783025,0.19386980,0.52061268,0.20180250,0.27758482,0.19205552
prior_beta,1784666631.785796,1784666631.797266,0.011470,flat,flat,1,0.50829994,0.29783025,0.19386980,0.45000000,0.25000000,0.30000000,0.21226039
raw_beta,1784666631.785796,1784666631.797266,0.011470,flat,flat,1,0.50829994,0.29783025,0.19386980,0.53826585,0.18975312,0.27198103,0.21615427
actual_beta,1784666631.886059,1784666631.897410,0.011351,flat,flat,1,0.50755567,0.29795533,0.19448900,0.45000000,0.25000000,0.30000000,0.21102200
pred_beta,1784666631.886059,1784666631.897410,0.011351,flat,flat,1,0.50755567,0.29795533,0.19448900,0.52047504,0.20198891,0.27753605,0.19193285
prior_beta,1784666631.886059,1784666631.897410,0.011351,flat,flat,1,0.50755567,0.29795533,0.19448900,0.45000000,0.25000000,0.30000000,0.21102200
raw_beta,1784666631.886059,1784666631.897410,0.011351,flat,flat,1,0.50755567,0.29795533,0.19448900,0.53809381,0.18998613,0.27192006,0.21593839
actual_beta,1784666631.985682,1784666631.997241,0.011559,flat,flat,1,0.50685777,0.29811830,0.19502393,0.45000000,0.25000000,0.30000000,0.20995214
pred_beta,1784666631.985682,1784666631.997241,0.011559,flat,flat,1,0.50685777,0.29811830,0.19502393,0.52032068,0.20220446,0.27747487,0.19182769
prior_beta,1784666631.985682,1784666631.997241,0.011559,flat,flat,1,0.50685777,0.29811830,0.19502393,0.45000000,0.25000000,0.30000000,0.20995214
raw_beta,1784666631.985682,1784666631.997241,0.011559,flat,flat,1,0.50685777,0.29811830,0.19502393,0.53790085,0.19025557,0.27184358,0.21572546
actual_beta,1784666632.085773,1784666632.097263,0.011490,flat,flat,1,0.50676874,0.29813114,0.19510012,0.45000000,0.25000000,0.30000000,0.20979976
pred_beta,1784666632.085773,1784666632.097263,0.011490,flat,flat,1,0.50676874,0.29813114,0.19510012,0.52015512,0.20243965,0.27740523,0.19138298
prior_beta,1784666632.085773,1784666632.097263,0.011490,flat,flat,1,0.50676874,0.29813114,0.19510012,0.45000000,0.25000000,0.30000000,0.20979976
raw_beta,1784666632.085773,1784666632.097263,0.011490,flat,flat,1,0.50676874,0.29813114,0.19510012,0.53769390,0.19054956,0.27175654,0.21516316
actual_beta,1784666632.185658,1784666632.197104,0.011446,flat,flat,1,0.50567519,0.29852172,0.19580309,0.45000000,0.25000000,0.30000000,0.20839382
pred_beta,1784666632.185658,1784666632.197104,0.011446,flat,flat,1,0.50567519,0.29852172,0.19580309,0.52003050,0.20259910,0.27737040,0.19184524
prior_beta,1784666632.185658,1784666632.197104,0.011446,flat,flat,1,0.50567519,0.29852172,0.19580309,0.45000000,0.25000000,0.30000000,0.20839382
raw_beta,1784666632.185658,1784666632.197104,0.011446,flat,flat,1,0.50567519,0.29852172,0.19580309,0.53753813,0.19074888,0.27171300,0.21554569
actual_beta,1784666632.285692,1784666632.296994,0.011302,flat,flat,1,0.50565777,0.29847859,0.19586363,0.45000000,0.25000000,0.30000000,0.20827273
