signature_id,context_id,terrain,mission,selected_beta_name,alternative_beta_names,choice_size,raw_decision_multiplicity,calibration_weight,exact_support_class,posterior_mean_motion,posterior_mean_stability,posterior_mean_energy,posterior_std_motion,posterior_std_stability,posterior_std_energy,posterior_map_motion,posterior_map_stability,posterior_map_energy,motion_q05,motion_q95,stability_q05,stability_q95,energy_q05,energy_q95,posterior_entropy_nats,posterior_entropy_normalized,posterior_information_gain_nats,posterior_effective_fraction,log_marginal_evidence,map_selected_choice_probability,posterior_expected_choice_probability
26,flat_train:flat:27102,flat,fast,energy,stability,2,1,0.16666666666666666,strict,0.41949684245235447,0.3445547274928605,0.2359484300547868,0.2495401468864957,0.24295452531365072,0.19236969863070133,1.0,0.0,0.0,0.04,0.84,0.02,0.8,0.01,0.62,8.438990812086947,0.9873691333033466,0.1079553374786375,0.8976676876374163,-0.850011368635089,0.8365425441168509,0.5132194312019108
27,flat_train:flat:27102,flat,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.49800891861917296,0.3327228232459613,0.1692682581348652,0.24171850366883413,0.2413207870467761,0.14163659765159306,1.0,0.0,0.0,0.08,0.87,0.02,0.79,0.01,0.45,8.179600323663907,0.9570202245956179,0.36734582590167797,0.6925700949479043,-1.1740622362018511,0.9027010578124758,0.5200182981264575
28,flat_train:flat:27102,flat,fast,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5463733798712573,0.3170723176625911,0.13655430246615027,0.22482943605308478,0.23493808539322308,0.10983878556491708,1.0,0.0,0.0,0.14,0.88,0.02,0.77,0.01,0.35,7.930748362387617,0.927904332565698,0.6161977871779678,0.5399937102493892,-1.2280249785041244,0.9700384743985164,0.6317023375499526
29,flat_train:flat:27102,flat,stable,motion,balanced,2,1,0.16666666666666666,strict,0.46580133837681886,0.34493756437579126,0.18926109724739099,0.24165601210275062,0.2441286739774993,0.15352745639353144,1.0,0.0,0.0,0.07,0.86,0.02,0.8,0.01,0.49,8.276948402469854,0.9684100329672191,0.2699977470957311,0.7633812141597118,-0.8269953893775623,0.9728746225743127,0.6431075404663723
30,flat_train:flat:27102,flat,stable,balanced,energy,2,1,0.16666666666666666,strict,0.4389635535454498,0.3441659430861469,0.21687050336840366,0.2470423062311408,0.24317388429135858,0.17743963842957633,1.0,0.0,0.0,0.05,0.85,0.02,0.8,0.01,0.57,8.383666460926293,0.9808961369614349,0.16327968863929243,0.8493536006379974,-0.8170883479995306,0.9172898535455555,0.5722099046064125
31,flat_train:flat:27102,flat,stable,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5175261150414454,0.3296124371153742,0.15286144784317984,0.23264308753975957,0.24003308875866378,0.12371465834529108,1.0,0.0,0.0,0.1,0.87,0.02,0.79,0.01,0.39,8.066120709420646,0.9437430127988606,0.48082544014493855,0.6182728339000078,-1.0908221811979582,0.9705009328645642,0.6279461021263507
32,flat_train:flat:27102,flat,stable,stability,energy,2,1,0.16666666666666666,strict,0.2690165335370651,0.3249571173577719,0.4060263491051642,0.20922638717925743,0.23603170262265918,0.24484501312500573,0.0,0.0,1.0,0.01,0.68,0.02,0.77,0.04,0.83,8.488222682159066,0.9931293041539165,0.05872346740651935,0.942967494352712,-0.5575854779013447,0.9363543101093731,0.636642370903753
33,flat_train:flat:27102,flat,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.49800891861917296,0.3327228232459613,0.1692682581348652,0.24171850366883413,0.2413207870467761,0.14163659765159306,1.0,0.0,0.0,0.08,0.87,0.02,0.79,0.01,0.45,8.179600323663907,0.9570202245956179,0.36734582590167797,0.6925700949479043,-1.1740622362018511,0.9027010578124758,0.5200182981264575
34,flat_train:flat:27102,flat,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5463733798712573,0.3170723176625911,0.13655430246615027,0.22482943605308478,0.23493808539322308,0.10983878556491708,1.0,0.0,0.0,0.14,0.88,0.02,0.77,0.01,0.35,7.930748362387617,0.927904332565698,0.6161977871779678,0.5399937102493892,-1.2280249785041244,0.9700384743985164,0.6317023375499526
35,flat_train:flat:27102,flat,efficient,balanced,motion,2,6,0.25,strict,0.23036066910099198,0.32431290167198873,0.44532642922702015,0.17906585184847182,0.23492288693434285,0.2338874924309779,0.0,0.0,1.0,0.01,0.58,0.02,0.77,0.07,0.84,8.382458331295071,0.9807547847626401,0.16448781827051384,0.8483280909847158,-0.5751178016835432,0.9937142293489266,0.7225732554019598
36,flat_train:flat:27102,flat,efficient,energy,balanced|motion,3,1,0.25,strict,0.20334413723753542,0.31164408531434823,0.4850117774481165,0.15833683447834657,0.23009771490547373,0.225931915580764,0.0,0.0,1.0,0.01,0.51,0.02,0.75,0.1,0.85,8.257874559743879,0.9661783770760742,0.289071589821706,0.7489585856717651,-0.8122546111060336,0.9692436405732286,0.6622037168950259
37,flat_train:flat:27102,flat,efficient,stability,balanced|motion,3,1,0.25,strict,0.19802053831945796,0.3123698795517413,0.4896095821288004,0.15031973150287714,0.22882929149530165,0.21670840881919817,0.0,0.0,1.0,0.01,0.48,0.02,0.75,0.13,0.85,8.205051933872916,0.9599980847299422,0.341894215692669,0.710423352376628,-0.7000316603455126,0.9978477385385699,0.770893268446609
38,flat_train:flat:27102,flat,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.19495948153815554,0.30434040863560524,0.5007001098262408,0.1513092096584847,0.22707131551417153,0.2216580703655179,0.0,0.0,1.0,0.01,0.49,0.02,0.74,0.13,0.86,8.201407747486195,0.95957171180996,0.3455384020793897,0.7078391487867316,-0.9404879284907306,0.9344670361317136,0.6189201528934661
39,flat_train:flat:27103,flat,fast,motion,balanced,2,1,0.16666666666666666,strict,0.44896828435743685,0.33596913976176174,0.2150625758808004,0.23951200539667045,0.24015394046713232,0.17105235386076048,1.0,0.0,0.0,0.06,0.85,0.02,0.79,0.01,0.55,8.358164187254353,0.9779123491586726,0.18878196231123212,0.8279670150295413,-0.680586643893025,0.9808494030261543,0.6727488867476437
40,flat_train:flat:27103,flat,fast,balanced,energy,2,1,0.16666666666666666,strict,0.43533135627932434,0.3465101888020815,0.2181584549185947,0.24757762347017323,0.2438076694666242,0.17845603301109433,1.0,0.0,0.0,0.05,0.85,0.02,0.8,0.01,0.57,8.390017064985333,0.9816391630608052,0.156929084580252,0.854764672663979,-0.8105738509341922,0.9110305165459204,0.5705656343666587
41,flat_train:flat:27103,flat,fast,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5040548781650133,0.3250220353198182,0.1709230865151695,0.23055471640804553,0.23719747832357593,0.13607029459265,1.0,0.0,0.0,0.1,0.87,0.02,0.78,0.01,0.43,8.148647879526266,0.9533987621930246,0.3982982700393194,0.6714617208768509,-0.9540447419479454,0.979018432599828,0.6545820791547504
42,flat_train:flat:27103,flat,fast,energy,stability,2,1,0.16666666666666666,strict,0.4762916196034399,0.3832030234248873,0.14050535697167263,0.25718336498004163,0.2569793312984125,0.12465264119513811,1.0,0.0,0.0,0.06,0.88,0.03,0.84,0.0,0.39,8.097483682931474,0.9474125074887765,0.4494624666341114,0.6379709901636224,-1.4044764568931125,0.8119049362805041,0.4530364274382296
43,flat_train:flat:27103,flat,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.5287062940332471,0.3469100630306232,0.12438364293612965,0.24424274931162848,0.24893117741841458,0.10382753116472444,1.0,0.0,0.0,0.09,0.89,0.02,0.81,0.0,0.33,7.931507393067143,0.9279931398035399,0.6154387564984418,0.5404037376342162,-1.4412091379308771,0.8926318783937546,0.5175452423185031
44,flat_train:flat:27103,flat,fast,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5550746386650791,0.31758174032744646,0.12734362100747496,0.222306397459901,0.23505520419739553,0.09921940316455356,1.0,0.0,0.0,0.15,0.89,0.02,0.77,0.0,0.32,7.84836540936261,0.918265456693151,0.6985807402029751,0.4972905877210496,-1.2358168931325269,0.9785952241737347,0.6709606081054389
45,flat_train:flat:27103,flat,stable,motion,balanced,2,1,0.16666666666666666,strict,0.44896828435743685,0.33596913976176174,0.2150625758808004,0.23951200539667045,0.24015394046713232,0.17105235386076048,1.0,0.0,0.0,0.06,0.85,0.02,0.79,0.01,0.55,8.358164187254353,0.9779123491586726,0.18878196231123212,0.8279670150295413,-0.680586643893025,0.9808494030261543,0.6727488867476437
46,flat_train:flat:27103,flat,stable,balanced,energy,2,1,0.16666666666666666,strict,0.43533135627932434,0.3465101888020815,0.2181584549185947,0.24757762347017323,0.2438076694666242,0.17845603301109433,1.0,0.0,0.0,0.05,0.85,0.02,0.8,0.01,0.57,8.390017064985333,0.9816391630608052,0.156929084580252,0.854764672663979,-0.8105738509341922,0.9110305165459204,0.5705656343666587
47,flat_train:flat:27103,flat,stable,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5040548781650133,0.3250220353198182,0.1709230865151695,0.23055471640804553,0.23719747832357593,0.13607029459265,1.0,0.0,0.0,0.1,0.87,0.02,0.78,0.01,0.43,8.148647879526266,0.9533987621930246,0.3982982700393194,0.6714617208768509,-0.9540447419479454,0.979018432599828,0.6545820791547504
48,flat_train:flat:27103,flat,stable,energy,stability,2,1,0.16666666666666666,strict,0.4762916196034399,0.3832030234248873,0.14050535697167263,0.25718336498004163,0.2569793312984125,0.12465264119513811,1.0,0.0,0.0,0.06,0.88,0.03,0.84,0.0,0.39,8.097483682931474,0.9474125074887765,0.4494624666341114,0.6379709901636224,-1.4044764568931125,0.8119049362805041,0.4530364274382296
49,flat_train:flat:27103,flat,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.5287062940332471,0.3469100630306232,0.12438364293612965,0.24424274931162848,0.24893117741841458,0.10382753116472444,1.0,0.0,0.0,0.09,0.89,0.02,0.81,0.0,0.33,7.931507393067143,0.9279931398035399,0.6154387564984418,0.5404037376342162,-1.4412091379308771,0.8926318783937546,0.5175452423185031
50,flat_train:flat:27103,flat,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5550746386650791,0.31758174032744646,0.12734362100747496,0.222306397459901,0.23505520419739553,0.09921940316455356,1.0,0.0,0.0,0.15,0.89,0.02,0.77,0.0,0.32,7.84836540936261,0.918265456693151,0.6985807402029751,0.4972905877210496,-1.2358168931325269,0.9785952241737347,0.6709606081054389
51,flat_train:flat:27103,flat,efficient,balanced,motion,2,5,0.3333333333333333,strict,0.21473776676838185,0.33063004203631174,0.45463219119530773,0.17116092310060627,0.23821110687491273,0.23841552815636696,0.0,0.0,1.0,0.01,0.55,0.02,0.78,0.07,0.85,8.35059824639419,0.977027127615473,0.19634790317139483,0.8217263037558379,-0.705867493308884,0.9808433720840342,0.6643702371864694
52,flat_train:flat:27103,flat,efficient,energy,balanced|motion,3,3,0.3333333333333333,strict,0.19466553369167666,0.31081353646105925,0.49452092984726453,0.15241568213458842,0.23021176918326777,0.22625651166037136,0.0,0.0,1.0,0.01,0.49,0.02,0.75,0.11,0.86,8.224846130168277,0.9623140226040059,0.3221000193973076,0.7246257100784519,-0.8768236971648582,0.9668904776917431,0.648236598150544
53,flat_train:flat:27103,flat,efficient,stability,balanced|energy|motion,4,1,0.3333333333333333,strict,0.2182312233216607,0.3029409256744942,0.47882785100384406,0.16154443023185766,0.22233920780364294,0.21102006816408156,0.0,0.0,1.0,0.01,0.52,0.02,0.73,0.14,0.84,8.24147628128487,0.9642597644895374,0.3054698682807153,0.7367771048559334,-0.5939759237621764,0.9990949858590481,0.8139015428309654
54,flat_train:flat:27104,flat,fast,balanced,motion,2,1,0.3333333333333333,strict,0.25293870335717294,0.32116050990057915,0.4259007867422468,0.1916636563680531,0.23279156581454885,0.23121611107182538,0.0,0.0,1.0,0.01,0.62,0.02,0.76,0.06,0.83,8.431168636174162,0.9864539320401231,0.11577751339142317,0.8906733641509514,-0.4251918907176595,0.9985687026351852,0.7825335678011132
55,flat_train:flat:27104,flat,fast,balanced,energy,2,1,0.3333333333333333,strict,0.4532077990799881,0.34962502534493906,0.19716717557507205,0.24677664767207033,0.24540467060119173,0.16288526863306527,1.0,0.0,0.0,0.06,0.86,0.02,0.8,0.01,0.52,8.321545387418094,0.9736279182993394,0.2254007621474905,0.7981962678011396,-0.8826328009835267,0.9314577853338261,0.5800074422088664
56,flat_train:flat:27104,flat,fast,balanced,energy|motion,3,1,0.3333333333333333,strict,0.3540629386961869,0.3804156229872594,0.26552143831655306,0.2137518608575082,0.24915199077139455,0.1733432579141458,0.64,0.0,0.36,0.03,0.72,0.03,0.82,0.03,0.59,8.411358784166751,0.9841361624343772,0.13558736539883398,0.8732028718787639,-1.4609101486493987,0.3968110760545917,0.285839600926149
57,flat_train:flat:27104,flat,stable,motion,balanced,2,1,0.3333333333333333,strict,0.48505453219390665,0.35630595433156553,0.1586395134745287,0.24631080463831745,0.2492662345306428,0.13278455042010703,1.0,0.0,0.0,0.07,0.87,0.02,0.81,0.01,0.42,8.156445279683348,0.9543110646716682,0.39050086988223676,0.676717842013835,-1.060289126690697,0.9502969453192021,0.5895961233364682
58,flat_train:flat:27104,flat,stable,balanced,energy,2,1,0.3333333333333333,strict,0.4532077990799881,0.34962502534493906,0.19716717557507205,0.24677664767207033,0.24540467060119173,0.16288526863306527,1.0,0.0,0.0,0.06,0.86,0.02,0.8,0.01,0.52,8.321545387418094,0.9736279182993394,0.2254007621474905,0.7981962678011396,-0.8826328009835267,0.9314577853338261,0.5800074422088664
59,flat_train:flat:27104,flat,stable,motion,balanced|energy,3,1,0.3333333333333333,strict,0.5356933511006085,0.33729451480061834,0.12701213409877252,0.2370443771914622,0.24469121840664781,0.10524107127333535,1.0,0.0,0.0,0.11,0.89,0.02,0.8,0.0,0.33,7.92464753704383,0.9271905307893645,0.6222986125217549,0.5367093318330146,-1.3296248513793012,0.9468339503676771,0.5796815554368473
60,flat_train:flat:27104,flat,efficient,balanced,motion,2,3,0.5,strict,0.25293870335717294,0.32116050990057915,0.4259007867422468,0.1916636563680531,0.23279156581454885,0.23121611107182538,0.0,0.0,1.0,0.01,0.62,0.02,0.76,0.06,0.83,8.431168636174162,0.9864539320401231,0.11577751339142317,0.8906733641509514,-0.4251918907176595,0.9985687026351852,0.7825335678011132
61,flat_train:flat:27104,flat,efficient,energy,balanced|motion,3,1,0.5,strict,0.21742219824765324,0.3095503784149131,0.4730274233374329,0.1671060269064404,0.22802517269141762,0.22359332853290922,0.0,0.0,1.0,0.01,0.54,0.02,0.75,0.11,0.85,8.297607932666793,0.970827215646905,0.2493382168987921,0.7793163508470532,-0.6863731751299706,0.9869650256016796,0.712089318968421
62,flat_train:flat:27105,flat,fast,balanced,motion,2,1,0.16666666666666666,strict,0.22196641548930662,0.32993956202978275,0.4480940224809112,0.17805347665271318,0.23805598681201443,0.24122968190974248,0.0,0.0,1.0,0.01,0.57,0.02,0.78,0.06,0.85,8.377852431340344,0.9802158905337393,0.16909371822524122,0.844429761218998,-0.7235775934977227,0.966512450322499,0.6327091534869815
63,flat_train:flat:27105,flat,fast,balanced,stability,2,1,0.16666666666666666,strict,0.49803347113166135,0.349065328024226,0.15290120084411224,0.2394578776356453,0.24715862241732872,0.12412660683663297,1.0,0.0,0.0,0.08,0.87,0.02,0.81,0.01,0.39,8.100386120625494,0.947752095178137,0.44656002894009106,0.6398253509947686,-0.993284827882861,0.9842716740866179,0.6622627975245465
64,flat_train:flat:27105,flat,fast,balanced,motion|stability,3,1,0.16666666666666666,unsupported,0.35443106312187395,0.4317671337562513,0.21380180312187488,0.20971945063321307,0.25723384656484155,0.14545274173170086,0.0,1.0,0.0,0.04,0.71,0.04,0.86,0.02,0.48,8.257476922786203,0.9661318532123787,0.28946922677938147,0.7486608312613359,-2.0156335415886026,0.32730330828554766,0.19817754529993598
65,flat_train:flat:27105,flat,fast,energy,stability,2,1,0.16666666666666666,strict,0.44469541283693814,0.36201829588731477,0.1932862912757455,0.2523932905145214,0.24888497814205449,0.1645494125306791,1.0,0.0,0.0,0.05,0.86,0.02,0.82,0.01,0.52,8.325040610506962,0.9740368623862334,0.2219055390586231,0.8009910231272814,-1.084177896549284,0.819522566197738,0.4750295416440376
66,flat_train:flat:27105,flat,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.512393606775124,0.3357504771785476,0.15185591604632784,0.24044202227258318,0.24319027555229097,0.1261139936357451,1.0,0.0,0.0,0.09,0.88,0.02,0.79,0.01,0.4,8.087955234405168,0.9462976708723331,0.4589909151604168,0.6319209857742033,-1.2319951870007788,0.9186608182123707,0.5405922747097324
67,flat_train:flat:27105,flat,fast,balanced,energy|motion|stability,4,1,0.16666666666666666,unsupported,0.36736279808069416,0.4207229976908162,0.21191420422848953,0.21187120031080162,0.25535149746406627,0.14666204553901038,0.06,0.94,0.0,0.04,0.73,0.04,0.85,0.02,0.48,8.2721111619442,0.9678440716939167,0.2748349876213858,0.7596974723695464,-2.171855035867341,0.2571194795329587,0.16585445022608375
68,flat_train:flat:27105,flat,stable,motion,balanced,2,1,0.16666666666666666,strict,0.43821872214522123,0.33652958792673066,0.2252516899280479,0.24202166456913352,0.24025117476617763,0.179510295890178,1.0,0.0,0.0,0.05,0.84,0.02,0.79,0.01,0.58,8.394379856116245,0.9821496133496648,0.1525662934493397,0.8585019790124175,-0.6636154962711887,0.9695528242616509,0.6540853963695137
69,flat_train:flat:27105,flat,stable,balanced,energy,2,1,0.16666666666666666,strict,0.43965011087179096,0.34314253260228644,0.2172073565259237,0.24606151240576618,0.24280128829919242,0.17684939656797694,1.0,0.0,0.0,0.05,0.85,0.02,0.79,0.01,0.57,8.38242726459227,0.9807511499318763,0.16451888497331524,0.8483017366374086,-0.7845413674271473,0.9323475750694817,0.5913304252474215
70,flat_train:flat:27105,flat,stable,motion,balanced|energy,3,1,0.16666666666666666,strict,0.49731467250371264,0.32642656501153183,0.17625876248475586,0.2326236133059423,0.23784622993377935,0.1407148693102034,1.0,0.0,0.0,0.09,0.87,0.02,0.78,0.01,0.45,8.180862361383479,0.957167884086796,0.36608378818210596,0.6934446963050429,-0.9510159593816621,0.967415523756281,0.6342497308182169
71,flat_train:flat:27105,flat,stable,stability,energy,2,1,0.16666666666666666,strict,0.27642907546781026,0.318675772040381,0.40489515249180996,0.21056090986908377,0.2327537532924999,0.23975631131520891,0.0,0.0,1.0,0.02,0.69,0.02,0.76,0.04,0.82,8.490275133393016,0.9933694427014205,0.056671016172568756,0.9449048766613156,-0.4127611954438226,0.9859435394875651,0.7317484150149818
72,flat_train:flat:27105,flat,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.512393606775124,0.3357504771785476,0.15185591604632784,0.24044202227258318,0.24319027555229097,0.1261139936357451,1.0,0.0,0.0,0.09,0.88,0.02,0.79,0.01,0.4,8.087955234405168,0.9462976708723331,0.4589909151604168,0.6319209857742033,-1.2319951870007788,0.9186608182123707,0.5405922747097324
73,flat_train:flat:27105,flat,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5384933662879618,0.3166550331299803,0.14485160058205823,0.22404300468010221,0.23452114994060422,0.11419446690978358,1.0,0.0,0.0,0.13,0.88,0.02,0.77,0.01,0.36,7.974603288774089,0.9330353964122512,0.5723428607914958,0.5642020421948488,-1.1554358213842537,0.9669461072330943,0.6424747236583261
74,flat_train:flat:27105,flat,efficient,balanced,motion,2,6,0.25,strict,0.22196641548930662,0.32993956202978275,0.4480940224809112,0.17805347665271318,0.23805598681201443,0.24122968190974248,0.0,0.0,1.0,0.01,0.57,0.02,0.78,0.06,0.85,8.377852431340344,0.9802158905337393,0.16909371822524122,0.844429761218998,-0.7235775934977227,0.966512450322499,0.6327091534869815
75,flat_train:flat:27105,flat,efficient,energy,balanced|motion,3,1,0.25,strict,0.19241250971776128,0.3114032529011879,0.4961842373810505,0.15184847338307084,0.2305355966249695,0.2272573994793478,0.0,0.0,1.0,0.01,0.49,0.02,0.75,0.11,0.86,8.220777830353136,0.9618380280506357,0.3261683192124494,0.7216837039753119,-0.8930457709044131,0.9693430048862287,0.6435887289949372
76,flat_train:flat:27105,flat,efficient,stability,balanced|motion,3,1,0.25,strict,0.20168354372762376,0.3118356566992275,0.48648079957314827,0.15155682201991857,0.22779997163990579,0.2141892787296115,0.0,0.0,1.0,0.01,0.49,0.02,0.74,0.13,0.85,8.207835137021878,0.960323721875685,0.33911101254370735,0.7124033589902491,-0.6526896153668833,0.9995493075757698,0.8017770686371509
77,flat_train:flat:27105,flat,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.1996350003198539,0.3004852303692773,0.49987976931086747,0.15173450931070895,0.22359146360954527,0.21558460643026597,0.0,0.0,1.0,0.01,0.49,0.02,0.73,0.14,0.86,8.194643418391138,0.9587802795279863,0.3523027311744471,0.7030672493822605,-0.7904746556436066,0.9855054255187014,0.7184534048925938
78,flat_train:flat:27106,flat,fast,balanced,stability,2,1,0.3333333333333333,strict,0.4805850898714456,0.3427736530843566,0.17664125704419853,0.23855758003559724,0.24383284370335626,0.14257789929351308,1.0,0.0,0.0,0.08,0.86,0.02,0.8,0.01,0.45,8.213645072192252,0.9610034892532611,0.33330107737333314,0.7165544233518422,-0.8672001410581931,0.9833079915909045,0.6632731486580293
79,flat_train:flat:27106,flat,fast,energy,stability,2,1,0.3333333333333333,strict,0.3729470255731293,0.32207785196697863,0.30497512245989206,0.2461219299433348,0.23551561009876235,0.22889995465418406,1.0,0.0,0.0,0.03,0.81,0.02,0.77,0.02,0.75,8.532445117350363,0.9983033668445473,0.014501032215221699,0.9856036013768171,-0.557930836558338,0.8082991689195325,0.5890993288912147
80,flat_train:flat:27106,flat,fast,balanced,energy|stability,3,1,0.3333333333333333,strict,0.5077839159933674,0.33584971896252913,0.15636636504410276,0.24281576923664058,0.2427038591165041,0.13382435565972312,1.0,0.0,0.0,0.08,0.88,0.02,0.79,0.01,0.42,8.122482486588842,0.9503373888697875,0.4244636629767431,0.6541205201179711,-1.244989957914468,0.918652141913476,0.5212529248844548
81,flat_train:flat:27106,flat,stable,motion,balanced,2,2,0.16666666666666666,strict,0.4688757422576908,0.3521425529573753,0.178981704784934,0.24448123433122892,0.24687192753905898,0.14707487179481965,1.0,0.0,0.0,0.06,0.86,0.02,0.81,0.01,0.47,8.245550037506963,0.9647363974471816,0.3013961120586224,0.7397846770698023,-0.9035157204109208,0.9611904727139348,0.6192943023594344
82,flat_train:flat:27106,flat,stable,balanced,energy,2,1,0.16666666666666666,strict,0.47171719476887347,0.3550435555902452,0.1732392496408804,0.24741973711821527,0.24809313486763904,0.14524434943186323,1.0,0.0,0.0,0.06,0.87,0.02,0.81,0.01,0.46,8.229174567428979,0.9628204534607069,0.31777158213660606,0.7277690048716057,-1.013053273179077,0.9332049618996643,0.5700363538247922
83,flat_train:flat:27106,flat,stable,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5310356745043027,0.3366832277404729,0.13228109775522495,0.23497888041509127,0.24412765575813886,0.10723170681657532,1.0,0.0,0.0,0.11,0.88,0.02,0.8,0.0,0.34,7.949697116619756,0.9301213529962178,0.5972490329458289,0.5503234773832104,-1.2359015925301646,0.9585278462164949,0.6125507166101796
84,flat_train:flat:27106,flat,stable,stability,energy,2,1,0.16666666666666666,strict,0.28030677581899965,0.34839982666628605,0.37129339751471524,0.21867895162737397,0.24325780878426928,0.24731801849159832,0.0,0.0,1.0,0.01,0.71,0.02,0.8,0.03,0.82,8.51962697821073,0.9968036336164067,0.027319171354854177,0.9730506220711695,-0.8495488876561463,0.6208748183049992,0.44997179416313793
85,flat_train:flat:27106,flat,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.5077839159933674,0.33584971896252913,0.15636636504410276,0.24281576923664058,0.2427038591165041,0.13382435565972312,1.0,0.0,0.0,0.08,0.88,0.02,0.79,0.01,0.42,8.122482486588842,0.9503373888697875,0.4244636629767431,0.6541205201179711,-1.244989957914468,0.918652141913476,0.5212529248844548
86,flat_train:flat:27106,flat,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5524789684386772,0.32305681459508395,0.12446421696623917,0.22838376150201917,0.23829704086575482,0.10146039473483309,1.0,0.0,0.0,0.13,0.89,0.02,0.78,0.0,0.32,7.866023581683923,0.9203314779377343,0.6809225678816624,0.5061498193326818,-1.3375973157489316,0.9578985253089939,0.6086836318570885
87,flat_train:flat:27106,flat,efficient,balanced,motion,2,9,0.25,strict,0.24101869467421802,0.3205228312415308,0.4384584740842493,0.18561174608679643,0.23298316342067968,0.2327767043581794,0.0,0.0,1.0,0.01,0.6,0.02,0.76,0.07,0.83,8.405420240390802,0.9834413477400958,0.14152590917478314,0.8680326852829797,-0.5194338756915897,0.995790416152816,0.740710607166734
88,flat_train:flat:27106,flat,efficient,energy,balanced|motion,3,1,0.25,strict,0.21857454081627048,0.3087391303546458,0.47268632882908285,0.16576078373897113,0.2268924210835988,0.2196655829710545,0.0,0.0,1.0,0.01,0.53,0.02,0.74,0.11,0.84,8.287118532430803,0.9695999468596175,0.259827617134782,0.7711845133420436,-0.6271506349401879,0.9959892197138633,0.7597520353427246
89,flat_train:flat:27106,flat,efficient,stability,balanced|motion,3,1,0.25,strict,0.20057457547628055,0.3118079571263098,0.48761746739740736,0.15265670687935787,0.22844886713674328,0.2171566460178076,0.0,0.0,1.0,0.01,0.49,0.02,0.75,0.13,0.85,8.217204872397488,0.9614199889179299,0.32974127716809676,0.7191097594797172,-0.6938910733762826,0.9975470640167384,0.7665311276688836
90,flat_train:flat:27106,flat,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.20183972381861048,0.3274847203913285,0.47067555579006076,0.15853151433504956,0.23538693886117013,0.22765455375951194,0.0,0.0,1.0,0.01,0.51,0.02,0.77,0.1,0.85,8.27287832005423,0.9679338298480699,0.27406782951135433,0.7602805040567945,-1.2466159837308277,0.6199283667815589,0.4154244265405876
91,flat_train:flat:27107,flat,fast,motion,balanced,2,1,0.16666666666666666,strict,0.39939358934719354,0.3194072470041378,0.28119916364866654,0.24041596478323177,0.23314516498550086,0.2134784370563469,1.0,0.0,0.0,0.04,0.82,0.02,0.76,0.02,0.7,8.499197932298253,0.9944134177948742,0.04774821726733158,0.9533737999212903,-0.3911314796509817,0.9843864789828257,0.736957360004925
92,flat_train:flat:27107,flat,fast,balanced,stability,2,1,0.16666666666666666,strict,0.5090826478564868,0.35110228279238515,0.1398150693511278,0.24035745760937385,0.24861616184769564,0.11427210467140707,1.0,0.0,0.0,0.09,0.88,0.02,0.81,0.01,0.36,8.027231810585114,0.9391929784175735,0.5197143389804708,0.594690403575466,-1.0874717455767478,0.9828915671618829,0.6536674748255205
93,flat_train:flat:27107,flat,fast,motion,balanced|stability,3,1,0.16666666666666666,strict,0.5130004519290667,0.322026427048417,0.16497312102251718,0.22218958122561192,0.23547292127553623,0.12509378096541904,1.0,0.0,0.0,0.12,0.86,0.02,0.77,0.01,0.4,8.075785963750773,0.9448738558112058,0.4711601858148118,0.624277569990442,-0.9096980639148331,0.9841190225185543,0.7202355406578207
94,flat_train:flat:27107,flat,fast,stability,energy,2,1,0.16666666666666666,strict,0.27423016161262326,0.3201267420235538,0.40564309636382306,0.2083743267407307,0.2331221914196843,0.2383764881631621,0.0,0.0,1.0,0.02,0.68,0.02,0.76,0.05,0.82,8.486213506355579,0.9928942288687412,0.06073264321000593,0.941074808885204,-0.39236119404136005,0.9912567012226989,0.7506855128421974
95,flat_train:flat:27107,flat,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.521110086894487,0.3400040930154847,0.1388858200900285,0.241854641928005,0.24557442147034778,0.11644413332850982,1.0,0.0,0.0,0.09,0.89,0.02,0.8,0.0,0.37,8.019196528598268,0.9382528435616573,0.5277496209673167,0.5899310454876242,-1.3455009737487957,0.9012950846402896,0.5209716591701248
