packet_index,sim_time,schedule_offset,window,condition,command,expected_delta,leg,leg_index,phase,swing,shape,bump,target_z,actual_z,tracking_error,native_target_z,realized_relative_z,base_z,roll_deg,pitch_deg,yaw_deg,base_vz
121,56.9315,10.800862073898315,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3731329277866973,-0.3731329277866973,0.0,-0.3731329277866973,0.0,0.3735853942123906,-0.14223682227722761,-0.3892399641872158,-3.7284939784122413,-0.015048801162558153
121,56.9315,10.800862073898315,B1,B,0.05,0.005,FR,1,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2556986151196059,-0.27274002958364746,-0.01704141446404156,-0.25922661527982316,-0.0135134143038243,0.3735853942123906,-0.14223682227722761,-0.3892399641872158,-3.7284939784122413,-0.015048801162558153
121,56.9315,10.800862073898315,B1,B,0.05,0.005,RL,2,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2554123783000121,-0.2750099077202517,-0.019597529420239568,-0.2589403784602294,-0.01606952926002231,0.3735853942123906,-0.14223682227722761,-0.3892399641872158,-3.7284939784122413,-0.015048801162558153
121,56.9315,10.800862073898315,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3719300730054412,-0.3719300730054412,0.0,-0.3719300730054412,0.0,0.3735853942123906,-0.14223682227722761,-0.3892399641872158,-3.7284939784122413,-0.015048801162558153
122,56.95375,10.892602920532227,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37336621408437354,-0.37336621408437354,0.0,-0.37336621408437354,0.0,0.374685031090296,-0.28721055814945806,-0.47713897006096806,-3.5731350198267102,0.039755278514067585
122,56.95375,10.892602920532227,B1,B,0.05,0.005,FR,1,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.2181381230981428,-0.23084085508061428,-0.012702731982471488,-0.22274612314391917,-0.008094731936695104,0.374685031090296,-0.28721055814945806,-0.47713897006096806,-3.5731350198267102,0.039755278514067585
122,56.95375,10.892602920532227,B1,B,0.05,0.005,RL,2,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21792940783327897,-0.23037016802884286,-0.012440760195563894,-0.22253740787905535,-0.00783276014978751,0.374685031090296,-0.28721055814945806,-0.47713897006096806,-3.5731350198267102,0.039755278514067585
122,56.95375,10.892602920532227,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3741323469917738,-0.3741323469917738,0.0,-0.3741323469917738,0.0,0.374685031090296,-0.28721055814945806,-0.47713897006096806,-3.5731350198267102,0.039755278514067585
123,56.974,10.973504066467285,B1,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37366661072943885,-0.37366661072943885,0.0,-0.37366661072943885,0.0,0.3747304283689245,-0.7757025184744818,-0.3963868035970752,-3.47669707033702,-0.009287785635862151
123,56.974,10.973504066467285,B1,B,0.05,0.005,FR,1,0.5,1,1.0,0.0050000000000000044,-0.2022246708072715,-0.20192346350984683,0.000301207297424666,-0.2072246708072715,0.0053012072974246705,0.3747304283689245,-0.7757025184744818,-0.3963868035970752,-3.47669707033702,-0.009287785635862151
123,56.974,10.973504066467285,B1,B,0.05,0.005,RL,2,0.5,1,1.0,0.0050000000000000044,-0.20208741592157362,-0.20349691572410067,-0.0014094998025270533,-0.20708741592157362,0.003590500197472951,0.3747304283689245,-0.7757025184744818,-0.3963868035970752,-3.47669707033702,-0.009287785635862151
123,56.974,10.973504066467285,B1,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37337598798194804,-0.37337598798194804,0.0,-0.37337598798194804,0.0,0.3747304283689245,-0.7757025184744818,-0.3963868035970752,-3.47669707033702,-0.009287785635862151
124,56.994,11.054579973220825,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37426831484498063,-0.37426831484498063,0.0,-0.37426831484498063,0.0,0.37514664069195874,-0.24283186497515755,-0.5007288934343459,-3.39768602285117,0.0304181102505672
124,56.994,11.054579973220825,B2,B,0.05,0.005,FR,1,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21129491949081272,-0.19813401114869517,0.013160908342117555,-0.21590291930770725,0.01776890815901208,0.37514664069195874,-0.24283186497515755,-0.5007288934343459,-3.39768602285117,0.0304181102505672
124,56.994,11.054579973220825,B2,B,0.05,0.005,RL,2,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21121621206122154,-0.1987049465960065,0.012511265465215055,-0.21582421187811607,0.01711926528210958,0.37514664069195874,-0.24283186497515755,-0.5007288934343459,-3.39768602285117,0.0304181102505672
124,56.994,11.054579973220825,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37431092272301875,-0.37431092272301875,0.0,-0.37431092272301875,0.0,0.37514664069195874,-0.24283186497515755,-0.5007288934343459,-3.39768602285117,0.0304181102505672
125,57.01425,11.135470151901245,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37425329605972774,-0.37425329605972774,0.0,-0.37425329605972774,0.0,0.37563934796802095,-0.4665615942738155,-0.6077919796007331,-3.2009559558326077,0.001934021547920457
125,57.01425,11.135470151901245,B2,B,0.05,0.005,FR,1,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24256705009216709,-0.2200320212683758,0.022535028823791298,-0.24609505025238437,0.026063028984008585,0.37563934796802095,-0.4665615942738155,-0.6077919796007331,-3.2009559558326077,0.001934021547920457
125,57.01425,11.135470151901245,B2,B,0.05,0.005,RL,2,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24253028773962346,-0.21847025969876538,0.024060028040858078,-0.24605828789984074,0.027588028201075365,0.37563934796802095,-0.4665615942738155,-0.6077919796007331,-3.2009559558326077,0.001934021547920457
125,57.01425,11.135470151901245,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37443038930806916,-0.37443038930806916,0.0,-0.37443038930806916,0.0,0.37563934796802095,-0.4665615942738155,-0.6077919796007331,-3.2009559558326077,0.001934021547920457
126,57.0345,11.21626901626587,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37457203561899444,-0.37457203561899444,0.0,-0.37457203561899444,0.0,0.37558461914526453,-0.4873615169895454,-0.6075919113949004,-3.0209768861251733,-0.021738930636070707
126,57.0345,11.21626901626587,B2,B,0.05,0.005,FR,1,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2871408401965265,-0.2612169005072992,0.02592393968922735,-0.28918884001342104,0.027971939506121868,0.37558461914526453,-0.4873615169895454,-0.6075919113949004,-3.0209768861251733,-0.021738930636070707
126,57.0345,11.21626901626587,B2,B,0.05,0.005,RL,2,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.28712889353328597,-0.2596718444700649,0.02745704906322105,-0.2891768933501805,0.02950504888011557,0.37558461914526453,-0.4873615169895454,-0.6075919113949004,-3.0209768861251733,-0.021738930636070707
126,57.0345,11.21626901626587,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3744923874306763,-0.3744923874306763,0.0,-0.3744923874306763,0.0,0.37558461914526453,-0.4873615169895454,-0.6075919113949004,-3.0209768861251733,-0.021738930636070707
127,57.05475,11.29723596572876,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3746317511488335,-0.3746317511488335,0.0,-0.3746317511488335,0.0,0.37536300722111837,-0.5509164430094765,-0.6981727725189478,-2.6601128171895345,-0.020045754209699253
127,57.05475,11.29723596572876,B2,B,0.05,0.005,FR,1,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3299975313842684,-0.30878263344986656,0.021214897934401844,-0.33064553165892663,0.021862898209060067,0.37536300722111837,-0.5509164430094765,-0.6981727725189478,-2.6601128171895345,-0.020045754209699253
127,57.05475,11.29723596572876,B2,B,0.05,0.005,RL,2,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3299959062852908,-0.307265059633041,0.02273084665224978,-0.330643906559949,0.023378846926908003,0.37536300722111837,-0.5509164430094765,-0.6981727725189478,-2.6601128171895345,-0.020045754209699253
127,57.05475,11.29723596572876,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37482428749770486,-0.37482428749770486,0.0,-0.37482428749770486,0.0,0.37536300722111837,-0.5509164430094765,-0.6981727725189478,-2.6601128171895345,-0.020045754209699253
128,57.075,11.378148078918457,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3747923122184992,-0.3747923122184992,0.0,-0.3747923122184992,0.0,0.3752876633257739,-0.7539849107844924,-0.8342546273924446,-2.3454983083879912,-0.013254219643253674
128,57.075,11.378148078918457,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3440049562163119,-0.3440049562163119,0.0,-0.3440049562163119,0.0,0.3752876633257739,-0.7539849107844924,-0.8342546273924446,-2.3454983083879912,-0.013254219643253674
128,57.075,11.378148078918457,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3440948979386689,-0.3440948979386689,0.0,-0.3440948979386689,0.0,0.3752876633257739,-0.7539849107844924,-0.8342546273924446,-2.3454983083879912,-0.013254219643253674
128,57.075,11.378148078918457,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.374859235150485,-0.374859235150485,0.0,-0.374859235150485,0.0,0.3752876633257739,-0.7539849107844924,-0.8342546273924446,-2.3454983083879912,-0.013254219643253674
129,57.095,11.458863973617554,B2,B,0.05,0.005,FL,0,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3534076734317338,-0.3640704305696665,-0.010662757137932688,-0.35405567344889993,-0.010014757120766549,0.37418296473627105,-1.2451468536354988,-1.3826556084124062,-2.2934517109318238,-0.11764800259235085
129,57.095,11.458863973617554,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3726593692568316,-0.3726593692568316,0.0,-0.3726593692568316,0.0,0.37418296473627105,-1.2451468536354988,-1.3826556084124062,-2.2934517109318238,-0.11764800259235085
129,57.095,11.458863973617554,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3752174874921627,-0.3752174874921627,0.0,-0.3752174874921627,0.0,0.37418296473627105,-1.2451468536354988,-1.3826556084124062,-2.2934517109318238,-0.11764800259235085
129,57.095,11.458863973617554,B2,B,0.05,0.005,RR,3,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3534710962942798,-0.36404405021439845,-0.010572953920118644,-0.35411909631144595,-0.009924953902952505,0.37418296473627105,-1.2451468536354988,-1.3826556084124062,-2.2934517109318238,-0.11764800259235085
130,57.11525,11.539878129959106,B2,B,0.05,0.005,FL,0,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.30682185972130954,-0.32548294259334254,-0.018661082872032997,-0.3088698597670859,-0.01661308282625662,0.37389324110225136,-0.16034055425353058,-1.2607962811197655,-2.4381270676607643,0.06539099777475801
130,57.11525,11.539878129959106,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.37490534767824013,-0.37490534767824013,0.0,-0.37490534767824013,0.0,0.37389324110225136,-0.16034055425353058,-1.2607962811197655,-2.4381270676607643,0.06539099777475801
130,57.11525,11.539878129959106,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3739515746135834,-0.3739515746135834,0.0,-0.3739515746135834,0.0,0.37389324110225136,-0.16034055425353058,-1.2607962811197655,-2.4381270676607643,0.06539099777475801
130,57.11525,11.539878129959106,B2,B,0.05,0.005,RR,3,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.306876682986886,-0.3247456281995014,-0.01786894521261545,-0.30892468303266235,-0.015820945166839073,0.37389324110225136,-0.16034055425353058,-1.2607962811197655,-2.4381270676607643,0.06539099777475801
131,57.13575,11.621498107910156,B2,B,0.05,0.005,FL,0,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.25678914280757564,-0.27400843052419305,-0.017219287716617404,-0.2603171429677929,-0.013691287556400145,0.3753337467026929,-0.6849694297054196,-1.145222970948241,-2.622885315176632,0.01245110487660735
131,57.13575,11.621498107910156,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3745961232583509,-0.3745961232583509,0.0,-0.3745961232583509,0.0,0.3753337467026929,-0.6849694297054196,-1.145222970948241,-2.622885315176632,0.01245110487660735
131,57.13575,11.621498107910156,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3735418196289705,-0.3735418196289705,0.0,-0.3735418196289705,0.0,0.3753337467026929,-0.6849694297054196,-1.145222970948241,-2.622885315176632,0.01245110487660735
131,57.13575,11.621498107910156,B2,B,0.05,0.005,RR,3,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2568327564809435,-0.2786217196228539,-0.021788963141910422,-0.26036075664116076,-0.018260962981693163,0.3753337467026929,-0.6849694297054196,-1.145222970948241,-2.622885315176632,0.01245110487660735
132,57.15825,11.712325096130371,B2,B,0.05,0.005,FL,0,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21893330303187392,-0.22914023492267932,-0.010206931890805404,-0.2235413030776503,-0.00559893184502902,0.3741656512724204,-0.9399026870339251,-0.9771803348133669,-2.839618505616561,-0.03468880421253861
132,57.15825,11.712325096130371,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.37353006689835705,-0.37353006689835705,0.0,-0.37353006689835705,0.0,0.3741656512724204,-0.9399026870339251,-0.9771803348133669,-2.839618505616561,-0.03468880421253861
132,57.15825,11.712325096130371,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37304642803989546,-0.37304642803989546,0.0,-0.37304642803989546,0.0,0.3741656512724204,-0.9399026870339251,-0.9771803348133669,-2.839618505616561,-0.03468880421253861
132,57.15825,11.712325096130371,B2,B,0.05,0.005,RR,3,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.21896510480846437,-0.22920241853416065,-0.010237313725696279,-0.22357310485424076,-0.005629313679919895,0.3741656512724204,-0.9399026870339251,-0.9771803348133669,-2.839618505616561,-0.03468880421253861
133,57.1785,11.79318904876709,B2,B,0.05,0.005,FL,0,0.5,1,1.0,0.0050000000000000044,-0.2027475953331068,-0.20424528638612227,-0.0014976910530154763,-0.2077475953331068,0.003502308946984528,0.37556677492672574,-1.0837154144231045,-1.1236118519246985,-2.956800161533711,0.05194820138156683
133,57.1785,11.79318904876709,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3744390703669605,-0.3744390703669605,0.0,-0.3744390703669605,0.0,0.37556677492672574,-1.0837154144231045,-1.1236118519246985,-2.956800161533711,0.05194820138156683
133,57.1785,11.79318904876709,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37430656004879775,-0.37430656004879775,0.0,-0.37430656004879775,0.0,0.37556677492672574,-1.0837154144231045,-1.1236118519246985,-2.956800161533711,0.05194820138156683
133,57.1785,11.79318904876709,B2,B,0.05,0.005,RR,3,0.5,1,1.0,0.0050000000000000044,-0.2027685087493524,-0.2025687731017449,0.00019973564760750184,-0.2077685087493524,0.005199735647607506,0.37556677492672574,-1.0837154144231045,-1.1236118519246985,-2.956800161533711,0.05194820138156683
134,57.1985,11.873948097229004,B2,B,0.05,0.005,FL,0,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21159478528494755,-0.19949970930999592,0.01209507597495163,-0.21620278510184207,0.016703075791846156,0.3752766579362087,-0.7841054423646799,-1.1134345656476605,-3.0758105018507207,-0.06663192930957525
134,57.1985,11.873948097229004,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3733224937508765,-0.3733224937508765,0.0,-0.3733224937508765,0.0,0.3752766579362087,-0.7841054423646799,-1.1134345656476605,-3.0758105018507207,-0.06663192930957525
134,57.1985,11.873948097229004,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3735042949528076,-0.3735042949528076,0.0,-0.3735042949528076,0.0,0.3752766579362087,-0.7841054423646799,-1.1134345656476605,-3.0758105018507207,-0.06663192930957525
134,57.1985,11.873948097229004,B2,B,0.05,0.005,RR,3,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21160677787252133,-0.198210457628424,0.013396320244097315,-0.21621477768941585,0.01800432006099184,0.3752766579362087,-0.7841054423646799,-1.1134345656476605,-3.0758105018507207,-0.06663192930957525
135,57.219,11.954771041870117,B2,B,0.05,0.005,FL,0,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.24270711021224747,-0.21924483639529976,0.02346227381694771,-0.24623511037246476,0.026990273977164997,0.3752718996059899,-0.7244997996632104,-0.9570781727931216,-3.108870742094629,0.052873599698933786
135,57.219,11.954771041870117,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3750532489835652,-0.3750532489835652,0.0,-0.3750532489835652,0.0,0.3752718996059899,-0.7244997996632104,-0.9570781727931216,-3.108870742094629,0.052873599698933786
135,57.219,11.954771041870117,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.37482867752787663,-0.37482867752787663,0.0,-0.37482867752787663,0.0,0.3752718996059899,-0.7244997996632104,-0.9570781727931216,-3.108870742094629,0.052873599698933786
135,57.219,11.954771041870117,B2,B,0.05,0.005,RR,3,0.699999988079071,1,0.7056000320434564,0.0035280001602172855,-0.2427127116622578,-0.21957316069343932,0.02313955096881848,-0.2462407118224751,0.026667551129035766,0.3752718996059899,-0.7244997996632104,-0.9570781727931216,-3.108870742094629,0.052873599698933786
136,57.239,12.035465002059937,B2,B,0.05,0.005,FL,0,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.28718635553959526,-0.2605889690564477,0.026597386483147578,-0.2892343553564898,0.028645386300042097,0.3753977911735833,-0.757985582463247,-0.994037009048511,-3.1201232922509536,-0.07033981286358428
136,57.239,12.035465002059937,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3733730977350409,-0.3733730977350409,0.0,-0.3733730977350409,0.0,0.3753977911735833,-0.757985582463247,-0.994037009048511,-3.1201232922509536,-0.07033981286358428
136,57.239,12.035465002059937,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3734491695595043,-0.3734491695595043,0.0,-0.3734491695595043,0.0,0.3753977911735833,-0.757985582463247,-0.994037009048511,-3.1201232922509536,-0.07033981286358428
136,57.239,12.035465002059937,B2,B,0.05,0.005,RR,3,0.800000011920929,1,0.4095999633789063,0.0020479998168945334,-0.2871881758430389,-0.2609924868447023,0.02619568899833663,-0.2892361756599334,0.02824368881523115,0.3753977911735833,-0.757985582463247,-0.994037009048511,-3.1201232922509536,-0.07033981286358428
137,57.25925,12.11630392074585,B2,B,0.05,0.005,FL,0,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.33000372281496304,-0.3084904819770972,0.02151324083786582,-0.33065172308962126,0.022161241112524044,0.37487506301008483,-0.6360316550713968,-0.9617913259822539,-3.063311331526473,0.029162555981819945
137,57.25925,12.11630392074585,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3750742808098488,-0.3750742808098488,0.0,-0.3750742808098488,0.0,0.37487506301008483,-0.6360316550713968,-0.9617913259822539,-3.063311331526473,0.029162555981819945
137,57.25925,12.11630392074585,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3749455569888891,-0.3749455569888891,0.0,-0.3749455569888891,0.0,0.37487506301008483,-0.6360316550713968,-0.9617913259822539,-3.063311331526473,0.029162555981819945
137,57.25925,12.11630392074585,B2,B,0.05,0.005,RR,3,0.8999999761581421,1,0.1296000549316448,0.0006480002746582246,-0.3300039704299837,-0.3085363326049713,0.021467637825012376,-0.3306519707046419,0.022115638099670598,0.37487506301008483,-0.6360316550713968,-0.9617913259822539,-3.063311331526473,0.029162555981819945
138,57.2795,12.197402000427246,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.34398484355949677,-0.34398484355949677,0.0,-0.34398484355949677,0.0,0.3748354150220208,-0.564272694970755,-1.2252430796464826,-2.983845325770299,-0.10483582388502911
138,57.2795,12.197402000427246,B2,B,0.05,0.005,FR,1,0.0,0,0.0,0.0,-0.3730158963059381,-0.3730158963059381,0.0,-0.3730158963059381,0.0,0.3748354150220208,-0.564272694970755,-1.2252430796464826,-2.983845325770299,-0.10483582388502911
138,57.2795,12.197402000427246,B2,B,0.05,0.005,RL,2,0.0,0,0.0,0.0,-0.3730879871726785,-0.3730879871726785,0.0,-0.3730879871726785,0.0,0.3748354150220208,-0.564272694970755,-1.2252430796464826,-2.983845325770299,-0.10483582388502911
138,57.2795,12.197402000427246,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.34510964256308846,-0.34510964256308846,0.0,-0.34510964256308846,0.0,0.3748354150220208,-0.564272694970755,-1.2252430796464826,-2.983845325770299,-0.10483582388502911
139,57.302,12.288461923599243,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37183544952023734,-0.37183544952023734,0.0,-0.37183544952023734,0.0,0.37167687561407314,-0.8729119116475446,-1.3120783104737406,-2.6948648708392957,-0.1357574415335086
139,57.302,12.288461923599243,B2,B,0.05,0.005,FR,1,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.3517241640739726,-0.36146482132209945,-0.009740657248126838,-0.35237216409113875,-0.009092657230960699,0.37167687561407314,-0.8729119116475446,-1.3120783104737406,-2.6948648708392957,-0.1357574415335086
139,57.302,12.288461923599243,B2,B,0.05,0.005,RL,2,0.10000000149011612,1,0.12960000343322756,0.0006480000171661383,-0.35179248458827805,-0.3615558871094875,-0.009763402521209441,-0.3524404846054442,-0.009115402504043302,0.37167687561407314,-0.8729119116475446,-1.3120783104737406,-2.6948648708392957,-0.1357574415335086
139,57.302,12.288461923599243,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3732739888928809,-0.3732739888928809,0.0,-0.3732739888928809,0.0,0.37167687561407314,-0.8729119116475446,-1.3120783104737406,-2.6948648708392957,-0.1357574415335086
140,57.32225,12.36926007270813,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3731145396601608,-0.3731145396601608,0.0,-0.3731145396601608,0.0,0.37224819652180774,-0.8508896056325918,-0.987917855618187,-2.444177008124161,0.09767832464540196
140,57.32225,12.36926007270813,B2,B,0.05,0.005,FR,1,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.3053666198138713,-0.32244395221724625,-0.017077332403374945,-0.3074146198596477,-0.015029332357598568,0.37224819652180774,-0.8508896056325918,-0.987917855618187,-2.444177008124161,0.09767832464540196
140,57.32225,12.36926007270813,B2,B,0.05,0.005,RL,2,0.20000000298023224,1,0.40960000915527345,0.002048000045776369,-0.305425676651575,-0.32510755489047133,-0.019681878238896333,-0.3074736766973514,-0.017633878193119956,0.37224819652180774,-0.8508896056325918,-0.987917855618187,-2.444177008124161,0.09767832464540196
140,57.32225,12.36926007270813,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37204520757941606,-0.37204520757941606,0.0,-0.37204520757941606,0.0,0.37224819652180774,-0.8508896056325918,-0.987917855618187,-2.444177008124161,0.09767832464540196
141,57.3425,12.449942111968994,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.3719115081686371,-0.3719115081686371,0.0,-0.3719115081686371,0.0,0.3735382482039548,-0.7939587313175732,-1.1153789282600084,-2.2540642496110155,-0.02639311224988545
141,57.3425,12.449942111968994,B2,B,0.05,0.005,FR,1,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.255631452594715,-0.2738976273044042,-0.01826617470968922,-0.25915945275493224,-0.01473817454947196,0.3735382482039548,-0.7939587313175732,-1.1153789282600084,-2.2540642496110155,-0.02639311224988545
141,57.3425,12.449942111968994,B2,B,0.05,0.005,RL,2,0.30000001192092896,1,0.7056000320434566,0.003528000160217286,-0.2556784342110537,-0.2779844735090978,-0.02230603929804409,-0.25920643437127094,-0.01877803913782683,0.3735382482039548,-0.7939587313175732,-1.1153789282600084,-2.2540642496110155,-0.02639311224988545
141,57.3425,12.449942111968994,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37156521060762526,-0.37156521060762526,0.0,-0.37156521060762526,0.0,0.3735382482039548,-0.7939587313175732,-1.1153789282600084,-2.2540642496110155,-0.02639311224988545
142,57.36275,12.530831098556519,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.37296056912037256,-0.37296056912037256,0.0,-0.37296056912037256,0.0,0.3728643692534849,-0.46871654695296155,-1.0806498619861142,-2.063311357017217,0.04216757096468345
142,57.36275,12.530831098556519,B2,B,0.05,0.005,FR,1,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.2180891502085215,-0.22988462514459793,-0.011795474936076439,-0.22269715025429787,-0.007187474890300055,0.3728643692534849,-0.46871654695296155,-1.0806498619861142,-2.063311357017217,0.04216757096468345
142,57.36275,12.530831098556519,B2,B,0.05,0.005,RL,2,0.4000000059604645,1,0.9216000091552732,0.00460800004577637,-0.218123407787654,-0.23150186519444804,-0.013378457406794053,-0.22273140783343037,-0.00877045736101767,0.3728643692534849,-0.46871654695296155,-1.0806498619861142,-2.063311357017217,0.04216757096468345
142,57.36275,12.530831098556519,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37243865483789024,-0.37243865483789024,0.0,-0.37243865483789024,0.0,0.3728643692534849,-0.46871654695296155,-1.0806498619861142,-2.063311357017217,0.04216757096468345
143,57.383,12.611801147460938,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.373195193698197,-0.373195193698197,0.0,-0.373195193698197,0.0,0.3749472575337538,-0.7050553211822287,-1.0219569334764078,-1.979953349691242,0.04790161211223785
143,57.383,12.611801147460938,B2,B,0.05,0.005,FR,1,0.5,1,1.0,0.0050000000000000044,-0.20219246536043148,-0.2048410088701245,-0.0026485435096930132,-0.20719246536043148,0.0023514564903069912,0.3749472575337538,-0.7050553211822287,-1.0219569334764078,-1.979953349691242,0.04790161211223785
143,57.383,12.611801147460938,B2,B,0.05,0.005,RL,2,0.5,1,1.0,0.0050000000000000044,-0.20221499375628785,-0.20482628709325187,-0.0026112933369640268,-0.20721499375628785,0.0023887066630359777,0.3749472575337538,-0.7050553211822287,-1.0219569334764078,-1.979953349691242,0.04790161211223785
143,57.383,12.611801147460938,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.3732275613351229,-0.3732275613351229,0.0,-0.3732275613351229,0.0,0.3749472575337538,-0.7050553211822287,-1.0219569334764078,-1.979953349691242,0.04790161211223785
144,57.40325,12.692625045776367,B2,B,0.05,0.005,FL,0,0.0,0,0.0,0.0,-0.373389039902237,-0.373389039902237,0.0,-0.373389039902237,0.0,0.37470098416502784,-0.5601634487045598,-0.8664031760138281,-1.9061417158752978,-0.02574986673713373
144,57.40325,12.692625045776367,B2,B,0.05,0.005,FR,1,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21127645160220734,-0.1992205079425937,0.012055943659613655,-0.21588445141910187,0.01666394347650818,0.37470098416502784,-0.5601634487045598,-0.8664031760138281,-1.9061417158752978,-0.02574986673713373
144,57.40325,12.692625045776367,B2,B,0.05,0.005,RL,2,0.6000000238418579,1,0.9215999633789023,0.004607999816894515,-0.21128937028354716,-0.19854999948921845,0.012739370794328714,-0.2158973701004417,0.01734737061122324,0.37470098416502784,-0.5601634487045598,-0.8664031760138281,-1.9061417158752978,-0.02574986673713373
144,57.40325,12.692625045776367,B2,B,0.05,0.005,RR,3,0.0,0,0.0,0.0,-0.37327745713479665,-0.37327745713479665,0.0,-0.37327745713479665,0.0,0.37470098416502784,-0.5601634487045598,-0.8664031760138281,-1.9061417158752978,-0.02574986673713373
