context_id,seed,split_group,context_sha256,probe_safety_state_diagnostic,beta_index,beta_name,beta_motion,beta_stability,beta_energy,pred_regret_motion,pred_regret_stability,pred_regret_energy,pred_Q_balanced,pred_Q_motion_biased,pred_Q_stability_biased,pred_Q_energy_biased
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,8,lm020_ls040_le040,0.26,0.37,0.37,1.6205397344023287,2.961116552775286,1.4966737746173442,1.0072999511310785,1.1524082777135354,2.0981852230756566,1.0650208430852286
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,9,lm020_ls060_le020,0.26,0.48,0.26,0.7319159496861848,3.0320770585528414,1.766969286298069,1.0291288938327374,0.524663145945409,2.147426808250835,1.2548932749250932
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.0,2.592016303775858,2.7706466299830774,0.9414244197735556,0.42364098889810003,1.836711496714506,1.9627351918536995
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,11,lm040_ls000_le060,0.37,0.15,0.48,1.9728544255455611,2.817834421269114,1.6138858206661604,0.9606267226479741,1.4014556592236147,1.997589046206581,1.1482033084811973
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,12,lm040_ls020_le040,0.37,0.26,0.37,1.5833721313341251,3.3618546632722337,1.3565882002312843,1.1416242710735367,1.1265217611484815,2.3812411874308173,0.9665256977554275
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,13,lm040_ls040_le020,0.37,0.37,0.26,0.6120707335705327,3.0792454117668644,1.7118660193715423,1.0444257444713179,0.473357974046731,2.180512411248586,1.2158262499136865
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.0,2.148468352163304,3.024931137983511,1.025555044294993,0.46149976993274683,1.5235045216864314,2.141849017082587
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,15,lm060_ls000_le040,0.48,0.15,0.37,1.581112403274479,3.7468161044529507,1.2009119064694356,1.2707015028649729,1.1252680611314403,2.6531720223128517,0.857036610635482
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,16,lm060_ls020_le020,0.48,0.26,0.26,0.5122685259399665,2.970533492731307,1.531962814506747,1.0068937136876956,0.45591964805213286,2.103233526371704,1.088321912884277
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.0,1.771137861391602,3.1139489292864484,1.0542665990644096,0.4744199695789843,1.2568653913977923,2.2042185997976063
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,0.4674152274066,2.715628180005203,1.2994465462628102,0.920151026513983,0.41663874568202863,1.9225994159241824,0.9234832733189244
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.0,1.4879234792611937,2.92664279339005,0.9902628187055207,0.4456182684174843,1.0563518640277492,2.0713683401456566
rough_seed_27,27,test,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.0,1.2773899563582702,2.568622162581998,0.8690274279238002,0.3910623425657101,0.90696763238917,1.8179319538800098
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,2.5886817519634393,4.329368360727533,5.061027599379967,1.7269394588335587,1.8442835925783128,3.072337995061381,3.588523587930673
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,2.6327728348352677,4.936579290696116,4.662251890061967,1.6862984436173498,1.8757686409996714,3.5011040956094996,3.3075661144621074
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,2,lm000_ls040_le060,0.15,0.37,0.48,2.3686531482453277,5.1882636522237435,3.3896741735425344,1.7659098539879532,1.6875046825480962,3.676739893104868,2.4078350158952753
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,3,lm000_ls060_le040,0.15,0.48,0.37,1.3535820174222857,4.47831998828995,0.5814438902969767,1.5141511490833475,0.9645721321354362,3.1690747705825735,0.6845659584841397
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,0.2150081801787394,2.9755509236431217,0.0,1.0024855048937802,0.45230102219318413,2.104037015285955,0.45111847720220105
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.0,0.9792292258459949,0.0,0.3296738393681516,0.14835322771566822,0.6923150626731183,0.14835322771566822
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,2.385401376237247,4.637445946179882,5.228063586366536,1.7835242318181241,1.701277037298553,3.2900944813930817,3.706775226544767
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,7,lm020_ls020_le060,0.26,0.26,0.48,2.1275812862333066,5.000684350132873,3.9768476342044945,1.7039118276128598,1.5176662673434538,3.5446404789245975,2.822323675837127
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,8,lm020_ls040_le040,0.26,0.37,0.37,1.1707978853771608,4.484918068711286,0.7881454082636501,1.5164522274449355,0.835663700177115,3.17377548951934,0.686738302095671
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,9,lm020_ls060_le020,0.26,0.48,0.26,0.07890024053261635,3.039353553049871,0.0,1.0235120303285652,0.46101436497078374,2.1489413123670578,0.46058041364785435
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.0,1.0311303739041424,0.0,0.3471472258810613,0.15621625164647757,0.7290091743502286,0.15621625164647757
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,11,lm040_ls000_le060,0.37,0.15,0.48,1.9310186203512782,5.2897039916813196,4.723654681100292,1.8030492548708827,1.380250202597526,3.74980273207087,3.350454943455955
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,12,lm040_ls020_le040,0.37,0.26,0.37,1.024746186801136,4.733098848035169,1.090354723745129,1.6005269485403277,0.7332307344260736,3.349473536926684,0.7795175572400607
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,13,lm040_ls040_le020,0.37,0.37,0.26,0.0,3.108404581330345,0.0,1.0464962090478827,0.4709232940715472,2.1976420390005535,0.4709232940715472
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.0,1.1507772048041305,0.0,0.3874283256173906,0.17434274652782575,0.8135994837965203,0.17434274652782575
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,15,lm060_ls000_le040,0.48,0.15,0.37,0.910704089079278,5.218573929024209,1.5146766434140475,1.7650044918797947,0.7992608938358435,3.6931698389188554,1.0800703039208868
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,16,lm060_ls020_le020,0.48,0.26,0.26,0.0,3.2565232965099993,0.0,1.0963628431583663,0.4933632794212649,2.3023619706325693,0.4933632794212649
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.0,1.2663358617103357,0.0,0.4263330734424797,0.19184988304911588,0.8952994542292073,0.19184988304911588
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,0.0,3.4608861315152386,0.007875288629061117,1.1651912485722271,0.5243360618575023,2.4468583079142174,0.5243793759449621
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.0,1.3068303757266366,0.04213415945558035,0.4401066736928196,0.19804800316176882,0.9239922768779154,0.1982797410387745
rough_seed_2,2,test,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.0,1.2644827422818299,0.13458506415037916,0.4261578067820506,0.1917710130519228,0.8941911763894792,0.19251123090474986
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,1.840952608129323,0.17574664924846536,1.5085327605994978,0.6254016427696986,1.3040799130622032,0.2823973458172309,1.0695577106299115
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,1.3812610298407324,0.2914863751096162,1.7263794398235754,0.5867902360904382,0.9795783468197975,0.2656587813038001,1.2230593850626934
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,2,lm000_ls040_le060,0.15,0.37,0.48,0.9987358943392384,0.6307321077594755,2.1143381076518875,0.7172587229164644,0.7102238826209586,0.45059721118893586,1.4972812441130325
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,3,lm000_ls060_le040,0.15,0.48,0.37,0.5484115353335107,1.5518576917132154,1.723627873891282,0.5872889483002206,0.3926401838291988,1.1005714471550805,1.2217553106817063
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,0.04134344422594851,2.26829567310088,0.7291036372012126,0.7662277002153868,0.3450298540401668,1.604840711504463,0.5189407301772475
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.0,2.8731011214496216,0.955976850635779,0.9704639670568251,0.4367087851755713,2.032716458140836,0.6801852850816701
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,1.4352800204024416,0.2707730185180644,1.8452188645905792,0.6269105278752299,1.0179169622491893,0.28359898914570286,1.3071288168239201
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,7,lm020_ls020_le060,0.26,0.26,0.48,1.0415182454999539,0.49281148493902294,2.2797245258062278,0.7726216894562266,0.7405122035845852,0.35339958400884847,1.6140667343406614
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,8,lm020_ls040_le040,0.26,0.37,0.37,0.5775314341138529,1.3042568828695322,1.8144670052115932,0.6171431861445144,0.41299280975061564,0.9256976138477473,1.2856508551600714
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,9,lm020_ls060_le020,0.26,0.48,0.26,0.05474741129852934,1.8451528172847877,0.7311738977031339,0.6238211861825508,0.2810206445442897,1.3057019237838472,0.5197897960189907
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.0,2.2792636007202773,0.9818930659347239,0.770625055795609,0.3467812751080241,1.6129122053081382,0.6976172930169302
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,11,lm040_ls000_le060,0.37,0.15,0.48,1.0855499128487665,0.4271111663517454,2.5858290959603694,0.8756046659039928,0.772003198777546,0.3963712110717313,1.8304501624627818
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,12,lm040_ls020_le040,0.37,0.26,0.37,0.6107303177727226,1.1020209372196808,1.992420710300286,0.6764908099844043,0.4364279971365948,0.7830335291564238,1.411210569064791
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,13,lm040_ls040_le020,0.37,0.37,0.26,0.07864622128658531,1.4496110620887972,0.7635115171600557,0.4908429166980505,0.22131186673119896,1.0261382575044495,0.5420950285572224
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.0,1.731333001291011,0.9598461475559938,0.5860815975931604,0.2637367189169222,1.2254922011340788,0.6812082258240242
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,15,lm060_ls000_le040,0.48,0.15,0.37,0.6469362843172528,0.9582693441185642,2.239719056221201,0.7593894343559237,0.4621809356128074,0.6818264093026325,1.585889181191043
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,16,lm060_ls020_le020,0.48,0.26,0.26,0.10798349937523251,1.125443880343492,0.8365029191072948,0.38204772777725077,0.1725153867463266,0.7971055530305726,0.5932577048784355
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.0,1.2804364507616515,0.927285174716569,0.4341712223388112,0.19537705005246506,0.9066594984505624,0.6575112732007566
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,0.13917790515339745,0.9072965881223222,0.8966451146323186,0.3089092614004675,0.13977464610855406,0.6430124223321603,0.6354978077849627
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.0,0.9560766569799218,0.8759800498188557,0.3247990746826365,0.14615958360718642,0.6772601665595329,0.6207520102074008
rough_seed_3,3,test,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.0,0.7678674006581826,0.7857868953348022,0.26710781276491063,0.1201985157442098,0.5440609326083372,0.5567031361026924
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,1.4244174704978596,0.35036300273647036,1.965500593997781,0.6676344682233674,1.010536947037088,0.3023625072155659,1.3922710906662825
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,1.3183857332294027,0.386507072331573,3.006804912329153,1.0179739631693514,0.9371886813701787,0.4602140723240318,2.1283684122250524
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,2,lm000_ls040_le060,0.15,0.37,0.48,1.416362365337456,0.6038477377006523,4.587358554469274,1.5511447470147826,1.0091550017318363,0.7013362987140058,3.246292813164334
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,3,lm000_ls060_le040,0.15,0.48,0.37,1.3094901323461827,0.8735099500743431,3.8469409132156027,1.3024134410573214,0.932890199863686,0.6253061812709031,2.7230617257670615
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,0.7450320842740186,2.3308603195024045,1.6193112735349668,0.7926041187585061,0.5326629409712871,1.6514647609249133,1.1494669089948861
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.31955908105714365,2.8739908159878174,0.6867344605701038,0.9709312198546559,0.43867662388040946,2.0334209472158276,0.4903115884686308
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,1.3192694579381337,0.3798722542829815,3.0350933376085147,1.0274785627022702,0.9378459551500976,0.464454650614578,2.1483597022575514
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,7,lm020_ls020_le060,0.26,0.26,0.48,1.398084153844498,0.5436578217292305,4.6284550220567535,1.5647189973443527,0.996203666033739,0.7071136668244695,3.275230313557485
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,8,lm020_ls040_le040,0.26,0.37,0.37,1.2928391268229682,0.7943715671600464,3.956649646745125,1.3390294167174688,0.9211637944846962,0.6069322811422412,2.800482116289778
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,9,lm020_ls060_le020,0.26,0.48,0.26,0.7246024262447047,2.8845359790083687,1.9476046052930969,0.9800344697046102,0.5195421262314585,2.0433752477062233,1.3823701635500991
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.29300164747240576,3.1685228698158245,0.9092923131467519,1.0707436793733915,0.4834461647791244,2.2419491099007165,0.6480619521706859
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,11,lm040_ls000_le060,0.37,0.15,0.48,1.4031537697815522,0.6020213668348908,4.376536438063345,1.4801178512700477,0.9994975519429046,0.6693641505891134,3.09721902441571
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,12,lm040_ls020_le040,0.37,0.26,0.37,1.2940255572152293,0.7682300531618692,3.586024341510563,1.214169047009813,0.9214074505431756,0.5506013364468062,2.538412592863534
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,13,lm040_ls040_le020,0.37,0.37,0.26,0.7107599996211666,3.1407280975479184,2.1345852449600007,1.066862943656403,0.5104202897459267,2.22476278283325,1.514929000332474
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.2623555349675996,3.099237699057159,1.1763004844673464,1.0482055454140264,0.47313545087863373,2.193319037262564,0.836686832369451
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,15,lm060_ls000_le040,0.48,0.15,0.37,1.3266485884451718,0.884318662568313,2.9547990968731557,1.002152253450674,0.9436992286698985,0.6316354659637748,2.092359412365841
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,16,lm060_ls020_le020,0.48,0.26,0.26,0.7127205173030279,2.989141512613707,1.982277085210193,1.0153276345883255,0.5113505336299765,2.1173655458216607,1.4070226922884814
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.2313518642934189,2.7468280281168176,1.3698188495550712,0.9301026718454901,0.4198186375840844,1.9444091719493626,0.9729291964740505
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,18,lm080_ls000_le020,0.5900000000000001,0.15,0.26,0.7436641940363686,2.596386243488515,1.6156012509220532,0.881980920124328,0.5320885664253284,1.8391839723138177,1.147240160058179
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,19,lm080_ls020_le000,0.5900000000000001,0.26,0.15,0.2080110335098323,2.289078914024963,1.3634708972661242,0.775894840824324,0.35029673905524994,1.6207360151118126,0.967719559288452
rough_seed_19,19,test,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,normal,20,lm100_ls000_le000,0.7000000000000001,0.15,0.15,0.20387247870725084,1.8727983743970944,1.1734870728680011,0.6350999845522726,0.2869162916814126,1.3261344900261085,0.8327703667973333
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,0,lm000_ls000_le100,0.15,0.15,0.7000000000000001,5.047300112787672,2.740635378999575,1.6834229149314162,1.7140045656182863,3.5750772671817805,1.947725297494278,1.201861904094192
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,1,lm000_ls020_le080,0.15,0.26,0.5900000000000001,4.143746067261533,2.6036312152321863,1.6600902076165052,1.4092735807208785,2.936024051688177,1.8494730235814727,1.1838048427086096
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,2,lm000_ls040_le060,0.15,0.37,0.48,3.5584465106830088,2.761089319719089,1.8260712918891056,1.2133008606353068,2.5227024239702995,1.960166925745254,1.3005117071112007
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,3,lm000_ls060_le040,0.15,0.48,0.37,3.011310803051449,3.494732637280429,1.4916451422041406,1.1915698410352629,2.1364763044266013,2.4775304084751464,1.064352180698825
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,4,lm000_ls080_le020,0.15,0.5900000000000001,0.26,1.8770499672592416,2.668012481685074,1.1064179465131871,0.908175761879883,1.332735972494581,1.890760026422006,0.7890550818582397
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,5,lm000_ls100_le000,0.15,0.7000000000000001,0.15,0.45710307766526215,1.480190406195693,1.8704343037458875,0.6361705272073186,0.3281978129742527,1.0499859232524715,1.3253029929741338
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,6,lm020_ls000_le080,0.26,0.15,0.5900000000000001,4.292081899193763,3.1491064139712175,2.079316499667365,1.4624289824406953,3.042344537100448,2.2359753322759426,1.4812385477345746
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,7,lm020_ls020_le060,0.26,0.26,0.48,3.6304587159008,3.418903955759543,2.286639997653228,1.2412729141979786,2.575292628071985,2.426040744792328,1.6272285223483227
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,8,lm020_ls040_le040,0.26,0.37,0.37,3.0737764005086508,3.9447140389383515,1.8832133974955245,1.3445770257692589,2.181901806314267,2.7963483102264206,1.3419596076885063
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,9,lm020_ls060_le020,0.26,0.48,0.26,1.9308424841343337,2.6168709007752757,1.387812841159659,0.8920753876786561,1.3711126618958762,1.8551057098360608,0.9880052487772433
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,10,lm020_ls080_le000,0.26,0.5900000000000001,0.15,0.47369333334637,1.36471178819593,2.241427726976176,0.7607420184871202,0.34493922165260915,0.9689239158450064,1.5874470106544696
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,11,lm040_ls000_le060,0.37,0.15,0.48,3.7563265706014244,4.314202957681823,2.918868987226963,1.4746989809456417,2.66657249333257,3.060154284417791,2.075746168261888
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,12,lm040_ls020_le040,0.37,0.26,0.37,3.180191973922526,4.053089214526678,2.448507841237029,1.3833023682745136,2.258148121146871,2.8739771243931007,1.7419449655372534
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,13,lm040_ls040_le020,0.37,0.37,0.26,2.0357511374530475,2.504403907873491,1.825981749125022,0.8560217586060022,1.4457716326648022,1.776406162196425,1.2977793291993804
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,14,lm040_ls060_le000,0.37,0.48,0.15,0.5144786927932651,1.295211258912399,2.4898245155769487,0.8442732200832583,0.3827525818478292,0.9202208148636214,1.7630204674404613
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,15,lm060_ls000_le040,0.48,0.15,0.37,3.333192052341352,3.8876376517684954,3.1860056680761772,1.3305686684967852,2.367177245985103,2.7583386163809527,2.263337251886022
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,16,lm060_ls020_le020,0.48,0.26,0.26,2.198156458215186,2.3989377744629223,2.42001286544999,0.830061312143757,1.5613250419180058,1.7029762605307837,1.7178447372221601
rough_seed_26,26,test,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,normal,17,lm060_ls040_le000,0.48,0.37,0.15,0.5864371544452106,1.2666772106532485,2.550235249597608,0.8647562485815229,0.42033643688314015,0.9002457965379108,1.8057959930131566
