decision_index,pair_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,alternative_beta_name,delta_cost_motion,delta_cost_stability,delta_cost_energy,feasible_choice_count,decision_weight,pair_weight
1651,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.5988429802863162,stability,energy,0.00057212290264258,0.0006411841241989041,-0.0050549844872513905,2,0.16666666666666666,0.16666666666666666
1652,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6000111540550183,stability,balanced,-0.003488666405335933,0.0012581439654681947,0.001168173768702041,3,0.16666666666666666,0.08333333333333333
1652,1,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6000111540550183,stability,energy,0.00057212290264258,0.0006411841241989041,-0.0050549844872513905,3,0.16666666666666666,0.08333333333333333
1653,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6089630281004856,motion,balanced,0.003766650971435165,0.0021081956985830874,-0.008951874045467378,4,0.16666666666666666,0.05555555555555555
1653,1,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6089630281004856,motion,stability,0.007255317376771098,0.0008500517331148927,-0.01012004781416942,4,0.16666666666666666,0.05555555555555555
1653,2,rough_train:rough_perlin:28,rough_train,rough_perlin,28,stable,cost_stability,decision_time_s,7.772000000000003,cost_energy,0.6089630281004856,motion,energy,0.007827440279413678,0.0014912358573137968,-0.01517503230142081,4,0.16666666666666666,0.05555555555555555
1658,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.06699327374572012,balanced,motion,-0.003766650971435165,-0.0021081956985830874,0.008951874045467378,2,0.16666666666666666,0.16666666666666666
1661,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06637631390445083,energy,motion,-0.007827440279413678,-0.0014912358573137968,0.01517503230142081,2,0.16666666666666666,0.16666666666666666
1662,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06699327374572012,energy,balanced,-0.004060789307978513,0.0006169598412692906,0.0062231582559534315,3,0.16666666666666666,0.08333333333333333
1662,1,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.756000000000001,cost_stability,0.06699327374572012,energy,motion,-0.007827440279413678,-0.0014912358573137968,0.01517503230142081,3,0.16666666666666666,0.08333333333333333
1664,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06573512978025192,stability,motion,-0.007255317376771098,-0.0008500517331148927,0.01012004781416942,2,0.16666666666666666,0.16666666666666666
1665,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06637631390445083,energy,motion,-0.007827440279413678,-0.0014912358573137968,0.01517503230142081,3,0.16666666666666666,0.08333333333333333
1665,1,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06637631390445083,energy,stability,-0.00057212290264258,-0.0006411841241989041,0.0050549844872513905,3,0.16666666666666666,0.08333333333333333
1666,0,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06699327374572012,energy,balanced,-0.004060789307978513,0.0006169598412692906,0.0062231582559534315,4,0.16666666666666666,0.05555555555555555
1666,1,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06699327374572012,energy,motion,-0.007827440279413678,-0.0014912358573137968,0.01517503230142081,4,0.16666666666666666,0.05555555555555555
1666,2,rough_train:rough_perlin:28,rough_train,rough_perlin,28,efficient,cost_energy,decision_time_s,7.772000000000003,cost_stability,0.06699327374572012,energy,stability,-0.00057212290264258,-0.0006411841241989041,0.0050549844872513905,4,0.16666666666666666,0.05555555555555555
1669,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10295883729326709,cost_energy,0.70308586732034,motion,balanced,0.006193289652789369,0.002375015382784257,-0.01382732876102255,2,0.3333333333333333,0.3333333333333333
1671,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10564959384461424,cost_energy,0.6892585385593174,stability,balanced,-0.002813807510681998,-0.002690756551347151,0.007703671956431846,2,0.3333333333333333,0.3333333333333333
1672,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10564959384461424,cost_energy,0.70308586732034,motion,balanced,0.006193289652789369,0.002375015382784257,-0.01382732876102255,3,0.3333333333333333,0.16666666666666666
1672,1,rough_train:rough_perlin:29,rough_train,rough_perlin,29,fast,decision_time_s,cost_stability,0.10564959384461424,cost_energy,0.70308586732034,motion,stability,0.009007097163471367,0.005065771934131408,-0.021531000717454396,3,0.3333333333333333,0.16666666666666666
1676,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.134000000000002,cost_energy,0.70308586732034,motion,stability,0.009007097163471367,0.005065771934131408,-0.021531000717454396,2,0.3333333333333333,0.3333333333333333
1678,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.137999999999999,cost_energy,0.6892585385593174,balanced,stability,0.002813807510681998,0.002690756551347151,-0.007703671956431846,2,0.3333333333333333,0.3333333333333333
1679,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.137999999999999,cost_energy,0.70308586732034,motion,balanced,0.006193289652789369,0.002375015382784257,-0.01382732876102255,3,0.3333333333333333,0.16666666666666666
1679,1,rough_train:rough_perlin:29,rough_train,rough_perlin,29,stable,cost_stability,decision_time_s,7.137999999999999,cost_energy,0.70308586732034,motion,stability,0.009007097163471367,0.005065771934131408,-0.021531000717454396,3,0.3333333333333333,0.16666666666666666
1685,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.134000000000002,cost_stability,0.10564959384461424,stability,motion,-0.009007097163471367,-0.005065771934131408,0.021531000717454396,2,0.3333333333333333,0.3333333333333333
1687,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.137999999999999,cost_stability,0.10295883729326709,balanced,motion,-0.006193289652789369,-0.002375015382784257,0.01382732876102255,2,0.3333333333333333,0.3333333333333333
1688,0,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.137999999999999,cost_stability,0.10564959384461424,stability,balanced,-0.002813807510681998,-0.002690756551347151,0.007703671956431846,3,0.3333333333333333,0.16666666666666666
1688,1,rough_train:rough_perlin:29,rough_train,rough_perlin,29,efficient,cost_energy,decision_time_s,7.137999999999999,cost_stability,0.10564959384461424,stability,motion,-0.009007097163471367,-0.005065771934131408,0.021531000717454396,3,0.3333333333333333,0.16666666666666666
1692,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04688955731388799,cost_energy,0.6199948002398501,motion,energy,0.008798817618771576,0.0005023723270491109,-0.012076626816334812,2,0.16666666666666666,0.16666666666666666
1694,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04720935822506088,cost_energy,0.610628647796401,energy,balanced,-0.002206340254857414,0.00031980091117288917,0.0027104743728857406,2,0.16666666666666666,0.16666666666666666
1695,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04720935822506088,cost_energy,0.6199948002398501,motion,balanced,0.006592477363914162,0.0008221732382220001,-0.009366152443449072,3,0.16666666666666666,0.08333333333333333
1695,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04720935822506088,cost_energy,0.6199948002398501,motion,energy,0.008798817618771576,0.0005023723270491109,-0.012076626816334812,3,0.16666666666666666,0.08333333333333333
1697,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6079181734235153,energy,stability,-0.0006727134604243568,0.00054068695861334,-0.0014446224645153771,2,0.16666666666666666,0.16666666666666666
1698,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.610628647796401,energy,balanced,-0.002206340254857414,0.00031980091117288917,0.0027104743728857406,3,0.16666666666666666,0.08333333333333333
1698,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.610628647796401,energy,stability,-0.0006727134604243568,0.00054068695861334,-0.0014446224645153771,3,0.16666666666666666,0.08333333333333333
1699,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6199948002398501,motion,balanced,0.006592477363914162,0.0008221732382220001,-0.009366152443449072,4,0.16666666666666666,0.05555555555555555
1699,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6199948002398501,motion,stability,0.00812610415834722,0.001043059285662451,-0.01352124928085019,4,0.16666666666666666,0.05555555555555555
1699,2,rough_train:rough_perlin:4,rough_train,rough_perlin,4,fast,decision_time_s,cost_stability,0.04743024427250133,cost_energy,0.6199948002398501,motion,energy,0.008798817618771576,0.0005023723270491109,-0.012076626816334812,4,0.16666666666666666,0.05555555555555555
1703,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.554,cost_energy,0.6199948002398501,motion,energy,0.008798817618771576,0.0005023723270491109,-0.012076626816334812,2,0.14285714285714285,0.14285714285714285
1705,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6079181734235153,energy,stability,-0.0006727134604243568,0.00054068695861334,-0.0014446224645153771,2,0.14285714285714285,0.14285714285714285
1706,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.610628647796401,energy,balanced,-0.002206340254857414,0.00031980091117288917,0.0027104743728857406,3,0.14285714285714285,0.07142857142857142
1706,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.610628647796401,energy,stability,-0.0006727134604243568,0.00054068695861334,-0.0014446224645153771,3,0.14285714285714285,0.07142857142857142
1707,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6199948002398501,motion,balanced,0.006592477363914162,0.0008221732382220001,-0.009366152443449072,4,0.14285714285714285,0.047619047619047616
1707,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6199948002398501,motion,stability,0.00812610415834722,0.001043059285662451,-0.01352124928085019,4,0.14285714285714285,0.047619047619047616
1707,2,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.573999999999996,cost_energy,0.6199948002398501,motion,energy,0.008798817618771576,0.0005023723270491109,-0.012076626816334812,4,0.14285714285714285,0.047619047619047616
1709,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6079181734235153,energy,stability,-0.0006727134604243568,0.00054068695861334,-0.0014446224645153771,2,0.14285714285714285,0.14285714285714285
1710,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.610628647796401,energy,balanced,-0.002206340254857414,0.00031980091117288917,0.0027104743728857406,3,0.14285714285714285,0.07142857142857142
1710,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.610628647796401,energy,stability,-0.0006727134604243568,0.00054068695861334,-0.0014446224645153771,3,0.14285714285714285,0.07142857142857142
1711,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6199948002398501,motion,balanced,0.006592477363914162,0.0008221732382220001,-0.009366152443449072,4,0.14285714285714285,0.047619047619047616
1711,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6199948002398501,motion,stability,0.00812610415834722,0.001043059285662451,-0.01352124928085019,4,0.14285714285714285,0.047619047619047616
1711,2,rough_train:rough_perlin:4,rough_train,rough_perlin,4,stable,cost_stability,decision_time_s,7.574,cost_energy,0.6199948002398501,motion,energy,0.008798817618771576,0.0005023723270491109,-0.012076626816334812,4,0.14285714285714285,0.047619047619047616
1717,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04688955731388799,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,2,0.1111111111111111,0.1111111111111111
1718,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04720935822506088,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,2,0.1111111111111111,0.1111111111111111
1719,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04743024427250133,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,2,0.1111111111111111,0.1111111111111111
1721,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04688955731388799,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,2,0.1111111111111111,0.1111111111111111
1722,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04720935822506088,energy,balanced,-0.002206340254857414,0.00031980091117288917,0.0027104743728857406,3,0.1111111111111111,0.05555555555555555
1722,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04720935822506088,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,3,0.1111111111111111,0.05555555555555555
1723,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04743024427250133,stability,balanced,-0.0015336267944330573,-0.00022088604744045087,0.004155096837401118,4,0.1111111111111111,0.037037037037037035
1723,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04743024427250133,stability,motion,-0.00812610415834722,-0.001043059285662451,0.01352124928085019,4,0.1111111111111111,0.037037037037037035
1723,2,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04743024427250133,stability,energy,0.0006727134604243568,-0.00054068695861334,0.0014446224645153771,4,0.1111111111111111,0.037037037037037035
1725,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04688955731388799,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,2,0.1111111111111111,0.1111111111111111
1726,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04720935822506088,energy,balanced,-0.002206340254857414,0.00031980091117288917,0.0027104743728857406,3,0.1111111111111111,0.05555555555555555
1726,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04720935822506088,energy,motion,-0.008798817618771576,-0.0005023723270491109,0.012076626816334812,3,0.1111111111111111,0.05555555555555555
1727,0,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04743024427250133,stability,balanced,-0.0015336267944330573,-0.00022088604744045087,0.004155096837401118,4,0.1111111111111111,0.037037037037037035
1727,1,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04743024427250133,stability,motion,-0.00812610415834722,-0.001043059285662451,0.01352124928085019,4,0.1111111111111111,0.037037037037037035
1727,2,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04743024427250133,stability,energy,0.0006727134604243568,-0.00054068695861334,0.0014446224645153771,4,0.1111111111111111,0.037037037037037035
1733,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6404214448049709,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.1111111111111111,0.1111111111111111
1734,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6653351990381745,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.1111111111111111,0.1111111111111111
1735,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6672656530977412,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.1111111111111111,0.1111111111111111
1737,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6404214448049709,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.1111111111111111,0.1111111111111111
1738,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6653351990381745,balanced,stability,0.005205082650899917,-0.0013678750042100535,-0.024913754233203633,3,0.1111111111111111,0.05555555555555555
1738,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6653351990381745,balanced,energy,0.007338591041744891,-0.0024942463795500774,-0.038088145857198885,3,0.1111111111111111,0.05555555555555555
1739,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6672656530977412,balanced,stability,0.005205082650899917,-0.0013678750042100535,-0.024913754233203633,3,0.1111111111111111,0.05555555555555555
1739,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6672656530977412,balanced,energy,0.007338591041744891,-0.0024942463795500774,-0.038088145857198885,3,0.1111111111111111,0.05555555555555555
1741,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6404214448049709,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.1111111111111111,0.1111111111111111
1742,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6653351990381745,balanced,stability,0.005205082650899917,-0.0013678750042100535,-0.024913754233203633,3,0.1111111111111111,0.05555555555555555
1742,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6653351990381745,balanced,energy,0.007338591041744891,-0.0024942463795500774,-0.038088145857198885,3,0.1111111111111111,0.05555555555555555
1743,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6672656530977412,motion,balanced,0.0069637028107389365,-0.0012165111234948012,-0.0019304540595667108,4,0.1111111111111111,0.037037037037037035
1743,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6672656530977412,motion,stability,0.012168785461638854,-0.0025843861277048547,-0.026844208292770344,4,0.1111111111111111,0.037037037037037035
1743,2,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6672656530977412,motion,energy,0.014302293852483827,-0.0037107575030448786,-0.040018599916765596,4,0.1111111111111111,0.037037037037037035
1746,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.360000000000002,cost_energy,0.6672656530977412,balanced,motion,-0.0069637028107389365,0.0012165111234948012,0.0019304540595667108,2,0.16666666666666666,0.16666666666666666
1749,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6653351990381745,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,2,0.16666666666666666,0.16666666666666666
1750,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6672656530977412,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,3,0.16666666666666666,0.08333333333333333
1750,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6672656530977412,energy,motion,-0.014302293852483827,0.0037107575030448786,0.040018599916765596,3,0.16666666666666666,0.08333333333333333
1752,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6404214448049709,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.16666666666666666,0.16666666666666666
1753,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6653351990381745,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,3,0.16666666666666666,0.08333333333333333
1753,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6653351990381745,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,3,0.16666666666666666,0.08333333333333333
1754,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6672656530977412,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,4,0.16666666666666666,0.05555555555555555
1754,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6672656530977412,energy,motion,-0.014302293852483827,0.0037107575030448786,0.040018599916765596,4,0.16666666666666666,0.05555555555555555
1754,2,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6672656530977412,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,4,0.16666666666666666,0.05555555555555555
1757,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.360000000000002,cost_stability,0.08957685849857537,balanced,motion,-0.0069637028107389365,0.0012165111234948012,0.0019304540595667108,2,0.16666666666666666,0.16666666666666666
1760,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08836034737508057,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,2,0.16666666666666666,0.16666666666666666
1761,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08957685849857537,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,3,0.16666666666666666,0.08333333333333333
1761,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08957685849857537,energy,motion,-0.014302293852483827,0.0037107575030448786,0.040018599916765596,3,0.16666666666666666,0.08333333333333333
1763,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08699247237087052,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,2,0.16666666666666666,0.16666666666666666
1764,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08836034737508057,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,3,0.16666666666666666,0.08333333333333333
1764,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08836034737508057,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,3,0.16666666666666666,0.08333333333333333
1765,0,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08957685849857537,energy,balanced,-0.007338591041744891,0.0024942463795500774,0.038088145857198885,4,0.16666666666666666,0.05555555555555555
1765,1,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08957685849857537,energy,motion,-0.014302293852483827,0.0037107575030448786,0.040018599916765596,4,0.16666666666666666,0.05555555555555555
1765,2,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08957685849857537,energy,stability,-0.0021335083908449737,0.001126371375340024,0.013174391623995252,4,0.16666666666666666,0.05555555555555555
1769,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04922665943657446,cost_energy,0.6004430784594766,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,2,0.14285714285714285,0.14285714285714285
1770,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04922665943657446,cost_energy,0.6090824894577284,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,2,0.14285714285714285,0.14285714285714285
1772,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04962045371691317,cost_energy,0.6004430784594766,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,2,0.14285714285714285,0.14285714285714285
1773,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04962045371691317,cost_energy,0.6090824894577284,motion,balanced,0.00734454598226969,-0.0007789301490859699,-0.008639410998251718,3,0.14285714285714285,0.07142857142857142
1773,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04962045371691317,cost_energy,0.6090824894577284,motion,stability,0.009639266419044556,-0.0003937942803387065,-0.015277661839597445,3,0.14285714285714285,0.07142857142857142
1775,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.5938048276181309,stability,energy,0.0049708091818527755,0.001969388638322349,-0.0010645209649755571,2,0.14285714285714285,0.14285714285714285
1776,0,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6004430784594766,stability,balanced,-0.0022947204367748664,-0.00038513586874726335,0.0066382508413457275,3,0.14285714285714285,0.07142857142857142
1776,1,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6004430784594766,stability,energy,0.0049708091818527755,0.001969388638322349,-0.0010645209649755571,3,0.14285714285714285,0.07142857142857142
