decision_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_primary_value,good_candidate_count,feasible_choice_count,comparison_count,informative,decision_weight
884,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.01014182526379081,cost_energy,0.574725089501257,stability,0.2097503974129181,0.01014182526379081,0.574725089501257,7.154000000000001,4,1,0,0,0.0
885,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.01014182526379081,cost_energy,0.5781265639404678,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,7.144000000000003,4,2,1,1,0.14285714285714285
886,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.01014182526379081,cost_energy,0.5790807369332468,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,7.144000000000003,4,2,1,1,0.14285714285714285
887,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.01014182526379081,cost_energy,0.5880694231664289,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,6.944,4,3,2,1,0.14285714285714285
888,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.010545838397207168,cost_energy,0.574725089501257,stability,0.2097503974129181,0.01014182526379081,0.574725089501257,7.154000000000001,4,1,0,0,0.0
889,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.010545838397207168,cost_energy,0.5781265639404678,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,7.144000000000003,4,2,1,1,0.14285714285714285
890,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.010545838397207168,cost_energy,0.5790807369332468,balanced,0.20459748562977567,0.010545838397207168,0.5790807369332468,6.9700000000000015,4,3,2,1,0.14285714285714285
891,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,fast,decision_time_s,cost_stability,0.010545838397207168,cost_energy,0.5880694231664289,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,6.944,4,4,3,1,0.14285714285714285
892,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,6.944,cost_energy,0.5880694231664289,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.00935832749923776,4,1,0,0,0.0
893,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,6.9700000000000015,cost_energy,0.5790807369332468,balanced,0.20459748562977567,0.010545838397207168,0.5790807369332468,0.010545838397207168,4,1,0,0,0.0
894,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,6.9700000000000015,cost_energy,0.5880694231664289,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.00935832749923776,4,2,1,1,0.16666666666666666
895,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.144000000000003,cost_energy,0.5781265639404678,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.009966568747583041,4,1,0,0,0.0
896,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.144000000000003,cost_energy,0.5790807369332468,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.009966568747583041,4,2,1,1,0.16666666666666666
897,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.144000000000003,cost_energy,0.5880694231664289,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.00935832749923776,4,3,2,1,0.16666666666666666
898,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.154000000000001,cost_energy,0.574725089501257,stability,0.2097503974129181,0.01014182526379081,0.574725089501257,0.01014182526379081,4,1,0,0,0.0
899,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.154000000000001,cost_energy,0.5781265639404678,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.009966568747583041,4,2,1,1,0.16666666666666666
900,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.154000000000001,cost_energy,0.5790807369332468,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.009966568747583041,4,3,2,1,0.16666666666666666
901,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,stable,cost_stability,decision_time_s,7.154000000000001,cost_energy,0.5880694231664289,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.00935832749923776,4,4,3,1,0.16666666666666666
902,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.944,cost_stability,0.00935832749923776,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
903,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.944,cost_stability,0.009966568747583041,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
904,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.944,cost_stability,0.01014182526379081,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
905,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.944,cost_stability,0.010545838397207168,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
906,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.9700000000000015,cost_stability,0.00935832749923776,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
907,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.9700000000000015,cost_stability,0.009966568747583041,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
908,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.9700000000000015,cost_stability,0.01014182526379081,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
909,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,6.9700000000000015,cost_stability,0.010545838397207168,balanced,0.20459748562977567,0.010545838397207168,0.5790807369332468,0.5790807369332468,4,2,1,1,0.14285714285714285
910,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.144000000000003,cost_stability,0.00935832749923776,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
911,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.144000000000003,cost_stability,0.009966568747583041,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.5781265639404678,4,2,1,1,0.14285714285714285
912,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.144000000000003,cost_stability,0.01014182526379081,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.5781265639404678,4,2,1,1,0.14285714285714285
913,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.144000000000003,cost_stability,0.010545838397207168,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.5781265639404678,4,3,2,1,0.14285714285714285
914,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.154000000000001,cost_stability,0.00935832749923776,motion,0.200439142512772,0.00935832749923776,0.5880694231664289,0.5880694231664289,4,1,0,0,0.0
915,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.154000000000001,cost_stability,0.009966568747583041,energy,0.20796054061875022,0.009966568747583041,0.5781265639404678,0.5781265639404678,4,2,1,1,0.14285714285714285
916,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.154000000000001,cost_stability,0.01014182526379081,stability,0.2097503974129181,0.01014182526379081,0.574725089501257,0.574725089501257,4,3,2,1,0.14285714285714285
917,low_friction_train:low_friction:27208,low_friction_train,low_friction,27208,efficient,cost_energy,decision_time_s,7.154000000000001,cost_stability,0.010545838397207168,stability,0.2097503974129181,0.01014182526379081,0.574725089501257,0.574725089501257,4,4,3,1,0.14285714285714285
918,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.009443648409142143,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,6.9540000000000015,4,1,0,0,0.0
919,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.009933722187533162,cost_energy,0.576713181508388,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,7.142000000000001,4,1,0,0,0.0
920,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.009933722187533162,cost_energy,0.5813084525564449,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,7.142000000000001,4,1,0,0,0.0
921,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.009933722187533162,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,6.9540000000000015,4,2,1,1,0.14285714285714285
922,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010001126373158928,cost_energy,0.5733365782588142,stability,0.20969307975392004,0.010001126373158928,0.5733365782588142,7.162000000000001,4,1,0,0,0.0
923,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010001126373158928,cost_energy,0.576713181508388,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,7.142000000000001,4,2,1,1,0.14285714285714285
924,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010001126373158928,cost_energy,0.5813084525564449,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,7.142000000000001,4,2,1,1,0.14285714285714285
925,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010001126373158928,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,6.9540000000000015,4,3,2,1,0.14285714285714285
926,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010461651705452248,cost_energy,0.5733365782588142,stability,0.20969307975392004,0.010001126373158928,0.5733365782588142,7.162000000000001,4,1,0,0,0.0
927,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010461651705452248,cost_energy,0.576713181508388,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,7.142000000000001,4,2,1,1,0.14285714285714285
928,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010461651705452248,cost_energy,0.5813084525564449,balanced,0.20441020530422319,0.010461651705452248,0.5813084525564449,6.958,4,3,2,1,0.14285714285714285
929,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,fast,decision_time_s,cost_stability,0.010461651705452248,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,6.9540000000000015,4,4,3,1,0.14285714285714285
930,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,6.9540000000000015,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.009443648409142143,4,1,0,0,0.0
931,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,6.958,cost_energy,0.5813084525564449,balanced,0.20441020530422319,0.010461651705452248,0.5813084525564449,0.010461651705452248,4,1,0,0,0.0
932,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,6.958,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.009443648409142143,4,2,1,1,0.16666666666666666
933,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.142000000000001,cost_energy,0.576713181508388,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.009933722187533162,4,1,0,0,0.0
934,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.142000000000001,cost_energy,0.5813084525564449,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.009933722187533162,4,2,1,1,0.16666666666666666
935,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.142000000000001,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.009443648409142143,4,3,2,1,0.16666666666666666
936,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.162000000000001,cost_energy,0.5733365782588142,stability,0.20969307975392004,0.010001126373158928,0.5733365782588142,0.010001126373158928,4,1,0,0,0.0
937,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.162000000000001,cost_energy,0.576713181508388,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.009933722187533162,4,2,1,1,0.16666666666666666
938,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.162000000000001,cost_energy,0.5813084525564449,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.009933722187533162,4,3,2,1,0.16666666666666666
939,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,stable,cost_stability,decision_time_s,7.162000000000001,cost_energy,0.5891902016457071,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.009443648409142143,4,4,3,1,0.16666666666666666
940,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.9540000000000015,cost_stability,0.009443648409142143,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
941,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.9540000000000015,cost_stability,0.009933722187533162,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
942,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.9540000000000015,cost_stability,0.010001126373158928,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
943,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.9540000000000015,cost_stability,0.010461651705452248,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
944,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.009443648409142143,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
945,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.009933722187533162,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
946,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.010001126373158928,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
947,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,6.958,cost_stability,0.010461651705452248,balanced,0.20441020530422319,0.010461651705452248,0.5813084525564449,0.5813084525564449,4,2,1,1,0.14285714285714285
948,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.142000000000001,cost_stability,0.009443648409142143,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
949,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.142000000000001,cost_stability,0.009933722187533162,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.576713181508388,4,2,1,1,0.14285714285714285
950,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.142000000000001,cost_stability,0.010001126373158928,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.576713181508388,4,2,1,1,0.14285714285714285
951,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.142000000000001,cost_stability,0.010461651705452248,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.576713181508388,4,3,2,1,0.14285714285714285
952,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.162000000000001,cost_stability,0.009443648409142143,motion,0.20076352289559485,0.009443648409142143,0.5891902016457071,0.5891902016457071,4,1,0,0,0.0
953,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.162000000000001,cost_stability,0.009933722187533162,energy,0.20788507351775284,0.009933722187533162,0.576713181508388,0.576713181508388,4,2,1,1,0.14285714285714285
954,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.162000000000001,cost_stability,0.010001126373158928,stability,0.20969307975392004,0.010001126373158928,0.5733365782588142,0.5733365782588142,4,3,2,1,0.14285714285714285
955,low_friction_train:low_friction:27209,low_friction_train,low_friction,27209,efficient,cost_energy,decision_time_s,7.162000000000001,cost_stability,0.010461651705452248,stability,0.20969307975392004,0.010001126373158928,0.5733365782588142,0.5733365782588142,4,4,3,1,0.14285714285714285
956,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.009522785690878176,cost_energy,0.5906190361053061,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,6.9559999999999995,4,1,0,0,0.0
957,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.01010263829985664,cost_energy,0.5744979308250399,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,1,0,0,0.0
958,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.01010263829985664,cost_energy,0.5791411538918434,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,1,0,0,0.0
959,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.01010263829985664,cost_energy,0.5797235849819431,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,1,0,0,0.0
960,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.01010263829985664,cost_energy,0.5906190361053061,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,6.9559999999999995,4,2,1,1,0.16666666666666666
961,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010156057553444628,cost_energy,0.5744979308250399,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,1,0,0,0.0
962,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010156057553444628,cost_energy,0.5791411538918434,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,1,0,0,0.0
963,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010156057553444628,cost_energy,0.5797235849819431,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,2,1,1,0.16666666666666666
964,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010156057553444628,cost_energy,0.5906190361053061,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,6.9559999999999995,4,3,2,1,0.16666666666666666
965,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010188333684441745,cost_energy,0.5744979308250399,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,7.152,4,1,0,0,0.0
966,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010188333684441745,cost_energy,0.5791411538918434,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,6.934000000000001,4,2,1,1,0.16666666666666666
967,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010188333684441745,cost_energy,0.5797235849819431,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,6.934000000000001,4,3,2,1,0.16666666666666666
968,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,fast,decision_time_s,cost_stability,0.010188333684441745,cost_energy,0.5906190361053061,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,6.934000000000001,4,4,3,1,0.16666666666666666
969,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,6.934000000000001,cost_energy,0.5791411538918434,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.010188333684441745,4,1,0,0,0.0
970,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,6.934000000000001,cost_energy,0.5797235849819431,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.010188333684441745,4,1,0,0,0.0
971,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,6.934000000000001,cost_energy,0.5906190361053061,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.010188333684441745,4,1,0,0,0.0
972,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,6.9559999999999995,cost_energy,0.5791411538918434,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.010188333684441745,4,1,0,0,0.0
973,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,6.9559999999999995,cost_energy,0.5797235849819431,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.010188333684441745,4,1,0,0,0.0
974,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,6.9559999999999995,cost_energy,0.5906190361053061,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.009522785690878176,4,2,1,1,0.14285714285714285
975,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5744979308250399,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.01010263829985664,4,1,0,0,0.0
976,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5791411538918434,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.01010263829985664,4,2,1,1,0.14285714285714285
977,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5797235849819431,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.01010263829985664,4,2,1,1,0.14285714285714285
978,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.152,cost_energy,0.5906190361053061,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.009522785690878176,4,3,2,1,0.14285714285714285
979,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.172000000000001,cost_energy,0.5744979308250399,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.01010263829985664,4,1,0,0,0.0
980,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.172000000000001,cost_energy,0.5791411538918434,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.01010263829985664,4,2,1,1,0.14285714285714285
981,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.172000000000001,cost_energy,0.5797235849819431,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.01010263829985664,4,3,2,1,0.14285714285714285
982,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,stable,cost_stability,decision_time_s,7.172000000000001,cost_energy,0.5906190361053061,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.009522785690878176,4,4,3,1,0.14285714285714285
983,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,6.934000000000001,cost_stability,0.010188333684441745,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.5791411538918434,4,1,0,0,0.0
984,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,6.9559999999999995,cost_stability,0.009522785690878176,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.5906190361053061,4,1,0,0,0.0
985,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,6.9559999999999995,cost_stability,0.01010263829985664,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.5906190361053061,4,1,0,0,0.0
986,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,6.9559999999999995,cost_stability,0.010156057553444628,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.5906190361053061,4,1,0,0,0.0
987,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,6.9559999999999995,cost_stability,0.010188333684441745,balanced,0.20484188494377598,0.010188333684441745,0.5791411538918434,0.5791411538918434,4,2,1,1,0.14285714285714285
988,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.009522785690878176,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.5906190361053061,4,1,0,0,0.0
989,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.01010263829985664,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.5744979308250399,4,2,1,1,0.14285714285714285
990,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.010156057553444628,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.5744979308250399,4,2,1,1,0.14285714285714285
991,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.152,cost_stability,0.010188333684441745,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.5744979308250399,4,3,2,1,0.14285714285714285
992,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.172000000000001,cost_stability,0.009522785690878176,motion,0.2002538659888096,0.009522785690878176,0.5906190361053061,0.5906190361053061,4,1,0,0,0.0
993,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.172000000000001,cost_stability,0.01010263829985664,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.5744979308250399,4,2,1,1,0.14285714285714285
994,low_friction_train:low_friction:27210,low_friction_train,low_friction,27210,efficient,cost_energy,decision_time_s,7.172000000000001,cost_stability,0.010156057553444628,stability,0.20964746495584716,0.01010263829985664,0.5744979308250399,0.5744979308250399,4,3,2,1,0.14285714285714285
