context_id,group,terrain,seed,mission,terrain_flat,terrain_low_friction,terrain_rough_perlin,mission_fast,mission_stable,mission_efficient,budget_time_raw,budget_stability_raw,budget_energy_raw,budget_time_norm,budget_stability_norm,budget_energy_norm,budget_time_active,budget_stability_active,budget_energy_active,selected_source_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_support_class,sample_weight,alt0_beta_name,alt0_dcm,alt0_dcs,alt0_dce,alt1_beta_name,alt1_dcm,alt1_dcs,alt1_dce,alt2_beta_name,alt2_dcm,alt2_dcs,alt2_dce
rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,0,0,1,0,0,1,7.362000000000001,0.05446590441907669,,0.4207547169811318,0.1926469733356136,0.0,1,1,0,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.07692307692307693,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,0,0,1,0,0,1,7.362000000000001,0.05605520947356049,,0.4207547169811318,0.19941901989578453,0.0,1,1,0,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.07692307692307693,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,0,0,1,0,0,1,7.365999999999999,0.048178785607401776,,0.42452830188679014,0.1658574899687355,0.0,1,1,0,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.07692307692307693,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,0,0,1,0,0,1,7.365999999999999,0.05340929230190641,,0.42452830188679014,0.18814473732162068,0.0,1,1,0,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.07692307692307693,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,0,0,1,0,0,1,7.365999999999999,0.05446590441907669,,0.42452830188679014,0.1926469733356136,0.0,1,1,0,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.07692307692307693,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:25,rough_train,rough_perlin,25,efficient,0,0,1,0,0,1,7.365999999999999,0.05605520947356049,,0.42452830188679014,0.19941901989578453,0.0,1,1,0,energy,0.2239010281354258,0.048178785607401776,0.5701655308651644,strict,0.07692307692307693,balanced,-0.005578689293664174,0.007876423866158715,0.01258256951388026,motion,-0.010494088938938967,0.006287118811674916,0.02125033346327132,stability,-0.00277438360416582,0.00523050669450463,0.0033921552942804967
rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,0,0,1,1,0,0,,0.06488507804713703,0.6089630281004856,0.0,0.23704318835340762,0.30057221250506466,0,1,1,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,strict,0.08333333333333333,balanced,0.003766650971435165,0.0021081956985830874,-0.008951874045467378,stability,0.007255317376771098,0.0008500517331148927,-0.01012004781416942,energy,0.007827440279413678,0.0014912358573137968,-0.01517503230142081
rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,0,0,1,1,0,0,,0.06573512978025192,0.5988429802863162,0.0,0.24066526826749796,0.2648875934689268,0,1,1,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,strict,0.08333333333333333,balanced,-0.003488666405335933,0.0012581439654681947,0.001168173768702041,motion,-0.007255317376771098,-0.0008500517331148927,0.01012004781416942,energy,0.00057212290264258,0.0006411841241989041,-0.0050549844872513905
rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,0,0,1,1,0,0,,0.06573512978025192,0.6000111540550183,0.0,0.24066526826749796,0.269006727752638,0,1,1,stability,0.22849097664474946,0.06573512978025192,0.5988429802863162,strict,0.08333333333333333,balanced,-0.003488666405335933,0.0012581439654681947,0.001168173768702041,motion,-0.007255317376771098,-0.0008500517331148927,0.01012004781416942,energy,0.00057212290264258,0.0006411841241989041,-0.0050549844872513905
rough_train:rough_perlin:28,rough_train,rough_perlin,28,fast,0,0,1,1,0,0,,0.06573512978025192,0.6089630281004856,0.0,0.24066526826749796,0.30057221250506466,0,1,1,motion,0.22123565926797836,0.06488507804713703,0.6089630281004856,strict,0.08333333333333333,balanced,0.003766650971435165,0.0021081956985830874,-0.008951874045467378,stability,0.007255317376771098,0.0008500517331148927,-0.01012004781416942,energy,0.007827440279413678,0.0014912358573137968,-0.01517503230142081
