t_wall,context,x,y,action_id,hold_override,emp_age_s,proj_age_s,theta_age_s,emp_seq,emp_vx,emp_yaw_rate,emp_body_h,emp_clearance,emp_enable,proj_seq,proj_vx,proj_yaw_rate,proj_body_h,proj_clearance,proj_enable,out_seq,out_vx,out_yaw_rate,out_body_h,out_clearance,out_enable,delta_vx,delta_yaw_rate,delta_body_h,delta_clearance,j7_accept,j7_reason,j7_source
1785198595.770549,flat,0.000000,0.000000,1,0,0.002784,0.002661,0.002549,5100169,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100169,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100169,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.820506,flat,0.000000,0.000000,1,0,0.003309,0.003241,0.003186,5100171,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100171,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100171,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.870667,flat,0.000000,0.000000,1,0,0.003642,0.003581,0.003523,5100173,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100173,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100173,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.920481,flat,0.000000,0.000000,1,0,0.003150,0.003035,0.002939,5100175,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100175,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100175,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.970425,flat,0.000000,0.000000,1,0,0.003395,0.003336,0.003280,5100177,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100177,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100177,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198596.020796,flat,0.000000,0.000000,1,0,0.002995,0.002897,0.002840,5100179,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100179,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100179,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198596.070516,flat,0.000000,0.000000,1,0,0.002886,0.002754,0.002640,5100181,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100181,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100181,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198596.120519,flat,0.000000,0.000000,1,0,0.003007,0.002944,0.002879,5100183,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100183,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100183,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198596.170440,flat,0.000000,0.000000,1,0,0.003298,0.003234,0.003180,5100185,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100185,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100185,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198596.221175,flat,0.000000,0.000000,1,0,0.002757,0.002604,0.002500,5100187,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100187,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100187,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
