test_context,nearest_context,context_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,oracle_score,transferred_score,score_excess
rough_seed_11,rough_seed_4,2.2141056721857946,wm000_ws020_we080,lm000_ls100_le000,lm000_ls100_le000,1,0.0028238497689316022,0.0028238497689316022,0.0
rough_seed_11,rough_seed_4,2.2141056721857946,wm000_ws000_we100,lm000_ls100_le000,lm000_ls100_le000,1,0.0,0.0,0.0
rough_seed_11,rough_seed_4,2.2141056721857946,balanced,lm020_ls080_le000,lm020_ls080_le000,1,0.30451808158399496,0.30451808158399496,0.0
rough_seed_11,rough_seed_4,2.2141056721857946,motion,lm020_ls080_le000,lm100_ls000_le000,0,0.1529800826371738,0.6377970951924405,0.48481701255526677
rough_seed_11,rough_seed_4,2.2141056721857946,stability,lm000_ls100_le000,lm020_ls080_le000,0,0.13703313671279774,0.15159785618011148,0.014564719467313747
rough_seed_11,rough_seed_4,2.2141056721857946,energy,lm020_ls080_le000,lm000_ls100_le000,0,0.15152096918145247,0.21870663912620325,0.06718566994475078
rough_seed_4,rough_seed_6,1.9971358022745067,wm100_ws000_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.0,0.0,0.0
rough_seed_4,rough_seed_6,1.9971358022745067,wm080_ws020_we000,lm020_ls080_le000,lm020_ls080_le000,1,0.10360034889211242,0.10360034889211242,0.0
rough_seed_4,rough_seed_6,1.9971358022745067,wm080_ws000_we020,lm100_ls000_le000,lm020_ls080_le000,0,0.048722039426145156,3.8053961673795125,3.7566741279533673
rough_seed_4,rough_seed_6,1.9971358022745067,wm060_ws040_we000,lm000_ls080_le020,lm020_ls080_le000,0,0.20660147188439923,19.43842428222095,19.23182281033655
rough_seed_4,rough_seed_6,1.9971358022745067,wm060_ws020_we020,lm020_ls080_le000,lm020_ls080_le000,1,0.10378509043238345,0.10378509043238345,0.0
rough_seed_4,rough_seed_6,1.9971358022745067,wm060_ws000_we040,lm100_ls000_le000,lm020_ls080_le000,0,0.06188605302759792,2.8561422880281584,2.7942562350005606
rough_seed_4,rough_seed_6,1.9971358022745067,wm040_ws060_we000,lm040_ls020_le040,lm020_ls080_le000,0,0.309602594876686,17.096882911027013,16.787280316150326
rough_seed_4,rough_seed_6,1.9971358022745067,wm040_ws040_we020,lm000_ls080_le020,lm020_ls080_le000,0,0.20678621342467027,12.964161974344442,12.757375760919771
rough_seed_4,rough_seed_6,1.9971358022745067,wm040_ws020_we040,lm020_ls080_le000,lm020_ls080_le000,1,0.10396983197265448,0.10396983197265448,0.0
rough_seed_4,rough_seed_6,1.9971358022745067,wm040_ws000_we060,lm100_ls000_le000,lm060_ls040_le000,0,0.07715621077958547,1.9068884086768052,1.8297321978972196
rough_seed_4,rough_seed_6,1.9971358022745067,wm020_ws080_we000,lm020_ls040_le040,lm000_ls100_le000,0,0.202,9.226654961185451,9.024654961185451
rough_seed_4,rough_seed_6,1.9971358022745067,wm020_ws060_we020,lm000_ls060_le040,lm000_ls100_le000,0,0.202,9.0072090230443,8.8052090230443
rough_seed_4,rough_seed_6,1.9971358022745067,wm020_ws040_we040,lm000_ls080_le020,lm000_ls100_le000,0,0.202,6.489899666467934,6.287899666467934
rough_seed_4,rough_seed_6,1.9971358022745067,wm020_ws020_we060,lm020_ls080_le000,lm020_ls080_le000,1,0.10415457351292551,0.10415457351292551,0.0
rough_seed_4,rough_seed_6,1.9971358022745067,wm020_ws000_we080,lm100_ls000_le000,lm060_ls040_le000,0,0.09965119434704378,0.9576345293254513,0.8579833349784076
rough_seed_4,rough_seed_6,1.9971358022745067,wm000_ws100_we000,lm040_ls000_le060,lm000_ls100_le000,0,0.0,2.405577838386419,2.405577838386419
